,date_time,precip_accum_set_1,air_temp_set_1,precip_accum_one_hour_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,833.12,33.49,0.0,LSHC1,1100,-122.38306,40.86694
1,2018-08-01 00:15:00,833.12,,,LSHC1,1100,-122.38306,40.86694
2,2018-08-01 00:30:00,833.12,,,LSHC1,1100,-122.38306,40.86694
3,2018-08-01 00:45:00,833.12,,,LSHC1,1100,-122.38306,40.86694
4,2018-08-01 01:00:00,833.12,31.79,0.0,LSHC1,1100,-122.38306,40.86694
5,2018-08-01 01:15:00,833.12,,,LSHC1,1100,-122.38306,40.86694
6,2018-08-01 01:30:00,833.12,,,LSHC1,1100,-122.38306,40.86694
7,2018-08-01 01:45:00,833.12,,,LSHC1,1100,-122.38306,40.86694
8,2018-08-01 02:00:00,833.12,29.99,0.0,LSHC1,1100,-122.38306,40.86694
9,2018-08-01 02:15:00,833.12,,,LSHC1,1100,-122.38306,40.86694
10,2018-08-01 02:30:00,833.12,,,LSHC1,1100,-122.38306,40.86694
11,2018-08-01 02:45:00,833.12,,,LSHC1,1100,-122.38306,40.86694
12,2018-08-01 03:00:00,833.12,28.44,0.0,LSHC1,1100,-122.38306,40.86694
13,2018-08-01 03:15:00,833.12,,,LSHC1,1100,-122.38306,40.86694
14,2018-08-01 03:30:00,833.12,,,LSHC1,1100,-122.38306,40.86694
15,2018-08-01 03:45:00,833.12,,,LSHC1,1100,-122.38306,40.86694
16,2018-08-01 04:00:00,833.12,25.91,0.0,LSHC1,1100,-122.38306,40.86694
17,2018-08-01 04:15:00,833.12,,,LSHC1,1100,-122.38306,40.86694
18,2018-08-01 04:30:00,833.12,,,LSHC1,1100,-122.38306,40.86694
19,2018-08-01 04:45:00,833.12,,,LSHC1,1100,-122.38306,40.86694
20,2018-08-01 05:00:00,833.12,23.96,0.0,LSHC1,1100,-122.38306,40.86694
21,2018-08-01 05:15:00,833.12,,,LSHC1,1100,-122.38306,40.86694
22,2018-08-01 05:30:00,833.12,,,LSHC1,1100,-122.38306,40.86694
23,2018-08-01 05:45:00,833.12,,,LSHC1,1100,-122.38306,40.86694
24,2018-08-01 06:00:00,833.12,22.96,0.0,LSHC1,1100,-122.38306,40.86694
25,2018-08-01 06:15:00,833.12,,,LSHC1,1100,-122.38306,40.86694
26,2018-08-01 06:30:00,833.12,,,LSHC1,1100,-122.38306,40.86694
27,2018-08-01 06:45:00,833.12,,,LSHC1,1100,-122.38306,40.86694
28,2018-08-01 07:00:00,833.12,22.14,0.0,LSHC1,1100,-122.38306,40.86694
29,2018-08-01 07:15:00,833.12,,,LSHC1,1100,-122.38306,40.86694
30,2018-08-01 07:30:00,833.12,,,LSHC1,1100,-122.38306,40.86694
31,2018-08-01 07:45:00,833.12,,,LSHC1,1100,-122.38306,40.86694
32,2018-08-01 08:00:00,833.12,21.3,0.0,LSHC1,1100,-122.38306,40.86694
33,2018-08-01 08:15:00,833.12,,,LSHC1,1100,-122.38306,40.86694
34,2018-08-01 08:30:00,833.12,,,LSHC1,1100,-122.38306,40.86694
35,2018-08-01 08:45:00,833.12,,,LSHC1,1100,-122.38306,40.86694
36,2018-08-01 09:00:00,833.12,20.31,0.0,LSHC1,1100,-122.38306,40.86694
37,2018-08-01 09:15:00,833.12,,,LSHC1,1100,-122.38306,40.86694
38,2018-08-01 09:30:00,833.12,,,LSHC1,1100,-122.38306,40.86694
39,2018-08-01 09:45:00,833.12,,,LSHC1,1100,-122.38306,40.86694
40,2018-08-01 10:00:00,833.12,19.68,0.0,LSHC1,1100,-122.38306,40.86694
41,2018-08-01 10:15:00,833.12,,,LSHC1,1100,-122.38306,40.86694
42,2018-08-01 10:30:00,833.12,,,LSHC1,1100,-122.38306,40.86694
43,2018-08-01 10:45:00,833.12,,,LSHC1,1100,-122.38306,40.86694
44,2018-08-01 11:00:00,833.12,19.3,0.0,LSHC1,1100,-122.38306,40.86694
45,2018-08-01 11:15:00,833.12,,,LSHC1,1100,-122.38306,40.86694
46,2018-08-01 11:30:00,833.12,,,LSHC1,1100,-122.38306,40.86694
47,2018-08-01 11:45:00,833.12,,,LSHC1,1100,-122.38306,40.86694
48,2018-08-01 12:00:00,833.12,18.84,0.0,LSHC1,1100,-122.38306,40.86694
49,2018-08-01 12:15:00,833.12,,,LSHC1,1100,-122.38306,40.86694
50,2018-08-01 12:30:00,833.12,,,LSHC1,1100,-122.38306,40.86694
51,2018-08-01 12:45:00,833.12,,,LSHC1,1100,-122.38306,40.86694
52,2018-08-01 13:00:00,833.12,17.93,0.0,LSHC1,1100,-122.38306,40.86694
53,2018-08-01 13:15:00,833.12,,,LSHC1,1100,-122.38306,40.86694
54,2018-08-01 13:30:00,833.12,,,LSHC1,1100,-122.38306,40.86694
55,2018-08-01 13:45:00,833.12,,,LSHC1,1100,-122.38306,40.86694
