,date_time,fuel_moisture_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,volt_set_1,dew_point_temperature_set_1d,peak_wind_direction_set_1,fuel_temp_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,wind_speed_set_1,peak_wind_speed_set_1,solar_radiation_set_1,relative_humidity_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:59:00,5.8,WNW,3.58,13.4,8.29,239.0,25.56,2101.596,,284.0,0.9,3.58,435.0,37.0,23.89,CSXC1,3698,-123.876481, 41.830842
1,2018-08-01 01:59:00,6.0,NW,3.58,13.4,8.03,334.0,26.67,2101.596,,312.0,0.9,3.58,281.0,34.0,25.0,CSXC1,3698,-123.876481, 41.830842
2,2018-08-01 02:59:00,6.3,WNW,2.68,13.3,7.94,328.0,18.33,2101.596,,291.0,0.45,2.68,161.0,40.0,22.22,CSXC1,3698,-123.876481, 41.830842
3,2018-08-01 03:59:00,6.9,NNE,1.79,13.1,4.69,303.0,13.89,2101.596,,33.0,0.9,1.79,10.0,38.0,19.44,CSXC1,3698,-123.876481, 41.830842
4,2018-08-01 04:59:00,7.7,W,1.34,13.0,4.69,355.0,15.0,2101.596,,278.0,0.45,1.34,0.0,38.0,19.44,CSXC1,3698,-123.876481, 41.830842
5,2018-08-01 05:59:00,7.8,NNE,2.23,13.0,8.6,25.0,13.33,2101.596,,27.0,1.79,2.23,0.0,48.0,20.0,CSXC1,3698,-123.876481, 41.830842
6,2018-08-01 06:59:00,8.4,NNE,2.68,13.0,9.84,14.0,13.33,2101.596,,27.0,1.34,2.68,0.0,54.0,19.44,CSXC1,3698,-123.876481, 41.830842
7,2018-08-01 07:59:00,9.3,NNE,2.23,13.0,9.33,40.0,12.22,2101.596,,33.0,1.34,2.23,0.0,54.0,18.89,CSXC1,3698,-123.876481, 41.830842
8,2018-08-01 08:59:00,10.2,ENE,2.68,12.9,9.35,59.0,12.78,2101.596,,58.0,1.79,2.68,0.0,56.0,18.33,CSXC1,3698,-123.876481, 41.830842
9,2018-08-01 09:59:00,10.4,ENE,5.81,13.0,9.87,83.0,14.44,2101.596,,78.0,3.13,5.81,0.0,58.0,18.33,CSXC1,3698,-123.876481, 41.830842
