,date_time,wind_speed_set_1,wind_cardinal_direction_set_1d,dew_point_temperature_set_1d,precip_accum_one_hour_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,solar_radiation_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,1.21,NNE,13.55,0.0,1031.24,35.89,25.0,25.0,355.0,36.61,WXBC1,2058,-121.14389,39.39639
1,2018-08-01 00:15:00,0.45,NNE,14.58,,1031.24,36.84,16.0,26.0,464.0,37.11,WXBC1,2058,-121.14389,39.39639
2,2018-08-01 00:30:00,1.52,NNE,14.04,,1031.24,35.94,15.0,26.0,391.0,36.49,WXBC1,2058,-121.14389,39.39639
3,2018-08-01 00:45:00,0.4,NNE,14.84,,1031.24,36.54,22.0,27.0,358.0,36.74,WXBC1,2058,-121.14389,39.39639
4,2018-08-01 01:00:00,0.58,NNE,15.77,0.0,1031.24,36.74,22.0,29.0,295.0,36.54,WXBC1,2058,-121.14389,39.39639
5,2018-08-01 01:15:00,0.63,NNE,15.73,,1031.24,35.35,24.0,31.0,248.0,35.31,WXBC1,2058,-121.14389,39.39639
6,2018-08-01 01:30:00,0.45,NNE,15.25,,1031.24,35.17,24.0,30.0,77.0,35.34,WXBC1,2058,-121.14389,39.39639
7,2018-08-01 01:45:00,0.85,NNE,15.61,,1031.24,34.53,18.0,32.0,113.0,34.61,WXBC1,2058,-121.14389,39.39639
8,2018-08-01 02:00:00,1.38,NNE,14.94,0.0,1031.24,34.03,26.0,31.0,49.0,34.41,WXBC1,2058,-121.14389,39.39639
9,2018-08-01 02:15:00,0.36,NE,16.4,,1031.24,33.61,35.0,36.0,40.0,33.43,WXBC1,2058,-121.14389,39.39639
10,2018-08-01 02:30:00,1.03,NNE,15.19,,1031.24,32.72,28.0,34.0,34.0,33.07,WXBC1,2058,-121.14389,39.39639
11,2018-08-01 02:45:00,0.22,N,16.15,,1031.24,32.23,1.0,38.0,28.0,32.21,WXBC1,2058,-121.14389,39.39639
12,2018-08-01 03:00:00,0.63,N,16.77,0.0,1031.24,32.29,2.0,40.0,20.0,32.01,WXBC1,2058,-121.14389,39.39639
13,2018-08-01 03:15:00,0.49,N,15.47,,1031.24,30.77,1.0,39.0,12.0,31.0,WXBC1,2058,-121.14389,39.39639
14,2018-08-01 03:30:00,0.58,N,17.25,,1031.24,30.62,2.0,46.0,4.0,30.12,WXBC1,2058,-121.14389,39.39639
15,2018-08-01 03:45:00,0.27,NNE,17.8,,1031.24,30.37,29.0,49.0,1.0,29.63,WXBC1,2058,-121.14389,39.39639
16,2018-08-01 04:00:00,0.4,NNE,17.47,0.0,1031.24,30.23,33.0,48.0,0.0,29.63,WXBC1,2058,-121.14389,39.39639
17,2018-08-01 04:15:00,0.58,N,18.74,,1031.24,30.79,1.0,52.0,0.0,29.62,WXBC1,2058,-121.14389,39.39639
18,2018-08-01 04:30:00,0.67,NE,18.46,,1031.24,30.36,35.0,52.0,0.0,29.32,WXBC1,2058,-121.14389,39.39639
19,2018-08-01 04:45:00,0.85,NE,18.03,,1031.24,30.37,36.0,50.0,0.0,29.53,WXBC1,2058,-121.14389,39.39639
20,2018-08-01 05:00:00,0.98,NE,16.43,0.0,1031.24,28.53,34.0,49.0,0.0,28.15,WXBC1,2058,-121.14389,39.39639
21,2018-08-01 05:15:00,0.94,NE,16.57,,1031.24,28.11,36.0,51.0,0.0,27.62,WXBC1,2058,-121.14389,39.39639
22,2018-08-01 05:30:00,0.98,NE,16.57,,1031.24,28.11,34.0,51.0,0.0,27.62,WXBC1,2058,-121.14389,39.39639
23,2018-08-01 05:45:00,1.25,NNE,17.05,,1031.24,27.84,33.0,54.0,0.0,27.16,WXBC1,2058,-121.14389,39.39639
24,2018-08-01 06:00:00,1.21,NE,19.2,0.0,1031.24,28.68,34.0,61.0,0.0,27.39,WXBC1,2058,-121.14389,39.39639
25,2018-08-01 06:15:00,0.85,NNE,19.19,,1031.24,29.25,32.0,59.0,0.0,27.94,WXBC1,2058,-121.14389,39.39639
26,2018-08-01 06:30:00,0.72,N,19.5,,1031.24,29.44,0.0,60.0,0.0,27.99,WXBC1,2058,-121.14389,39.39639
27,2018-08-01 06:45:00,0.45,NNE,19.59,,1031.24,28.95,33.0,62.0,0.0,27.52,WXBC1,2058,-121.14389,39.39639
28,2018-08-01 07:00:00,0.98,NE,19.92,0.0,1031.24,29.17,34.0,63.0,0.0,27.6,WXBC1,2058,-121.14389,39.39639
29,2018-08-01 07:15:00,0.98,NNE,19.34,,1031.24,28.29,33.0,63.0,0.0,26.99,WXBC1,2058,-121.14389,39.39639
30,2018-08-01 07:30:00,0.76,NE,19.11,,1031.24,27.96,35.0,63.0,0.0,26.75,WXBC1,2058,-121.14389,39.39639
31,2018-08-01 07:45:00,0.63,NE,18.77,,1031.24,,35.0,62.0,0.0,26.66,WXBC1,2058,-121.14389,39.39639
32,2018-08-01 08:00:00,0.8,NE,18.78,0.0,1031.24,27.8,35.0,62.0,0.0,26.67,WXBC1,2058,-121.14389,39.39639
33,2018-08-01 08:15:00,0.94,NE,18.35,,1031.24,,34.0,62.0,0.0,26.22,WXBC1,2058,-121.14389,39.39639
34,2018-08-01 08:30:00,0.72,NE,18.45,,1031.24,,35.0,61.0,0.0,26.59,WXBC1,2058,-121.14389,39.39639
35,2018-08-01 08:45:00,1.03,NE,17.86,,1031.24,,34.0,59.0,0.0,26.53,WXBC1,2058,-121.14389,39.39639
36,2018-08-01 09:00:00,1.03,N,17.97,0.0,1031.24,,0.0,62.0,0.0,25.81,WXBC1,2058,-121.14389,39.39639
37,2018-08-01 09:15:00,1.03,NE,18.0,,1031.24,,34.0,61.0,0.0,26.12,WXBC1,2058,-121.14389,39.39639
38,2018-08-01 09:30:00,0.8,NE,18.41,,1031.24,,34.0,62.0,0.0,26.28,WXBC1,2058,-121.14389,39.39639
39,2018-08-01 09:45:00,0.8,NE,18.49,,1031.24,,35.0,63.0,0.0,26.09,WXBC1,2058,-121.14389,39.39639
40,2018-08-01 10:00:00,0.85,NNE,18.59,0.0,1031.24,,33.0,64.0,0.0,25.93,WXBC1,2058,-121.14389,39.39639
41,2018-08-01 10:15:00,1.03,NNE,19.14,,1031.24,,33.0,64.0,0.0,26.51,WXBC1,2058,-121.14389,39.39639
42,2018-08-01 10:30:00,0.85,N,16.79,,1031.24,,0.0,62.0,0.0,24.57,WXBC1,2058,-121.14389,39.39639
43,2018-08-01 10:45:00,0.8,N,16.55,,1031.24,,0.0,61.0,0.0,24.59,WXBC1,2058,-121.14389,39.39639
44,2018-08-01 11:00:00,0.67,NE,15.91,0.0,1031.24,,36.0,61.0,0.0,23.91,WXBC1,2058,-121.14389,39.39639
45,2018-08-01 11:15:00,0.9,NE,16.36,,1031.24,,34.0,60.0,0.0,24.66,WXBC1,2058,-121.14389,39.39639
46,2018-08-01 11:30:00,1.21,NE,16.34,,1031.24,,35.0,60.0,0.0,24.64,WXBC1,2058,-121.14389,39.39639
47,2018-08-01 11:45:00,0.45,NNE,16.76,,1031.24,,33.0,60.0,0.0,25.08,WXBC1,2058,-121.14389,39.39639
48,2018-08-01 12:00:00,0.45,NNE,16.64,0.0,1031.24,,33.0,60.0,0.0,24.96,WXBC1,2058,-121.14389,39.39639
49,2018-08-01 12:15:00,0.76,NNE,17.03,,1031.24,,31.0,60.0,0.0,25.37,WXBC1,2058,-121.14389,39.39639
50,2018-08-01 12:30:00,1.08,NE,17.93,,1031.24,,35.0,61.0,0.0,26.04,WXBC1,2058,-121.14389,39.39639
51,2018-08-01 12:45:00,1.25,NNE,18.57,,1031.24,27.8,33.0,61.0,0.0,26.72,WXBC1,2058,-121.14389,39.39639
52,2018-08-01 13:00:00,1.12,NE,18.81,0.0,1031.24,28.13,34.0,61.0,0.0,26.98,WXBC1,2058,-121.14389,39.39639
53,2018-08-01 13:15:00,0.67,NNE,17.63,,1031.24,,33.0,61.0,0.0,25.73,WXBC1,2058,-121.14389,39.39639
54,2018-08-01 13:30:00,1.08,NE,17.26,,1031.24,,36.0,61.0,1.0,25.34,WXBC1,2058,-121.14389,39.39639
55,2018-08-01 13:45:00,1.12,NE,20.5,,1031.24,30.45,35.0,62.0,3.0,28.48,WXBC1,2058,-121.14389,39.39639
56,2018-08-01 14:00:00,1.16,NE,23.65,0.0,1031.24,36.11,34.0,65.0,10.0,30.98,WXBC1,2058,-121.14389,39.39639
57,2018-08-01 14:15:00,0.94,N,26.59,,1031.24,43.07,0.0,69.0,30.0,33.01,WXBC1,2058,-121.14389,39.39639
58,2018-08-01 14:30:00,1.34,NE,26.91,,1031.24,45.25,35.0,66.0,53.0,34.13,WXBC1,2058,-121.14389,39.39639
59,2018-08-01 14:45:00,0.94,NE,26.07,,1031.24,42.18,36.0,67.0,59.0,32.99,WXBC1,2058,-121.14389,39.39639
60,2018-08-01 15:00:00,1.38,N,27.05,0.0,1031.24,44.24,1.0,70.0,44.0,33.24,WXBC1,2058,-121.14389,39.39639
61,2018-08-01 15:15:00,0.9,N,27.42,,1031.24,45.49,0.0,70.0,49.0,33.62,WXBC1,2058,-121.14389,39.39639
62,2018-08-01 15:30:00,0.58,N,27.14,,1031.24,44.92,1.0,69.0,53.0,33.59,WXBC1,2058,-121.14389,39.39639
63,2018-08-01 15:45:00,0.58,NNE,25.05,,1031.24,40.24,31.0,64.0,57.0,32.72,WXBC1,2058,-121.14389,39.39639
64,2018-08-01 16:00:00,0.54,N,22.58,0.0,1031.24,35.01,0.0,61.0,61.0,30.96,WXBC1,2058,-121.14389,39.39639
65,2018-08-01 16:15:00,0.94,N,17.65,,1031.24,28.89,0.0,53.0,65.0,28.13,WXBC1,2058,-121.14389,39.39639
66,2018-08-01 16:30:00,0.63,N,16.8,,1031.24,28.99,0.0,49.0,79.0,28.55,WXBC1,2058,-121.14389,39.39639
67,2018-08-01 16:45:00,1.03,N,17.47,,1031.24,29.25,1.0,51.0,76.0,28.59,WXBC1,2058,-121.14389,39.39639
68,2018-08-01 17:00:00,1.38,N,16.25,0.0,1031.24,28.03,2.0,50.0,92.0,27.61,WXBC1,2058,-121.14389,39.39639
69,2018-08-01 17:15:00,1.38,N,16.18,,1031.24,28.23,2.0,49.0,126.0,27.88,WXBC1,2058,-121.14389,39.39639
70,2018-08-01 17:30:00,0.9,N,17.95,,1031.24,30.6,2.0,49.0,85.0,29.79,WXBC1,2058,-121.14389,39.39639
71,2018-08-01 17:45:00,1.34,N,18.54,,1031.24,31.53,2.0,49.0,90.0,30.43,WXBC1,2058,-121.14389,39.39639
72,2018-08-01 18:00:00,0.76,N,18.64,0.0,1031.24,31.7,2.0,49.0,78.0,30.54,WXBC1,2058,-121.14389,39.39639
73,2018-08-01 18:15:00,0.67,N,19.41,,1031.24,33.43,1.0,48.0,94.0,31.73,WXBC1,2058,-121.14389,39.39639
74,2018-08-01 18:30:00,1.12,N,17.98,,1031.24,32.13,2.0,45.0,86.0,31.29,WXBC1,2058,-121.14389,39.39639
75,2018-08-01 18:45:00,1.38,N,17.54,,1031.24,31.42,2.0,45.0,272.0,30.81,WXBC1,2058,-121.14389,39.39639
76,2018-08-01 19:00:00,1.16,N,18.05,0.0,1031.24,32.25,3.0,45.0,180.0,31.37,WXBC1,2058,-121.14389,39.39639
77,2018-08-01 19:15:00,0.49,N,16.44,,1031.24,31.77,8.0,40.0,405.0,31.64,WXBC1,2058,-121.14389,39.39639
78,2018-08-01 19:30:00,0.13,NNE,19.58,,1031.24,37.98,13.0,39.0,226.0,35.57,WXBC1,2058,-121.14389,39.39639
79,2018-08-01 19:45:00,0.45,N,18.4,,1031.24,37.26,6.0,36.0,216.0,35.68,WXBC1,2058,-121.14389,39.39639
80,2018-08-01 20:00:00,0.8,NNE,14.35,0.0,1031.24,35.71,17.0,27.0,127.0,36.17,WXBC1,2058,-121.14389,39.39639
81,2018-08-01 20:15:00,1.12,NNE,15.32,,1031.24,35.95,17.0,29.0,109.0,36.02,WXBC1,2058,-121.14389,39.39639
82,2018-08-01 20:30:00,1.61,NNE,13.93,,1031.24,35.76,19.0,26.0,179.0,36.36,WXBC1,2058,-121.14389,39.39639
83,2018-08-01 20:45:00,2.23,NNE,14.47,,1031.24,35.91,28.0,27.0,797.0,36.31,WXBC1,2058,-121.14389,39.39639
84,2018-08-01 21:00:00,1.7,NNE,13.84,0.0,1031.24,34.88,17.0,27.0,798.0,35.58,WXBC1,2058,-121.14389,39.39639
85,2018-08-01 21:15:00,1.61,NNE,13.48,,1031.24,35.02,16.0,26.0,119.0,35.83,WXBC1,2058,-121.14389,39.39639
86,2018-08-01 21:30:00,1.48,NNE,13.66,,1031.24,35.31,16.0,26.0,475.0,36.04,WXBC1,2058,-121.14389,39.39639
87,2018-08-01 21:45:00,1.43,NNE,13.16,,1031.24,34.52,15.0,26.0,98.0,35.46,WXBC1,2058,-121.14389,39.39639
88,2018-08-01 22:00:00,2.37,NNE,10.34,0.0,1031.24,34.24,18.0,21.0,94.0,35.92,WXBC1,2058,-121.14389,39.39639
89,2018-08-01 22:15:00,1.74,NNE,9.72,,1031.24,34.24,17.0,20.0,91.0,36.04,WXBC1,2058,-121.14389,39.39639
90,2018-08-01 22:30:00,0.45,NNE,10.3,,1031.24,34.18,18.0,21.0,92.0,35.87,WXBC1,2058,-121.14389,39.39639
91,2018-08-01 22:45:00,0.94,NNE,10.87,,1031.24,35.02,15.0,21.0,84.0,36.55,WXBC1,2058,-121.14389,39.39639
92,2018-08-01 23:00:00,1.08,NNE,8.74,0.0,1031.24,35.75,18.0,17.0,83.0,37.74,WXBC1,2058,-121.14389,39.39639
93,2018-08-01 23:15:00,2.06,NNE,10.19,,1031.24,34.91,15.0,20.0,102.0,36.6,WXBC1,2058,-121.14389,39.39639
94,2018-08-01 23:30:00,4.07,NNE,10.09,,1031.24,34.77,18.0,20.0,131.0,36.49,WXBC1,2058,-121.14389,39.39639
95,2018-08-01 23:45:00,1.97,NNE,11.14,,1031.24,35.42,19.0,21.0,85.0,36.87,WXBC1,2058,-121.14389,39.39639
96,2018-08-02 00:00:00,1.61,NNE,10.19,0.0,1031.24,34.91,18.0,20.0,502.0,36.6,WXBC1,2058,-121.14389,39.39639
97,2018-08-02 00:15:00,1.52,NNE,10.21,,1031.24,34.94,17.0,20.0,499.0,36.63,WXBC1,2058,-121.14389,39.39639
98,2018-08-02 00:30:00,1.03,NNE,9.78,,1031.24,35.24,13.0,19.0,460.0,37.02,WXBC1,2058,-121.14389,39.39639
99,2018-08-02 00:45:00,0.76,NNE,10.34,,1031.24,36.07,18.0,19.0,423.0,37.7,WXBC1,2058,-121.14389,39.39639
100,2018-08-02 01:00:00,1.08,NNE,10.04,0.0,1031.24,34.69,18.0,20.0,377.0,36.42,WXBC1,2058,-121.14389,39.39639
101,2018-08-02 01:15:00,1.12,NNE,10.35,,1031.24,34.26,20.0,21.0,339.0,35.93,WXBC1,2058,-121.14389,39.39639
102,2018-08-02 01:30:00,0.94,NNE,12.5,,1031.24,34.24,21.0,25.0,60.0,35.39,WXBC1,2058,-121.14389,39.39639
103,2018-08-02 01:45:00,0.63,NNE,12.48,,1031.24,33.49,22.0,26.0,130.0,34.67,WXBC1,2058,-121.14389,39.39639
104,2018-08-02 02:00:00,0.94,NNE,11.46,0.0,1031.24,32.72,21.0,25.0,33.0,34.17,WXBC1,2058,-121.14389,39.39639
105,2018-08-02 02:15:00,1.3,NNE,10.7,,1031.24,32.39,29.0,24.0,24.0,34.0,WXBC1,2058,-121.14389,39.39639
106,2018-08-02 02:30:00,1.88,NNE,10.33,,1031.24,31.9,26.0,24.0,18.0,33.57,WXBC1,2058,-121.14389,39.39639
107,2018-08-02 02:45:00,2.51,NNE,9.67,,1031.24,31.05,26.0,24.0,14.0,32.79,WXBC1,2058,-121.14389,39.39639
108,2018-08-02 03:00:00,1.7,NNE,7.89,0.0,1031.24,31.01,26.0,21.0,11.0,33.0,WXBC1,2058,-121.14389,39.39639
109,2018-08-02 03:15:00,0.67,N,11.43,,1031.24,30.78,1.0,28.0,7.0,32.17,WXBC1,2058,-121.14389,39.39639
110,2018-08-02 03:30:00,0.72,NE,10.54,,1031.24,29.19,36.0,29.0,4.0,30.54,WXBC1,2058,-121.14389,39.39639
111,2018-08-02 03:45:00,0.58,N,11.17,,1031.24,28.93,1.0,31.0,2.0,30.11,WXBC1,2058,-121.14389,39.39639
112,2018-08-02 04:00:00,0.45,NE,12.96,0.0,1031.24,28.46,34.0,37.0,0.0,29.11,WXBC1,2058,-121.14389,39.39639
113,2018-08-02 04:15:00,0.58,N,14.21,,1031.24,28.78,1.0,40.0,0.0,29.17,WXBC1,2058,-121.14389,39.39639
114,2018-08-02 04:30:00,0.85,N,14.02,,1031.24,27.92,0.0,42.0,0.0,28.13,WXBC1,2058,-121.14389,39.39639
115,2018-08-02 04:45:00,0.45,NE,12.52,,1031.24,27.37,34.0,39.0,0.0,27.73,WXBC1,2058,-121.14389,39.39639
116,2018-08-02 05:00:00,0.76,NNE,13.5,0.0,1031.24,27.71,33.0,41.0,0.0,27.97,WXBC1,2058,-121.14389,39.39639
117,2018-08-02 05:15:00,0.49,NE,13.24,,1031.24,27.46,34.0,41.0,0.0,27.68,WXBC1,2058,-121.14389,39.39639
118,2018-08-02 05:30:00,0.9,NE,14.09,,1031.24,27.16,34.0,45.0,0.0,27.04,WXBC1,2058,-121.14389,39.39639
119,2018-08-02 05:45:00,0.8,N,14.75,,1031.24,26.65,0.0,48.0,0.0,26.67,WXBC1,2058,-121.14389,39.39639
120,2018-08-02 06:00:00,1.08,NE,13.43,0.0,1031.24,,34.0,45.0,0.0,26.32,WXBC1,2058,-121.14389,39.39639
121,2018-08-02 06:15:00,1.08,NE,13.4,,1031.24,,34.0,46.0,0.0,25.92,WXBC1,2058,-121.14389,39.39639
122,2018-08-02 06:30:00,0.76,NNE,13.82,,1031.24,,32.0,47.0,0.0,26.02,WXBC1,2058,-121.14389,39.39639
123,2018-08-02 06:45:00,0.8,NE,13.84,,1031.24,,35.0,48.0,0.0,25.69,WXBC1,2058,-121.14389,39.39639
124,2018-08-02 07:00:00,1.03,NE,14.42,0.0,1031.24,,34.0,48.0,0.0,26.31,WXBC1,2058,-121.14389,39.39639
125,2018-08-02 07:15:00,0.9,NE,14.77,,1031.24,,34.0,49.0,0.0,26.35,WXBC1,2058,-121.14389,39.39639
126,2018-08-02 07:30:00,0.94,NE,15.01,,1031.24,,35.0,50.0,0.0,26.27,WXBC1,2058,-121.14389,39.39639
127,2018-08-02 07:45:00,0.58,N,14.67,,1031.24,,0.0,51.0,0.0,25.57,WXBC1,2058,-121.14389,39.39639
128,2018-08-02 08:00:00,0.94,NE,17.37,0.0,1031.24,28.23,35.0,54.0,0.0,27.51,WXBC1,2058,-121.14389,39.39639
129,2018-08-02 08:15:00,1.21,NE,22.19,,1031.24,35.22,34.0,58.0,0.0,31.42,WXBC1,2058,-121.14389,39.39639
130,2018-08-02 08:30:00,1.03,NE,16.14,,1031.24,,35.0,53.0,0.0,26.5,WXBC1,2058,-121.14389,39.39639
131,2018-08-02 08:45:00,1.03,NE,16.53,,1031.24,,35.0,54.0,0.0,26.61,WXBC1,2058,-121.14389,39.39639
132,2018-08-02 09:00:00,0.58,NE,15.63,0.0,1031.24,,35.0,53.0,0.0,25.96,WXBC1,2058,-121.14389,39.39639
133,2018-08-02 09:15:00,0.85,NNE,16.0,,1031.24,,33.0,53.0,0.0,26.35,WXBC1,2058,-121.14389,39.39639
134,2018-08-02 09:30:00,0.72,NE,20.13,,1031.24,31.44,36.0,57.0,0.0,29.53,WXBC1,2058,-121.14389,39.39639
135,2018-08-02 09:45:00,1.48,NNE,20.56,,1031.24,31.89,33.0,58.0,0.0,29.69,WXBC1,2058,-121.14389,39.39639
136,2018-08-02 10:00:00,1.03,NE,19.75,0.0,1031.24,30.79,34.0,57.0,0.0,29.13,WXBC1,2058,-121.14389,39.39639
137,2018-08-02 10:15:00,1.25,NE,21.72,,1031.24,34.58,36.0,57.0,0.0,31.23,WXBC1,2058,-121.14389,39.39639
138,2018-08-02 10:30:00,1.03,NE,19.58,,1031.24,31.52,36.0,54.0,0.0,29.88,WXBC1,2058,-121.14389,39.39639
139,2018-08-02 10:45:00,1.3,NE,27.19,,1031.24,47.75,34.0,62.0,0.0,35.54,WXBC1,2058,-121.14389,39.39639
140,2018-08-02 11:00:00,1.61,NE,25.38,,1031.24,41.21,35.0,64.0,0.0,33.07,WXBC1,2058,-121.14389,39.39639
141,2018-08-02 11:15:00,1.34,NE,15.93,,1031.24,,35.0,54.0,0.0,25.97,WXBC1,2058,-121.14389,39.39639
142,2018-08-02 11:30:00,1.43,NE,13.98,,1031.24,,35.0,51.0,0.0,24.82,WXBC1,2058,-121.14389,39.39639
143,2018-08-02 11:45:00,1.03,N,11.03,,1031.24,,0.0,50.0,0.0,21.97,WXBC1,2058,-121.14389,39.39639
144,2018-08-02 12:00:00,0.94,NE,10.37,0.0,1031.24,,34.0,51.0,0.0,20.93,WXBC1,2058,-121.14389,39.39639
145,2018-08-02 12:15:00,0.85,NE,8.63,,1031.24,,34.0,46.0,0.0,20.72,WXBC1,2058,-121.14389,39.39639
146,2018-08-02 12:30:00,1.3,NE,9.9,,1031.24,,34.0,51.0,0.0,20.43,WXBC1,2058,-121.14389,39.39639
147,2018-08-02 12:45:00,1.08,NE,8.91,,1031.24,,34.0,48.0,0.0,20.33,WXBC1,2058,-121.14389,39.39639
148,2018-08-02 13:00:00,1.56,NE,8.51,0.0,1031.24,,35.0,46.0,0.0,20.58,WXBC1,2058,-121.14389,39.39639
149,2018-08-02 13:15:00,1.25,NE,8.55,,1031.24,,36.0,48.0,0.0,19.94,WXBC1,2058,-121.14389,39.39639
150,2018-08-02 13:30:00,1.16,NE,8.03,,1031.24,,34.0,47.0,1.0,19.71,WXBC1,2058,-121.14389,39.39639
151,2018-08-02 13:45:00,0.94,NE,7.25,,1031.24,,34.0,44.0,4.0,19.92,WXBC1,2058,-121.14389,39.39639
152,2018-08-02 14:00:00,1.61,NE,7.75,0.0,1031.24,,34.0,45.0,10.0,20.11,WXBC1,2058,-121.14389,39.39639
153,2018-08-02 14:15:00,0.94,NE,7.81,,1031.24,,34.0,45.0,25.0,20.17,WXBC1,2058,-121.14389,39.39639
154,2018-08-02 14:30:00,0.98,N,8.61,,1031.24,,0.0,48.0,30.0,20.01,WXBC1,2058,-121.14389,39.39639
155,2018-08-02 14:45:00,1.16,NE,8.67,,1031.24,,35.0,47.0,34.0,20.41,WXBC1,2058,-121.14389,39.39639
156,2018-08-02 15:00:00,0.54,NE,9.41,0.0,1031.24,,35.0,50.0,41.0,20.22,WXBC1,2058,-121.14389,39.39639
157,2018-08-02 15:15:00,0.98,NE,9.2,,1031.24,,34.0,49.0,55.0,20.31,WXBC1,2058,-121.14389,39.39639
158,2018-08-02 15:30:00,1.3,N,10.4,,1031.24,,2.0,51.0,63.0,20.96,WXBC1,2058,-121.14389,39.39639
159,2018-08-02 15:45:00,1.08,N,10.07,,1031.24,,1.0,49.0,71.0,21.26,WXBC1,2058,-121.14389,39.39639
160,2018-08-02 16:00:00,0.76,NNE,10.48,0.0,1031.24,,33.0,49.0,79.0,21.7,WXBC1,2058,-121.14389,39.39639
161,2018-08-02 16:15:00,1.03,N,10.67,,1031.24,,0.0,48.0,95.0,22.24,WXBC1,2058,-121.14389,39.39639
162,2018-08-02 16:30:00,1.25,NE,9.68,,1031.24,,36.0,44.0,102.0,22.59,WXBC1,2058,-121.14389,39.39639
163,2018-08-02 16:45:00,0.49,NE,10.53,,1031.24,,34.0,45.0,116.0,23.15,WXBC1,2058,-121.14389,39.39639
164,2018-08-02 17:00:00,0.94,N,11.46,0.0,1031.24,,1.0,47.0,125.0,23.45,WXBC1,2058,-121.14389,39.39639
165,2018-08-02 17:15:00,0.45,NNE,12.35,,1031.24,,33.0,48.0,173.0,24.07,WXBC1,2058,-121.14389,39.39639
166,2018-08-02 17:30:00,0.8,N,13.36,,1031.24,,0.0,47.0,118.0,25.52,WXBC1,2058,-121.14389,39.39639
167,2018-08-02 17:45:00,1.61,N,15.06,,1031.24,27.31,2.0,48.0,112.0,27.01,WXBC1,2058,-121.14389,39.39639
168,2018-08-02 18:00:00,0.22,N,15.24,0.0,1031.24,27.49,1.0,48.0,114.0,27.21,WXBC1,2058,-121.14389,39.39639
169,2018-08-02 18:15:00,0.8,N,16.7,,1031.24,29.17,2.0,48.0,186.0,28.79,WXBC1,2058,-121.14389,39.39639
170,2018-08-02 18:30:00,0.85,N,16.41,,1031.24,29.11,3.0,47.0,138.0,28.83,WXBC1,2058,-121.14389,39.39639
171,2018-08-02 18:45:00,0.67,N,18.67,,1031.24,33.75,3.0,44.0,395.0,32.44,WXBC1,2058,-121.14389,39.39639
172,2018-08-02 19:00:00,1.16,N,16.45,,1031.24,29.49,1.0,46.0,277.0,29.24,WXBC1,2058,-121.14389,39.39639
173,2018-08-02 19:15:00,0.8,N,17.75,,1031.24,31.0,3.0,47.0,399.0,30.29,WXBC1,2058,-121.14389,39.39639
174,2018-08-02 19:30:00,0.63,N,16.13,,1031.24,30.89,5.0,41.0,296.0,30.87,WXBC1,2058,-121.14389,39.39639
175,2018-08-02 19:45:00,0.45,N,15.59,,1031.24,30.53,7.0,40.0,258.0,30.7,WXBC1,2058,-121.14389,39.39639
176,2018-08-02 20:00:00,1.03,NNE,17.86,0.0,1031.24,36.78,13.0,35.0,109.0,35.57,WXBC1,2058,-121.14389,39.39639
177,2018-08-02 20:15:00,0.36,N,15.66,,1031.24,34.61,4.0,32.0,158.0,34.67,WXBC1,2058,-121.14389,39.39639
178,2018-08-02 20:30:00,0.8,NNE,13.38,,1031.24,35.61,12.0,25.0,169.0,36.41,WXBC1,2058,-121.14389,39.39639
179,2018-08-02 20:45:00,0.54,NNE,26.86,,1031.24,61.58,15.0,33.0,734.0,46.8,WXBC1,2058,-121.14389,39.39639
180,2018-08-02 21:00:00,1.61,N,20.2,0.0,1031.24,41.06,2.0,36.0,778.0,37.69,WXBC1,2058,-121.14389,39.39639
181,2018-08-02 21:15:00,0.54,N,19.41,,1031.24,41.91,3.0,32.0,117.0,38.93,WXBC1,2058,-121.14389,39.39639
182,2018-08-02 21:30:00,0.45,N,17.01,,1031.24,41.36,9.0,26.0,362.0,39.94,WXBC1,2058,-121.14389,39.39639
183,2018-08-02 21:45:00,1.52,NNE,16.94,,1031.24,41.23,19.0,26.0,97.0,39.86,WXBC1,2058,-121.14389,39.39639
184,2018-08-02 22:00:00,1.83,NNE,17.94,0.0,1031.24,41.67,16.0,28.0,99.0,39.67,WXBC1,2058,-121.14389,39.39639
185,2018-08-02 22:15:00,3.98,NNE,18.42,,1031.24,41.91,19.0,29.0,85.0,39.58,WXBC1,2058,-121.14389,39.39639
186,2018-08-02 22:30:00,3.17,NNE,16.88,,1031.24,41.11,18.0,26.0,88.0,39.79,WXBC1,2058,-121.14389,39.39639
187,2018-08-02 22:45:00,3.8,NNE,16.0,,1031.24,40.21,18.0,25.0,92.0,39.47,WXBC1,2058,-121.14389,39.39639
188,2018-08-02 23:00:00,2.81,NNE,16.39,0.0,1031.24,39.36,16.0,27.0,98.0,38.54,WXBC1,2058,-121.14389,39.39639
189,2018-08-02 23:15:00,2.19,NNE,15.95,,1031.24,39.31,16.0,26.0,108.0,38.71,WXBC1,2058,-121.14389,39.39639
190,2018-08-02 23:30:00,0.94,NNE,16.49,,1031.24,40.33,15.0,26.0,235.0,39.33,WXBC1,2058,-121.14389,39.39639
191,2018-08-02 23:45:00,3.35,NNE,16.3,,1031.24,39.97,27.0,26.0,156.0,39.11,WXBC1,2058,-121.14389,39.39639
