,date_time,precip_accum_set_1,volt_set_1,precip_accum_one_hour_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,951.992,12.49,0.0,FTSC1,215,-123.63139,40.21833
1,2018-08-01 00:15:00,951.992,,,FTSC1,215,-123.63139,40.21833
2,2018-08-01 00:30:00,951.992,,,FTSC1,215,-123.63139,40.21833
3,2018-08-01 00:45:00,951.992,,,FTSC1,215,-123.63139,40.21833
4,2018-08-01 01:00:00,951.992,12.49,0.0,FTSC1,215,-123.63139,40.21833
5,2018-08-01 01:15:00,951.992,,,FTSC1,215,-123.63139,40.21833
6,2018-08-01 01:30:00,951.992,,,FTSC1,215,-123.63139,40.21833
7,2018-08-01 01:45:00,951.992,,,FTSC1,215,-123.63139,40.21833
8,2018-08-01 02:00:00,951.992,12.49,0.0,FTSC1,215,-123.63139,40.21833
9,2018-08-01 02:15:00,951.992,,,FTSC1,215,-123.63139,40.21833
10,2018-08-01 02:30:00,951.992,,,FTSC1,215,-123.63139,40.21833
11,2018-08-01 02:45:00,951.992,,,FTSC1,215,-123.63139,40.21833
12,2018-08-01 03:00:00,951.992,12.49,0.0,FTSC1,215,-123.63139,40.21833
13,2018-08-01 03:15:00,951.992,,,FTSC1,215,-123.63139,40.21833
14,2018-08-01 03:30:00,951.992,,,FTSC1,215,-123.63139,40.21833
15,2018-08-01 03:45:00,951.992,,,FTSC1,215,-123.63139,40.21833
16,2018-08-01 04:00:00,951.992,12.49,0.0,FTSC1,215,-123.63139,40.21833
17,2018-08-01 04:15:00,951.992,,,FTSC1,215,-123.63139,40.21833
18,2018-08-01 04:30:00,951.992,,,FTSC1,215,-123.63139,40.21833
19,2018-08-01 04:45:00,951.992,,,FTSC1,215,-123.63139,40.21833
20,2018-08-01 05:00:00,951.992,12.49,0.0,FTSC1,215,-123.63139,40.21833
21,2018-08-01 05:15:00,951.992,,,FTSC1,215,-123.63139,40.21833
22,2018-08-01 05:30:00,951.992,,,FTSC1,215,-123.63139,40.21833
23,2018-08-01 05:45:00,951.992,,,FTSC1,215,-123.63139,40.21833
24,2018-08-01 06:00:00,951.992,12.49,0.0,FTSC1,215,-123.63139,40.21833
25,2018-08-01 06:15:00,951.992,,,FTSC1,215,-123.63139,40.21833
26,2018-08-01 06:30:00,951.992,,,FTSC1,215,-123.63139,40.21833
27,2018-08-01 06:45:00,951.992,,,FTSC1,215,-123.63139,40.21833
28,2018-08-01 07:00:00,951.992,12.49,0.0,FTSC1,215,-123.63139,40.21833
29,2018-08-01 07:15:00,951.992,,,FTSC1,215,-123.63139,40.21833
30,2018-08-01 07:30:00,951.992,,,FTSC1,215,-123.63139,40.21833
31,2018-08-01 07:45:00,951.992,,,FTSC1,215,-123.63139,40.21833
32,2018-08-01 08:00:00,951.992,12.49,0.0,FTSC1,215,-123.63139,40.21833
33,2018-08-01 08:15:00,951.992,,,FTSC1,215,-123.63139,40.21833
34,2018-08-01 08:30:00,951.992,,,FTSC1,215,-123.63139,40.21833
35,2018-08-01 08:45:00,951.992,,,FTSC1,215,-123.63139,40.21833
36,2018-08-01 09:00:00,951.992,12.49,0.0,FTSC1,215,-123.63139,40.21833
37,2018-08-01 09:15:00,951.992,,,FTSC1,215,-123.63139,40.21833
38,2018-08-01 09:30:00,951.992,,,FTSC1,215,-123.63139,40.21833
39,2018-08-01 09:45:00,951.992,,,FTSC1,215,-123.63139,40.21833
40,2018-08-01 10:00:00,951.992,12.49,0.0,FTSC1,215,-123.63139,40.21833
41,2018-08-01 10:15:00,951.992,,,FTSC1,215,-123.63139,40.21833
42,2018-08-01 10:30:00,951.992,,,FTSC1,215,-123.63139,40.21833
43,2018-08-01 10:45:00,951.992,,,FTSC1,215,-123.63139,40.21833
44,2018-08-01 11:00:00,951.992,12.49,0.0,FTSC1,215,-123.63139,40.21833
45,2018-08-01 11:15:00,951.992,,,FTSC1,215,-123.63139,40.21833
46,2018-08-01 11:30:00,951.992,,,FTSC1,215,-123.63139,40.21833
47,2018-08-01 11:45:00,951.992,,,FTSC1,215,-123.63139,40.21833
48,2018-08-01 12:00:00,951.992,12.49,0.0,FTSC1,215,-123.63139,40.21833
49,2018-08-01 12:15:00,951.992,,,FTSC1,215,-123.63139,40.21833
50,2018-08-01 12:30:00,951.992,,,FTSC1,215,-123.63139,40.21833
51,2018-08-01 12:45:00,951.992,,,FTSC1,215,-123.63139,40.21833
52,2018-08-01 13:00:00,951.992,12.49,0.0,FTSC1,215,-123.63139,40.21833
53,2018-08-01 13:15:00,951.992,,,FTSC1,215,-123.63139,40.21833
54,2018-08-01 13:30:00,951.992,,,FTSC1,215,-123.63139,40.21833
55,2018-08-01 13:45:00,951.992,,,FTSC1,215,-123.63139,40.21833
56,2018-08-01 14:00:00,951.992,12.49,0.0,FTSC1,215,-123.63139,40.21833
57,2018-08-01 14:15:00,951.992,,,FTSC1,215,-123.63139,40.21833
58,2018-08-01 14:30:00,951.992,,,FTSC1,215,-123.63139,40.21833
59,2018-08-01 14:45:00,951.992,,,FTSC1,215,-123.63139,40.21833
60,2018-08-01 15:00:00,951.992,12.49,0.0,FTSC1,215,-123.63139,40.21833
61,2018-08-01 15:15:00,951.992,,,FTSC1,215,-123.63139,40.21833
62,2018-08-01 15:30:00,951.992,,,FTSC1,215,-123.63139,40.21833
63,2018-08-01 15:45:00,951.992,,,FTSC1,215,-123.63139,40.21833
64,2018-08-01 16:00:00,951.992,12.49,0.0,FTSC1,215,-123.63139,40.21833
65,2018-08-01 16:15:00,951.992,,,FTSC1,215,-123.63139,40.21833
66,2018-08-01 16:30:00,951.992,,,FTSC1,215,-123.63139,40.21833
67,2018-08-01 16:45:00,951.992,,,FTSC1,215,-123.63139,40.21833
68,2018-08-01 17:00:00,951.992,12.49,0.0,FTSC1,215,-123.63139,40.21833
69,2018-08-01 17:15:00,951.992,,,FTSC1,215,-123.63139,40.21833
70,2018-08-01 17:30:00,951.992,,,FTSC1,215,-123.63139,40.21833
71,2018-08-01 17:45:00,951.992,,,FTSC1,215,-123.63139,40.21833
72,2018-08-01 18:00:00,951.992,12.49,0.0,FTSC1,215,-123.63139,40.21833
73,2018-08-01 18:15:00,951.992,,,FTSC1,215,-123.63139,40.21833
74,2018-08-01 18:30:00,951.992,,,FTSC1,215,-123.63139,40.21833
75,2018-08-01 18:45:00,951.992,,,FTSC1,215,-123.63139,40.21833
76,2018-08-01 19:00:00,951.992,12.49,0.0,FTSC1,215,-123.63139,40.21833
77,2018-08-01 19:15:00,951.992,,,FTSC1,215,-123.63139,40.21833
78,2018-08-01 19:30:00,951.992,,,FTSC1,215,-123.63139,40.21833
79,2018-08-01 19:45:00,951.992,,,FTSC1,215,-123.63139,40.21833
80,2018-08-01 20:00:00,951.992,12.49,0.0,FTSC1,215,-123.63139,40.21833
81,2018-08-01 20:15:00,951.992,,,FTSC1,215,-123.63139,40.21833
