,date_time,precip_accum_set_1,precip_accum_one_hour_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,1295.4,,DESC1,2708,-121.61111,39.87194
1,2018-08-01 01:00:00,1295.4,,DESC1,2708,-121.61111,39.87194
2,2018-08-01 02:00:00,1295.4,0.0,DESC1,2708,-121.61111,39.87194
3,2018-08-01 03:00:00,1295.4,0.0,DESC1,2708,-121.61111,39.87194
4,2018-08-01 04:00:00,1295.4,0.0,DESC1,2708,-121.61111,39.87194
5,2018-08-01 05:00:00,1295.4,,DESC1,2708,-121.61111,39.87194
6,2018-08-01 06:00:00,1295.4,,DESC1,2708,-121.61111,39.87194
7,2018-08-01 07:00:00,1295.4,,DESC1,2708,-121.61111,39.87194
8,2018-08-01 08:00:00,1295.4,,DESC1,2708,-121.61111,39.87194
9,2018-08-01 09:00:00,1295.4,,DESC1,2708,-121.61111,39.87194
10,2018-08-01 10:00:00,1295.4,0.0,DESC1,2708,-121.61111,39.87194
11,2018-08-01 11:00:00,1295.4,0.0,DESC1,2708,-121.61111,39.87194
12,2018-08-01 12:00:00,1295.4,,DESC1,2708,-121.61111,39.87194
13,2018-08-01 13:00:00,1295.4,,DESC1,2708,-121.61111,39.87194
14,2018-08-01 14:00:00,1295.4,0.0,DESC1,2708,-121.61111,39.87194
15,2018-08-01 15:00:00,1295.4,,DESC1,2708,-121.61111,39.87194
16,2018-08-01 16:00:00,1295.4,0.0,DESC1,2708,-121.61111,39.87194
17,2018-08-01 17:00:00,1295.4,,DESC1,2708,-121.61111,39.87194
18,2018-08-01 18:00:00,1295.4,0.0,DESC1,2708,-121.61111,39.87194
19,2018-08-01 19:00:00,1295.4,0.0,DESC1,2708,-121.61111,39.87194
20,2018-08-01 20:00:00,1295.4,0.0,DESC1,2708,-121.61111,39.87194
21,2018-08-01 21:00:00,1295.4,0.0,DESC1,2708,-121.61111,39.87194
22,2018-08-01 22:00:00,1295.4,0.0,DESC1,2708,-121.61111,39.87194
23,2018-08-01 23:00:00,1295.4,,DESC1,2708,-121.61111,39.87194
24,2018-08-02 00:00:00,1295.4,,DESC1,2708,-121.61111,39.87194
25,2018-08-02 01:00:00,1295.4,,DESC1,2708,-121.61111,39.87194
26,2018-08-02 02:00:00,1295.4,,DESC1,2708,-121.61111,39.87194
27,2018-08-02 03:00:00,1295.4,0.0,DESC1,2708,-121.61111,39.87194
28,2018-08-02 04:00:00,1295.4,0.0,DESC1,2708,-121.61111,39.87194
29,2018-08-02 05:00:00,1295.4,0.0,DESC1,2708,-121.61111,39.87194
30,2018-08-02 06:00:00,1295.4,0.0,DESC1,2708,-121.61111,39.87194
31,2018-08-02 07:00:00,1295.4,,DESC1,2708,-121.61111,39.87194
32,2018-08-02 08:00:00,1295.4,0.0,DESC1,2708,-121.61111,39.87194
33,2018-08-02 09:00:00,1295.4,,DESC1,2708,-121.61111,39.87194
34,2018-08-02 10:00:00,1295.4,0.0,DESC1,2708,-121.61111,39.87194
35,2018-08-02 11:00:00,1295.4,0.0,DESC1,2708,-121.61111,39.87194
36,2018-08-02 12:00:00,1295.4,0.0,DESC1,2708,-121.61111,39.87194
37,2018-08-02 13:00:00,1295.4,0.0,DESC1,2708,-121.61111,39.87194
38,2018-08-02 14:00:00,1295.4,,DESC1,2708,-121.61111,39.87194
39,2018-08-02 15:00:00,1295.4,0.0,DESC1,2708,-121.61111,39.87194
40,2018-08-02 16:00:00,1295.4,,DESC1,2708,-121.61111,39.87194
41,2018-08-02 17:00:00,1295.4,0.0,DESC1,2708,-121.61111,39.87194
