,date_time,precip_accum_set_1,volt_set_1,air_temp_set_1,precip_accum_one_hour_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,1187.704,12.11,35.56,,MADC1,3024,-123.37333,40.31083
1,2018-08-01 00:30:00,1187.704,,,,MADC1,3024,-123.37333,40.31083
2,2018-08-01 01:00:00,1187.704,12.07,30.0,0.0,MADC1,3024,-123.37333,40.31083
3,2018-08-01 01:30:00,1187.704,,,,MADC1,3024,-123.37333,40.31083
4,2018-08-01 02:00:00,1187.704,12.06,28.89,,MADC1,3024,-123.37333,40.31083
5,2018-08-01 02:30:00,1187.704,,,,MADC1,3024,-123.37333,40.31083
6,2018-08-01 03:00:00,1187.704,12.07,26.11,,MADC1,3024,-123.37333,40.31083
7,2018-08-01 03:30:00,1187.704,,,,MADC1,3024,-123.37333,40.31083
8,2018-08-01 04:00:00,1187.704,11.93,21.67,0.0,MADC1,3024,-123.37333,40.31083
9,2018-08-01 04:30:00,1187.704,,,,MADC1,3024,-123.37333,40.31083
10,2018-08-01 05:00:00,1187.704,11.92,20.0,0.0,MADC1,3024,-123.37333,40.31083
11,2018-08-01 05:30:00,1187.704,,,,MADC1,3024,-123.37333,40.31083
12,2018-08-01 06:00:00,1187.704,11.92,17.22,0.0,MADC1,3024,-123.37333,40.31083
13,2018-08-01 06:30:00,1187.704,,,,MADC1,3024,-123.37333,40.31083
14,2018-08-01 07:00:00,1187.704,11.92,15.56,0.0,MADC1,3024,-123.37333,40.31083
15,2018-08-01 07:30:00,1187.704,,,,MADC1,3024,-123.37333,40.31083
16,2018-08-01 08:00:00,1187.704,11.88,13.89,,MADC1,3024,-123.37333,40.31083
17,2018-08-01 08:30:00,1187.704,,,,MADC1,3024,-123.37333,40.31083
18,2018-08-01 09:00:00,1187.704,11.88,13.33,,MADC1,3024,-123.37333,40.31083
19,2018-08-01 09:30:00,1187.704,,,,MADC1,3024,-123.37333,40.31083
20,2018-08-01 10:00:00,1187.704,11.86,12.22,0.0,MADC1,3024,-123.37333,40.31083
21,2018-08-01 10:30:00,1187.704,,,,MADC1,3024,-123.37333,40.31083
22,2018-08-01 11:00:00,1187.704,11.84,10.0,0.0,MADC1,3024,-123.37333,40.31083
23,2018-08-01 11:30:00,1187.704,,,,MADC1,3024,-123.37333,40.31083
24,2018-08-01 12:00:00,1187.704,11.82,9.44,0.0,MADC1,3024,-123.37333,40.31083
25,2018-08-01 12:30:00,1187.704,,,,MADC1,3024,-123.37333,40.31083
26,2018-08-01 13:00:00,1187.704,11.79,7.78,0.0,MADC1,3024,-123.37333,40.31083
27,2018-08-01 13:30:00,1187.704,,,,MADC1,3024,-123.37333,40.31083
28,2018-08-01 14:00:00,1187.704,11.78,7.78,0.0,MADC1,3024,-123.37333,40.31083
29,2018-08-01 14:30:00,1187.704,,,,MADC1,3024,-123.37333,40.31083
30,2018-08-01 15:00:00,1187.704,11.78,9.44,,MADC1,3024,-123.37333,40.31083
