,date_time,altimeter_set_1,wind_cardinal_direction_set_1d,pressure_set_1d,dew_point_temperature_set_1d,precip_accum_one_hour_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
213,2018-08-09 21:00:00,97968.18,E,94049.03,7.04,0.0,203.2,32.48,90.0,18.0,0.98,97683.44,34.67,EPRC1,1125,-122.51778,39.35917
214,2018-08-09 22:00:00,97900.45,E,93984.01,11.13,0.0,203.2,32.98,79.0,24.0,3.62,97617.88,34.5,EPRC1,1125,-122.51778,39.35917
215,2018-08-09 23:00:00,97866.58,E,93951.5,11.22,0.0,203.2,32.39,91.0,25.0,3.49,97591.44,33.89,EPRC1,1125,-122.51778,39.35917
216,2018-08-10 00:00:00,97832.72,E,93918.99,11.52,0.0,203.2,32.13,88.0,26.0,3.71,97561.64,33.56,EPRC1,1125,-122.51778,39.35917
217,2018-08-10 01:00:00,97832.72,SE,93918.99,10.22,0.0,203.2,31.07,126.0,25.0,1.61,97571.82,32.72,EPRC1,1125,-122.51778,39.35917
218,2018-08-10 02:00:00,97832.72,SSE,93918.99,10.98,0.0,203.2,30.8,153.0,27.0,0.54,97577.15,32.28,EPRC1,1125,-122.51778,39.35917
219,2018-08-10 03:00:00,97866.58,WNW,93951.5,10.68,0.0,203.2,28.86,292.0,30.0,0.31,97637.53,30.11,EPRC1,1125,-122.51778,39.35917
220,2018-08-10 04:00:00,97900.45,WNW,93984.01,10.63,0.0,203.2,26.93,290.0,35.0,0.4,97704.58,27.44,EPRC1,1125,-122.51778,39.35917
221,2018-08-10 05:00:00,97968.18,SE,94049.03,16.76,0.0,203.2,27.78,132.0,53.0,0.67,97775.45,27.17,EPRC1,1125,-122.51778,39.35917
222,2018-08-10 06:00:00,98035.9,SE,94114.04,16.59,0.0,203.2,,140.0,56.0,0.72,97857.09,26.06,EPRC1,1125,-122.51778,39.35917
223,2018-08-10 07:00:00,98035.9,E,94114.04,15.13,0.0,203.2,,96.0,54.0,1.52,97869.23,25.11,EPRC1,1125,-122.51778,39.35917
224,2018-08-10 08:00:00,98069.77,SE,94146.56,14.51,0.0,203.2,,135.0,54.0,1.25,97911.66,24.44,EPRC1,1125,-122.51778,39.35917
225,2018-08-10 09:00:00,98069.77,SE,94146.56,15.11,0.0,203.2,,136.0,59.0,0.4,97922.34,23.61,EPRC1,1125,-122.51778,39.35917
226,2018-08-10 10:00:00,98103.63,WNW,94179.06,11.22,0.0,203.2,,295.0,50.0,0.36,97974.94,22.17,EPRC1,1125,-122.51778,39.35917
227,2018-08-10 11:00:00,98103.63,ESE,94179.06,12.94,0.0,203.2,,115.0,56.0,1.08,97974.9,22.17,EPRC1,1125,-122.51778,39.35917
228,2018-08-10 12:00:00,98137.5,ESE,94211.58,11.99,0.0,203.2,,113.0,55.0,1.79,98018.31,21.44,EPRC1,1125,-122.51778,39.35917
229,2018-08-10 13:00:00,98137.5,SE,94211.58,10.5,0.0,203.2,,138.0,57.0,0.22,98046.92,19.28,EPRC1,1125,-122.51778,39.35917
230,2018-08-10 14:00:00,98171.36,WNW,94244.09,10.08,0.0,203.2,,283.0,56.0,0.27,98083.02,19.11,EPRC1,1125,-122.51778,39.35917
231,2018-08-10 15:00:00,98205.22,SE,94276.59,11.91,0.0,203.2,,136.0,57.0,1.3,98094.64,20.78,EPRC1,1125,-122.51778,39.35917
232,2018-08-10 16:00:00,98239.09,WSW,94309.11,11.33,0.0,203.2,,255.0,44.0,0.49,98081.42,24.39,EPRC1,1125,-122.51778,39.35917
233,2018-08-10 17:00:00,98239.09,ESE,94309.11,11.08,0.0,203.2,,105.0,38.0,0.98,98053.68,26.56,EPRC1,1125,-122.51778,39.35917
234,2018-08-10 18:00:00,98205.22,NW,94276.59,9.32,0.0,203.2,29.99,321.0,25.0,0.94,97956.17,31.67,EPRC1,1125,-122.51778,39.35917
235,2018-08-10 19:00:00,98171.36,NE,94244.09,7.78,0.0,203.2,31.67,52.0,20.0,1.97,97897.48,33.72,EPRC1,1125,-122.51778,39.35917
236,2018-08-10 20:00:00,98103.63,ESE,94179.06,10.22,0.0,203.2,31.76,108.0,24.0,1.83,97833.27,33.44,EPRC1,1125,-122.51778,39.35917
237,2018-08-10 21:00:00,98103.63,E,94179.06,11.61,0.0,203.2,31.61,97.0,27.0,4.2,97838.58,33.0,EPRC1,1125,-122.51778,39.35917
238,2018-08-10 22:00:00,98035.9,E,94114.04,12.4,0.0,203.2,32.06,93.0,28.0,1.7,97767.63,33.28,EPRC1,1125,-122.51778,39.35917
239,2018-08-10 23:00:00,97968.18,E,94049.03,13.02,0.0,203.2,32.96,92.0,28.0,1.25,97691.39,34.0,EPRC1,1125,-122.51778,39.35917
240,2018-08-11 00:00:00,97934.31,E,94016.52,12.95,0.0,203.2,33.51,97.0,27.0,1.79,97650.89,34.56,EPRC1,1125,-122.51778,39.35917
241,2018-08-11 01:00:00,97900.45,SE,93984.01,10.65,0.0,203.2,32.32,131.0,24.0,0.4,97624.62,33.94,EPRC1,1125,-122.51778,39.35917
242,2018-08-11 02:00:00,97900.45,WNW,93984.01,1.28,0.0,203.2,31.91,289.0,12.0,4.47,97616.69,34.61,EPRC1,1125,-122.51778,39.35917
243,2018-08-11 03:00:00,97900.45,WNW,93984.01,2.26,0.0,203.2,30.8,300.0,14.0,1.83,97634.02,33.17,EPRC1,1125,-122.51778,39.35917
244,2018-08-11 04:00:00,97900.45,W,93984.01,1.87,0.0,203.2,29.37,275.0,15.0,0.9,97654.35,31.5,EPRC1,1125,-122.51778,39.35917
245,2018-08-11 05:00:00,97968.18,,94049.03,8.3,0.0,203.2,27.85,,27.0,0.31,97750.57,29.17,EPRC1,1125,-122.51778,39.35917
246,2018-08-11 06:00:00,97968.18,W,94049.03,7.46,0.0,203.2,26.51,272.0,29.0,1.08,97777.77,27.0,EPRC1,1125,-122.51778,39.35917
247,2018-08-11 07:00:00,98002.04,S,94081.54,8.76,0.0,203.2,26.4,171.0,32.0,0.76,97813.7,26.83,EPRC1,1125,-122.51778,39.35917
248,2018-08-11 08:00:00,98002.04,SW,94081.54,6.39,0.0,203.2,,230.0,31.0,0.85,97841.23,24.67,EPRC1,1125,-122.51778,39.35917
249,2018-08-11 09:00:00,98002.04,,94081.54,6.02,0.0,203.2,,,32.0,0.22,97853.46,23.72,EPRC1,1125,-122.51778,39.35917
250,2018-08-11 10:00:00,98002.04,W,94081.54,5.97,0.0,203.2,,265.0,32.0,0.54,97854.1,23.67,EPRC1,1125,-122.51778,39.35917
251,2018-08-11 11:00:00,97968.18,WNW,94049.03,7.13,0.0,203.2,,289.0,40.0,0.98,97850.72,21.33,EPRC1,1125,-122.51778,39.35917
252,2018-08-11 12:00:00,98002.04,N,94081.54,8.35,0.0,203.2,,2.0,43.0,0.49,97882.3,21.5,EPRC1,1125,-122.51778,39.35917
253,2018-08-11 13:00:00,98002.04,W,94081.54,5.09,0.0,203.2,,281.0,41.0,0.72,97919.8,18.67,EPRC1,1125,-122.51778,39.35917
254,2018-08-11 14:00:00,98069.77,SSW,94146.56,12.01,0.0,203.2,,208.0,56.0,1.25,97954.21,21.17,EPRC1,1125,-122.51778,39.35917
255,2018-08-11 15:00:00,98103.63,SE,94179.06,11.76,0.0,203.2,,144.0,52.0,1.3,97975.71,22.11,EPRC1,1125,-122.51778,39.35917
256,2018-08-11 16:00:00,98137.5,NW,94211.58,8.09,0.0,203.2,,310.0,40.0,0.36,98005.95,22.39,EPRC1,1125,-122.51778,39.35917
257,2018-08-11 17:00:00,98137.5,ENE,94211.58,9.25,0.0,203.2,26.76,59.0,32.0,0.4,97941.81,27.39,EPRC1,1125,-122.51778,39.35917
258,2018-08-11 18:00:00,98137.5,,94211.58,5.59,0.0,203.2,27.34,,23.0,0.22,97925.17,28.72,EPRC1,1125,-122.51778,39.35917
259,2018-08-11 19:00:00,98137.5,NE,94211.58,5.66,0.0,203.2,29.98,36.0,19.0,0.63,97883.91,32.06,EPRC1,1125,-122.51778,39.35917
260,2018-08-11 20:00:00,98069.77,E,94146.56,8.33,0.0,203.2,29.48,88.0,24.0,2.73,97826.6,31.22,EPRC1,1125,-122.51778,39.35917
261,2018-08-11 21:00:00,98002.04,E,94081.54,9.5,0.0,203.2,30.21,85.0,25.0,3.62,97750.82,31.89,EPRC1,1125,-122.51778,39.35917
262,2018-08-11 22:00:00,97968.18,ESE,94049.03,10.6,0.0,203.2,30.32,102.0,27.0,2.99,97717.75,31.83,EPRC1,1125,-122.51778,39.35917
263,2018-08-11 23:00:00,97900.45,E,93984.01,10.89,0.0,203.2,30.68,79.0,27.0,3.13,97646.05,32.17,EPRC1,1125,-122.51778,39.35917
264,2018-08-12 00:00:00,97832.72,E,93918.99,10.84,0.0,203.2,30.62,91.0,27.0,3.62,97579.22,32.11,EPRC1,1125,-122.51778,39.35917
265,2018-08-12 01:00:00,97798.86,ENE,93886.49,12.68,0.0,203.2,30.74,76.0,31.0,1.34,97548.83,31.83,EPRC1,1125,-122.51778,39.35917
266,2018-08-12 02:00:00,97764.99,NE,93853.97,13.05,0.0,203.2,30.22,35.0,33.0,1.34,97523.1,31.17,EPRC1,1125,-122.51778,39.35917
267,2018-08-12 03:00:00,97764.99,WNW,93853.97,12.89,0.0,203.2,28.75,291.0,36.0,0.22,97543.67,29.5,EPRC1,1125,-122.51778,39.35917
268,2018-08-12 04:00:00,97832.72,N,93918.99,14.72,0.0,203.2,27.24,5.0,47.0,0.49,97642.44,27.0,EPRC1,1125,-122.51778,39.35917
269,2018-08-12 05:00:00,97866.58,WNW,93951.5,12.36,0.0,203.2,,296.0,46.0,0.63,97704.48,24.78,EPRC1,1125,-122.51778,39.35917
270,2018-08-12 06:00:00,97866.58,N,93951.5,13.1,0.0,203.2,,10.0,52.0,0.27,97720.15,23.56,EPRC1,1125,-122.51778,39.35917
271,2018-08-12 07:00:00,97866.58,SSE,93951.5,14.11,0.0,203.2,,151.0,53.0,0.18,97710.22,24.33,EPRC1,1125,-122.51778,39.35917
272,2018-08-12 08:00:00,97900.45,,93984.01,10.45,0.0,203.2,,,48.0,0.27,97774.26,22.0,EPRC1,1125,-122.51778,39.35917
273,2018-08-12 09:00:00,97900.45,W,93984.01,10.18,0.0,203.2,,276.0,57.0,0.85,97814.61,18.94,EPRC1,1125,-122.51778,39.35917
274,2018-08-12 10:00:00,97934.31,,94016.52,9.23,0.0,203.2,,,52.0,0.27,97842.47,19.39,EPRC1,1125,-122.51778,39.35917
275,2018-08-12 11:00:00,97934.31,WNW,94016.52,9.6,0.0,203.2,,285.0,60.0,0.54,97867.75,17.5,EPRC1,1125,-122.51778,39.35917
276,2018-08-12 12:00:00,97968.18,W,94049.03,9.54,0.0,203.2,,275.0,65.0,0.72,97919.59,16.17,EPRC1,1125,-122.51778,39.35917
277,2018-08-12 13:00:00,98002.04,W,94081.54,8.64,0.0,203.2,,278.0,63.0,0.9,97959.59,15.72,EPRC1,1125,-122.51778,39.35917
278,2018-08-12 14:00:00,98035.9,WNW,94114.04,8.28,0.0,203.2,,292.0,66.0,0.72,98008.64,14.61,EPRC1,1125,-122.51778,39.35917
279,2018-08-12 15:00:00,98069.77,WNW,94146.56,7.42,0.0,203.2,,301.0,48.0,0.63,97986.77,18.72,EPRC1,1125,-122.51778,39.35917
280,2018-08-12 16:00:00,98103.63,NNW,94179.06,5.77,0.0,203.2,,338.0,30.0,0.8,97944.84,24.5,EPRC1,1125,-122.51778,39.35917
281,2018-08-12 17:00:00,98103.63,ENE,94179.06,3.59,0.0,203.2,26.69,58.0,21.0,2.51,97901.79,27.89,EPRC1,1125,-122.51778,39.35917
282,2018-08-12 18:00:00,98103.63,E,94179.06,4.58,0.0,203.2,26.99,85.0,22.0,3.58,97896.89,28.28,EPRC1,1125,-122.51778,39.35917
283,2018-08-12 19:00:00,98035.9,ESE,94114.04,3.44,0.0,203.2,27.73,123.0,19.0,1.79,97815.47,29.39,EPRC1,1125,-122.51778,39.35917
284,2018-08-12 20:00:00,98002.04,SE,94081.54,4.95,0.0,203.2,28.51,138.0,20.0,1.48,97770.04,30.33,EPRC1,1125,-122.51778,39.35917
285,2018-08-12 21:00:00,97934.31,ESE,94016.52,6.83,0.0,203.2,29.11,119.0,22.0,2.77,97694.93,30.94,EPRC1,1125,-122.51778,39.35917
286,2018-08-12 22:00:00,97866.58,ESE,93951.5,4.99,0.0,203.2,30.92,115.0,17.0,0.72,97600.22,33.17,EPRC1,1125,-122.51778,39.35917
287,2018-08-12 23:00:00,97764.99,E,93853.97,8.32,0.0,203.2,30.11,98.0,23.0,4.38,97513.78,31.94,EPRC1,1125,-122.51778,39.35917
288,2018-08-13 00:00:00,97764.99,ESE,93853.97,9.6,0.0,203.2,30.32,102.0,25.0,3.58,97513.03,32.0,EPRC1,1125,-122.51778,39.35917
289,2018-08-13 01:00:00,97731.13,E,93821.47,11.28,0.0,203.2,30.05,96.0,29.0,2.81,97486.67,31.39,EPRC1,1125,-122.51778,39.35917
290,2018-08-13 02:00:00,97731.13,WNW,93821.47,7.33,0.0,203.2,29.02,283.0,23.0,1.52,97494.21,30.78,EPRC1,1125,-122.51778,39.35917
291,2018-08-13 03:00:00,97764.99,W,93853.97,7.87,0.0,203.2,27.46,275.0,27.0,0.9,97554.06,28.67,EPRC1,1125,-122.51778,39.35917
292,2018-08-13 04:00:00,97798.86,WNW,93886.49,8.0,0.0,203.2,,296.0,31.0,0.58,97615.09,26.5,EPRC1,1125,-122.51778,39.35917
293,2018-08-13 05:00:00,97866.58,W,93951.5,7.44,0.0,203.2,,280.0,34.0,0.9,97710.34,24.33,EPRC1,1125,-122.51778,39.35917
294,2018-08-13 06:00:00,97866.58,W,93951.5,7.84,0.0,203.2,,272.0,40.0,0.45,97739.04,22.11,EPRC1,1125,-122.51778,39.35917
295,2018-08-13 07:00:00,97900.45,W,93984.01,7.93,0.0,203.2,,271.0,44.0,0.72,97791.73,20.67,EPRC1,1125,-122.51778,39.35917
296,2018-08-13 08:00:00,97934.31,WNW,94016.52,7.45,0.0,203.2,,300.0,45.0,0.36,97837.33,19.78,EPRC1,1125,-122.51778,39.35917
297,2018-08-13 09:00:00,97934.31,WNW,94016.52,7.93,0.0,203.2,,288.0,49.0,0.49,97848.48,18.94,EPRC1,1125,-122.51778,39.35917
298,2018-08-13 10:00:00,97900.45,WNW,93984.01,8.26,0.0,203.2,,297.0,56.0,0.67,97838.38,17.17,EPRC1,1125,-122.51778,39.35917
299,2018-08-13 11:00:00,97934.31,WNW,94016.52,8.4,0.0,203.2,,282.0,59.0,0.63,97881.28,16.5,EPRC1,1125,-122.51778,39.35917
300,2018-08-13 12:00:00,97934.31,SW,94016.52,10.02,0.0,203.2,,230.0,63.0,0.49,97872.19,17.17,EPRC1,1125,-122.51778,39.35917
301,2018-08-13 13:00:00,97968.18,W,94049.03,8.92,0.0,203.2,,279.0,66.0,0.76,97931.74,15.28,EPRC1,1125,-122.51778,39.35917
302,2018-08-13 14:00:00,98002.04,WNW,94081.54,7.78,0.0,203.2,,291.0,65.0,0.67,97978.66,14.33,EPRC1,1125,-122.51778,39.35917
303,2018-08-13 15:00:00,98035.9,W,94114.04,8.14,0.0,203.2,,281.0,59.0,0.63,97986.62,16.22,EPRC1,1125,-122.51778,39.35917
304,2018-08-13 16:00:00,98069.77,WNW,94146.56,6.41,0.0,203.2,,292.0,34.0,1.16,97928.2,23.17,EPRC1,1125,-122.51778,39.35917
305,2018-08-13 17:00:00,98069.77,WNW,94146.56,5.03,0.0,203.2,26.05,291.0,25.0,2.19,97883.37,26.67,EPRC1,1125,-122.51778,39.35917
306,2018-08-13 18:00:00,98069.77,ENE,94146.56,5.84,0.0,203.2,26.63,75.0,25.0,4.78,97871.5,27.61,EPRC1,1125,-122.51778,39.35917
307,2018-08-13 19:00:00,98035.9,ENE,94114.04,4.8,0.0,203.2,27.74,78.0,21.0,2.15,97816.2,29.33,EPRC1,1125,-122.51778,39.35917
308,2018-08-13 20:00:00,97968.18,ENE,94049.03,6.03,0.0,203.2,28.31,64.0,22.0,2.81,97740.31,30.0,EPRC1,1125,-122.51778,39.35917
309,2018-08-13 21:00:00,97934.31,ENE,94016.52,5.6,0.0,203.2,29.17,68.0,20.0,1.65,97692.86,31.11,EPRC1,1125,-122.51778,39.35917
310,2018-08-13 22:00:00,97866.58,E,93951.5,5.7,0.0,203.2,30.03,81.0,19.0,1.08,97613.08,32.11,EPRC1,1125,-122.51778,39.35917
311,2018-08-13 23:00:00,97798.86,ESE,93886.49,8.52,0.0,203.2,29.69,103.0,24.0,2.55,97553.67,31.44,EPRC1,1125,-122.51778,39.35917
312,2018-08-14 00:00:00,97731.13,ENE,93821.47,9.93,0.0,203.2,30.72,63.0,25.0,1.97,97474.52,32.39,EPRC1,1125,-122.51778,39.35917
313,2018-08-14 01:00:00,97697.26,E,93788.95,12.39,0.0,203.2,30.37,101.0,31.0,3.76,97451.52,31.5,EPRC1,1125,-122.51778,39.35917
314,2018-08-14 02:00:00,97697.26,E,93788.95,14.2,0.0,203.2,29.92,89.0,37.0,2.86,97463.73,30.5,EPRC1,1125,-122.51778,39.35917
315,2018-08-14 03:00:00,97731.13,,93821.47,15.59,0.0,203.2,29.06,,44.0,0.18,97515.28,29.06,EPRC1,1125,-122.51778,39.35917
316,2018-08-14 04:00:00,97731.13,WNW,93821.47,11.07,0.0,203.2,26.72,300.0,37.0,0.4,97541.13,27.0,EPRC1,1125,-122.51778,39.35917
317,2018-08-14 05:00:00,97764.99,WNW,93853.97,10.12,0.0,203.2,,300.0,39.0,0.58,97599.52,25.06,EPRC1,1125,-122.51778,39.35917
318,2018-08-14 06:00:00,97798.86,WNW,93886.49,9.91,0.0,203.2,,285.0,46.0,0.67,97671.38,22.11,EPRC1,1125,-122.51778,39.35917
319,2018-08-14 07:00:00,97798.86,WNW,93886.49,9.51,0.0,203.2,,287.0,46.0,0.58,97677.13,21.67,EPRC1,1125,-122.51778,39.35917
320,2018-08-14 08:00:00,97832.72,WNW,93918.99,9.01,0.0,203.2,,289.0,48.0,0.31,97727.09,20.44,EPRC1,1125,-122.51778,39.35917
321,2018-08-14 09:00:00,97832.72,WNW,93918.99,9.13,0.0,203.2,,289.0,52.0,0.58,97742.44,19.28,EPRC1,1125,-122.51778,39.35917
322,2018-08-14 10:00:00,97832.72,WNW,93918.99,9.4,0.0,203.2,,288.0,59.0,0.45,97765.42,17.56,EPRC1,1125,-122.51778,39.35917
323,2018-08-14 11:00:00,97832.72,WNW,93918.99,9.34,0.0,203.2,,286.0,66.0,0.76,97790.33,15.72,EPRC1,1125,-122.51778,39.35917
324,2018-08-14 12:00:00,97832.72,W,93918.99,8.49,0.0,203.2,,263.0,60.0,0.49,97782.05,16.33,EPRC1,1125,-122.51778,39.35917
325,2018-08-14 13:00:00,97832.72,WNW,93918.99,8.21,0.0,203.2,,285.0,65.0,0.94,97803.19,14.78,EPRC1,1125,-122.51778,39.35917
326,2018-08-14 14:00:00,97866.58,NW,93951.5,7.46,0.0,203.2,,323.0,54.0,0.54,97808.33,16.89,EPRC1,1125,-122.51778,39.35917
327,2018-08-14 15:00:00,97900.45,W,93984.01,7.99,0.0,203.2,,276.0,52.0,0.72,97826.41,18.06,EPRC1,1125,-122.51778,39.35917
328,2018-08-14 16:00:00,97934.31,NE,94016.52,7.83,0.0,203.2,,51.0,36.0,0.63,97784.39,23.83,EPRC1,1125,-122.51778,39.35917
329,2018-08-14 17:00:00,97900.45,SE,93984.01,4.41,0.0,203.2,,146.0,25.0,1.52,97723.63,25.94,EPRC1,1125,-122.51778,39.35917
330,2018-08-14 18:00:00,97900.45,SE,93984.01,2.95,0.0,203.2,26.7,142.0,20.0,1.38,97698.41,27.94,EPRC1,1125,-122.51778,39.35917
331,2018-08-14 19:00:00,97866.58,ESE,93951.5,4.11,0.0,203.2,27.71,112.0,20.0,1.88,97647.28,29.33,EPRC1,1125,-122.51778,39.35917
332,2018-08-14 20:00:00,97832.72,ESE,93918.99,4.18,0.0,203.2,28.44,114.0,19.0,2.77,97601.74,30.28,EPRC1,1125,-122.51778,39.35917
333,2018-08-14 21:00:00,97798.86,E,93886.49,5.27,0.0,203.2,28.84,87.0,20.0,3.89,97562.54,30.72,EPRC1,1125,-122.51778,39.35917
334,2018-08-14 22:00:00,97731.13,E,93821.47,6.07,0.0,203.2,29.67,84.0,20.0,1.92,97483.34,31.67,EPRC1,1125,-122.51778,39.35917
335,2018-08-14 23:00:00,97629.54,E,93723.94,7.21,0.0,203.2,29.52,101.0,22.0,4.38,97385.4,31.39,EPRC1,1125,-122.51778,39.35917
336,2018-08-15 00:00:00,97629.54,E,93723.94,8.6,0.0,203.2,29.18,87.0,25.0,4.92,97392.23,30.83,EPRC1,1125,-122.51778,39.35917
337,2018-08-15 01:00:00,97629.54,E,93723.94,7.57,0.0,203.2,28.68,91.0,24.0,4.65,97398.38,30.33,EPRC1,1125,-122.51778,39.35917
338,2018-08-15 02:00:00,97629.54,E,93723.94,11.01,0.0,203.2,28.34,85.0,32.0,2.86,97409.92,29.39,EPRC1,1125,-122.51778,39.35917
339,2018-08-15 03:00:00,97629.54,NNW,93723.94,10.74,0.0,203.2,27.34,345.0,34.0,0.45,97426.46,28.06,EPRC1,1125,-122.51778,39.35917
340,2018-08-15 04:00:00,97663.4,WNW,93756.45,10.61,0.0,203.2,,301.0,39.0,0.72,97491.11,25.61,EPRC1,1125,-122.51778,39.35917
341,2018-08-15 05:00:00,97731.13,NW,93821.47,10.36,0.0,203.2,,306.0,41.0,0.54,97572.88,24.5,EPRC1,1125,-122.51778,39.35917
342,2018-08-15 06:00:00,97731.13,W,93821.47,9.97,0.0,203.2,,278.0,47.0,0.49,97607.39,21.83,EPRC1,1125,-122.51778,39.35917
343,2018-08-15 07:00:00,97764.99,SSE,93853.97,10.09,0.0,203.2,,154.0,49.0,0.27,97648.38,21.28,EPRC1,1125,-122.51778,39.35917
344,2018-08-15 08:00:00,97764.99,WNW,93853.97,9.27,0.0,203.2,,292.0,50.0,0.63,97664.44,20.06,EPRC1,1125,-122.51778,39.35917
345,2018-08-15 09:00:00,97798.86,W,93886.49,8.77,0.0,203.2,,276.0,55.0,0.9,97725.7,18.0,EPRC1,1125,-122.51778,39.35917
346,2018-08-15 10:00:00,97798.86,WNW,93886.49,8.56,0.0,203.2,,288.0,55.0,0.8,97728.65,17.78,EPRC1,1125,-122.51778,39.35917
347,2018-08-15 11:00:00,97832.72,W,93918.99,8.49,0.0,203.2,,276.0,60.0,0.8,97782.05,16.33,EPRC1,1125,-122.51778,39.35917
348,2018-08-15 12:00:00,97832.72,WNW,93918.99,7.52,0.0,203.2,,290.0,58.0,0.85,97788.86,15.83,EPRC1,1125,-122.51778,39.35917
349,2018-08-15 13:00:00,97866.58,W,93951.5,7.77,0.0,203.2,,272.0,60.0,0.58,97826.38,15.56,EPRC1,1125,-122.51778,39.35917
350,2018-08-15 14:00:00,97934.31,WNW,94016.52,7.51,0.0,203.2,,292.0,62.0,0.8,97904.76,14.78,EPRC1,1125,-122.51778,39.35917
351,2018-08-15 15:00:00,97968.18,WNW,94049.03,7.86,0.0,203.2,,295.0,53.0,0.49,97900.14,17.61,EPRC1,1125,-122.51778,39.35917
352,2018-08-15 16:00:00,98002.04,,94081.54,12.08,0.0,203.2,,,51.0,0.09,97865.53,22.78,EPRC1,1125,-122.51778,39.35917
353,2018-08-15 17:00:00,98002.04,W,94081.54,9.71,0.0,203.2,26.52,263.0,34.0,0.8,97812.92,26.89,EPRC1,1125,-122.51778,39.35917
354,2018-08-15 18:00:00,98002.04,NE,94081.54,9.32,0.0,203.2,27.52,37.0,30.0,1.88,97791.95,28.56,EPRC1,1125,-122.51778,39.35917
355,2018-08-15 19:00:00,97968.18,ENE,94049.03,10.44,0.0,203.2,28.17,65.0,31.0,2.1,97749.17,29.28,EPRC1,1125,-122.51778,39.35917
356,2018-08-15 20:00:00,97934.31,ENE,94016.52,10.68,0.0,203.2,28.86,68.0,30.0,3.98,97705.1,30.11,EPRC1,1125,-122.51778,39.35917
357,2018-08-15 21:00:00,97900.45,E,93984.01,9.69,0.0,203.2,28.29,79.0,29.0,4.38,97678.13,29.56,EPRC1,1125,-122.51778,39.35917
358,2018-08-15 22:00:00,97866.58,E,93951.5,10.58,0.0,203.2,28.75,97.0,30.0,3.8,97638.89,30.0,EPRC1,1125,-122.51778,39.35917
359,2018-08-15 23:00:00,97798.86,E,93886.49,10.18,0.0,203.2,29.29,87.0,28.0,4.38,97562.47,30.72,EPRC1,1125,-122.51778,39.35917
360,2018-08-16 00:00:00,97764.99,E,93853.97,10.6,0.0,203.2,29.26,91.0,29.0,5.41,97530.02,30.61,EPRC1,1125,-122.51778,39.35917
361,2018-08-16 01:00:00,97764.99,ENE,93853.97,10.56,0.0,203.2,29.21,58.0,29.0,4.47,97530.63,30.56,EPRC1,1125,-122.51778,39.35917
362,2018-08-16 02:00:00,97764.99,ESE,93853.97,12.69,0.0,203.2,28.54,109.0,36.0,5.01,97546.4,29.28,EPRC1,1125,-122.51778,39.35917
363,2018-08-16 03:00:00,97798.86,ESE,93886.49,14.91,0.0,203.2,27.97,113.0,45.0,2.1,97596.85,27.94,EPRC1,1125,-122.51778,39.35917
364,2018-08-16 04:00:00,97832.72,NNW,93918.99,13.25,0.0,203.2,,339.0,44.0,0.27,97648.78,26.5,EPRC1,1125,-122.51778,39.35917
365,2018-08-16 05:00:00,97900.45,WNW,93984.01,13.16,0.0,203.2,,302.0,51.0,0.76,97749.06,23.94,EPRC1,1125,-122.51778,39.35917
366,2018-08-16 06:00:00,97934.31,WNW,94016.52,12.98,0.0,203.2,,301.0,55.0,0.58,97801.52,22.5,EPRC1,1125,-122.51778,39.35917
367,2018-08-16 07:00:00,97968.18,WNW,94049.03,12.44,0.0,203.2,,289.0,59.0,0.31,97857.86,20.78,EPRC1,1125,-122.51778,39.35917
368,2018-08-16 08:00:00,98002.04,WNW,94081.54,12.02,0.0,203.2,,289.0,60.0,0.49,97901.2,20.06,EPRC1,1125,-122.51778,39.35917
369,2018-08-16 09:00:00,98002.04,WNW,94081.54,11.9,0.0,203.2,,289.0,67.0,0.67,97926.39,18.17,EPRC1,1125,-122.51778,39.35917
370,2018-08-16 10:00:00,98069.77,WNW,94146.56,10.86,0.0,203.2,,289.0,63.0,0.67,97995.56,18.06,EPRC1,1125,-122.51778,39.35917
371,2018-08-16 11:00:00,98069.77,WNW,94146.56,10.51,0.0,203.2,,295.0,64.0,0.67,98003.91,17.44,EPRC1,1125,-122.51778,39.35917
372,2018-08-16 12:00:00,98103.63,W,94179.06,10.22,0.0,203.2,,274.0,71.0,0.76,98064.11,15.5,EPRC1,1125,-122.51778,39.35917
373,2018-08-16 13:00:00,98137.5,WNW,94211.58,10.17,0.0,203.2,,292.0,70.0,0.63,98095.65,15.67,EPRC1,1125,-122.51778,39.35917
374,2018-08-16 14:00:00,98205.22,WNW,94276.59,10.02,0.0,203.2,,289.0,75.0,0.8,98180.23,14.44,EPRC1,1125,-122.51778,39.35917
375,2018-08-16 15:00:00,98272.95,WNW,94341.61,10.08,0.0,203.2,,289.0,57.0,0.54,98188.26,18.83,EPRC1,1125,-122.51778,39.35917
376,2018-08-16 16:00:00,98306.81,,94374.12,11.48,0.0,203.2,,,43.0,0.05,98141.95,24.94,EPRC1,1125,-122.51778,39.35917
377,2018-08-16 17:00:00,98306.81,ENE,94374.12,9.22,0.0,203.2,27.06,62.0,31.0,1.16,98104.49,27.89,EPRC1,1125,-122.51778,39.35917
