,date_time,precip_accum_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
30,2018-08-02 06:00:00,3.556,17.39,HATC1,3015,-121.55,40.93333
31,2018-08-02 07:00:00,3.556,15.56,HATC1,3015,-121.55,40.93333
32,2018-08-02 08:00:00,3.556,14.39,HATC1,3015,-121.55,40.93333
33,2018-08-02 09:00:00,3.556,13.5,HATC1,3015,-121.55,40.93333
34,2018-08-02 10:00:00,3.556,12.42,HATC1,3015,-121.55,40.93333
35,2018-08-02 11:00:00,3.556,11.81,HATC1,3015,-121.55,40.93333
36,2018-08-02 12:00:00,3.556,10.83,HATC1,3015,-121.55,40.93333
37,2018-08-02 13:00:00,3.556,10.01,HATC1,3015,-121.55,40.93333
38,2018-08-02 14:00:00,3.556,10.67,HATC1,3015,-121.55,40.93333
39,2018-08-02 15:00:00,3.556,13.36,HATC1,3015,-121.55,40.93333
40,2018-08-02 16:00:00,3.556,18.57,HATC1,3015,-121.55,40.93333
41,2018-08-02 17:00:00,3.556,23.21,HATC1,3015,-121.55,40.93333
42,2018-08-02 18:00:00,3.556,26.07,HATC1,3015,-121.55,40.93333
43,2018-08-02 19:00:00,3.556,29.95,HATC1,3015,-121.55,40.93333
44,2018-08-02 20:00:00,3.556,32.41,HATC1,3015,-121.55,40.93333
45,2018-08-02 21:00:00,3.556,33.13,HATC1,3015,-121.55,40.93333
46,2018-08-02 22:00:00,3.556,33.67,HATC1,3015,-121.55,40.93333
47,2018-08-02 23:00:00,3.556,33.74,HATC1,3015,-121.55,40.93333
48,2018-08-03 00:00:00,3.556,32.59,HATC1,3015,-121.55,40.93333
49,2018-08-03 01:00:00,3.556,31.11,HATC1,3015,-121.55,40.93333
50,2018-08-03 02:00:00,3.556,27.4,HATC1,3015,-121.55,40.93333
51,2018-08-03 03:00:00,3.556,23.53,HATC1,3015,-121.55,40.93333
52,2018-08-03 04:00:00,3.556,19.9,HATC1,3015,-121.55,40.93333
53,2018-08-03 05:00:00,3.556,18.05,HATC1,3015,-121.55,40.93333
54,2018-08-03 06:00:00,3.556,16.37,HATC1,3015,-121.55,40.93333
55,2018-08-03 07:00:00,3.556,14.98,HATC1,3015,-121.55,40.93333
56,2018-08-03 08:00:00,3.556,13.77,HATC1,3015,-121.55,40.93333
57,2018-08-03 09:00:00,3.556,12.86,HATC1,3015,-121.55,40.93333
58,2018-08-03 10:00:00,3.556,11.66,HATC1,3015,-121.55,40.93333
59,2018-08-03 11:00:00,3.556,10.67,HATC1,3015,-121.55,40.93333
60,2018-08-03 12:00:00,3.556,9.77,HATC1,3015,-121.55,40.93333
61,2018-08-03 13:00:00,3.556,9.13,HATC1,3015,-121.55,40.93333
62,2018-08-03 14:00:00,3.556,9.52,HATC1,3015,-121.55,40.93333
63,2018-08-03 16:00:00,3.556,16.82,HATC1,3015,-121.55,40.93333
64,2018-08-03 17:00:00,3.556,21.05,HATC1,3015,-121.55,40.93333
65,2018-08-03 18:00:00,3.556,23.81,HATC1,3015,-121.55,40.93333
66,2018-08-03 19:00:00,3.556,25.63,HATC1,3015,-121.55,40.93333
67,2018-08-03 20:00:00,3.556,28.14,HATC1,3015,-121.55,40.93333
68,2018-08-03 21:00:00,3.556,29.69,HATC1,3015,-121.55,40.93333
69,2018-08-03 22:00:00,3.556,31.43,HATC1,3015,-121.55,40.93333
70,2018-08-03 23:00:00,3.556,30.96,HATC1,3015,-121.55,40.93333
71,2018-08-04 00:00:00,3.556,31.45,HATC1,3015,-121.55,40.93333
72,2018-08-04 02:00:00,3.556,25.78,HATC1,3015,-121.55,40.93333
73,2018-08-04 03:00:00,3.556,21.88,HATC1,3015,-121.55,40.93333
74,2018-08-04 04:00:00,3.556,18.77,HATC1,3015,-121.55,40.93333
75,2018-08-04 05:00:00,3.556,17.14,HATC1,3015,-121.55,40.93333
76,2018-08-04 06:00:00,3.556,15.44,HATC1,3015,-121.55,40.93333
77,2018-08-04 07:00:00,3.556,14.26,HATC1,3015,-121.55,40.93333
78,2018-08-04 08:00:00,3.556,12.76,HATC1,3015,-121.55,40.93333
79,2018-08-04 09:00:00,3.556,11.39,HATC1,3015,-121.55,40.93333
80,2018-08-04 10:00:00,3.556,10.31,HATC1,3015,-121.55,40.93333
81,2018-08-04 11:00:00,3.556,9.25,HATC1,3015,-121.55,40.93333
82,2018-08-04 12:00:00,3.556,8.32,HATC1,3015,-121.55,40.93333
83,2018-08-04 13:00:00,3.556,7.49,HATC1,3015,-121.55,40.93333
84,2018-08-04 14:00:00,3.556,7.75,HATC1,3015,-121.55,40.93333
85,2018-08-04 15:00:00,3.556,10.52,HATC1,3015,-121.55,40.93333
86,2018-08-04 16:00:00,3.556,15.39,HATC1,3015,-121.55,40.93333
87,2018-08-04 17:00:00,3.556,20.19,HATC1,3015,-121.55,40.93333
88,2018-08-04 18:00:00,3.556,22.52,HATC1,3015,-121.55,40.93333
89,2018-08-04 19:00:00,3.556,25.45,HATC1,3015,-121.55,40.93333
90,2018-08-04 20:00:00,3.556,27.64,HATC1,3015,-121.55,40.93333
91,2018-08-04 21:00:00,3.556,28.88,HATC1,3015,-121.55,40.93333
92,2018-08-04 22:00:00,3.556,30.17,HATC1,3015,-121.55,40.93333
93,2018-08-04 23:00:00,3.556,29.06,HATC1,3015,-121.55,40.93333
94,2018-08-05 00:00:00,3.556,27.76,HATC1,3015,-121.55,40.93333
95,2018-08-05 01:00:00,3.556,25.96,HATC1,3015,-121.55,40.93333
96,2018-08-05 02:00:00,3.556,22.94,HATC1,3015,-121.55,40.93333
97,2018-08-05 03:00:00,3.556,19.44,HATC1,3015,-121.55,40.93333
98,2018-08-05 04:00:00,3.556,16.65,HATC1,3015,-121.55,40.93333
99,2018-08-05 05:00:00,3.556,14.9,HATC1,3015,-121.55,40.93333
100,2018-08-05 06:00:00,3.556,13.34,HATC1,3015,-121.55,40.93333
101,2018-08-05 07:00:00,3.556,12.2,HATC1,3015,-121.55,40.93333
102,2018-08-05 08:00:00,3.556,11.24,HATC1,3015,-121.55,40.93333
103,2018-08-05 09:00:00,3.556,10.31,HATC1,3015,-121.55,40.93333
104,2018-08-05 10:00:00,3.556,9.37,HATC1,3015,-121.55,40.93333
105,2018-08-05 11:00:00,3.556,8.54,HATC1,3015,-121.55,40.93333
106,2018-08-05 12:00:00,3.556,7.92,HATC1,3015,-121.55,40.93333
107,2018-08-05 13:00:00,3.556,6.97,HATC1,3015,-121.55,40.93333
108,2018-08-05 14:00:00,3.556,7.38,HATC1,3015,-121.55,40.93333
109,2018-08-05 15:00:00,3.556,9.92,HATC1,3015,-121.55,40.93333
110,2018-08-05 16:00:00,3.556,14.54,HATC1,3015,-121.55,40.93333
111,2018-08-05 17:00:00,3.556,19.35,HATC1,3015,-121.55,40.93333
112,2018-08-05 18:00:00,3.556,22.68,HATC1,3015,-121.55,40.93333
113,2018-08-05 19:00:00,3.556,26.36,HATC1,3015,-121.55,40.93333
114,2018-08-05 20:00:00,3.556,29.31,HATC1,3015,-121.55,40.93333
115,2018-08-05 21:00:00,3.556,29.02,HATC1,3015,-121.55,40.93333
116,2018-08-05 22:00:00,3.556,30.15,HATC1,3015,-121.55,40.93333
117,2018-08-05 23:00:00,3.556,29.92,HATC1,3015,-121.55,40.93333
118,2018-08-06 00:00:00,3.556,28.21,HATC1,3015,-121.55,40.93333
119,2018-08-06 01:00:00,3.556,27.15,HATC1,3015,-121.55,40.93333
120,2018-08-06 02:00:00,3.556,24.98,HATC1,3015,-121.55,40.93333
121,2018-08-06 03:00:00,3.556,21.08,HATC1,3015,-121.55,40.93333
122,2018-08-06 04:00:00,3.556,17.56,HATC1,3015,-121.55,40.93333
123,2018-08-06 05:00:00,3.556,15.61,HATC1,3015,-121.55,40.93333
124,2018-08-06 06:00:00,3.556,14.37,HATC1,3015,-121.55,40.93333
125,2018-08-06 07:00:00,3.556,12.99,HATC1,3015,-121.55,40.93333
126,2018-08-06 08:00:00,3.556,11.63,HATC1,3015,-121.55,40.93333
127,2018-08-06 09:00:00,3.556,10.58,HATC1,3015,-121.55,40.93333
128,2018-08-06 10:00:00,3.556,9.64,HATC1,3015,-121.55,40.93333
129,2018-08-06 11:00:00,3.556,8.79,HATC1,3015,-121.55,40.93333
130,2018-08-06 12:00:00,3.556,8.11,HATC1,3015,-121.55,40.93333
131,2018-08-06 13:00:00,3.556,7.48,HATC1,3015,-121.55,40.93333
132,2018-08-06 14:00:00,3.556,7.77,HATC1,3015,-121.55,40.93333
133,2018-08-06 15:00:00,3.556,9.89,HATC1,3015,-121.55,40.93333
134,2018-08-06 16:00:00,3.556,13.63,HATC1,3015,-121.55,40.93333
135,2018-08-06 17:00:00,3.556,18.03,HATC1,3015,-121.55,40.93333
136,2018-08-06 18:00:00,3.556,21.77,HATC1,3015,-121.55,40.93333
137,2018-08-06 19:00:00,3.556,24.59,HATC1,3015,-121.55,40.93333
138,2018-08-06 20:00:00,3.556,28.31,HATC1,3015,-121.55,40.93333
139,2018-08-06 21:00:00,3.556,30.61,HATC1,3015,-121.55,40.93333
140,2018-08-06 22:00:00,3.556,31.63,HATC1,3015,-121.55,40.93333
141,2018-08-06 23:00:00,3.556,32.9,HATC1,3015,-121.55,40.93333
142,2018-08-07 00:00:00,3.556,33.42,HATC1,3015,-121.55,40.93333
143,2018-08-07 01:00:00,3.556,32.14,HATC1,3015,-121.55,40.93333
144,2018-08-07 02:00:00,3.556,27.51,HATC1,3015,-121.55,40.93333
145,2018-08-07 03:00:00,3.556,22.92,HATC1,3015,-121.55,40.93333
146,2018-08-07 04:00:00,3.556,19.26,HATC1,3015,-121.55,40.93333
147,2018-08-07 05:00:00,3.556,17.14,HATC1,3015,-121.55,40.93333
148,2018-08-07 06:00:00,3.556,15.66,HATC1,3015,-121.55,40.93333
149,2018-08-07 07:00:00,3.556,14.19,HATC1,3015,-121.55,40.93333
150,2018-08-07 08:00:00,3.556,12.81,HATC1,3015,-121.55,40.93333
151,2018-08-07 09:00:00,3.556,11.73,HATC1,3015,-121.55,40.93333
152,2018-08-07 10:00:00,3.556,10.97,HATC1,3015,-121.55,40.93333
153,2018-08-07 11:00:00,3.556,10.19,HATC1,3015,-121.55,40.93333
154,2018-08-07 12:00:00,3.556,9.54,HATC1,3015,-121.55,40.93333
155,2018-08-07 13:00:00,3.556,8.78,HATC1,3015,-121.55,40.93333
156,2018-08-07 14:00:00,3.556,9.13,HATC1,3015,-121.55,40.93333
157,2018-08-07 15:00:00,3.556,11.37,HATC1,3015,-121.55,40.93333
158,2018-08-07 16:00:00,3.556,15.67,HATC1,3015,-121.55,40.93333
159,2018-08-07 17:00:00,3.556,20.21,HATC1,3015,-121.55,40.93333
