,date_time,precip_accum_set_1,air_temp_set_1,precip_accum_one_hour_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,763.016,29.48,0.0,SFKC1,3450,-122.52500,40.65667
1,2018-08-01 00:15:00,763.016,,,SFKC1,3450,-122.52500,40.65667
2,2018-08-01 00:30:00,763.016,,,SFKC1,3450,-122.52500,40.65667
3,2018-08-01 00:45:00,763.016,,,SFKC1,3450,-122.52500,40.65667
4,2018-08-01 01:00:00,763.016,28.89,0.0,SFKC1,3450,-122.52500,40.65667
5,2018-08-01 01:15:00,763.016,,,SFKC1,3450,-122.52500,40.65667
6,2018-08-01 01:30:00,763.016,,,SFKC1,3450,-122.52500,40.65667
7,2018-08-01 01:45:00,763.016,,,SFKC1,3450,-122.52500,40.65667
8,2018-08-01 02:00:00,763.016,29.06,0.0,SFKC1,3450,-122.52500,40.65667
9,2018-08-01 02:15:00,763.016,,,SFKC1,3450,-122.52500,40.65667
10,2018-08-01 02:30:00,763.016,,,SFKC1,3450,-122.52500,40.65667
11,2018-08-01 02:45:00,763.016,,,SFKC1,3450,-122.52500,40.65667
12,2018-08-01 03:00:00,763.016,28.48,0.0,SFKC1,3450,-122.52500,40.65667
13,2018-08-01 03:15:00,763.016,,,SFKC1,3450,-122.52500,40.65667
14,2018-08-01 03:30:00,763.016,,,SFKC1,3450,-122.52500,40.65667
15,2018-08-01 03:45:00,763.016,,,SFKC1,3450,-122.52500,40.65667
16,2018-08-01 04:00:00,763.016,27.34,0.0,SFKC1,3450,-122.52500,40.65667
17,2018-08-01 04:15:00,763.016,,,SFKC1,3450,-122.52500,40.65667
18,2018-08-01 04:30:00,763.016,,,SFKC1,3450,-122.52500,40.65667
19,2018-08-01 04:45:00,763.016,,,SFKC1,3450,-122.52500,40.65667
20,2018-08-01 05:00:00,763.016,26.87,0.0,SFKC1,3450,-122.52500,40.65667
21,2018-08-01 05:15:00,763.016,,,SFKC1,3450,-122.52500,40.65667
22,2018-08-01 05:30:00,763.016,,,SFKC1,3450,-122.52500,40.65667
23,2018-08-01 05:45:00,763.016,,,SFKC1,3450,-122.52500,40.65667
24,2018-08-01 06:00:00,763.016,26.65,0.0,SFKC1,3450,-122.52500,40.65667
25,2018-08-01 06:15:00,763.016,,,SFKC1,3450,-122.52500,40.65667
26,2018-08-01 06:30:00,763.016,,,SFKC1,3450,-122.52500,40.65667
27,2018-08-01 06:45:00,763.016,,,SFKC1,3450,-122.52500,40.65667
28,2018-08-01 07:00:00,763.016,26.07,0.0,SFKC1,3450,-122.52500,40.65667
29,2018-08-01 07:15:00,763.016,,,SFKC1,3450,-122.52500,40.65667
30,2018-08-01 07:30:00,763.016,,,SFKC1,3450,-122.52500,40.65667
31,2018-08-01 07:45:00,763.016,,,SFKC1,3450,-122.52500,40.65667
32,2018-08-01 08:00:00,763.016,24.98,0.0,SFKC1,3450,-122.52500,40.65667
33,2018-08-01 08:15:00,763.016,,,SFKC1,3450,-122.52500,40.65667
34,2018-08-01 08:30:00,763.016,,,SFKC1,3450,-122.52500,40.65667
35,2018-08-01 08:45:00,763.016,,,SFKC1,3450,-122.52500,40.65667
36,2018-08-01 09:00:00,763.016,24.44,0.0,SFKC1,3450,-122.52500,40.65667
37,2018-08-01 09:15:00,763.016,,,SFKC1,3450,-122.52500,40.65667
38,2018-08-01 09:30:00,763.016,,,SFKC1,3450,-122.52500,40.65667
39,2018-08-01 09:45:00,763.016,,,SFKC1,3450,-122.52500,40.65667
40,2018-08-01 10:00:00,763.016,24.67,0.0,SFKC1,3450,-122.52500,40.65667
41,2018-08-01 10:15:00,763.016,,,SFKC1,3450,-122.52500,40.65667
42,2018-08-01 10:30:00,763.016,,,SFKC1,3450,-122.52500,40.65667
43,2018-08-01 10:45:00,763.016,,,SFKC1,3450,-122.52500,40.65667
44,2018-08-01 11:00:00,763.016,23.89,0.0,SFKC1,3450,-122.52500,40.65667
45,2018-08-01 11:15:00,763.016,,,SFKC1,3450,-122.52500,40.65667
46,2018-08-01 11:30:00,763.016,,,SFKC1,3450,-122.52500,40.65667
47,2018-08-01 11:45:00,763.016,,,SFKC1,3450,-122.52500,40.65667
48,2018-08-01 12:00:00,763.016,23.14,0.0,SFKC1,3450,-122.52500,40.65667
49,2018-08-01 12:15:00,763.016,,,SFKC1,3450,-122.52500,40.65667
50,2018-08-01 12:30:00,763.016,,,SFKC1,3450,-122.52500,40.65667
51,2018-08-01 12:45:00,763.016,,,SFKC1,3450,-122.52500,40.65667
52,2018-08-01 13:00:00,763.016,23.32,0.0,SFKC1,3450,-122.52500,40.65667
53,2018-08-01 13:15:00,763.016,,,SFKC1,3450,-122.52500,40.65667
54,2018-08-01 13:30:00,763.016,,,SFKC1,3450,-122.52500,40.65667
55,2018-08-01 13:45:00,763.016,,,SFKC1,3450,-122.52500,40.65667
56,2018-08-01 14:00:00,763.016,22.77,0.0,SFKC1,3450,-122.52500,40.65667
57,2018-08-01 14:15:00,763.016,,,SFKC1,3450,-122.52500,40.65667
58,2018-08-01 14:30:00,763.016,,,SFKC1,3450,-122.52500,40.65667
59,2018-08-01 14:45:00,763.016,,,SFKC1,3450,-122.52500,40.65667
60,2018-08-01 15:00:00,763.016,23.14,0.0,SFKC1,3450,-122.52500,40.65667
61,2018-08-01 15:15:00,763.016,,,SFKC1,3450,-122.52500,40.65667
62,2018-08-01 15:30:00,763.016,,,SFKC1,3450,-122.52500,40.65667
63,2018-08-01 15:45:00,763.016,,,SFKC1,3450,-122.52500,40.65667
64,2018-08-01 16:00:00,763.016,24.56,0.0,SFKC1,3450,-122.52500,40.65667
65,2018-08-01 16:15:00,763.016,,,SFKC1,3450,-122.52500,40.65667
