,date_time,altimeter_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,precip_accum_since_local_midnight_set_1,pressure_set_1d,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,wind_speed_set_1,relative_humidity_set_1,solar_radiation_set_1,precip_accum_24_hour_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:14:00,100880.47,WSW,1.79,0.0,100175.67,13.89,34.27,241.0,0.45,28.0,378.0,0.0,100834.05,35.0,D8132,194,-121.84317,39.77017
1,2018-08-01 00:29:00,100880.47,,2.23,0.0,100175.67,15.95,35.11,,0.0,32.0,320.0,0.0,100834.04,35.0,D8132,194,-121.84317,39.77017
2,2018-08-01 00:44:00,100846.6,,1.34,0.0,100142.04,16.85,34.93,,0.0,35.0,271.0,0.0,100801.39,34.44,D8132,194,-121.84317,39.77017
3,2018-08-01 00:59:00,100846.6,,0.45,0.0,100142.04,15.94,34.49,,0.0,33.0,195.0,0.0,100801.39,34.44,D8132,194,-121.84317,39.77017
4,2018-08-01 01:14:00,100846.6,,1.79,0.0,100142.04,15.94,34.49,,0.0,33.0,127.0,0.0,100801.39,34.44,D8132,194,-121.84317,39.77017
5,2018-08-01 01:29:00,100812.74,,1.34,0.0,100108.42,15.45,33.68,,0.0,33.0,97.0,0.0,100768.74,33.89,D8132,194,-121.84317,39.77017
6,2018-08-01 01:44:00,100778.88,,1.34,0.0,100074.79,15.91,33.88,,0.0,34.0,49.0,0.0,100734.88,33.89,D8132,194,-121.84317,39.77017
7,2018-08-01 01:59:00,100812.74,,0.0,0.0,100108.42,16.31,33.46,,0.0,36.0,30.0,0.0,100769.94,33.33,D8132,194,-121.84317,39.77017
8,2018-08-01 02:14:00,100812.74,,0.0,0.0,100108.42,16.66,33.04,,0.0,38.0,28.0,0.0,100771.13,32.78,D8132,194,-121.84317,39.77017
9,2018-08-01 02:30:00,100812.74,,0.0,0.0,100108.42,17.47,33.44,,0.0,40.0,28.0,0.0,100771.13,32.78,D8132,194,-121.84317,39.77017
10,2018-08-01 02:44:00,100812.74,,0.0,0.0,100108.42,18.1,33.18,,0.0,43.0,16.0,0.0,100772.35,32.22,D8132,194,-121.84317,39.77017
11,2018-08-01 02:59:00,100846.6,,0.0,0.0,100142.04,18.32,32.72,,0.0,45.0,7.0,0.0,100807.39,31.67,D8132,194,-121.84317,39.77017
12,2018-08-01 03:14:00,100846.6,,0.0,0.0,100142.04,18.5,32.22,,0.0,47.0,0.0,0.0,100808.62,31.11,D8132,194,-121.84317,39.77017
13,2018-08-01 03:29:00,100846.6,,0.0,0.0,100142.04,18.33,31.56,,0.0,48.0,0.0,0.0,100809.83,30.56,D8132,194,-121.84317,39.77017
14,2018-08-01 03:44:00,100880.47,,0.0,0.0,100175.67,18.14,30.89,,0.0,49.0,0.0,0.0,100844.92,30.0,D8132,194,-121.84317,39.77017
15,2018-08-01 03:59:00,100880.47,,0.0,0.0,100175.67,18.57,30.53,,0.0,52.0,0.0,0.0,100846.16,29.44,D8132,194,-121.84317,39.77017
16,2018-08-01 04:14:00,100880.47,,0.0,0.0,100175.67,16.63,29.73,,0.0,46.0,0.0,0.0,100846.17,29.44,D8132,194,-121.84317,39.77017
17,2018-08-01 04:29:00,100914.33,,1.79,0.0,100209.3,16.28,29.61,,0.0,45.0,0.0,0.0,100880.02,29.44,D8132,194,-121.84317,39.77017
18,2018-08-01 04:44:00,100914.33,,0.0,0.0,100209.3,16.12,29.07,,0.0,46.0,0.0,0.0,100881.25,28.89,D8132,194,-121.84317,39.77017
19,2018-08-01 04:59:00,100914.33,,0.0,0.0,100209.3,16.12,29.07,,0.0,46.0,0.0,0.0,100881.25,28.89,D8132,194,-121.84317,39.77017
20,2018-08-01 05:14:00,100948.2,,0.0,0.0,100242.93,15.78,28.97,,0.0,45.0,0.0,0.0,100915.11,28.89,D8132,194,-121.84317,39.77017
21,2018-08-01 05:29:00,100982.06,,0.0,0.0,100276.55,16.28,28.63,,0.0,48.0,0.0,0.0,100950.2,28.33,D8132,194,-121.84317,39.77017
22,2018-08-01 05:44:00,100948.2,,0.0,0.0,100242.93,16.6,28.73,,0.0,49.0,0.0,0.0,100916.36,28.33,D8132,194,-121.84317,39.77017
23,2018-08-01 05:59:00,100982.06,,0.0,0.0,100276.55,15.77,28.05,,0.0,48.0,0.0,0.0,100951.44,27.78,D8132,194,-121.84317,39.77017
24,2018-08-01 06:14:00,100982.06,,1.79,0.0,100276.55,15.27,28.36,,0.0,45.0,0.0,0.0,100950.21,28.33,D8132,194,-121.84317,39.77017
