,road_subsurface_tmp_set_1,date_time,wind_cardinal_direction_set_1d,road_temp_set_1,wind_gust_set_1,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
455,27.0,2018-08-05 17:48:00,WSW,28.9,1.94,7.74,,244.0,40.0,0.56,22.0,CTWED,3445,-122.3987,41.4285
456,27.0,2018-08-05 18:03:00,WNW,30.5,2.5,7.21,,297.0,35.0,0.83,23.6,CTWED,3445,-122.3987,41.4285
457,27.0,2018-08-05 18:18:00,NW,32.3,1.67,7.59,,326.0,34.0,0.83,24.5,CTWED,3445,-122.3987,41.4285
458,26.9,2018-08-05 18:33:00,NW,33.2,1.94,7.86,,312.0,33.0,1.67,25.3,CTWED,3445,-122.3987,41.4285
459,26.9,2018-08-05 18:48:00,NW,33.7,2.22,7.5,,319.0,34.0,1.67,24.4,CTWED,3445,-122.3987,41.4285
460,26.9,2018-08-05 19:03:00,NNW,36.4,2.78,7.56,,336.0,31.0,1.39,26.0,CTWED,3445,-122.3987,41.4285
461,26.8,2018-08-05 19:18:00,NW,37.3,1.94,7.56,,308.0,31.0,1.67,26.0,CTWED,3445,-122.3987,41.4285
462,26.8,2018-08-05 19:33:00,NW,37.5,2.78,7.47,26.73,321.0,28.0,1.11,27.6,CTWED,3445,-122.3987,41.4285
463,26.8,2018-08-05 19:48:00,WNW,37.8,2.5,6.69,26.16,296.0,28.0,1.94,26.7,CTWED,3445,-122.3987,41.4285
464,26.7,2018-08-05 20:03:00,NNW,37.8,2.78,7.6,27.67,332.0,26.0,1.11,29.0,CTWED,3445,-122.3987,41.4285
465,26.8,2018-08-05 20:18:00,NNE,38.4,2.78,6.26,26.96,29.0,25.0,0.56,28.1,CTWED,3445,-122.3987,41.4285
466,26.7,2018-08-05 20:33:00,SSE,39.1,2.22,1.61,26.77,149.0,18.0,1.11,28.1,CTWED,3445,-122.3987,41.4285
467,26.8,2018-08-05 20:48:00,SE,42.1,3.61,1.23,27.1,145.0,17.0,3.33,28.6,CTWED,3445,-122.3987,41.4285
468,26.7,2018-08-05 21:03:00,SE,42.3,3.33,0.73,27.38,127.0,16.0,2.5,29.0,CTWED,3445,-122.3987,41.4285
469,26.7,2018-08-05 21:18:00,SE,41.9,5.28,1.05,27.69,132.0,16.0,2.22,29.4,CTWED,3445,-122.3987,41.4285
470,26.7,2018-08-05 21:33:00,SE,41.8,6.94,1.56,27.4,134.0,17.0,3.33,29.0,CTWED,3445,-122.3987,41.4285
471,26.7,2018-08-05 21:48:00,SE,41.4,3.89,1.22,27.84,139.0,16.0,3.89,29.6,CTWED,3445,-122.3987,41.4285
472,26.5,2018-08-05 22:03:00,SE,40.2,5.83,0.97,27.61,136.0,16.0,3.89,29.3,CTWED,3445,-122.3987,41.4285
473,26.6,2018-08-05 22:18:00,SE,39.8,6.11,1.64,27.47,139.0,17.0,4.17,29.1,CTWED,3445,-122.3987,41.4285
474,26.6,2018-08-05 22:33:00,SE,40.7,5.56,1.38,27.99,124.0,16.0,3.33,29.8,CTWED,3445,-122.3987,41.4285
475,26.6,2018-08-05 22:48:00,SE,38.4,5.28,1.07,26.96,129.0,17.0,5.83,28.4,CTWED,3445,-122.3987,41.4285
476,26.6,2018-08-05 23:03:00,SE,36.3,7.22,2.28,26.72,125.0,19.0,5.0,28.0,CTWED,3445,-122.3987,41.4285
477,26.5,2018-08-05 23:18:00,SE,38.5,7.5,1.56,27.4,135.0,17.0,5.28,29.0,CTWED,3445,-122.3987,41.4285
478,26.6,2018-08-05 23:33:00,SE,36.0,6.39,1.36,26.56,140.0,18.0,4.72,27.8,CTWED,3445,-122.3987,41.4285
479,26.7,2018-08-05 23:48:00,SE,35.7,5.28,2.11,26.58,132.0,19.0,5.0,27.8,CTWED,3445,-122.3987,41.4285
480,26.7,2018-08-06 00:03:00,SE,35.8,5.0,2.53,26.93,135.0,19.0,3.89,28.3,CTWED,3445,-122.3987,41.4285
481,26.7,2018-08-06 00:18:00,SSE,34.9,5.56,2.5,26.34,148.0,20.0,5.56,27.4,CTWED,3445,-122.3987,41.4285
482,26.7,2018-08-06 00:33:00,SE,35.7,6.67,2.83,26.61,129.0,20.0,5.28,27.8,CTWED,3445,-122.3987,41.4285
483,26.8,2018-08-06 00:48:00,SE,34.4,6.39,3.84,26.4,127.0,22.0,4.17,27.4,CTWED,3445,-122.3987,41.4285
484,26.7,2018-08-06 01:03:00,ESE,33.0,7.5,3.53,,123.0,23.0,4.72,26.3,CTWED,3445,-122.3987,41.4285
485,26.8,2018-08-06 01:18:00,SE,32.6,6.94,3.7,,126.0,23.0,3.06,26.5,CTWED,3445,-122.3987,41.4285
486,26.7,2018-08-06 01:33:00,SE,32.5,4.72,3.79,,138.0,23.0,3.89,26.6,CTWED,3445,-122.3987,41.4285
487,26.7,2018-08-06 01:48:00,SE,32.0,4.17,3.28,,138.0,23.0,4.72,26.0,CTWED,3445,-122.3987,41.4285
488,26.8,2018-08-06 02:03:00,SE,31.0,5.56,4.11,,135.0,25.0,5.0,25.6,CTWED,3445,-122.3987,41.4285
489,26.8,2018-08-06 02:18:00,SE,30.1,5.56,3.94,,126.0,25.0,4.44,25.4,CTWED,3445,-122.3987,41.4285
490,26.8,2018-08-06 02:33:00,SE,29.6,4.44,4.24,,141.0,26.0,3.89,25.1,CTWED,3445,-122.3987,41.4285
491,26.9,2018-08-06 02:48:00,SE,28.6,4.17,4.18,,126.0,27.0,2.5,24.4,CTWED,3445,-122.3987,41.4285
492,27.0,2018-08-06 03:03:00,SE,28.3,1.67,3.74,,139.0,27.0,0.83,23.9,CTWED,3445,-122.3987,41.4285
493,26.9,2018-08-06 03:18:00,SE,27.2,2.5,3.22,,139.0,27.0,1.67,23.3,CTWED,3445,-122.3987,41.4285
494,27.0,2018-08-06 03:33:00,SE,26.5,2.78,3.48,,145.0,28.0,1.39,23.0,CTWED,3445,-122.3987,41.4285
495,27.1,2018-08-06 03:48:00,S,26.5,1.67,3.28,,171.0,29.0,0.56,22.2,CTWED,3445,-122.3987,41.4285
496,27.1,2018-08-06 04:03:00,,26.0,0.56,3.24,,,30.0,0.0,21.6,CTWED,3445,-122.3987,41.4285
497,27.1,2018-08-06 04:18:00,,25.7,0.28,3.53,,,32.0,0.0,20.9,CTWED,3445,-122.3987,41.4285
498,27.1,2018-08-06 04:33:00,,25.0,1.39,3.69,,,34.0,0.0,20.1,CTWED,3445,-122.3987,41.4285
499,27.2,2018-08-06 04:48:00,SE,24.6,1.11,3.48,,143.0,35.0,0.56,19.4,CTWED,3445,-122.3987,41.4285
500,27.2,2018-08-06 05:03:00,SE,24.6,1.39,3.7,,132.0,36.0,1.11,19.2,CTWED,3445,-122.3987,41.4285
501,27.3,2018-08-06 05:18:00,ESE,24.2,1.94,3.64,,105.0,37.0,1.39,18.7,CTWED,3445,-122.3987,41.4285
502,27.3,2018-08-06 05:33:00,E,25.2,1.94,4.01,,84.0,35.0,1.67,20.0,CTWED,3445,-122.3987,41.4285
503,27.4,2018-08-06 05:48:00,SE,24.8,2.5,4.21,,130.0,39.0,1.39,18.5,CTWED,3445,-122.3987,41.4285
504,27.3,2018-08-06 06:03:00,ESE,22.2,1.94,4.58,,119.0,40.0,0.56,18.5,CTWED,3445,-122.3987,41.4285
505,27.3,2018-08-06 06:18:00,SE,24.0,1.11,5.44,,125.0,43.0,0.28,18.3,CTWED,3445,-122.3987,41.4285
506,27.3,2018-08-06 06:33:00,SE,22.5,1.39,4.4,,127.0,44.0,1.39,16.8,CTWED,3445,-122.3987,41.4285
507,27.4,2018-08-06 06:48:00,SE,22.5,1.67,5.08,,138.0,47.0,0.83,16.5,CTWED,3445,-122.3987,41.4285
508,27.5,2018-08-06 07:03:00,SE,21.5,1.94,5.03,,126.0,49.0,1.67,15.8,CTWED,3445,-122.3987,41.4285
509,27.4,2018-08-06 07:18:00,SE,21.1,1.94,5.32,,136.0,50.0,1.94,15.8,CTWED,3445,-122.3987,41.4285
510,27.4,2018-08-06 07:33:00,SE,22.3,2.22,5.33,,124.0,51.0,1.94,15.5,CTWED,3445,-122.3987,41.4285
511,27.5,2018-08-06 07:48:00,SE,20.7,2.5,5.43,,129.0,53.0,1.94,15.0,CTWED,3445,-122.3987,41.4285
512,27.5,2018-08-06 08:03:00,SE,20.1,1.94,5.6,,133.0,54.0,1.67,14.9,CTWED,3445,-122.3987,41.4285
513,27.4,2018-08-06 08:18:00,SE,20.0,1.94,5.85,,128.0,56.0,1.67,14.6,CTWED,3445,-122.3987,41.4285
514,27.5,2018-08-06 08:33:00,ESE,20.2,1.94,6.01,,114.0,57.0,1.67,14.5,CTWED,3445,-122.3987,41.4285
515,27.5,2018-08-06 08:48:00,SE,19.9,1.94,6.24,,131.0,59.0,1.39,14.2,CTWED,3445,-122.3987,41.4285
516,27.5,2018-08-06 09:03:00,SE,19.6,1.67,6.2,,127.0,60.0,1.67,13.9,CTWED,3445,-122.3987,41.4285
517,27.5,2018-08-06 09:18:00,ESE,19.2,1.67,6.58,,122.0,62.0,1.39,13.8,CTWED,3445,-122.3987,41.4285
518,27.5,2018-08-06 09:33:00,SE,19.4,1.94,6.39,,129.0,62.0,1.67,13.6,CTWED,3445,-122.3987,41.4285
519,27.6,2018-08-06 09:48:00,SE,18.9,1.67,6.34,,127.0,63.0,1.39,13.3,CTWED,3445,-122.3987,41.4285
520,27.5,2018-08-06 10:03:00,SE,18.9,1.67,6.15,,125.0,63.0,1.39,13.1,CTWED,3445,-122.3987,41.4285
521,27.5,2018-08-06 10:18:00,SE,19.1,1.67,6.38,,128.0,64.0,1.94,13.1,CTWED,3445,-122.3987,41.4285
522,27.5,2018-08-06 10:33:00,SE,18.9,1.94,6.42,,129.0,65.0,1.67,12.9,CTWED,3445,-122.3987,41.4285
523,27.4,2018-08-06 10:48:00,ESE,18.9,1.94,6.45,,119.0,66.0,1.94,12.7,CTWED,3445,-122.3987,41.4285
524,27.5,2018-08-06 11:03:00,SE,17.9,1.94,6.36,,131.0,66.0,1.67,12.6,CTWED,3445,-122.3987,41.4285
525,27.4,2018-08-06 11:18:00,SE,18.4,1.94,6.39,,128.0,67.0,1.67,12.4,CTWED,3445,-122.3987,41.4285
526,27.5,2018-08-06 11:33:00,SE,17.7,1.94,6.51,,132.0,68.0,1.94,12.3,CTWED,3445,-122.3987,41.4285
527,27.4,2018-08-06 11:48:00,SE,17.5,1.94,6.6,,130.0,68.0,1.67,12.4,CTWED,3445,-122.3987,41.4285
528,27.5,2018-08-06 12:03:00,ESE,18.1,1.94,6.34,,122.0,69.0,1.67,11.9,CTWED,3445,-122.3987,41.4285
529,27.5,2018-08-06 12:18:00,SE,17.1,1.94,6.63,,133.0,69.0,1.94,12.2,CTWED,3445,-122.3987,41.4285
530,27.4,2018-08-06 12:33:00,ESE,17.5,1.94,6.85,,114.0,71.0,1.39,12.0,CTWED,3445,-122.3987,41.4285
531,27.4,2018-08-06 12:48:00,SE,17.4,1.94,6.76,,131.0,71.0,1.67,11.9,CTWED,3445,-122.3987,41.4285
532,27.4,2018-08-06 13:03:00,SE,17.0,1.94,6.66,,129.0,71.0,1.67,11.8,CTWED,3445,-122.3987,41.4285
533,27.3,2018-08-06 13:18:00,SE,17.1,1.94,6.87,,132.0,72.0,1.67,11.8,CTWED,3445,-122.3987,41.4285
534,27.4,2018-08-06 13:33:00,SE,17.4,1.94,6.58,,124.0,72.0,1.67,11.5,CTWED,3445,-122.3987,41.4285
535,27.3,2018-08-06 13:48:00,SE,17.2,1.94,6.66,,131.0,71.0,1.67,11.8,CTWED,3445,-122.3987,41.4285
536,27.4,2018-08-06 14:03:00,SE,16.7,1.94,6.85,,130.0,71.0,1.67,12.0,CTWED,3445,-122.3987,41.4285
537,27.3,2018-08-06 14:18:00,SE,17.6,1.94,7.01,,137.0,69.0,1.67,12.6,CTWED,3445,-122.3987,41.4285
538,27.3,2018-08-06 14:33:00,SE,17.4,1.94,7.2,,134.0,69.0,1.67,12.8,CTWED,3445,-122.3987,41.4285
539,27.2,2018-08-06 14:48:00,ESE,18.2,1.94,7.56,,119.0,68.0,1.39,13.4,CTWED,3445,-122.3987,41.4285
540,27.2,2018-08-06 15:03:00,ESE,18.8,1.67,7.98,,122.0,66.0,1.39,14.3,CTWED,3445,-122.3987,41.4285
541,27.2,2018-08-06 15:18:00,ESE,19.6,1.67,8.05,,121.0,63.0,1.39,15.1,CTWED,3445,-122.3987,41.4285
542,27.1,2018-08-06 15:33:00,SE,20.5,1.39,8.28,,138.0,60.0,1.11,16.1,CTWED,3445,-122.3987,41.4285
543,27.2,2018-08-06 15:48:00,ESE,21.8,1.39,7.75,,121.0,53.0,0.56,17.5,CTWED,3445,-122.3987,41.4285
544,27.1,2018-08-06 16:03:00,,23.0,0.56,8.01,,,50.0,0.0,18.7,CTWED,3445,-122.3987,41.4285
545,27.1,2018-08-06 16:18:00,NW,23.6,0.56,7.56,,326.0,47.0,0.56,19.2,CTWED,3445,-122.3987,41.4285
546,27.0,2018-08-06 16:33:00,WSW,24.0,1.11,7.65,,242.0,45.0,0.56,20.0,CTWED,3445,-122.3987,41.4285
547,26.9,2018-08-06 16:48:00,WSW,25.4,0.83,7.19,,242.0,42.0,0.83,20.6,CTWED,3445,-122.3987,41.4285
548,26.9,2018-08-06 17:03:00,WNW,25.8,1.39,7.56,,292.0,40.0,0.83,21.8,CTWED,3445,-122.3987,41.4285
549,26.9,2018-08-06 17:18:00,NW,26.6,0.83,7.55,,312.0,39.0,0.83,22.2,CTWED,3445,-122.3987,41.4285
550,26.9,2018-08-06 17:33:00,WNW,27.7,1.94,7.7,,285.0,38.0,1.11,22.8,CTWED,3445,-122.3987,41.4285
551,26.9,2018-08-06 17:48:00,WNW,28.0,1.67,7.76,,291.0,37.0,0.83,23.3,CTWED,3445,-122.3987,41.4285
552,26.7,2018-08-06 18:03:00,NNW,28.7,1.39,8.39,,335.0,37.0,0.56,24.0,CTWED,3445,-122.3987,41.4285
553,26.7,2018-08-06 18:18:00,W,30.4,1.67,8.33,,265.0,38.0,1.11,23.5,CTWED,3445,-122.3987,41.4285
554,26.7,2018-08-06 18:33:00,NNW,32.2,1.39,7.12,,343.0,31.0,0.56,25.5,CTWED,3445,-122.3987,41.4285
555,26.7,2018-08-06 18:48:00,NE,32.8,1.94,6.95,,40.0,31.0,0.83,25.3,CTWED,3445,-122.3987,41.4285
556,26.7,2018-08-06 19:03:00,NW,33.8,2.5,7.2,26.18,306.0,29.0,0.28,26.7,CTWED,3445,-122.3987,41.4285
557,26.6,2018-08-06 19:18:00,NW,35.6,1.67,7.61,,320.0,30.0,0.83,26.6,CTWED,3445,-122.3987,41.4285
558,26.7,2018-08-06 19:33:00,NW,35.8,1.94,7.47,26.73,310.0,28.0,0.56,27.6,CTWED,3445,-122.3987,41.4285
559,26.6,2018-08-06 19:48:00,WNW,35.4,2.78,7.87,26.43,298.0,30.0,1.94,26.9,CTWED,3445,-122.3987,41.4285
560,26.5,2018-08-06 20:03:00,WNW,35.9,2.78,6.91,27.07,293.0,26.0,1.39,28.2,CTWED,3445,-122.3987,41.4285
561,26.5,2018-08-06 20:18:00,NNW,37.9,3.06,7.46,27.11,343.0,27.0,0.83,28.2,CTWED,3445,-122.3987,41.4285
562,26.5,2018-08-06 20:33:00,NW,39.4,1.67,7.2,27.78,309.0,25.0,1.67,29.2,CTWED,3445,-122.3987,41.4285
563,26.4,2018-08-06 20:48:00,WSW,39.3,2.5,7.68,27.75,245.0,26.0,1.11,29.1,CTWED,3445,-122.3987,41.4285
564,26.5,2018-08-06 21:03:00,NW,40.4,1.67,6.25,27.94,319.0,23.0,0.83,29.5,CTWED,3445,-122.3987,41.4285
565,26.4,2018-08-06 21:18:00,NNW,38.5,3.06,6.37,28.64,337.0,22.0,0.56,30.4,CTWED,3445,-122.3987,41.4285
566,26.5,2018-08-06 21:33:00,NE,39.6,2.78,6.84,28.52,42.0,23.0,0.56,30.2,CTWED,3445,-122.3987,41.4285
567,26.4,2018-08-06 21:48:00,SSE,39.7,1.94,5.79,28.69,168.0,21.0,0.56,30.5,CTWED,3445,-122.3987,41.4285
568,26.4,2018-08-06 22:03:00,NE,40.2,2.5,4.52,28.79,39.0,19.0,0.56,30.7,CTWED,3445,-122.3987,41.4285
569,26.5,2018-08-06 22:18:00,N,38.8,1.39,3.29,29.07,356.0,17.0,1.11,31.1,CTWED,3445,-122.3987,41.4285
570,26.4,2018-08-06 22:33:00,NW,40.9,1.39,1.08,29.52,324.0,14.0,0.83,31.7,CTWED,3445,-122.3987,41.4285
571,26.4,2018-08-06 22:48:00,W,40.7,1.39,0.44,28.85,270.0,14.0,0.83,30.9,CTWED,3445,-122.3987,41.4285
572,26.4,2018-08-06 23:03:00,NW,41.1,1.39,1.4,29.86,318.0,14.0,0.83,32.1,CTWED,3445,-122.3987,41.4285
573,26.5,2018-08-06 23:18:00,N,40.7,1.67,-0.23,30.23,1.0,12.0,0.56,32.7,CTWED,3445,-122.3987,41.4285
574,26.4,2018-08-06 23:33:00,N,39.9,2.78,1.48,29.95,358.0,14.0,0.83,32.2,CTWED,3445,-122.3987,41.4285
575,26.4,2018-08-06 23:48:00,NW,38.4,1.67,2.19,29.71,325.0,15.0,1.39,31.9,CTWED,3445,-122.3987,41.4285
576,26.5,2018-08-07 00:03:00,NW,38.5,2.22,2.77,29.38,321.0,16.0,1.11,31.5,CTWED,3445,-122.3987,41.4285
577,26.4,2018-08-07 00:18:00,NW,37.5,1.94,2.93,29.56,324.0,16.0,0.56,31.7,CTWED,3445,-122.3987,41.4285
578,26.4,2018-08-07 00:33:00,NNW,37.5,1.67,2.19,29.71,339.0,15.0,0.28,31.9,CTWED,3445,-122.3987,41.4285
579,26.4,2018-08-07 00:48:00,N,36.8,1.39,2.93,29.56,2.0,16.0,0.28,31.7,CTWED,3445,-122.3987,41.4285
580,26.4,2018-08-07 01:03:00,,35.9,1.39,2.77,29.38,,16.0,0.0,31.5,CTWED,3445,-122.3987,41.4285
581,26.6,2018-08-07 01:18:00,,35.9,1.39,2.77,29.38,,16.0,0.0,31.5,CTWED,3445,-122.3987,41.4285
582,26.5,2018-08-07 01:33:00,WNW,35.1,0.83,2.36,28.96,297.0,16.0,0.56,31.0,CTWED,3445,-122.3987,41.4285
583,26.5,2018-08-07 01:48:00,WNW,35.6,1.11,1.95,28.55,291.0,16.0,0.28,30.5,CTWED,3445,-122.3987,41.4285
584,26.6,2018-08-07 02:03:00,NE,34.6,1.11,2.38,28.17,44.0,17.0,0.28,30.0,CTWED,3445,-122.3987,41.4285
585,26.6,2018-08-07 02:18:00,NW,33.6,0.83,0.65,28.14,312.0,15.0,0.28,30.0,CTWED,3445,-122.3987,41.4285
586,26.7,2018-08-07 02:33:00,NNE,32.1,1.67,3.52,26.63,23.0,21.0,0.56,27.8,CTWED,3445,-122.3987,41.4285
587,26.7,2018-08-07 02:48:00,NW,31.3,2.22,6.14,26.46,313.0,26.0,0.28,27.3,CTWED,3445,-122.3987,41.4285
588,26.8,2018-08-07 03:03:00,NW,30.8,1.67,7.02,,308.0,29.0,0.83,26.5,CTWED,3445,-122.3987,41.4285
589,26.8,2018-08-07 03:18:00,WNW,30.0,1.94,7.3,,288.0,31.0,0.56,25.7,CTWED,3445,-122.3987,41.4285
590,26.9,2018-08-07 03:33:00,WNW,29.1,1.67,7.5,,296.0,32.0,0.28,25.4,CTWED,3445,-122.3987,41.4285
591,26.8,2018-08-07 03:48:00,SSE,28.3,0.83,7.51,,162.0,33.0,0.28,24.9,CTWED,3445,-122.3987,41.4285
592,26.7,2018-08-07 04:03:00,WSW,27.6,0.56,7.66,,257.0,35.0,0.28,24.1,CTWED,3445,-122.3987,41.4285
593,26.9,2018-08-07 04:18:00,W,27.8,0.56,7.8,,264.0,36.0,0.28,23.8,CTWED,3445,-122.3987,41.4285
594,27.0,2018-08-07 04:33:00,ESE,26.2,0.28,7.4,,117.0,37.0,0.28,22.9,CTWED,3445,-122.3987,41.4285
595,27.0,2018-08-07 04:48:00,SE,26.7,0.83,7.55,,140.0,39.0,0.83,22.2,CTWED,3445,-122.3987,41.4285
596,27.0,2018-08-07 05:03:00,SE,25.8,1.39,7.56,,127.0,41.0,1.11,21.4,CTWED,3445,-122.3987,41.4285
597,27.0,2018-08-07 05:18:00,SE,25.7,1.39,7.78,,129.0,44.0,1.39,20.5,CTWED,3445,-122.3987,41.4285
598,27.0,2018-08-07 05:33:00,SE,24.4,1.67,7.79,,132.0,46.0,1.39,19.8,CTWED,3445,-122.3987,41.4285
599,27.0,2018-08-07 05:48:00,ESE,25.0,1.39,7.65,,123.0,47.0,1.39,19.3,CTWED,3445,-122.3987,41.4285
600,27.2,2018-08-07 06:03:00,SE,23.9,1.67,7.8,,124.0,49.0,1.67,18.8,CTWED,3445,-122.3987,41.4285
601,27.1,2018-08-07 06:18:00,SE,23.4,1.94,7.54,,130.0,50.0,1.39,18.2,CTWED,3445,-122.3987,41.4285
602,27.1,2018-08-07 06:33:00,SE,23.9,1.94,7.47,,135.0,51.0,1.39,17.8,CTWED,3445,-122.3987,41.4285
603,27.2,2018-08-07 06:48:00,SE,23.2,1.94,7.66,,133.0,52.0,1.94,17.7,CTWED,3445,-122.3987,41.4285
604,27.2,2018-08-07 07:03:00,SE,22.9,1.94,7.47,,130.0,53.0,1.67,17.2,CTWED,3445,-122.3987,41.4285
605,27.2,2018-08-07 07:18:00,SE,23.2,1.94,7.47,,124.0,54.0,1.67,16.9,CTWED,3445,-122.3987,41.4285
606,27.3,2018-08-07 07:33:00,SE,22.3,1.94,7.38,,130.0,54.0,1.67,16.8,CTWED,3445,-122.3987,41.4285
607,27.3,2018-08-07 07:48:00,SE,21.9,1.94,7.35,,130.0,56.0,1.94,16.2,CTWED,3445,-122.3987,41.4285
608,27.3,2018-08-07 08:03:00,SE,22.2,1.94,7.52,,134.0,57.0,1.67,16.1,CTWED,3445,-122.3987,41.4285
609,27.3,2018-08-07 08:18:00,SE,21.8,2.22,7.24,,131.0,57.0,1.67,15.8,CTWED,3445,-122.3987,41.4285
610,27.3,2018-08-07 08:33:00,SE,21.5,1.94,7.46,,131.0,59.0,1.94,15.5,CTWED,3445,-122.3987,41.4285
611,27.3,2018-08-07 08:48:00,SE,20.5,2.22,7.37,,132.0,59.0,1.94,15.4,CTWED,3445,-122.3987,41.4285
612,27.4,2018-08-07 09:03:00,SE,21.8,2.22,7.33,,128.0,60.0,1.67,15.1,CTWED,3445,-122.3987,41.4285
613,27.3,2018-08-07 09:18:00,SE,21.0,1.94,7.24,,132.0,60.0,1.67,15.0,CTWED,3445,-122.3987,41.4285
614,27.4,2018-08-07 09:33:00,SE,20.7,2.22,7.29,,125.0,61.0,1.94,14.8,CTWED,3445,-122.3987,41.4285
615,27.4,2018-08-07 09:48:00,ESE,20.5,2.22,7.25,,123.0,62.0,1.67,14.5,CTWED,3445,-122.3987,41.4285
616,27.3,2018-08-07 10:03:00,SE,21.5,1.94,7.15,,124.0,62.0,1.94,14.4,CTWED,3445,-122.3987,41.4285
617,27.4,2018-08-07 10:18:00,SE,20.4,2.22,7.2,,128.0,63.0,1.67,14.2,CTWED,3445,-122.3987,41.4285
618,27.3,2018-08-07 10:33:00,SE,19.8,1.94,7.24,,131.0,64.0,1.94,14.0,CTWED,3445,-122.3987,41.4285
619,27.3,2018-08-07 10:48:00,ESE,19.9,1.94,7.14,,123.0,64.0,1.94,13.9,CTWED,3445,-122.3987,41.4285
620,27.4,2018-08-07 11:03:00,SE,19.5,1.94,7.24,,126.0,64.0,1.94,14.0,CTWED,3445,-122.3987,41.4285
621,27.3,2018-08-07 11:18:00,SE,19.2,1.94,7.37,,127.0,65.0,1.94,13.9,CTWED,3445,-122.3987,41.4285
622,27.3,2018-08-07 11:33:00,SE,19.5,1.94,7.18,,127.0,65.0,1.94,13.7,CTWED,3445,-122.3987,41.4285
623,27.3,2018-08-07 11:48:00,SE,19.3,2.22,7.03,,126.0,66.0,1.94,13.3,CTWED,3445,-122.3987,41.4285
624,27.3,2018-08-07 12:03:00,SE,18.5,1.94,7.41,,136.0,66.0,1.94,13.7,CTWED,3445,-122.3987,41.4285
625,27.4,2018-08-07 12:18:00,SE,18.8,1.94,7.31,,127.0,66.0,1.94,13.6,CTWED,3445,-122.3987,41.4285
626,27.3,2018-08-07 12:33:00,SE,18.9,2.22,7.25,,130.0,67.0,1.94,13.3,CTWED,3445,-122.3987,41.4285
627,27.3,2018-08-07 12:48:00,SE,18.7,1.94,7.25,,125.0,67.0,1.67,13.3,CTWED,3445,-122.3987,41.4285
628,27.3,2018-08-07 13:03:00,SE,18.7,1.94,7.39,,131.0,69.0,1.67,13.0,CTWED,3445,-122.3987,41.4285
629,27.3,2018-08-07 13:18:00,SE,18.6,1.94,7.3,,127.0,69.0,1.94,12.9,CTWED,3445,-122.3987,41.4285
630,27.3,2018-08-07 13:33:00,SE,19.0,1.94,7.51,,132.0,70.0,1.94,12.9,CTWED,3445,-122.3987,41.4285
631,27.3,2018-08-07 13:48:00,SE,18.6,2.22,7.68,,127.0,69.0,1.94,13.3,CTWED,3445,-122.3987,41.4285
632,27.2,2018-08-07 14:03:00,SE,18.3,1.94,7.68,,126.0,69.0,1.67,13.3,CTWED,3445,-122.3987,41.4285
633,27.2,2018-08-07 14:18:00,SE,18.8,1.94,8.06,,127.0,69.0,1.67,13.7,CTWED,3445,-122.3987,41.4285
634,27.1,2018-08-07 14:33:00,SE,19.0,2.5,8.39,,129.0,67.0,1.67,14.5,CTWED,3445,-122.3987,41.4285
635,27.1,2018-08-07 14:48:00,SE,19.0,1.94,8.71,,130.0,65.0,1.67,15.3,CTWED,3445,-122.3987,41.4285
636,27.1,2018-08-07 15:03:00,SE,20.1,1.94,9.0,,124.0,63.0,1.67,16.1,CTWED,3445,-122.3987,41.4285
637,27.1,2018-08-07 15:18:00,ESE,21.4,1.67,9.56,,112.0,61.0,0.83,17.2,CTWED,3445,-122.3987,41.4285
638,27.2,2018-08-07 15:33:00,ESE,22.8,1.67,9.91,,112.0,59.0,0.83,18.1,CTWED,3445,-122.3987,41.4285
639,27.0,2018-08-07 15:48:00,,24.0,0.83,8.73,,,49.0,0.0,19.8,CTWED,3445,-122.3987,41.4285
640,27.1,2018-08-07 16:03:00,NNW,24.5,0.83,8.66,,335.0,47.0,0.56,20.4,CTWED,3445,-122.3987,41.4285
641,26.9,2018-08-07 16:18:00,,24.8,0.56,8.98,,,46.0,0.0,21.1,CTWED,3445,-122.3987,41.4285
642,27.0,2018-08-07 16:33:00,WSW,26.3,0.83,8.55,,252.0,42.0,0.28,22.1,CTWED,3445,-122.3987,41.4285
643,26.9,2018-08-07 16:48:00,WSW,26.5,0.56,9.09,,243.0,42.0,0.56,22.7,CTWED,3445,-122.3987,41.4285
644,26.9,2018-08-07 17:03:00,W,27.3,1.39,8.91,,270.0,40.0,0.28,23.3,CTWED,3445,-122.3987,41.4285
645,26.9,2018-08-07 17:18:00,,28.0,1.94,8.99,,,39.0,0.0,23.8,CTWED,3445,-122.3987,41.4285
646,26.9,2018-08-07 17:33:00,W,28.5,1.94,8.81,,273.0,39.0,1.11,23.6,CTWED,3445,-122.3987,41.4285
647,26.8,2018-08-07 17:48:00,W,29.6,2.22,8.6,,262.0,38.0,0.83,23.8,CTWED,3445,-122.3987,41.4285
648,26.8,2018-08-07 18:03:00,WSW,30.9,1.67,8.61,,254.0,36.0,0.56,24.7,CTWED,3445,-122.3987,41.4285
649,26.7,2018-08-07 18:18:00,N,31.7,1.67,8.74,,5.0,34.0,0.83,25.8,CTWED,3445,-122.3987,41.4285
