,date_time,wind_speed_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,dew_point_temperature_set_1d,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,solar_radiation_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
60,2018-08-01 15:00:00,1.14,NNW,1.86,6.87,220.98,,341.1,40.21,195.95,20.96,CEDC,4600,-120.17139,41.58528
61,2018-08-01 15:15:00,1.0,N,1.96,7.78,220.98,,8.12,41.66,253.01,21.39,CEDC,4600,-120.17139,41.58528
62,2018-08-01 15:30:00,1.48,NNE,2.45,8.0,220.98,,21.04,41.48,308.8,21.7,CEDC,4600,-120.17139,41.58528
63,2018-08-01 15:45:00,1.29,NNE,2.06,8.09,220.98,,25.73,40.37,361.21,22.24,CEDC,4600,-120.17139,41.58528
64,2018-08-01 16:00:00,1.33,NNE,2.55,6.95,220.98,,18.05,35.46,407.0,23.09,CEDC,4600,-120.17139,41.58528
65,2018-08-01 16:15:00,1.27,NNE,2.06,7.08,220.98,,29.35,35.07,468.95,23.42,CEDC,4600,-120.17139,41.58528
66,2018-08-01 16:30:00,1.23,NNE,2.35,7.03,220.98,,23.14,33.27,523.57,24.23,CEDC,4600,-120.17139,41.58528
67,2018-08-01 16:45:00,1.17,NE,2.16,7.2,220.98,,36.04,32.57,564.71,24.77,CEDC,4600,-120.17139,41.58528
68,2018-08-01 17:00:00,1.06,NE,1.86,6.86,220.98,,36.91,30.12,610.15,25.68,CEDC,4600,-120.17139,41.58528
69,2018-08-01 17:15:00,0.61,NE,1.47,7.31,220.98,,55.7,29.52,660.36,26.53,CEDC,4600,-120.17139,41.58528
70,2018-08-01 17:30:00,0.39,ESE,1.57,6.62,220.98,26.54,118.8,26.74,701.27,27.39,CEDC,4600,-120.17139,41.58528
71,2018-08-01 17:45:00,0.45,ENE,1.37,7.13,220.98,26.92,68.43,26.8,734.98,27.94,CEDC,4600,-120.17139,41.58528
72,2018-08-01 18:00:00,0.68,SSE,1.96,8.09,220.98,26.85,158.3,29.0,766.7,27.72,CEDC,4600,-120.17139,41.58528
73,2018-08-01 18:15:00,1.01,SSW,2.35,8.39,220.98,27.35,202.6,28.37,801.34,28.44,CEDC,4600,-120.17139,41.58528
74,2018-08-01 18:30:00,1.12,SSE,2.35,7.95,220.98,27.39,166.7,27.34,839.69,28.56,CEDC,4600,-120.17139,41.58528
75,2018-08-01 18:45:00,0.51,E,1.76,6.36,220.98,27.95,97.2,23.18,861.54,29.5,CEDC,4600,-120.17139,41.58528
76,2018-08-01 19:00:00,0.43,SE,2.16,7.81,220.98,28.79,137.9,24.24,867.0,30.44,CEDC,4600,-120.17139,41.58528
77,2018-08-01 19:15:00,0.77,ENE,2.25,6.58,220.98,29.2,78.27,21.48,895.36,31.06,CEDC,4600,-120.17139,41.58528
78,2018-08-01 19:30:00,1.36,ESE,5.98,6.57,220.98,29.09,104.3,21.61,908.72,30.94,CEDC,4600,-120.17139,41.58528
79,2018-08-01 19:45:00,2.24,NW,8.52,1.43,220.98,30.58,307.3,13.36,910.82,32.94,CEDC,4600,-120.17139,41.58528
80,2018-08-01 20:00:00,2.27,SSW,7.05,1.86,220.98,30.16,198.1,14.19,940.22,32.44,CEDC,4600,-120.17139,41.58528
81,2018-08-01 20:15:00,3.77,WSW,8.82,-0.24,220.98,30.29,251.7,11.93,934.41,32.78,CEDC,4600,-120.17139,41.58528
82,2018-08-01 20:30:00,3.72,WSW,8.13,0.19,220.98,30.64,257.8,12.04,934.41,33.17,CEDC,4600,-120.17139,41.58528
83,2018-08-01 20:45:00,3.21,W,8.04,-0.14,220.98,30.42,262.3,11.91,936.73,32.94,CEDC,4600,-120.17139,41.58528
84,2018-08-01 21:00:00,3.24,W,7.84,-0.93,220.98,30.25,270.0,11.31,887.8,32.83,CEDC,4600,-120.17139,41.58528
85,2018-08-01 21:15:00,4.04,WSW,8.92,-3.81,220.98,30.36,245.9,8.84,944.87,33.33,CEDC,4600,-120.17139,41.58528
86,2018-08-01 21:30:00,3.17,WSW,8.43,-3.46,220.98,30.47,237.7,9.02,902.45,33.44,CEDC,4600,-120.17139,41.58528
87,2018-08-01 21:45:00,2.88,SW,7.55,-2.99,220.98,29.94,230.9,9.78,889.78,32.67,CEDC,4600,-120.17139,41.58528
88,2018-08-01 22:00:00,3.51,SW,8.92,-2.49,220.98,30.82,232.8,9.52,874.09,33.78,CEDC,4600,-120.17139,41.58528
89,2018-08-01 22:15:00,2.67,WSW,7.45,-1.57,220.98,31.33,237.6,9.88,842.48,34.33,CEDC,4600,-120.17139,41.58528
90,2018-08-01 22:30:00,3.12,WSW,8.23,-1.91,220.98,30.96,246.4,9.88,819.7,33.89,CEDC,4600,-120.17139,41.58528
91,2018-08-01 22:45:00,2.1,W,6.86,-1.99,220.98,30.98,262.8,9.79,780.3,33.94,CEDC,4600,-120.17139,41.58528
92,2018-08-01 23:00:00,2.64,WSW,8.92,-2.15,220.98,31.26,239.5,9.46,754.38,34.33,CEDC,4600,-120.17139,41.58528
93,2018-08-01 23:15:00,2.69,WSW,8.43,-2.66,220.98,31.05,254.3,9.22,709.17,34.11,CEDC,4600,-120.17139,41.58528
94,2018-08-01 23:30:00,3.81,WSW,8.13,-3.2,220.98,30.59,252.4,9.14,663.73,33.56,CEDC,4600,-120.17139,41.58528
95,2018-08-01 23:45:00,2.76,WSW,6.37,-2.88,220.98,30.7,250.2,9.3,617.01,33.67,CEDC,4600,-120.17139,41.58528
96,2018-08-02 00:00:00,3.26,WSW,8.72,-2.03,220.98,30.32,251.7,10.28,572.62,33.06,CEDC,4600,-120.17139,41.58528
97,2018-08-02 00:15:00,2.1,W,6.17,-2.62,220.98,30.17,274.2,9.9,526.83,32.94,CEDC,4600,-120.17139,41.58528
98,2018-08-02 00:30:00,3.19,WSW,7.64,-2.67,220.98,29.84,253.9,10.12,478.01,32.5,CEDC,4600,-120.17139,41.58528
99,2018-08-02 00:45:00,2.34,W,6.27,-4.01,220.98,29.49,276.1,9.32,441.4,32.17,CEDC,4600,-120.17139,41.58528
100,2018-08-02 01:00:00,2.9,WSW,6.47,-5.34,220.98,29.43,254.5,8.39,378.41,32.22,CEDC,4600,-120.17139,41.58528
101,2018-08-02 01:15:00,2.13,W,5.49,-5.16,220.98,28.84,263.9,8.93,337.97,31.39,CEDC,4600,-120.17139,41.58528
102,2018-08-02 01:30:00,2.06,W,7.94,-5.45,220.98,28.66,276.9,8.85,277.42,31.17,CEDC,4600,-120.17139,41.58528
103,2018-08-02 01:45:00,2.48,WNW,7.15,-6.33,220.98,28.17,285.2,8.57,236.51,30.56,CEDC,4600,-120.17139,41.58528
104,2018-08-02 02:00:00,2.46,W,5.58,-7.49,220.98,27.95,274.3,7.93,197.57,30.33,CEDC,4600,-120.17139,41.58528
105,2018-08-02 02:15:00,2.7,W,6.27,-8.06,220.98,27.64,269.9,7.76,161.31,29.94,CEDC,4600,-120.17139,41.58528
106,2018-08-02 02:30:00,2.95,W,5.88,-9.07,220.98,27.09,272.1,7.48,123.08,29.22,CEDC,4600,-120.17139,41.58528
107,2018-08-02 02:45:00,2.77,WSW,5.29,-9.38,220.98,26.77,257.3,7.49,48.0,28.78,CEDC,4600,-120.17139,41.58528
108,2018-08-02 03:00:00,2.83,WSW,6.08,-10.99,220.98,25.88,249.6,7.35,23.83,26.94,CEDC,4600,-120.17139,41.58528
109,2018-08-02 03:15:00,3.63,WSW,6.37,-7.03,220.98,26.28,250.2,9.52,9.99,27.89,CEDC,4600,-120.17139,41.58528
110,2018-08-02 03:30:00,4.0,WSW,6.57,-2.57,220.98,26.36,253.8,13.95,2.79,27.22,CEDC,4600,-120.17139,41.58528
111,2018-08-02 03:45:00,4.93,WSW,9.6,-1.74,220.98,26.45,255.5,14.79,0.58,27.28,CEDC,4600,-120.17139,41.58528
112,2018-08-02 04:00:00,5.95,WSW,11.56,-3.19,220.98,26.23,255.5,13.4,0.12,27.11,CEDC,4600,-120.17139,41.58528
113,2018-08-02 04:15:00,6.22,WSW,11.37,-4.26,220.98,25.84,256.7,12.61,0.0,26.78,CEDC,4600,-120.17139,41.58528
114,2018-08-02 04:30:00,6.26,WSW,10.68,-3.75,220.98,25.79,255.4,13.15,0.0,26.72,CEDC,4600,-120.17139,41.58528
115,2018-08-02 04:45:00,5.84,WSW,10.19,-4.49,220.98,,254.9,12.58,0.0,26.53,CEDC,4600,-120.17139,41.58528
116,2018-08-02 05:00:00,5.56,WSW,9.31,-2.39,220.98,,256.8,15.17,0.0,26.06,CEDC,4600,-120.17139,41.58528
117,2018-08-02 05:15:00,5.31,WSW,10.09,-0.27,220.98,,256.6,17.85,0.0,25.96,CEDC,4600,-120.17139,41.58528
118,2018-08-02 05:30:00,5.2,W,10.88,0.91,220.98,,260.2,19.85,0.0,25.63,CEDC,4600,-120.17139,41.58528
119,2018-08-02 05:45:00,4.34,W,8.23,2.11,220.98,,259.9,22.03,0.0,25.33,CEDC,4600,-120.17139,41.58528
120,2018-08-02 06:00:00,2.96,W,7.94,2.35,220.98,,263.2,22.88,0.0,24.99,CEDC,4600,-120.17139,41.58528
121,2018-08-02 06:15:00,4.22,W,8.82,4.39,220.98,,263.6,26.54,0.0,24.93,CEDC,4600,-120.17139,41.58528
122,2018-08-02 06:30:00,3.65,W,7.84,4.11,220.98,,263.5,26.14,0.0,24.86,CEDC,4600,-120.17139,41.58528
123,2018-08-02 06:45:00,2.35,SW,5.98,2.16,220.98,,235.5,26.35,0.0,22.46,CEDC,4600,-120.17139,41.58528
124,2018-08-02 07:00:00,0.85,SSE,2.25,2.57,220.98,,164.5,30.91,0.0,20.36,CEDC,4600,-120.17139,41.58528
125,2018-08-02 07:15:00,1.32,WNW,3.53,4.36,220.98,,300.6,31.36,0.0,22.16,CEDC,4600,-120.17139,41.58528
126,2018-08-02 07:30:00,3.14,W,6.17,4.07,220.98,,274.6,28.72,0.0,23.27,CEDC,4600,-120.17139,41.58528
127,2018-08-02 07:45:00,2.32,W,5.78,3.66,220.98,,266.7,28.23,0.12,23.07,CEDC,4600,-120.17139,41.58528
128,2018-08-02 08:00:00,1.66,W,4.6,3.0,220.98,,272.1,27.01,0.0,23.03,CEDC,4600,-120.17139,41.58528
129,2018-08-02 08:15:00,0.67,E,1.76,3.48,220.98,,89.5,30.3,0.0,21.72,CEDC,4600,-120.17139,41.58528
130,2018-08-02 08:30:00,0.83,SSW,1.86,4.94,220.98,,198.0,37.11,0.0,20.1,CEDC,4600,-120.17139,41.58528
131,2018-08-02 08:45:00,0.57,SSW,1.67,5.52,220.98,,211.3,35.29,0.0,21.56,CEDC,4600,-120.17139,41.58528
132,2018-08-02 09:00:00,0.71,SW,1.86,3.9,220.98,,220.3,34.48,0.0,20.11,CEDC,4600,-120.17139,41.58528
133,2018-08-02 09:15:00,0.46,WSW,1.28,3.5,220.98,,257.7,35.8,0.0,19.06,CEDC,4600,-120.17139,41.58528
134,2018-08-02 09:30:00,0.64,NW,1.57,3.87,220.98,,325.0,41.16,0.0,17.26,CEDC,4600,-120.17139,41.58528
135,2018-08-02 09:45:00,1.01,NW,2.35,5.42,220.98,,324.0,41.83,0.0,18.72,CEDC,4600,-120.17139,41.58528
136,2018-08-02 10:00:00,1.18,NNW,2.45,5.92,220.98,,343.3,41.86,0.0,19.26,CEDC,4600,-120.17139,41.58528
137,2018-08-02 10:15:00,1.46,N,2.55,4.35,220.98,,350.3,34.79,0.0,20.48,CEDC,4600,-120.17139,41.58528
138,2018-08-02 10:30:00,0.96,NW,1.57,1.56,220.98,,323.2,37.06,0.0,16.35,CEDC,4600,-120.17139,41.58528
139,2018-08-02 10:45:00,0.7,W,1.67,4.78,220.98,,279.9,45.27,0.0,16.77,CEDC,4600,-120.17139,41.58528
140,2018-08-02 11:00:00,1.28,WSW,1.76,5.22,220.98,,246.6,46.24,0.0,16.91,CEDC,4600,-120.17139,41.58528
141,2018-08-02 11:15:00,1.03,SSW,1.96,4.45,220.98,,205.3,42.89,0.0,17.25,CEDC,4600,-120.17139,41.58528
142,2018-08-02 11:30:00,0.75,WNW,2.06,5.3,220.98,,295.1,40.21,0.0,19.22,CEDC,4600,-120.17139,41.58528
143,2018-08-02 11:45:00,0.52,NW,1.28,4.28,220.98,,320.0,41.06,0.0,17.76,CEDC,4600,-120.17139,41.58528
144,2018-08-02 12:00:00,1.01,WNW,2.25,3.52,220.98,,283.8,45.06,0.0,15.46,CEDC,4600,-120.17139,41.58528
145,2018-08-02 12:15:00,0.83,WNW,1.96,4.32,220.98,,287.5,45.53,0.0,16.17,CEDC,4600,-120.17139,41.58528
146,2018-08-02 12:30:00,0.47,W,1.57,4.33,220.98,,280.1,42.83,0.12,17.15,CEDC,4600,-120.17139,41.58528
147,2018-08-02 12:45:00,0.64,W,1.28,3.41,220.98,,267.1,43.12,0.46,16.03,CEDC,4600,-120.17139,41.58528
148,2018-08-02 13:00:00,0.63,WNW,1.47,3.49,220.98,,292.3,46.34,2.44,14.99,CEDC,4600,-120.17139,41.58528
149,2018-08-02 13:15:00,0.47,WNW,1.18,4.13,220.98,,293.9,46.69,7.09,15.57,CEDC,4600,-120.17139,41.58528
150,2018-08-02 13:30:00,0.65,WNW,1.76,4.89,220.98,,289.4,47.57,24.29,16.11,CEDC,4600,-120.17139,41.58528
151,2018-08-02 13:45:00,0.95,WNW,1.96,4.67,220.98,,300.7,47.44,46.6,15.91,CEDC,4600,-120.17139,41.58528
152,2018-08-02 14:00:00,0.46,NW,1.57,5.42,220.98,,318.2,46.87,78.91,16.92,CEDC,4600,-120.17139,41.58528
153,2018-08-02 14:15:00,0.6,NW,1.47,6.37,220.98,,316.3,48.44,117.73,17.43,CEDC,4600,-120.17139,41.58528
154,2018-08-02 14:30:00,0.51,SSE,1.86,6.49,220.98,,166.0,51.62,155.73,16.56,CEDC,4600,-120.17139,41.58528
155,2018-08-02 14:45:00,0.92,S,1.47,9.51,220.98,,175.7,60.92,173.52,17.17,CEDC,4600,-120.17139,41.58528
156,2018-08-02 15:00:00,0.72,SSE,1.37,8.62,220.98,,146.6,55.22,253.94,17.78,CEDC,4600,-120.17139,41.58528
157,2018-08-02 15:15:00,0.2,ESE,0.78,9.53,220.98,,123.1,56.98,261.61,18.25,CEDC,4600,-120.17139,41.58528
158,2018-08-02 15:30:00,0.6,SSE,1.18,9.38,220.98,,166.5,51.5,373.65,19.71,CEDC,4600,-120.17139,41.58528
159,2018-08-02 15:45:00,0.95,SSE,1.57,8.97,220.98,,163.3,46.84,396.66,20.79,CEDC,4600,-120.17139,41.58528
160,2018-08-02 16:00:00,0.97,SSE,1.76,8.15,220.98,,152.3,42.1,474.53,21.63,CEDC,4600,-120.17139,41.58528
161,2018-08-02 16:15:00,0.79,SSE,1.47,7.65,220.98,,147.5,37.36,543.68,23.02,CEDC,4600,-120.17139,41.58528
162,2018-08-02 16:30:00,0.42,SE,1.57,6.19,220.98,,128.7,31.45,554.83,24.2,CEDC,4600,-120.17139,41.58528
163,2018-08-02 16:45:00,0.9,SSE,1.76,6.45,220.98,,155.0,32.5,563.67,23.96,CEDC,4600,-120.17139,41.58528
164,2018-08-02 17:00:00,0.94,SSE,2.16,6.15,220.98,,165.6,31.44,648.16,24.16,CEDC,4600,-120.17139,41.58528
165,2018-08-02 17:15:00,1.41,SSE,2.45,6.98,220.98,,168.1,32.42,704.64,24.6,CEDC,4600,-120.17139,41.58528
166,2018-08-02 17:30:00,1.15,S,2.35,6.92,220.98,,178.7,31.46,655.48,25.03,CEDC,4600,-120.17139,41.58528
167,2018-08-02 17:45:00,0.81,SSE,2.06,5.85,220.98,,163.8,28.75,681.4,25.29,CEDC,4600,-120.17139,41.58528
168,2018-08-02 18:00:00,0.62,ESE,1.86,5.93,220.98,,111.6,27.2,770.19,26.31,CEDC,4600,-120.17139,41.58528
169,2018-08-02 18:15:00,1.11,ESE,2.25,6.62,220.98,,103.9,27.96,825.86,26.64,CEDC,4600,-120.17139,41.58528
170,2018-08-02 18:30:00,0.57,ESE,1.57,5.45,220.98,26.48,122.5,25.14,801.92,27.06,CEDC,4600,-120.17139,41.58528
171,2018-08-02 18:45:00,0.94,SE,2.25,6.7,220.98,26.82,135.2,26.2,809.47,27.83,CEDC,4600,-120.17139,41.58528
172,2018-08-02 19:00:00,2.59,W,7.35,4.41,220.98,28.06,274.3,19.89,872.23,29.78,CEDC,4600,-120.17139,41.58528
173,2018-08-02 19:15:00,2.93,WSW,7.05,3.13,220.98,28.23,255.9,17.87,996.01,30.06,CEDC,4600,-120.17139,41.58528
174,2018-08-02 19:30:00,3.54,SW,8.92,2.27,220.98,27.7,231.2,17.48,971.6,29.39,CEDC,4600,-120.17139,41.58528
175,2018-08-02 19:45:00,3.47,SW,9.02,2.41,220.98,27.95,217.2,17.32,924.18,29.72,CEDC,4600,-120.17139,41.58528
176,2018-08-02 20:00:00,3.14,SW,7.05,1.36,220.98,27.98,235.5,16.0,979.73,29.78,CEDC,4600,-120.17139,41.58528
177,2018-08-02 20:15:00,2.65,WSW,6.96,2.54,220.98,29.06,245.1,16.11,924.88,31.11,CEDC,4600,-120.17139,41.58528
178,2018-08-02 20:30:00,3.78,SW,6.76,2.39,220.98,28.74,215.4,16.3,962.3,30.72,CEDC,4600,-120.17139,41.58528
179,2018-08-02 20:45:00,2.73,SSW,7.05,2.04,220.98,28.73,211.4,15.9,963.46,30.72,CEDC,4600,-120.17139,41.58528
180,2018-08-02 21:00:00,3.82,SW,8.72,2.36,220.98,28.91,216.1,16.06,947.19,30.94,CEDC,4600,-120.17139,41.58528
181,2018-08-02 21:15:00,3.24,SW,8.52,0.86,220.98,28.85,232.2,14.45,935.57,30.89,CEDC,4600,-120.17139,41.58528
182,2018-08-02 21:30:00,3.97,WSW,10.29,0.4,220.98,29.03,245.3,13.79,927.78,31.11,CEDC,4600,-120.17139,41.58528
183,2018-08-02 21:45:00,3.19,SW,9.8,1.49,220.98,29.36,233.4,14.59,892.22,31.5,CEDC,4600,-120.17139,41.58528
184,2018-08-02 22:00:00,3.51,SW,8.13,0.31,220.98,29.16,219.9,13.56,872.7,31.28,CEDC,4600,-120.17139,41.58528
185,2018-08-02 22:15:00,2.42,W,9.7,1.18,220.98,29.72,260.3,13.91,846.08,31.94,CEDC,4600,-120.17139,41.58528
186,2018-08-02 22:30:00,3.73,WSW,9.6,-0.97,220.98,29.46,240.3,11.99,836.67,31.78,CEDC,4600,-120.17139,41.58528
187,2018-08-02 22:45:00,3.55,WSW,9.21,-0.41,220.98,29.6,241.4,12.41,795.76,31.89,CEDC,4600,-120.17139,41.58528
188,2018-08-02 23:00:00,2.17,SW,5.2,-1.27,220.98,29.59,234.2,11.57,774.37,32.0,CEDC,4600,-120.17139,41.58528
189,2018-08-02 23:15:00,3.78,SW,9.21,-2.43,220.98,29.24,227.7,10.82,737.76,31.67,CEDC,4600,-120.17139,41.58528
