,date_time,wind_cardinal_direction_set_1d,wind_gust_set_1,dew_point_temperature_set_1d,wind_chill_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
212,2018-08-03 09:47:00,W,3.31,-10.57,,,265.0,17.0,0.98,14.22,DXCNV,8117,-119.93522,39.28311
213,2018-08-03 10:02:00,W,3.49,-9.95,,,267.0,18.0,1.12,14.11,DXCNV,8117,-119.93522,39.28311
214,2018-08-03 10:17:00,W,2.41,-10.13,,,261.0,18.0,0.98,13.89,DXCNV,8117,-119.93522,39.28311
215,2018-08-03 10:32:00,W,4.2,-10.34,,,263.0,17.0,1.92,14.5,DXCNV,8117,-119.93522,39.28311
216,2018-08-03 10:47:00,WSW,2.28,-10.34,,,256.0,17.0,1.12,14.5,DXCNV,8117,-119.93522,39.28311
217,2018-08-03 11:02:00,WSW,3.49,-10.53,,,248.0,17.0,0.49,14.28,DXCNV,8117,-119.93522,39.28311
218,2018-08-03 11:17:00,WSW,2.68,-9.95,,,246.0,18.0,0.72,14.11,DXCNV,8117,-119.93522,39.28311
219,2018-08-03 11:33:00,WSW,4.92,-9.81,,,240.0,18.0,1.52,14.28,DXCNV,8117,-119.93522,39.28311
220,2018-08-03 11:48:00,W,2.28,-9.72,,,261.0,18.0,0.8,14.39,DXCNV,8117,-119.93522,39.28311
221,2018-08-03 12:03:00,WSW,3.8,-10.44,,,246.0,17.0,1.12,14.39,DXCNV,8117,-119.93522,39.28311
222,2018-08-03 12:18:00,WSW,2.28,-10.57,,,244.0,17.0,0.98,14.22,DXCNV,8117,-119.93522,39.28311
223,2018-08-03 12:33:00,W,4.2,-10.44,,,261.0,17.0,1.38,14.39,DXCNV,8117,-119.93522,39.28311
224,2018-08-03 12:48:00,W,3.98,-10.34,,,267.0,17.0,1.52,14.5,DXCNV,8117,-119.93522,39.28311
225,2018-08-03 13:04:00,W,5.72,-10.16,,,263.0,17.0,1.61,14.72,DXCNV,8117,-119.93522,39.28311
226,2018-08-03 13:19:00,WSW,2.99,-10.44,,,257.0,17.0,1.3,14.39,DXCNV,8117,-119.93522,39.28311
227,2018-08-03 13:34:00,WSW,4.2,-9.81,,,250.0,18.0,1.3,14.28,DXCNV,8117,-119.93522,39.28311
228,2018-08-03 13:49:00,W,3.89,-9.17,,,267.0,19.0,1.92,14.22,DXCNV,8117,-119.93522,39.28311
229,2018-08-03 14:04:00,W,2.68,-9.12,,,261.0,19.0,1.21,14.28,DXCNV,8117,-119.93522,39.28311
230,2018-08-03 14:19:00,WSW,2.81,-9.12,,,247.0,19.0,0.9,14.28,DXCNV,8117,-119.93522,39.28311
231,2018-08-03 14:34:00,WSW,2.81,-8.76,,,257.0,19.0,1.12,14.72,DXCNV,8117,-119.93522,39.28311
232,2018-08-03 14:49:00,WSW,1.92,-6.73,,,244.0,22.0,0.8,14.89,DXCNV,8117,-119.93522,39.28311
233,2018-08-03 15:05:00,SW,1.7,-6.45,,,216.0,22.0,0.8,15.22,DXCNV,8117,-119.93522,39.28311
234,2018-08-03 15:20:00,SW,1.92,-5.73,,,233.0,23.0,1.12,15.39,DXCNV,8117,-119.93522,39.28311
235,2018-08-03 15:35:00,SW,3.22,-5.89,,,230.0,22.0,1.21,15.89,DXCNV,8117,-119.93522,39.28311
236,2018-08-03 15:50:00,SW,3.62,-5.47,,,236.0,22.0,1.7,16.39,DXCNV,8117,-119.93522,39.28311
237,2018-08-03 16:05:00,SW,4.29,-5.98,,,223.0,21.0,2.1,16.5,DXCNV,8117,-119.93522,39.28311
238,2018-08-03 16:20:00,SW,4.69,-6.2,,,219.0,20.0,2.41,17.0,DXCNV,8117,-119.93522,39.28311
239,2018-08-03 16:35:00,SW,3.31,-4.53,,,230.0,22.0,1.79,17.5,DXCNV,8117,-119.93522,39.28311
240,2018-08-03 16:51:00,SSW,3.49,-4.81,,,213.0,21.0,2.01,17.89,DXCNV,8117,-119.93522,39.28311
241,2018-08-03 17:06:00,SW,4.78,-5.04,,,219.0,20.0,2.1,18.39,DXCNV,8117,-119.93522,39.28311
242,2018-08-03 17:21:00,SW,3.8,-3.26,,,224.0,22.0,1.92,19.0,DXCNV,8117,-119.93522,39.28311
243,2018-08-03 17:36:00,SW,4.52,-6.47,,,219.0,17.0,2.41,19.22,DXCNV,8117,-119.93522,39.28311
244,2018-08-03 17:51:00,WSW,6.62,-7.34,,,237.0,16.0,2.68,19.11,DXCNV,8117,-119.93522,39.28311
245,2018-08-03 18:06:00,WSW,5.1,-4.46,,,243.0,19.0,2.51,19.89,DXCNV,8117,-119.93522,39.28311
246,2018-08-03 18:22:00,SW,6.88,-4.6,,,216.0,19.0,2.41,19.72,DXCNV,8117,-119.93522,39.28311
247,2018-08-03 18:37:00,SW,6.21,-4.85,,,215.0,18.0,3.09,20.28,DXCNV,8117,-119.93522,39.28311
248,2018-08-03 18:52:00,SW,5.01,-6.95,,,226.0,15.0,2.41,20.61,DXCNV,8117,-119.93522,39.28311
249,2018-08-03 19:07:00,SW,4.52,-3.09,,,216.0,20.0,2.59,20.72,DXCNV,8117,-119.93522,39.28311
250,2018-08-03 19:22:00,SW,5.99,-7.52,,,215.0,14.0,2.99,21.0,DXCNV,8117,-119.93522,39.28311
251,2018-08-03 19:37:00,SW,4.78,-5.39,,,220.0,16.0,2.81,21.5,DXCNV,8117,-119.93522,39.28311
252,2018-08-03 19:52:00,SW,7.11,-6.41,,,229.0,15.0,3.71,21.28,DXCNV,8117,-119.93522,39.28311
253,2018-08-03 20:23:00,SW,7.11,-6.81,,,219.0,14.0,3.49,21.89,DXCNV,8117,-119.93522,39.28311
254,2018-08-03 20:38:00,SW,8.0,-8.99,,,227.0,12.0,3.89,21.61,DXCNV,8117,-119.93522,39.28311
255,2018-08-03 20:53:00,SW,9.79,-6.63,,,222.0,14.0,3.89,22.11,DXCNV,8117,-119.93522,39.28311
256,2018-08-03 21:08:00,SW,6.62,-6.94,,,220.0,14.0,3.89,21.72,DXCNV,8117,-119.93522,39.28311
257,2018-08-03 21:23:00,SW,7.11,-4.37,,,226.0,17.0,3.71,21.78,DXCNV,8117,-119.93522,39.28311
258,2018-08-03 21:38:00,SW,7.02,-3.87,,,224.0,17.0,3.31,22.39,DXCNV,8117,-119.93522,39.28311
259,2018-08-03 22:09:00,SW,5.59,-2.29,,,224.0,19.0,3.22,22.5,DXCNV,8117,-119.93522,39.28311
260,2018-08-03 22:24:00,SW,7.91,-0.63,,,220.0,22.0,3.49,22.11,DXCNV,8117,-119.93522,39.28311
261,2018-08-03 22:39:00,SW,7.28,-4.51,,,217.0,17.0,3.62,21.61,DXCNV,8117,-119.93522,39.28311
262,2018-08-03 22:54:00,SW,7.02,-4.78,,,229.0,17.0,3.62,21.28,DXCNV,8117,-119.93522,39.28311
263,2018-08-03 23:09:00,SW,8.98,-3.72,,,219.0,19.0,3.49,20.78,DXCNV,8117,-119.93522,39.28311
264,2018-08-03 23:25:00,SW,9.21,-4.14,,,217.0,19.0,3.71,20.28,DXCNV,8117,-119.93522,39.28311
265,2018-08-03 23:40:00,SW,5.19,-2.42,,,220.0,22.0,2.81,20.0,DXCNV,8117,-119.93522,39.28311
266,2018-08-03 23:55:00,SW,5.81,-1.24,,,232.0,24.0,2.81,20.0,DXCNV,8117,-119.93522,39.28311
267,2018-08-04 00:11:00,SW,6.21,-3.78,,,220.0,20.0,3.31,19.89,DXCNV,8117,-119.93522,39.28311
268,2018-08-04 00:26:00,SW,5.81,-1.3,,,217.0,25.0,3.09,19.28,DXCNV,8117,-119.93522,39.28311
269,2018-08-04 00:41:00,SW,4.6,-2.43,,,217.0,24.0,2.41,18.61,DXCNV,8117,-119.93522,39.28311
270,2018-08-04 00:56:00,SW,3.89,-1.63,,,229.0,25.0,2.1,18.89,DXCNV,8117,-119.93522,39.28311
271,2018-08-04 01:11:00,WSW,6.21,-3.59,,,237.0,22.0,2.51,18.61,DXCNV,8117,-119.93522,39.28311
272,2018-08-04 01:26:00,SW,4.38,-5.62,,,230.0,19.0,2.01,18.5,DXCNV,8117,-119.93522,39.28311
273,2018-08-04 01:42:00,WSW,3.49,-4.11,,,240.0,22.0,1.7,18.0,DXCNV,8117,-119.93522,39.28311
274,2018-08-04 01:57:00,SW,3.22,-4.2,,,233.0,22.0,2.01,17.89,DXCNV,8117,-119.93522,39.28311
275,2018-08-04 02:12:00,WSW,5.01,-5.14,,,243.0,21.0,1.52,17.5,DXCNV,8117,-119.93522,39.28311
276,2018-08-04 02:27:00,SW,2.81,-5.19,,,229.0,22.0,1.52,16.72,DXCNV,8117,-119.93522,39.28311
277,2018-08-04 02:42:00,WSW,5.5,-6.2,,,247.0,20.0,2.01,17.0,DXCNV,8117,-119.93522,39.28311
278,2018-08-04 02:57:00,SW,5.81,-6.52,,,232.0,20.0,2.1,16.61,DXCNV,8117,-119.93522,39.28311
279,2018-08-04 03:28:00,WSW,2.51,-6.85,,,247.0,20.0,0.98,16.22,DXCNV,8117,-119.93522,39.28311
280,2018-08-04 03:43:00,WSW,3.98,-6.82,,,253.0,21.0,1.52,15.5,DXCNV,8117,-119.93522,39.28311
281,2018-08-04 03:58:00,W,2.81,-6.82,,,265.0,21.0,1.3,15.5,DXCNV,8117,-119.93522,39.28311
282,2018-08-04 04:13:00,W,2.01,-6.91,,,265.0,21.0,0.8,15.39,DXCNV,8117,-119.93522,39.28311
283,2018-08-04 04:28:00,SSW,2.91,-7.45,,,213.0,20.0,1.12,15.5,DXCNV,8117,-119.93522,39.28311
284,2018-08-04 04:43:00,SW,3.49,-7.45,,,219.0,20.0,1.79,15.5,DXCNV,8117,-119.93522,39.28311
285,2018-08-04 04:58:00,WSW,3.09,-7.78,,,244.0,20.0,1.3,15.11,DXCNV,8117,-119.93522,39.28311
286,2018-08-04 05:14:00,SW,3.98,-7.78,,,223.0,20.0,1.7,15.11,DXCNV,8117,-119.93522,39.28311
287,2018-08-04 05:29:00,SW,4.92,-7.96,,,219.0,20.0,1.21,14.89,DXCNV,8117,-119.93522,39.28311
288,2018-08-04 05:44:00,S,3.4,-8.05,,,175.0,20.0,1.52,14.78,DXCNV,8117,-119.93522,39.28311
289,2018-08-04 05:59:00,NNE,0.9,-7.81,,,16.0,22.0,0.09,13.61,DXCNV,8117,-119.93522,39.28311
290,2018-08-04 06:14:00,E,1.92,-7.67,,,86.0,23.0,0.58,13.11,DXCNV,8117,-119.93522,39.28311
291,2018-08-04 06:29:00,SE,2.28,-8.6,,,141.0,21.0,0.58,13.39,DXCNV,8117,-119.93522,39.28311
292,2018-08-04 06:44:00,W,1.12,-8.83,,,263.0,21.0,0.09,13.11,DXCNV,8117,-119.93522,39.28311
293,2018-08-04 07:15:00,ENE,1.38,-8.37,,,65.0,23.0,0.31,12.28,DXCNV,8117,-119.93522,39.28311
294,2018-08-04 07:30:00,N,0.98,-8.06,,,0.0,24.0,0.09,12.0,DXCNV,8117,-119.93522,39.28311
295,2018-08-04 07:46:00,NNE,1.79,-9.17,,,27.0,22.0,0.9,12.0,DXCNV,8117,-119.93522,39.28311
296,2018-08-04 08:16:00,SSW,1.52,-9.54,,,212.0,19.0,0.58,13.78,DXCNV,8117,-119.93522,39.28311
297,2018-08-04 08:31:00,SW,3.98,-9.45,,,227.0,19.0,1.3,13.89,DXCNV,8117,-119.93522,39.28311
298,2018-08-04 08:46:00,W,2.28,-8.47,,,264.0,20.0,0.98,14.28,DXCNV,8117,-119.93522,39.28311
299,2018-08-04 09:01:00,WSW,1.92,-7.9,,,257.0,21.0,0.72,14.22,DXCNV,8117,-119.93522,39.28311
300,2018-08-04 09:16:00,W,3.62,-6.73,,,264.0,22.0,1.38,14.89,DXCNV,8117,-119.93522,39.28311
301,2018-08-04 09:47:00,SW,4.38,-7.3,,,236.0,22.0,1.61,14.22,DXCNV,8117,-119.93522,39.28311
302,2018-08-04 10:02:00,WSW,2.91,-7.58,,,248.0,22.0,1.21,13.89,DXCNV,8117,-119.93522,39.28311
303,2018-08-04 10:17:00,WSW,3.89,-7.72,,,244.0,22.0,1.21,13.72,DXCNV,8117,-119.93522,39.28311
304,2018-08-04 10:32:00,SW,2.91,-7.81,,,234.0,22.0,1.21,13.61,DXCNV,8117,-119.93522,39.28311
305,2018-08-04 10:47:00,SW,2.28,-6.59,,,229.0,25.0,0.98,13.11,DXCNV,8117,-119.93522,39.28311
306,2018-08-04 11:02:00,WSW,1.3,-8.69,,,247.0,21.0,0.58,13.28,DXCNV,8117,-119.93522,39.28311
307,2018-08-04 11:18:00,WSW,1.92,-8.6,,,254.0,21.0,0.8,13.39,DXCNV,8117,-119.93522,39.28311
308,2018-08-04 11:33:00,WSW,2.51,-8.74,,,243.0,21.0,0.98,13.22,DXCNV,8117,-119.93522,39.28311
309,2018-08-04 11:48:00,SW,1.3,-8.52,,,223.0,22.0,0.72,12.78,DXCNV,8117,-119.93522,39.28311
310,2018-08-04 12:03:00,SW,1.38,-8.75,,,223.0,22.0,0.8,12.5,DXCNV,8117,-119.93522,39.28311
311,2018-08-04 12:18:00,SSW,1.52,-8.94,,,210.0,22.0,0.58,12.28,DXCNV,8117,-119.93522,39.28311
312,2018-08-04 12:33:00,SW,1.7,-8.16,,,233.0,24.0,0.4,11.89,DXCNV,8117,-119.93522,39.28311
313,2018-08-04 12:48:00,SSW,2.41,-5.94,,,203.0,29.0,0.8,11.61,DXCNV,8117,-119.93522,39.28311
314,2018-08-04 13:03:00,SSW,1.79,-7.22,,,213.0,26.0,0.72,11.78,DXCNV,8117,-119.93522,39.28311
315,2018-08-04 13:34:00,SW,2.51,-7.27,,,215.0,26.0,0.9,11.72,DXCNV,8117,-119.93522,39.28311
316,2018-08-04 13:49:00,SSW,1.92,-5.85,,,206.0,29.0,0.8,11.72,DXCNV,8117,-119.93522,39.28311
317,2018-08-04 14:04:00,SW,0.72,-5.59,,,222.0,30.0,0.18,11.5,DXCNV,8117,-119.93522,39.28311
318,2018-08-04 14:19:00,SW,0.9,-6.26,,,222.0,28.0,0.4,11.78,DXCNV,8117,-119.93522,39.28311
319,2018-08-04 14:34:00,SW,1.52,-3.79,,,217.0,33.0,0.72,12.11,DXCNV,8117,-119.93522,39.28311
320,2018-08-04 14:49:00,SSW,2.51,-2.85,,,205.0,35.0,0.98,12.28,DXCNV,8117,-119.93522,39.28311
321,2018-08-04 15:05:00,SSW,2.28,-1.44,,,205.0,38.0,0.9,12.61,DXCNV,8117,-119.93522,39.28311
322,2018-08-04 15:20:00,SSW,1.7,0.03,,,213.0,42.0,0.4,12.72,DXCNV,8117,-119.93522,39.28311
323,2018-08-04 15:35:00,SW,2.68,-0.19,,,215.0,40.0,0.98,13.22,DXCNV,8117,-119.93522,39.28311
324,2018-08-04 15:50:00,SW,1.92,0.51,,,216.0,41.0,0.98,13.61,DXCNV,8117,-119.93522,39.28311
325,2018-08-04 16:05:00,SW,2.51,1.06,,,216.0,41.0,1.3,14.22,DXCNV,8117,-119.93522,39.28311
326,2018-08-04 16:20:00,SW,2.41,2.08,,,215.0,43.0,1.12,14.61,DXCNV,8117,-119.93522,39.28311
327,2018-08-04 16:36:00,SSW,3.31,0.9,,,209.0,38.0,1.52,15.22,DXCNV,8117,-119.93522,39.28311
328,2018-08-04 16:51:00,SW,4.78,-0.14,,,216.0,34.0,1.92,15.78,DXCNV,8117,-119.93522,39.28311
329,2018-08-04 17:06:00,SW,2.68,-0.16,,,219.0,33.0,1.52,16.22,DXCNV,8117,-119.93522,39.28311
330,2018-08-04 17:21:00,SW,4.38,-1.78,,,216.0,29.0,1.92,16.39,DXCNV,8117,-119.93522,39.28311
331,2018-08-04 17:36:00,SW,4.78,-1.88,,,224.0,27.0,2.41,17.39,DXCNV,8117,-119.93522,39.28311
332,2018-08-04 17:51:00,SW,5.72,-1.79,,,217.0,27.0,2.59,17.5,DXCNV,8117,-119.93522,39.28311
333,2018-08-04 18:06:00,SW,6.08,-4.49,,,227.0,21.0,3.09,18.28,DXCNV,8117,-119.93522,39.28311
334,2018-08-04 18:22:00,SW,7.51,-4.12,,,219.0,21.0,3.31,18.72,DXCNV,8117,-119.93522,39.28311
335,2018-08-04 18:37:00,SW,8.31,-5.62,,,219.0,19.0,3.71,18.5,DXCNV,8117,-119.93522,39.28311
336,2018-08-04 18:52:00,SW,9.39,-5.91,,,230.0,18.0,3.8,19.0,DXCNV,8117,-119.93522,39.28311
337,2018-08-04 19:07:00,WSW,7.42,-5.26,,,244.0,18.0,3.22,19.78,DXCNV,8117,-119.93522,39.28311
338,2018-08-04 19:22:00,WSW,5.19,-3.6,,,246.0,20.0,2.91,20.11,DXCNV,8117,-119.93522,39.28311
339,2018-08-04 19:37:00,SW,8.18,-5.59,,,219.0,18.0,4.11,19.39,DXCNV,8117,-119.93522,39.28311
340,2018-08-04 19:52:00,WSW,9.52,-3.78,,,241.0,20.0,3.09,19.89,DXCNV,8117,-119.93522,39.28311
341,2018-08-04 20:23:00,WSW,7.69,-3.92,,,237.0,20.0,3.71,19.72,DXCNV,8117,-119.93522,39.28311
342,2018-08-04 20:38:00,SW,10.69,-4.46,,,223.0,19.0,3.89,19.89,DXCNV,8117,-119.93522,39.28311
343,2018-08-04 20:53:00,SW,7.02,-3.51,,,227.0,20.0,3.62,20.22,DXCNV,8117,-119.93522,39.28311
344,2018-08-04 21:08:00,SW,8.81,-3.46,,,220.0,21.0,4.29,19.5,DXCNV,8117,-119.93522,39.28311
345,2018-08-04 21:23:00,SW,9.61,-3.79,,,227.0,21.0,4.6,19.11,DXCNV,8117,-119.93522,39.28311
346,2018-08-04 21:38:00,SW,9.12,-3.37,,,215.0,21.0,4.6,19.61,DXCNV,8117,-119.93522,39.28311
347,2018-08-04 21:53:00,SW,10.99,-3.5,,,227.0,22.0,5.19,18.72,DXCNV,8117,-119.93522,39.28311
348,2018-08-04 22:09:00,SW,8.89,-2.76,,,224.0,23.0,4.2,18.89,DXCNV,8117,-119.93522,39.28311
349,2018-08-04 22:24:00,SW,8.71,-2.57,,,223.0,23.0,4.2,19.11,DXCNV,8117,-119.93522,39.28311
350,2018-08-04 22:39:00,SW,10.99,-3.68,,,222.0,22.0,5.01,18.5,DXCNV,8117,-119.93522,39.28311
351,2018-08-04 22:54:00,WSW,8.98,-3.46,,,243.0,21.0,4.29,19.5,DXCNV,8117,-119.93522,39.28311
352,2018-08-04 23:09:00,SW,6.7,-3.08,,,236.0,22.0,3.22,19.22,DXCNV,8117,-119.93522,39.28311
353,2018-08-04 23:24:00,SW,13.41,-3.42,,,223.0,23.0,4.92,18.11,DXCNV,8117,-119.93522,39.28311
354,2018-08-04 23:40:00,WSW,8.89,-2.57,,,243.0,23.0,3.09,19.11,DXCNV,8117,-119.93522,39.28311
355,2018-08-04 23:55:00,WSW,8.09,-3.68,,,258.0,22.0,4.11,18.5,DXCNV,8117,-119.93522,39.28311
356,2018-08-05 00:10:00,WSW,8.31,-3.87,,,247.0,22.0,4.2,18.28,DXCNV,8117,-119.93522,39.28311
357,2018-08-05 00:25:00,SW,5.9,-3.42,,,236.0,23.0,3.22,18.11,DXCNV,8117,-119.93522,39.28311
358,2018-08-05 00:40:00,SW,6.62,-5.47,,,234.0,21.0,3.4,17.11,DXCNV,8117,-119.93522,39.28311
359,2018-08-05 00:55:00,WSW,6.7,-5.23,,,251.0,21.0,3.22,17.39,DXCNV,8117,-119.93522,39.28311
360,2018-08-05 01:10:00,SW,7.78,-5.14,,,233.0,22.0,3.62,16.78,DXCNV,8117,-119.93522,39.28311
361,2018-08-05 01:25:00,SW,7.28,-5.56,,,234.0,22.0,3.09,16.28,DXCNV,8117,-119.93522,39.28311
362,2018-08-05 01:41:00,WSW,5.72,-6.49,,,248.0,21.0,2.91,15.89,DXCNV,8117,-119.93522,39.28311
363,2018-08-05 01:56:00,SW,5.9,-7.34,,,236.0,21.0,3.4,14.89,DXCNV,8117,-119.93522,39.28311
364,2018-08-05 02:11:00,WSW,4.6,-7.57,,,250.0,21.0,2.41,14.61,DXCNV,8117,-119.93522,39.28311
365,2018-08-05 02:26:00,WSW,4.38,-6.25,,,243.0,25.0,1.92,13.5,DXCNV,8117,-119.93522,39.28311
366,2018-08-05 02:41:00,W,3.71,-4.73,,,261.0,29.0,1.3,13.0,DXCNV,8117,-119.93522,39.28311
367,2018-08-05 02:56:00,WSW,3.09,-3.96,,,253.0,32.0,1.12,12.39,DXCNV,8117,-119.93522,39.28311
368,2018-08-05 03:12:00,WSW,3.71,-4.3,,,257.0,32.0,1.21,12.0,DXCNV,8117,-119.93522,39.28311
369,2018-08-05 03:27:00,WSW,1.92,-4.4,,,253.0,32.0,0.72,11.89,DXCNV,8117,-119.93522,39.28311
370,2018-08-05 03:42:00,W,2.28,-3.55,,,264.0,35.0,0.98,11.5,DXCNV,8117,-119.93522,39.28311
371,2018-08-05 03:57:00,W,1.92,-3.64,,,271.0,35.0,0.8,11.39,DXCNV,8117,-119.93522,39.28311
372,2018-08-05 04:12:00,W,1.92,-3.99,,,268.0,35.0,0.4,11.0,DXCNV,8117,-119.93522,39.28311
373,2018-08-05 04:27:00,WSW,3.49,-5.84,,,250.0,30.0,1.21,11.22,DXCNV,8117,-119.93522,39.28311
374,2018-08-05 04:42:00,W,3.22,-6.4,,,264.0,28.0,1.7,11.61,DXCNV,8117,-119.93522,39.28311
375,2018-08-05 04:58:00,W,2.28,-6.48,,,267.0,29.0,0.98,11.0,DXCNV,8117,-119.93522,39.28311
376,2018-08-05 05:13:00,WSW,2.68,-6.67,,,258.0,29.0,0.8,10.78,DXCNV,8117,-119.93522,39.28311
377,2018-08-05 05:28:00,WSW,1.92,-6.28,,,256.0,30.0,0.98,10.72,DXCNV,8117,-119.93522,39.28311
378,2018-08-05 05:43:00,WSW,2.51,-7.27,,,246.0,28.0,1.21,10.61,DXCNV,8117,-119.93522,39.28311
379,2018-08-05 05:58:00,WSW,1.92,-7.84,,,246.0,27.0,0.18,10.5,DXCNV,8117,-119.93522,39.28311
380,2018-08-05 06:13:00,WSW,2.1,-9.34,,,253.0,24.0,0.8,10.5,DXCNV,8117,-119.93522,39.28311
381,2018-08-05 06:28:00,WSW,2.68,-10.11,,,257.0,22.0,1.21,10.89,DXCNV,8117,-119.93522,39.28311
382,2018-08-05 06:44:00,WSW,4.2,-11.45,,,246.0,20.0,1.38,10.72,DXCNV,8117,-119.93522,39.28311
383,2018-08-05 06:59:00,SW,2.68,-12.03,,,230.0,19.0,1.38,10.78,DXCNV,8117,-119.93522,39.28311
384,2018-08-05 07:14:00,W,3.49,-11.94,,,265.0,19.0,1.7,10.89,DXCNV,8117,-119.93522,39.28311
385,2018-08-05 07:30:00,WSW,3.4,-11.85,,,254.0,19.0,1.52,11.0,DXCNV,8117,-119.93522,39.28311
386,2018-08-05 07:45:00,W,4.38,-12.9,,,265.0,17.0,1.79,11.39,DXCNV,8117,-119.93522,39.28311
387,2018-08-05 08:01:00,W,1.7,-13.45,,,278.0,17.0,0.72,10.72,DXCNV,8117,-119.93522,39.28311
388,2018-08-05 08:16:00,SW,1.38,-13.54,,,230.0,17.0,0.31,10.61,DXCNV,8117,-119.93522,39.28311
389,2018-08-05 08:31:00,NNW,1.7,-12.59,,,342.0,19.0,0.09,10.11,DXCNV,8117,-119.93522,39.28311
390,2018-08-05 08:46:00,NE,1.3,-11.58,,,41.0,23.0,0.9,8.5,DXCNV,8117,-119.93522,39.28311
391,2018-08-05 09:01:00,NNE,1.92,-11.15,,,27.0,25.0,1.38,7.78,DXCNV,8117,-119.93522,39.28311
392,2018-08-05 09:16:00,NE,2.1,-10.77,,,34.0,27.0,1.52,7.11,DXCNV,8117,-119.93522,39.28311
393,2018-08-05 09:31:00,NNE,2.19,-10.5,,,31.0,28.0,1.3,6.89,DXCNV,8117,-119.93522,39.28311
394,2018-08-05 09:47:00,NNE,2.19,-9.49,,,30.0,32.0,1.21,6.11,DXCNV,8117,-119.93522,39.28311
395,2018-08-05 10:02:00,NNE,2.51,-9.54,,,31.0,33.0,2.1,5.61,DXCNV,8117,-119.93522,39.28311
396,2018-08-05 10:17:00,NE,3.49,-9.74,4.05,,37.0,31.0,2.99,6.28,DXCNV,8117,-119.93522,39.28311
397,2018-08-05 10:32:00,NE,3.71,-9.99,3.94,,35.0,31.0,2.68,6.0,DXCNV,8117,-119.93522,39.28311
398,2018-08-05 10:47:00,NE,3.49,-9.78,3.58,,40.0,32.0,2.81,5.78,DXCNV,8117,-119.93522,39.28311
399,2018-08-05 11:02:00,NE,3.89,-9.73,2.98,,41.0,33.0,2.99,5.39,DXCNV,8117,-119.93522,39.28311
400,2018-08-05 11:18:00,NE,4.92,-10.4,3.5,,42.0,30.0,3.31,6.0,DXCNV,8117,-119.93522,39.28311
401,2018-08-05 11:33:00,NE,3.8,-10.6,3.51,,40.0,30.0,2.91,5.78,DXCNV,8117,-119.93522,39.28311
402,2018-08-05 11:48:00,NE,3.89,-10.4,3.64,,37.0,30.0,3.09,6.0,DXCNV,8117,-119.93522,39.28311
403,2018-08-05 12:03:00,NE,4.2,-9.83,3.16,,34.0,32.0,3.31,5.72,DXCNV,8117,-119.93522,39.28311
404,2018-08-05 12:18:00,NE,4.2,-9.8,3.71,,42.0,31.0,3.4,6.22,DXCNV,8117,-119.93522,39.28311
405,2018-08-05 12:33:00,NE,4.6,-9.78,2.98,,38.0,32.0,3.71,5.78,DXCNV,8117,-119.93522,39.28311
406,2018-08-05 12:48:00,NE,4.52,-10.18,3.12,,41.0,31.0,3.49,5.78,DXCNV,8117,-119.93522,39.28311
407,2018-08-05 13:04:00,NE,4.38,-10.6,3.17,,40.0,30.0,3.4,5.78,DXCNV,8117,-119.93522,39.28311
408,2018-08-05 13:19:00,NE,4.52,-10.6,3.12,,41.0,30.0,3.49,5.78,DXCNV,8117,-119.93522,39.28311
409,2018-08-05 13:34:00,NE,4.29,-10.67,2.55,,42.0,31.0,3.31,5.22,DXCNV,8117,-119.93522,39.28311
410,2018-08-05 13:49:00,NE,3.71,-11.02,3.51,,41.0,29.0,2.91,5.78,DXCNV,8117,-119.93522,39.28311
411,2018-08-05 14:04:00,NE,3.09,-10.12,3.11,,34.0,32.0,2.81,5.39,DXCNV,8117,-119.93522,39.28311
412,2018-08-05 14:19:00,NNE,2.51,-9.65,,,25.0,31.0,1.92,6.39,DXCNV,8117,-119.93522,39.28311
413,2018-08-05 14:34:00,NNE,2.28,-8.8,,,30.0,32.0,1.92,6.89,DXCNV,8117,-119.93522,39.28311
414,2018-08-05 15:05:00,,0.09,-7.93,,,,27.0,0.0,10.39,DXCNV,8117,-119.93522,39.28311
415,2018-08-05 15:20:00,,0.09,-7.57,,,,23.0,0.0,13.22,DXCNV,8117,-119.93522,39.28311
416,2018-08-05 15:35:00,S,0.9,-8.94,,,179.0,20.0,0.09,13.72,DXCNV,8117,-119.93522,39.28311
417,2018-08-05 15:50:00,SSW,1.52,-9.68,,,209.0,19.0,0.49,13.61,DXCNV,8117,-119.93522,39.28311
418,2018-08-05 16:05:00,SSW,1.52,-9.86,,,200.0,18.0,0.72,14.22,DXCNV,8117,-119.93522,39.28311
419,2018-08-05 16:20:00,SSW,2.28,-9.86,,,202.0,18.0,0.98,14.22,DXCNV,8117,-119.93522,39.28311
420,2018-08-05 16:36:00,SSW,2.28,-9.63,,,198.0,18.0,0.98,14.5,DXCNV,8117,-119.93522,39.28311
421,2018-08-05 16:51:00,W,2.28,-8.76,,,267.0,19.0,1.21,14.72,DXCNV,8117,-119.93522,39.28311
422,2018-08-05 17:06:00,S,2.51,-6.91,,,178.0,21.0,1.12,15.39,DXCNV,8117,-119.93522,39.28311
423,2018-08-05 17:21:00,SW,3.71,-7.45,,,215.0,20.0,1.92,15.5,DXCNV,8117,-119.93522,39.28311
