,date_time,wind_cardinal_direction_set_1d,wind_speed_set_1,soil_moisture_set_1,air_temp_low_24_hour_set_1,air_temp_high_24_hour_set_1,dew_point_temperature_set_1d,precip_accum_one_hour_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,soil_temp_set_1,relative_humidity_set_1,solar_radiation_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
10,2018-08-01 10:00:00,WSW,0.4,1.9,22.61,23.61,0.3,0.0,,,252.0,25.0,22.0,0.0,23.22,FGLC1,3704,-122.55083,40.79361
11,2018-08-01 11:00:00,W,0.13,1.9,22.0,22.72,1.36,0.0,,,267.0,25.0,25.0,0.0,22.39,FGLC1,3704,-122.55083,40.79361
12,2018-08-01 12:00:00,W,0.05,1.6,22.0,22.39,2.8,0.0,,,268.0,24.44,28.0,0.0,22.22,FGLC1,3704,-122.55083,40.79361
13,2018-08-01 13:00:00,WNW,0.09,2.0,21.39,22.5,2.52,0.0,,,283.0,24.44,28.0,0.02,21.89,FGLC1,3704,-122.55083,40.79361
14,2018-08-01 14:00:00,WSW,0.05,2.0,21.39,21.61,4.06,0.0,,,245.0,24.44,32.0,15.78,21.5,FGLC1,3704,-122.55083,40.79361
15,2018-08-01 15:00:00,WSW,0.27,2.0,21.39,21.78,5.03,0.0,,,243.0,23.89,34.0,119.9,21.61,FGLC1,3704,-122.55083,40.79361
16,2018-08-01 16:00:00,SW,0.31,2.0,21.78,23.61,5.62,0.0,,,232.0,23.33,34.0,289.2,22.28,FGLC1,3704,-122.55083,40.79361
17,2018-08-01 17:00:00,SSE,0.09,2.0,23.61,24.89,7.39,0.0,,,163.0,23.89,34.0,433.2,24.28,FGLC1,3704,-122.55083,40.79361
18,2018-08-01 18:00:00,E,0.36,1.5,24.39,26.22,7.34,0.0,,,83.0,24.44,32.0,457.0,25.22,FGLC1,3704,-122.55083,40.79361
19,2018-08-01 19:00:00,ENE,0.54,2.1,25.61,26.78,9.11,0.0,,,77.0,25.56,34.0,459.6,26.22,FGLC1,3704,-122.55083,40.79361
20,2018-08-01 20:00:00,ENE,0.49,2.0,26.28,26.72,10.62,0.0,,,75.0,26.11,37.0,396.6,26.5,FGLC1,3704,-122.55083,40.79361
21,2018-08-01 21:00:00,ENE,0.45,2.5,26.61,27.89,9.1,0.0,,26.64,73.0,26.67,32.0,471.1,27.22,FGLC1,3704,-122.55083,40.79361
22,2018-08-01 22:00:00,ENE,0.45,2.5,27.72,28.5,11.65,0.0,,27.5,61.0,27.22,36.0,466.5,28.11,FGLC1,3704,-122.55083,40.79361
23,2018-08-01 23:00:00,ENE,0.76,2.2,27.39,28.0,12.41,0.0,,27.28,59.0,27.78,39.0,337.8,27.61,FGLC1,3704,-122.55083,40.79361
24,2018-08-02 00:00:00,NE,0.58,2.0,26.89,27.78,12.32,0.0,,27.19,56.0,28.33,39.0,273.9,27.5,FGLC1,3704,-122.55083,40.79361
25,2018-08-02 01:00:00,ENE,0.63,2.2,26.72,27.22,10.97,0.0,,26.6,60.0,28.33,37.0,180.2,26.89,FGLC1,3704,-122.55083,40.79361
26,2018-08-02 02:00:00,ENE,1.16,2.2,26.72,27.22,10.66,0.0,,26.67,63.0,28.33,36.0,125.5,27.0,FGLC1,3704,-122.55083,40.79361
27,2018-08-02 03:00:00,ENE,1.03,2.0,25.72,26.72,10.43,0.0,,,60.0,28.33,37.0,51.73,26.28,FGLC1,3704,-122.55083,40.79361
28,2018-08-02 04:00:00,NE,0.72,2.2,24.78,25.72,9.88,0.0,,,52.0,27.78,38.0,4.82,25.22,FGLC1,3704,-122.55083,40.79361
29,2018-08-02 05:00:00,S,0.36,2.5,24.61,25.22,7.5,0.0,,,187.0,27.22,33.0,0.0,24.89,FGLC1,3704,-122.55083,40.79361
30,2018-08-02 06:00:00,SSE,0.31,2.0,23.72,24.78,6.34,0.0,,,164.0,26.67,31.0,0.0,24.61,FGLC1,3704,-122.55083,40.79361
31,2018-08-02 07:00:00,SW,0.72,2.0,23.28,23.72,4.9,0.0,,,218.0,26.67,30.0,0.0,23.5,FGLC1,3704,-122.55083,40.79361
32,2018-08-02 08:00:00,SW,0.67,2.1,22.5,23.28,2.44,0.0,665.48,,236.0,26.11,26.0,0.0,23.0,FGLC1,3704,-122.55083,40.79361
33,2018-08-02 09:00:00,WSW,0.31,1.9,21.28,22.72,1.03,0.0,,,250.0,25.56,25.0,0.0,22.0,FGLC1,3704,-122.55083,40.79361
34,2018-08-02 10:00:00,WSW,0.54,1.5,20.61,21.28,1.84,0.0,,,242.0,25.0,28.0,0.0,21.11,FGLC1,3704,-122.55083,40.79361
35,2018-08-02 11:00:00,WSW,0.85,1.9,19.61,20.61,2.03,0.0,,,241.0,24.44,30.0,0.0,20.22,FGLC1,3704,-122.55083,40.79361
36,2018-08-02 12:00:00,SW,1.48,1.9,19.39,19.61,1.86,0.0,,,232.0,24.44,31.0,0.0,19.5,FGLC1,3704,-122.55083,40.79361
37,2018-08-02 13:00:00,WSW,0.94,1.6,18.39,19.39,2.1,0.0,,,238.0,23.89,33.0,0.02,18.78,FGLC1,3704,-122.55083,40.79361
38,2018-08-02 14:00:00,WSW,0.63,2.3,17.89,18.39,1.92,0.0,,,243.0,23.89,34.0,10.58,18.11,FGLC1,3704,-122.55083,40.79361
39,2018-08-02 15:00:00,WSW,0.45,2.3,17.28,18.11,3.14,0.0,,,249.0,23.33,38.0,81.5,17.72,FGLC1,3704,-122.55083,40.79361
40,2018-08-02 16:00:00,WSW,0.67,2.3,17.72,19.22,3.27,0.0,,,242.0,23.33,37.0,259.8,18.28,FGLC1,3704,-122.55083,40.79361
41,2018-08-02 17:00:00,SW,0.72,2.0,19.22,21.89,4.21,0.0,,,231.0,23.33,35.0,512.1,20.22,FGLC1,3704,-122.55083,40.79361
42,2018-08-02 18:00:00,SW,0.31,1.5,21.89,24.78,3.98,0.0,,,229.0,24.44,29.0,662.4,23.0,FGLC1,3704,-122.55083,40.79361
43,2018-08-02 19:00:00,SSE,0.4,2.0,24.78,27.0,4.92,0.0,,,161.0,25.0,26.0,676.8,25.89,FGLC1,3704,-122.55083,40.79361
44,2018-08-02 20:00:00,E,0.85,2.0,26.89,28.89,-6.79,0.0,,26.45,93.0,26.11,10.0,643.9,27.39,FGLC1,3704,-122.55083,40.79361
45,2018-08-02 21:00:00,ENE,1.08,2.5,28.89,29.72,8.58,0.0,,28.12,77.0,27.22,27.0,728.3,29.5,FGLC1,3704,-122.55083,40.79361
46,2018-08-02 22:00:00,NE,0.63,2.4,27.61,29.39,8.77,0.0,,27.42,46.0,28.33,29.0,538.8,28.5,FGLC1,3704,-122.55083,40.79361
47,2018-08-02 23:00:00,NE,0.8,2.3,26.0,28.11,7.76,0.0,,26.3,45.0,28.89,30.0,305.3,26.78,FGLC1,3704,-122.55083,40.79361
48,2018-08-03 00:00:00,NE,0.85,2.3,26.0,26.5,6.32,0.0,,,41.0,29.44,28.0,274.9,26.28,FGLC1,3704,-122.55083,40.79361
49,2018-08-03 01:00:00,NE,0.67,2.5,26.0,26.22,6.69,0.0,,,37.0,29.44,29.0,189.8,26.11,FGLC1,3704,-122.55083,40.79361
50,2018-08-03 02:00:00,ENE,1.03,2.0,26.0,27.0,5.45,0.0,,,65.0,29.44,26.0,141.1,26.5,FGLC1,3704,-122.55083,40.79361
51,2018-08-03 03:00:00,SE,0.8,1.6,25.72,26.5,-2.41,0.0,,,125.0,28.89,15.0,46.66,26.22,FGLC1,3704,-122.55083,40.79361
52,2018-08-03 04:00:00,S,1.25,1.5,25.0,26.28,-5.83,0.0,,,182.0,26.11,12.0,3.55,25.61,FGLC1,3704,-122.55083,40.79361
53,2018-08-03 05:00:00,SSE,0.76,1.5,25.0,26.5,-1.49,0.0,,,148.0,24.44,17.0,0.01,25.28,FGLC1,3704,-122.55083,40.79361
54,2018-08-03 06:00:00,SW,1.43,1.1,23.28,26.5,2.93,0.0,,,226.0,23.33,24.0,0.0,24.89,FGLC1,3704,-122.55083,40.79361
55,2018-08-03 07:00:00,SW,1.61,1.0,21.22,23.28,2.53,0.0,,,222.0,22.78,27.0,0.0,22.5,FGLC1,3704,-122.55083,40.79361
56,2018-08-03 08:00:00,SW,0.54,1.1,20.28,21.22,2.04,0.0,665.48,,234.0,21.67,29.0,0.0,20.78,FGLC1,3704,-122.55083,40.79361
57,2018-08-03 09:00:00,WSW,0.27,1.1,18.89,20.28,2.1,0.0,,,244.0,21.11,31.0,0.0,19.78,FGLC1,3704,-122.55083,40.79361
58,2018-08-03 10:00:00,WSW,0.54,1.0,18.61,19.0,1.23,0.0,,,243.0,20.56,31.0,0.0,18.78,FGLC1,3704,-122.55083,40.79361
59,2018-08-03 11:00:00,WSW,0.76,0.8,17.61,18.61,2.02,0.0,,,237.0,20.0,34.0,0.0,18.22,FGLC1,3704,-122.55083,40.79361
60,2018-08-03 12:00:00,WSW,0.72,0.8,16.89,17.61,2.09,0.0,,,237.0,20.0,36.0,0.0,17.39,FGLC1,3704,-122.55083,40.79361
61,2018-08-03 13:00:00,WSW,0.36,0.8,16.39,16.89,1.87,0.0,,,244.0,19.44,37.0,0.03,16.72,FGLC1,3704,-122.55083,40.79361
62,2018-08-03 14:00:00,WSW,0.49,0.8,16.11,16.5,2.32,0.0,,,243.0,18.89,39.0,19.67,16.39,FGLC1,3704,-122.55083,40.79361
63,2018-08-03 15:00:00,WSW,0.27,0.8,16.22,17.22,2.51,0.0,,,251.0,18.89,39.0,144.1,16.61,FGLC1,3704,-122.55083,40.79361
64,2018-08-03 16:00:00,WSW,0.22,1.0,17.22,19.61,2.73,0.0,,,246.0,20.0,36.0,344.2,18.11,FGLC1,3704,-122.55083,40.79361
65,2018-08-03 17:00:00,SW,0.31,1.0,19.61,22.5,2.99,0.0,,,224.0,22.22,32.0,526.5,20.28,FGLC1,3704,-122.55083,40.79361
66,2018-08-03 18:00:00,SE,0.54,1.4,22.0,23.89,3.64,0.0,,,134.0,24.44,29.0,486.1,22.61,FGLC1,3704,-122.55083,40.79361
67,2018-08-03 19:00:00,SSE,0.4,1.5,23.89,26.61,2.52,0.0,,,158.0,26.67,23.0,538.3,25.11,FGLC1,3704,-122.55083,40.79361
68,2018-08-03 20:00:00,SSE,0.45,0.0,26.28,28.5,1.54,0.0,,26.37,167.0,29.44,19.0,664.9,27.11,FGLC1,3704,-122.55083,40.79361
69,2018-08-03 21:00:00,S,0.98,1.6,27.89,30.22,-5.84,0.0,,26.83,178.0,30.0,10.0,659.7,28.61,FGLC1,3704,-122.55083,40.79361
70,2018-08-03 22:00:00,S,1.3,1.6,30.0,33.78,-8.11,0.0,,28.84,173.0,32.22,7.0,858.0,31.61,FGLC1,3704,-122.55083,40.79361
71,2018-08-03 23:00:00,S,1.08,1.6,31.78,32.78,-5.91,0.0,,29.44,174.0,34.44,8.0,746.8,32.28,FGLC1,3704,-122.55083,40.79361
72,2018-08-04 00:00:00,SSE,1.16,1.4,29.78,31.78,-5.53,0.0,,28.37,164.0,34.44,9.0,308.9,30.78,FGLC1,3704,-122.55083,40.79361
73,2018-08-04 01:00:00,SSE,1.34,1.1,28.5,29.78,-6.73,0.0,,27.2,153.0,32.22,9.0,149.5,29.22,FGLC1,3704,-122.55083,40.79361
74,2018-08-04 02:00:00,SSE,1.38,0.9,27.11,28.61,-4.03,0.0,,26.47,154.0,30.56,12.0,133.0,27.89,FGLC1,3704,-122.55083,40.79361
75,2018-08-04 03:00:00,S,1.25,0.7,24.78,27.11,-3.28,0.0,,,178.0,28.33,14.0,57.8,26.28,FGLC1,3704,-122.55083,40.79361
76,2018-08-04 04:00:00,SE,1.08,0.5,23.22,24.78,-3.03,0.0,,,144.0,26.67,16.0,3.46,24.39,FGLC1,3704,-122.55083,40.79361
77,2018-08-04 05:00:00,S,0.98,0.5,21.78,23.22,-0.75,0.0,,,179.0,25.0,21.0,0.0,22.72,FGLC1,3704,-122.55083,40.79361
78,2018-08-04 06:00:00,S,0.76,0.5,21.0,21.78,-0.15,0.0,,,188.0,24.44,24.0,0.0,21.28,FGLC1,3704,-122.55083,40.79361
79,2018-08-04 07:00:00,SW,0.63,0.3,20.28,21.11,1.0,0.0,,,236.0,23.33,27.0,0.0,20.72,FGLC1,3704,-122.55083,40.79361
80,2018-08-04 08:00:00,WSW,0.31,0.3,19.89,20.28,2.03,0.0,665.48,,248.0,22.22,30.0,0.0,20.22,FGLC1,3704,-122.55083,40.79361
81,2018-08-04 09:00:00,WSW,0.31,0.3,19.5,20.0,2.1,0.0,,,240.0,21.67,31.0,0.0,19.78,FGLC1,3704,-122.55083,40.79361
82,2018-08-04 10:00:00,WSW,0.27,0.3,18.78,19.5,2.49,0.0,,,243.0,21.11,33.0,0.0,19.22,FGLC1,3704,-122.55083,40.79361
83,2018-08-04 11:00:00,WSW,0.4,0.1,18.39,18.78,2.47,0.0,,,240.0,20.56,34.0,0.0,18.72,FGLC1,3704,-122.55083,40.79361
84,2018-08-04 12:00:00,SW,1.34,0.3,17.61,18.39,2.73,0.0,,,227.0,20.56,36.0,0.0,18.11,FGLC1,3704,-122.55083,40.79361
85,2018-08-04 13:00:00,SW,0.98,0.1,17.22,17.61,2.09,0.0,,,234.0,19.44,36.0,0.02,17.39,FGLC1,3704,-122.55083,40.79361
86,2018-08-04 14:00:00,SW,1.38,0.1,16.78,17.39,2.7,0.0,,,229.0,18.89,38.0,15.06,17.22,FGLC1,3704,-122.55083,40.79361
87,2018-08-04 15:00:00,SW,0.94,0.3,16.72,18.11,1.74,0.0,,,232.0,19.44,36.0,150.2,17.0,FGLC1,3704,-122.55083,40.79361
88,2018-08-04 16:00:00,SW,0.54,0.3,18.11,20.22,2.37,0.0,,,227.0,20.56,34.0,344.9,18.61,FGLC1,3704,-122.55083,40.79361
89,2018-08-04 17:00:00,SW,0.36,0.5,19.78,22.0,3.09,0.0,,,220.0,22.22,32.0,468.1,20.39,FGLC1,3704,-122.55083,40.79361
90,2018-08-04 18:00:00,SSW,0.27,0.5,21.11,22.0,4.06,0.0,,,206.0,24.44,32.0,389.5,21.5,FGLC1,3704,-122.55083,40.79361
91,2018-08-04 19:00:00,SSE,0.54,0.6,21.78,24.28,2.01,0.0,,,149.0,25.56,26.0,466.7,22.5,FGLC1,3704,-122.55083,40.79361
92,2018-08-04 20:00:00,SW,0.67,0.5,24.28,25.5,-2.94,0.0,,,218.0,27.22,16.0,543.0,24.5,FGLC1,3704,-122.55083,40.79361
93,2018-08-04 21:00:00,S,1.43,0.7,25.39,26.78,-1.63,0.0,,,169.0,28.33,16.0,661.2,26.11,FGLC1,3704,-122.55083,40.79361
94,2018-08-04 22:00:00,SSE,1.52,0.3,24.61,27.22,-1.08,0.0,,,159.0,30.0,17.0,466.1,25.78,FGLC1,3704,-122.55083,40.79361
95,2018-08-04 23:00:00,S,1.56,0.4,24.61,26.39,-1.22,0.0,,,179.0,28.89,17.0,383.0,25.61,FGLC1,3704,-122.55083,40.79361
96,2018-08-05 00:00:00,S,1.16,0.4,25.39,26.0,0.29,0.0,,,176.0,28.89,19.0,223.3,25.61,FGLC1,3704,-122.55083,40.79361
97,2018-08-05 01:00:00,S,0.9,0.4,23.72,25.39,1.57,0.0,,,174.0,27.78,22.0,89.0,24.72,FGLC1,3704,-122.55083,40.79361
98,2018-08-05 02:00:00,S,0.94,0.0,23.39,23.89,0.73,0.0,,,178.0,26.11,22.0,49.61,23.72,FGLC1,3704,-122.55083,40.79361
99,2018-08-05 03:00:00,S,0.72,0.2,22.28,23.39,2.44,0.0,,,176.0,25.0,26.0,22.36,23.0,FGLC1,3704,-122.55083,40.79361
100,2018-08-05 04:00:00,S,0.54,0.0,20.89,22.28,2.86,0.0,,,182.0,23.89,29.0,1.4,21.72,FGLC1,3704,-122.55083,40.79361
101,2018-08-05 05:00:00,S,0.67,0.0,20.61,21.22,2.71,0.0,,,189.0,23.33,30.0,0.0,21.0,FGLC1,3704,-122.55083,40.79361
102,2018-08-05 06:00:00,SW,0.54,0.0,20.22,21.11,3.81,0.0,,,226.0,22.22,33.0,0.0,20.72,FGLC1,3704,-122.55083,40.79361
103,2018-08-05 07:00:00,SW,1.21,0.0,19.39,20.22,4.22,0.0,,,229.0,21.67,36.0,0.0,19.78,FGLC1,3704,-122.55083,40.79361
104,2018-08-05 08:00:00,WSW,0.45,0.2,18.39,19.5,4.29,,665.48,,240.0,21.11,38.0,0.0,19.0,FGLC1,3704,-122.55083,40.79361
105,2018-08-05 16:00:00,,,,,,,0.0,,,,,,,,FGLC1,3704,-122.55083,40.79361
106,2018-08-05 17:00:00,E,0.49,0.3,21.5,23.28,3.83,0.0,,,83.0,22.22,30.0,439.9,22.28,FGLC1,3704,-122.55083,40.79361
107,2018-08-05 18:00:00,ENE,1.03,0.5,23.28,24.39,2.96,,,,64.0,25.0,26.0,550.9,23.61,FGLC1,3704,-122.55083,40.79361
108,2018-08-05 19:00:00,,,,,,,0.0,,,,,,,,FGLC1,3704,-122.55083,40.79361
109,2018-08-05 20:00:00,ENE,1.12,0.5,24.72,25.39,4.16,0.0,,,70.0,28.33,26.0,517.5,25.0,FGLC1,3704,-122.55083,40.79361
110,2018-08-05 21:00:00,ENE,1.16,0.5,24.61,26.0,4.16,0.0,,,69.0,29.44,26.0,510.2,25.0,FGLC1,3704,-122.55083,40.79361
111,2018-08-05 22:00:00,ENE,1.34,0.7,25.28,26.39,4.36,0.0,,,74.0,30.0,25.0,550.8,25.89,FGLC1,3704,-122.55083,40.79361
112,2018-08-05 23:00:00,ENE,1.16,0.5,23.72,26.39,4.78,0.0,,,70.0,30.56,26.0,364.7,25.72,FGLC1,3704,-122.55083,40.79361
113,2018-08-06 00:00:00,NE,0.72,0.4,23.72,25.22,4.17,0.0,,,54.0,29.44,27.0,244.0,24.39,FGLC1,3704,-122.55083,40.79361
114,2018-08-06 01:00:00,ENE,1.08,0.5,24.11,25.11,4.88,0.0,,,67.0,29.44,28.0,195.8,24.61,FGLC1,3704,-122.55083,40.79361
115,2018-08-06 02:00:00,ENE,0.76,0.2,22.89,24.11,4.1,0.0,,,64.0,27.78,28.0,118.8,23.72,FGLC1,3704,-122.55083,40.79361
116,2018-08-06 03:00:00,NE,0.72,0.2,21.89,23.0,3.64,0.0,,,48.0,26.67,29.0,35.88,22.61,FGLC1,3704,-122.55083,40.79361
117,2018-08-06 04:00:00,E,0.36,0.0,21.61,22.5,3.3,0.0,,,79.0,25.0,29.0,1.88,22.22,FGLC1,3704,-122.55083,40.79361
118,2018-08-06 05:00:00,SSE,0.49,0.0,21.61,21.89,2.42,0.0,,,168.0,23.33,28.0,0.0,21.78,FGLC1,3704,-122.55083,40.79361
119,2018-08-06 06:00:00,SE,0.31,0.0,21.22,21.72,2.18,0.0,,,124.0,22.78,28.0,0.0,21.5,FGLC1,3704,-122.55083,40.79361
120,2018-08-06 07:00:00,SW,0.4,0.0,20.5,21.39,3.08,0.0,,,225.0,21.67,31.0,0.0,20.89,FGLC1,3704,-122.55083,40.79361
121,2018-08-06 08:00:00,SW,1.48,0.0,19.78,20.5,2.94,0.0,665.48,,229.0,21.11,32.0,0.0,20.22,FGLC1,3704,-122.55083,40.79361
122,2018-08-06 09:00:00,SW,1.48,0.0,19.0,19.78,3.25,0.0,,,230.0,20.56,34.0,0.0,19.61,FGLC1,3704,-122.55083,40.79361
123,2018-08-06 10:00:00,SW,1.65,0.0,18.28,19.0,3.66,0.0,,,229.0,20.56,37.0,0.0,18.72,FGLC1,3704,-122.55083,40.79361
124,2018-08-06 11:00:00,SW,1.21,0.0,17.78,18.28,3.76,0.0,,,233.0,20.56,39.0,0.0,18.0,FGLC1,3704,-122.55083,40.79361
125,2018-08-06 12:00:00,SW,1.38,0.0,17.0,17.78,4.27,0.0,,,231.0,20.0,42.0,0.0,17.39,FGLC1,3704,-122.55083,40.79361
126,2018-08-06 13:00:00,SW,1.08,0.0,16.39,17.11,4.33,0.0,,,235.0,19.44,44.0,0.0,16.72,FGLC1,3704,-122.55083,40.79361
127,2018-08-06 14:00:00,SW,1.43,0.0,16.0,16.39,4.56,0.0,,,232.0,18.89,46.0,11.13,16.28,FGLC1,3704,-122.55083,40.79361
128,2018-08-06 15:00:00,SW,1.03,0.0,16.0,16.5,4.19,0.0,,,234.0,18.89,45.0,124.0,16.22,FGLC1,3704,-122.55083,40.79361
129,2018-08-06 16:00:00,SW,0.9,0.0,16.5,18.0,4.12,0.0,,,233.0,20.0,42.0,305.7,17.22,FGLC1,3704,-122.55083,40.79361
130,2018-08-06 17:00:00,WSW,0.36,0.1,18.0,20.78,4.76,0.0,,,240.0,21.67,39.0,457.2,19.11,FGLC1,3704,-122.55083,40.79361
131,2018-08-06 18:00:00,SW,0.31,0.4,20.78,24.11,4.85,0.0,,,220.0,24.44,33.0,539.4,21.89,FGLC1,3704,-122.55083,40.79361
132,2018-08-06 19:00:00,SW,0.72,0.5,24.11,26.72,3.97,0.0,,,215.0,27.22,26.0,690.3,24.78,FGLC1,3704,-122.55083,40.79361
133,2018-08-06 20:00:00,SW,0.9,0.5,26.61,27.11,3.94,0.0,,26.11,221.0,30.0,23.0,699.4,26.78,FGLC1,3704,-122.55083,40.79361
134,2018-08-06 21:00:00,SW,1.3,0.3,27.0,28.61,-4.16,0.0,,26.35,224.0,30.56,12.0,651.7,27.72,FGLC1,3704,-122.55083,40.79361
135,2018-08-06 22:00:00,SSW,1.43,0.4,28.61,30.72,-6.68,0.0,,27.25,210.0,31.67,9.0,568.5,29.28,FGLC1,3704,-122.55083,40.79361
136,2018-08-06 23:00:00,SSW,1.34,0.4,29.22,30.72,-3.12,0.0,,28.33,198.0,31.67,11.0,416.1,30.5,FGLC1,3704,-122.55083,40.79361
137,2018-08-07 00:00:00,SSE,0.9,0.1,29.11,29.28,-4.13,0.0,,27.36,162.0,30.56,11.0,178.8,29.22,FGLC1,3704,-122.55083,40.79361
138,2018-08-07 01:00:00,SSE,0.58,0.1,29.28,29.39,-5.24,0.0,,27.4,155.0,30.0,10.0,141.9,29.39,FGLC1,3704,-122.55083,40.79361
139,2018-08-07 02:00:00,S,0.98,0.0,28.11,29.28,-5.71,0.0,,26.95,186.0,28.33,10.0,63.68,28.78,FGLC1,3704,-122.55083,40.79361
140,2018-08-07 03:00:00,S,0.98,0.0,26.61,28.11,-3.28,0.0,,26.64,188.0,26.67,13.0,20.46,27.5,FGLC1,3704,-122.55083,40.79361
141,2018-08-07 04:00:00,SSW,0.58,0.0,26.22,26.61,-3.19,0.0,,,199.0,26.11,14.0,1.25,26.39,FGLC1,3704,-122.55083,40.79361
142,2018-08-07 05:00:00,SSW,0.9,0.0,25.61,26.39,-2.59,0.0,,,207.0,25.0,15.0,0.0,26.0,FGLC1,3704,-122.55083,40.79361
143,2018-08-07 06:00:00,SW,1.08,0.0,24.0,25.78,0.49,0.0,,,230.0,23.89,20.0,0.0,25.0,FGLC1,3704,-122.55083,40.79361
144,2018-08-07 07:00:00,SW,0.9,0.0,23.39,24.0,0.14,0.0,,,232.0,23.33,21.0,0.0,23.78,FGLC1,3704,-122.55083,40.79361
145,2018-08-07 08:00:00,WSW,0.22,0.0,22.78,23.39,0.92,0.0,665.48,,239.0,22.22,23.0,0.0,23.22,FGLC1,3704,-122.55083,40.79361
146,2018-08-07 09:00:00,WSW,0.4,0.0,21.78,22.78,1.82,0.0,,,241.0,22.22,26.0,0.0,22.28,FGLC1,3704,-122.55083,40.79361
147,2018-08-07 10:00:00,SW,0.98,0.0,20.89,21.78,1.99,0.0,,,236.0,21.67,28.0,0.0,21.28,FGLC1,3704,-122.55083,40.79361
148,2018-08-07 11:00:00,SW,1.38,0.0,20.28,20.89,1.89,0.0,,,233.0,21.11,29.0,0.0,20.61,FGLC1,3704,-122.55083,40.79361
149,2018-08-07 12:00:00,WSW,0.4,0.0,19.89,20.28,2.3,0.0,,,251.0,21.11,31.0,0.0,20.0,FGLC1,3704,-122.55083,40.79361
150,2018-08-07 13:00:00,W,0.13,0.0,20.0,20.0,3.18,0.0,,,262.0,21.11,33.0,0.0,20.0,FGLC1,3704,-122.55083,40.79361
151,2018-08-07 14:00:00,WSW,0.31,0.0,19.39,20.0,3.76,0.0,,,252.0,20.56,35.0,7.82,19.72,FGLC1,3704,-122.55083,40.79361
152,2018-08-07 15:00:00,WSW,0.13,0.0,19.78,20.72,3.91,0.0,,,257.0,20.56,35.0,73.14,19.89,FGLC1,3704,-122.55083,40.79361
153,2018-08-07 16:00:00,W,0.09,0.0,20.72,21.72,4.58,0.0,,,263.0,21.11,34.0,212.9,21.11,FGLC1,3704,-122.55083,40.79361
154,2018-08-07 17:00:00,W,0.09,0.2,21.61,25.22,2.95,0.0,,,280.0,22.78,28.0,293.9,22.39,FGLC1,3704,-122.55083,40.79361
155,2018-08-07 18:00:00,NE,0.8,0.2,25.22,27.78,6.69,0.0,,,54.0,25.0,29.0,521.3,26.11,FGLC1,3704,-122.55083,40.79361
156,2018-08-07 19:00:00,ENE,0.94,0.3,27.78,30.0,6.69,0.0,,27.33,62.0,28.33,25.0,662.4,28.61,FGLC1,3704,-122.55083,40.79361
157,2018-08-07 20:00:00,E,0.85,0.4,30.0,31.72,6.55,0.0,,28.82,83.0,31.67,22.0,723.7,30.61,FGLC1,3704,-122.55083,40.79361
158,2018-08-07 21:00:00,ESE,0.67,0.6,31.28,32.78,6.81,0.0,,29.77,123.0,33.89,21.0,724.2,31.72,FGLC1,3704,-122.55083,40.79361
159,2018-08-07 22:00:00,ESE,0.76,0.4,31.78,33.22,7.47,0.0,,30.52,105.0,35.0,21.0,592.3,32.5,FGLC1,3704,-122.55083,40.79361
