,date_time,wind_cardinal_direction_set_1d,precip_accum_one_hour_set_1,precip_accum_set_1,wind_direction_set_1,wind_speed_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
1482,2018-08-16 10:30:00,W,,489.966,270.0,0.45,9.0,MTSC1,5799,-120.11333,39.32667
1483,2018-08-16 10:45:00,,,489.966,,0.0,8.89,MTSC1,5799,-120.11333,39.32667
1484,2018-08-16 11:00:00,WSW,0.0,489.966,249.0,0.45,9.17,MTSC1,5799,-120.11333,39.32667
1485,2018-08-16 11:15:00,SSE,,489.966,148.0,0.9,8.17,MTSC1,5799,-120.11333,39.32667
1486,2018-08-16 11:30:00,NNE,,489.966,31.0,0.45,8.28,MTSC1,5799,-120.11333,39.32667
1487,2018-08-16 11:45:00,W,,489.966,281.0,0.45,8.17,MTSC1,5799,-120.11333,39.32667
1488,2018-08-16 12:00:00,,0.0,489.966,,0.0,7.89,MTSC1,5799,-120.11333,39.32667
1489,2018-08-16 12:15:00,,,489.966,,0.0,8.28,MTSC1,5799,-120.11333,39.32667
1490,2018-08-16 12:30:00,SSE,,489.966,150.0,1.34,7.28,MTSC1,5799,-120.11333,39.32667
1491,2018-08-16 12:45:00,,,489.966,,0.0,7.39,MTSC1,5799,-120.11333,39.32667
1492,2018-08-16 13:00:00,,0.0,489.966,,0.0,7.83,MTSC1,5799,-120.11333,39.32667
1493,2018-08-16 13:15:00,S,,489.966,177.0,0.45,7.17,MTSC1,5799,-120.11333,39.32667
1494,2018-08-16 13:30:00,NE,,489.966,34.0,0.9,7.0,MTSC1,5799,-120.11333,39.32667
1495,2018-08-16 13:45:00,,,489.966,,0.0,7.11,MTSC1,5799,-120.11333,39.32667
1496,2018-08-16 14:00:00,,0.0,489.966,,0.0,7.17,MTSC1,5799,-120.11333,39.32667
1497,2018-08-16 14:15:00,SE,,489.966,127.0,0.45,7.28,MTSC1,5799,-120.11333,39.32667
1498,2018-08-16 14:30:00,ENE,,489.966,66.0,0.45,7.72,MTSC1,5799,-120.11333,39.32667
1499,2018-08-16 14:45:00,NE,,489.966,55.0,0.45,8.39,MTSC1,5799,-120.11333,39.32667
1500,2018-08-16 15:00:00,NE,0.0,489.966,46.0,0.9,9.44,MTSC1,5799,-120.11333,39.32667
1501,2018-08-16 15:15:00,NE,,489.966,41.0,0.9,10.39,MTSC1,5799,-120.11333,39.32667
1502,2018-08-16 15:30:00,SSE,,489.966,152.0,0.45,11.67,MTSC1,5799,-120.11333,39.32667
1503,2018-08-16 15:45:00,SE,,489.966,141.0,0.45,13.56,MTSC1,5799,-120.11333,39.32667
1504,2018-08-16 16:00:00,,0.0,489.966,,0.0,14.89,MTSC1,5799,-120.11333,39.32667
1505,2018-08-16 16:15:00,,,489.966,,0.0,17.06,MTSC1,5799,-120.11333,39.32667
1506,2018-08-16 16:30:00,,,489.966,,0.0,18.78,MTSC1,5799,-120.11333,39.32667
1507,2018-08-16 16:45:00,,,489.966,,0.0,19.22,MTSC1,5799,-120.11333,39.32667
1508,2018-08-16 17:00:00,SE,0.0,489.966,131.0,0.45,19.22,MTSC1,5799,-120.11333,39.32667
1509,2018-08-16 17:15:00,,,489.966,,0.0,20.33,MTSC1,5799,-120.11333,39.32667
1510,2018-08-16 17:30:00,NW,,489.966,306.0,0.9,21.5,MTSC1,5799,-120.11333,39.32667
1511,2018-08-16 17:45:00,WNW,,489.966,299.0,0.9,23.06,MTSC1,5799,-120.11333,39.32667
1512,2018-08-16 18:00:00,SW,0.0,489.966,236.0,0.9,23.83,MTSC1,5799,-120.11333,39.32667
1513,2018-08-16 18:15:00,NW,,489.966,305.0,0.9,24.28,MTSC1,5799,-120.11333,39.32667
1514,2018-08-16 18:30:00,ENE,,489.966,59.0,0.9,24.67,MTSC1,5799,-120.11333,39.32667
1515,2018-08-16 18:45:00,S,,489.966,186.0,0.9,25.61,MTSC1,5799,-120.11333,39.32667
1516,2018-08-16 19:00:00,SE,0.0,489.966,137.0,1.34,26.0,MTSC1,5799,-120.11333,39.32667
1517,2018-08-16 19:15:00,SW,,489.966,217.0,1.79,26.33,MTSC1,5799,-120.11333,39.32667
1518,2018-08-16 19:30:00,SSE,,489.966,149.0,1.34,26.72,MTSC1,5799,-120.11333,39.32667
1519,2018-08-16 19:45:00,S,,489.966,190.0,1.79,26.78,MTSC1,5799,-120.11333,39.32667
1520,2018-08-16 20:00:00,WSW,0.0,489.966,244.0,1.79,26.78,MTSC1,5799,-120.11333,39.32667
1521,2018-08-16 20:15:00,S,,489.966,180.0,1.34,27.0,MTSC1,5799,-120.11333,39.32667
1522,2018-08-16 20:30:00,SSW,,489.966,192.0,1.79,26.83,MTSC1,5799,-120.11333,39.32667
1523,2018-08-16 20:45:00,NW,,489.966,323.0,2.23,26.56,MTSC1,5799,-120.11333,39.32667
1524,2018-08-16 21:00:00,SE,0.0,489.966,143.0,2.68,27.0,MTSC1,5799,-120.11333,39.32667
1525,2018-08-16 21:15:00,W,,489.966,269.0,2.23,27.22,MTSC1,5799,-120.11333,39.32667
1526,2018-08-16 21:30:00,SSE,,489.966,159.0,2.23,27.0,MTSC1,5799,-120.11333,39.32667
1527,2018-08-16 21:45:00,WSW,,489.966,240.0,1.79,26.83,MTSC1,5799,-120.11333,39.32667
1528,2018-08-16 22:00:00,SSE,0.0,489.966,162.0,2.23,27.11,MTSC1,5799,-120.11333,39.32667
1529,2018-08-16 22:15:00,S,,489.966,184.0,2.23,26.78,MTSC1,5799,-120.11333,39.32667
1530,2018-08-16 22:30:00,W,,489.966,267.0,2.23,26.83,MTSC1,5799,-120.11333,39.32667
1531,2018-08-16 22:45:00,NW,,489.966,315.0,2.23,26.94,MTSC1,5799,-120.11333,39.32667
1532,2018-08-16 23:00:00,SW,0.0,489.966,220.0,2.68,26.78,MTSC1,5799,-120.11333,39.32667
1533,2018-08-16 23:15:00,WSW,,489.966,251.0,1.79,27.0,MTSC1,5799,-120.11333,39.32667
1534,2018-08-16 23:30:00,WSW,,489.966,252.0,2.23,26.78,MTSC1,5799,-120.11333,39.32667
1535,2018-08-16 23:45:00,SE,,489.966,127.0,1.79,27.17,MTSC1,5799,-120.11333,39.32667
1536,2018-08-17 00:00:00,NW,0.0,489.966,317.0,2.68,26.28,MTSC1,5799,-120.11333,39.32667
1537,2018-08-17 00:15:00,S,,489.966,178.0,2.68,26.33,MTSC1,5799,-120.11333,39.32667
1538,2018-08-17 00:30:00,WSW,,489.966,251.0,1.79,25.94,MTSC1,5799,-120.11333,39.32667
1539,2018-08-17 00:45:00,WSW,,489.966,242.0,1.79,26.06,MTSC1,5799,-120.11333,39.32667
1540,2018-08-17 01:00:00,SW,0.0,489.966,233.0,1.79,26.06,MTSC1,5799,-120.11333,39.32667
1541,2018-08-17 01:15:00,SSW,,489.966,206.0,2.68,25.61,MTSC1,5799,-120.11333,39.32667
1542,2018-08-17 01:30:00,SSW,,489.966,206.0,1.79,25.61,MTSC1,5799,-120.11333,39.32667
1543,2018-08-17 01:45:00,W,,489.966,275.0,1.34,25.28,MTSC1,5799,-120.11333,39.32667
1544,2018-08-17 02:00:00,WSW,0.0,489.966,252.0,1.34,24.61,MTSC1,5799,-120.11333,39.32667
1545,2018-08-17 02:15:00,WNW,,489.966,288.0,1.34,24.11,MTSC1,5799,-120.11333,39.32667
1546,2018-08-17 02:30:00,N,,489.966,351.0,0.9,23.22,MTSC1,5799,-120.11333,39.32667
1547,2018-08-17 02:45:00,WNW,,489.966,291.0,0.45,22.94,MTSC1,5799,-120.11333,39.32667
1548,2018-08-17 03:00:00,S,0.0,489.966,180.0,0.45,22.28,MTSC1,5799,-120.11333,39.32667
1549,2018-08-17 03:15:00,E,,489.966,92.0,0.45,21.89,MTSC1,5799,-120.11333,39.32667
1550,2018-08-17 03:30:00,NE,,489.966,49.0,0.9,21.0,MTSC1,5799,-120.11333,39.32667
1551,2018-08-17 03:45:00,SE,,489.966,135.0,0.9,19.94,MTSC1,5799,-120.11333,39.32667
1552,2018-08-17 04:00:00,E,0.0,489.966,100.0,0.45,20.39,MTSC1,5799,-120.11333,39.32667
1553,2018-08-17 04:15:00,SSE,,489.966,155.0,0.9,18.78,MTSC1,5799,-120.11333,39.32667
1554,2018-08-17 04:30:00,SE,,489.966,136.0,1.34,18.22,MTSC1,5799,-120.11333,39.32667
1555,2018-08-17 04:45:00,SSE,,489.966,160.0,1.79,16.78,MTSC1,5799,-120.11333,39.32667
1556,2018-08-17 05:00:00,SSE,0.0,489.966,166.0,1.79,16.06,MTSC1,5799,-120.11333,39.32667
1557,2018-08-17 05:15:00,SE,,489.966,144.0,1.34,15.44,MTSC1,5799,-120.11333,39.32667
1558,2018-08-17 05:30:00,SE,,489.966,127.0,1.79,15.44,MTSC1,5799,-120.11333,39.32667
1559,2018-08-17 05:45:00,ESE,,489.966,108.0,1.79,15.06,MTSC1,5799,-120.11333,39.32667
1560,2018-08-17 06:00:00,SSE,0.0,489.966,165.0,1.34,14.33,MTSC1,5799,-120.11333,39.32667
1561,2018-08-17 06:15:00,E,,489.966,86.0,0.9,14.0,MTSC1,5799,-120.11333,39.32667
1562,2018-08-17 06:30:00,NW,,489.966,309.0,0.45,13.67,MTSC1,5799,-120.11333,39.32667
1563,2018-08-17 06:45:00,SSW,,489.966,198.0,0.45,13.39,MTSC1,5799,-120.11333,39.32667
1564,2018-08-17 07:00:00,SE,0.0,489.966,146.0,0.45,13.0,MTSC1,5799,-120.11333,39.32667
1565,2018-08-17 07:15:00,SSE,,489.966,159.0,1.34,12.56,MTSC1,5799,-120.11333,39.32667
1566,2018-08-17 07:30:00,ESE,,489.966,113.0,1.34,11.67,MTSC1,5799,-120.11333,39.32667
1567,2018-08-17 07:45:00,N,,489.966,6.0,0.9,11.39,MTSC1,5799,-120.11333,39.32667
1568,2018-08-17 08:00:00,W,0.0,489.966,265.0,0.45,11.22,MTSC1,5799,-120.11333,39.32667
1569,2018-08-17 08:15:00,SSE,,489.966,152.0,0.45,11.56,MTSC1,5799,-120.11333,39.32667
1570,2018-08-17 08:30:00,SE,,489.966,144.0,0.9,11.06,MTSC1,5799,-120.11333,39.32667
1571,2018-08-17 08:45:00,NE,,489.966,51.0,0.9,10.44,MTSC1,5799,-120.11333,39.32667
1572,2018-08-17 09:00:00,SW,0.0,489.966,232.0,0.45,10.44,MTSC1,5799,-120.11333,39.32667
1573,2018-08-17 09:15:00,NNW,,489.966,330.0,0.45,10.33,MTSC1,5799,-120.11333,39.32667
1574,2018-08-17 09:30:00,,,489.966,,0.0,10.0,MTSC1,5799,-120.11333,39.32667
1575,2018-08-17 09:45:00,E,,489.966,96.0,0.45,10.06,MTSC1,5799,-120.11333,39.32667
1576,2018-08-17 10:00:00,SSW,0.0,489.966,198.0,0.9,9.22,MTSC1,5799,-120.11333,39.32667
1577,2018-08-17 10:15:00,ESE,,489.966,113.0,0.9,9.44,MTSC1,5799,-120.11333,39.32667
1578,2018-08-17 10:30:00,S,,489.966,182.0,0.9,9.17,MTSC1,5799,-120.11333,39.32667
1579,2018-08-17 10:45:00,SSE,,489.966,166.0,0.45,8.94,MTSC1,5799,-120.11333,39.32667
1580,2018-08-17 11:00:00,ESE,0.0,489.966,108.0,0.9,8.61,MTSC1,5799,-120.11333,39.32667
1581,2018-08-17 11:15:00,E,,489.966,100.0,1.34,8.22,MTSC1,5799,-120.11333,39.32667
1582,2018-08-17 11:30:00,SSE,,489.966,150.0,0.9,8.0,MTSC1,5799,-120.11333,39.32667
1583,2018-08-17 11:45:00,SSE,,489.966,164.0,0.45,8.06,MTSC1,5799,-120.11333,39.32667
1584,2018-08-17 12:00:00,SE,0.0,489.966,145.0,0.9,7.94,MTSC1,5799,-120.11333,39.32667
1585,2018-08-17 12:15:00,SE,,489.966,136.0,0.9,7.94,MTSC1,5799,-120.11333,39.32667
1586,2018-08-17 12:30:00,S,,489.966,191.0,0.9,7.56,MTSC1,5799,-120.11333,39.32667
1587,2018-08-17 12:45:00,ESE,,489.966,113.0,0.9,7.5,MTSC1,5799,-120.11333,39.32667
1588,2018-08-17 13:00:00,SE,0.0,489.966,133.0,0.9,7.22,MTSC1,5799,-120.11333,39.32667
1589,2018-08-17 13:15:00,E,,489.966,99.0,0.45,7.17,MTSC1,5799,-120.11333,39.32667
1590,2018-08-17 13:30:00,NNE,,489.966,26.0,0.45,7.17,MTSC1,5799,-120.11333,39.32667
1591,2018-08-17 13:45:00,ESE,,489.966,120.0,0.45,6.89,MTSC1,5799,-120.11333,39.32667
1592,2018-08-17 14:00:00,NNE,0.0,489.966,13.0,0.45,6.56,MTSC1,5799,-120.11333,39.32667
1593,2018-08-17 14:15:00,,,489.966,,0.0,6.83,MTSC1,5799,-120.11333,39.32667
1594,2018-08-17 14:30:00,ESE,,489.966,104.0,0.45,7.72,MTSC1,5799,-120.11333,39.32667
1595,2018-08-17 14:45:00,NNE,,489.966,24.0,0.45,8.28,MTSC1,5799,-120.11333,39.32667
1596,2018-08-17 15:00:00,NE,0.0,489.966,42.0,0.45,9.61,MTSC1,5799,-120.11333,39.32667
1597,2018-08-17 15:15:00,,,489.966,,0.0,11.17,MTSC1,5799,-120.11333,39.32667
1598,2018-08-17 15:30:00,NE,,489.966,52.0,0.9,11.67,MTSC1,5799,-120.11333,39.32667
1599,2018-08-17 15:45:00,E,,489.966,80.0,0.45,13.33,MTSC1,5799,-120.11333,39.32667
1600,2018-08-17 16:00:00,,0.0,489.966,,0.0,15.56,MTSC1,5799,-120.11333,39.32667
1601,2018-08-17 16:15:00,WSW,,489.966,253.0,0.45,16.61,MTSC1,5799,-120.11333,39.32667
1602,2018-08-17 16:30:00,SW,,489.966,231.0,0.45,17.06,MTSC1,5799,-120.11333,39.32667
1603,2018-08-17 16:45:00,E,,489.966,84.0,0.45,18.22,MTSC1,5799,-120.11333,39.32667
1604,2018-08-17 17:00:00,WNW,0.0,489.966,284.0,0.9,19.17,MTSC1,5799,-120.11333,39.32667
1605,2018-08-17 17:15:00,W,,489.966,281.0,0.9,19.83,MTSC1,5799,-120.11333,39.32667
1606,2018-08-17 17:30:00,WSW,,489.966,254.0,0.9,21.44,MTSC1,5799,-120.11333,39.32667
1607,2018-08-17 17:45:00,WSW,,489.966,241.0,0.9,22.5,MTSC1,5799,-120.11333,39.32667
1608,2018-08-17 18:00:00,SE,0.0,489.966,131.0,1.34,23.06,MTSC1,5799,-120.11333,39.32667
1609,2018-08-17 18:15:00,SE,,489.966,125.0,0.9,23.94,MTSC1,5799,-120.11333,39.32667
1610,2018-08-17 18:30:00,ENE,,489.966,69.0,0.9,24.5,MTSC1,5799,-120.11333,39.32667
1611,2018-08-17 18:45:00,E,,489.966,94.0,1.34,24.33,MTSC1,5799,-120.11333,39.32667
1612,2018-08-17 19:00:00,W,0.0,489.966,262.0,1.79,25.56,MTSC1,5799,-120.11333,39.32667
1613,2018-08-17 19:15:00,SW,,489.966,214.0,1.79,25.28,MTSC1,5799,-120.11333,39.32667
1614,2018-08-17 19:30:00,W,,489.966,266.0,2.68,25.67,MTSC1,5799,-120.11333,39.32667
1615,2018-08-17 19:45:00,WNW,,489.966,300.0,3.13,25.94,MTSC1,5799,-120.11333,39.32667
1616,2018-08-17 20:00:00,WSW,0.0,489.966,242.0,2.68,25.94,MTSC1,5799,-120.11333,39.32667
1617,2018-08-17 20:15:00,W,,489.966,269.0,2.23,26.28,MTSC1,5799,-120.11333,39.32667
1618,2018-08-17 20:30:00,S,,489.966,189.0,2.23,26.33,MTSC1,5799,-120.11333,39.32667
1619,2018-08-17 20:45:00,SSE,,489.966,164.0,2.23,26.94,MTSC1,5799,-120.11333,39.32667
1620,2018-08-17 21:00:00,WSW,0.0,489.966,247.0,2.68,26.61,MTSC1,5799,-120.11333,39.32667
1621,2018-08-17 21:15:00,WNW,,489.966,285.0,2.23,27.44,MTSC1,5799,-120.11333,39.32667
1622,2018-08-17 21:30:00,SSW,,489.966,203.0,2.68,27.17,MTSC1,5799,-120.11333,39.32667
1623,2018-08-17 21:45:00,W,,489.966,267.0,2.68,27.17,MTSC1,5799,-120.11333,39.32667
1624,2018-08-17 22:00:00,NW,0.0,489.966,313.0,2.23,27.0,MTSC1,5799,-120.11333,39.32667
1625,2018-08-17 22:15:00,WSW,,489.966,255.0,2.23,26.33,MTSC1,5799,-120.11333,39.32667
1626,2018-08-17 22:30:00,WSW,,489.966,239.0,2.23,26.39,MTSC1,5799,-120.11333,39.32667
1627,2018-08-17 22:45:00,SW,,489.966,216.0,2.68,26.28,MTSC1,5799,-120.11333,39.32667
1628,2018-08-17 23:00:00,WNW,0.0,489.966,292.0,2.23,27.06,MTSC1,5799,-120.11333,39.32667
1629,2018-08-17 23:15:00,N,,489.966,10.0,2.23,26.83,MTSC1,5799,-120.11333,39.32667
1630,2018-08-17 23:30:00,WNW,,489.966,290.0,2.23,26.83,MTSC1,5799,-120.11333,39.32667
1631,2018-08-17 23:45:00,W,,489.966,277.0,2.23,26.78,MTSC1,5799,-120.11333,39.32667
1632,2018-08-18 00:00:00,W,0.0,489.966,266.0,2.23,26.28,MTSC1,5799,-120.11333,39.32667
1633,2018-08-18 00:15:00,WNW,,489.966,283.0,2.23,26.0,MTSC1,5799,-120.11333,39.32667
1634,2018-08-18 00:30:00,W,,489.966,268.0,2.23,25.72,MTSC1,5799,-120.11333,39.32667
1635,2018-08-18 00:45:00,W,,489.966,272.0,2.23,25.5,MTSC1,5799,-120.11333,39.32667
1636,2018-08-18 01:00:00,W,0.0,489.966,279.0,2.23,25.72,MTSC1,5799,-120.11333,39.32667
1637,2018-08-18 01:15:00,SW,,489.966,228.0,1.34,25.56,MTSC1,5799,-120.11333,39.32667
1638,2018-08-18 01:30:00,WSW,,489.966,241.0,1.79,25.33,MTSC1,5799,-120.11333,39.32667
1639,2018-08-18 01:45:00,NNW,,489.966,336.0,1.34,25.33,MTSC1,5799,-120.11333,39.32667
1640,2018-08-18 02:00:00,SW,0.0,489.966,214.0,1.34,25.0,MTSC1,5799,-120.11333,39.32667
1641,2018-08-18 02:15:00,NNW,,489.966,346.0,0.9,24.28,MTSC1,5799,-120.11333,39.32667
1642,2018-08-18 02:30:00,W,,489.966,274.0,1.34,23.5,MTSC1,5799,-120.11333,39.32667
1643,2018-08-18 02:45:00,WSW,,489.966,254.0,0.45,22.89,MTSC1,5799,-120.11333,39.32667
1644,2018-08-18 03:00:00,N,0.0,489.966,5.0,0.9,22.39,MTSC1,5799,-120.11333,39.32667
1645,2018-08-18 03:15:00,S,,489.966,178.0,0.45,22.11,MTSC1,5799,-120.11333,39.32667
1646,2018-08-18 03:30:00,ESE,,489.966,122.0,0.45,21.83,MTSC1,5799,-120.11333,39.32667
1647,2018-08-18 03:45:00,NE,,489.966,46.0,1.34,20.67,MTSC1,5799,-120.11333,39.32667
1648,2018-08-18 04:00:00,N,0.0,489.966,352.0,0.9,19.56,MTSC1,5799,-120.11333,39.32667
1649,2018-08-18 04:15:00,ESE,,489.966,119.0,1.34,19.56,MTSC1,5799,-120.11333,39.32667
1650,2018-08-18 04:30:00,N,,489.966,349.0,0.9,18.44,MTSC1,5799,-120.11333,39.32667
1651,2018-08-18 04:45:00,,,489.966,,0.0,17.56,MTSC1,5799,-120.11333,39.32667
1652,2018-08-18 05:00:00,SE,0.0,489.966,143.0,0.9,16.89,MTSC1,5799,-120.11333,39.32667
1653,2018-08-18 05:15:00,SE,,489.966,140.0,1.34,16.06,MTSC1,5799,-120.11333,39.32667
1654,2018-08-18 05:30:00,SSE,,489.966,154.0,1.79,15.06,MTSC1,5799,-120.11333,39.32667
1655,2018-08-18 05:45:00,ESE,,489.966,113.0,0.9,14.39,MTSC1,5799,-120.11333,39.32667
1656,2018-08-18 06:00:00,NE,0.0,489.966,35.0,1.34,13.83,MTSC1,5799,-120.11333,39.32667
1657,2018-08-18 06:15:00,SSE,,489.966,167.0,0.9,13.83,MTSC1,5799,-120.11333,39.32667
1658,2018-08-18 06:30:00,N,,489.966,349.0,0.45,13.28,MTSC1,5799,-120.11333,39.32667
1659,2018-08-18 06:45:00,,,489.966,,0.0,12.89,MTSC1,5799,-120.11333,39.32667
1660,2018-08-18 07:00:00,,0.0,489.966,,0.0,12.28,MTSC1,5799,-120.11333,39.32667
1661,2018-08-18 07:15:00,,,489.966,,0.0,12.33,MTSC1,5799,-120.11333,39.32667
1662,2018-08-18 07:30:00,,,489.966,,0.0,12.22,MTSC1,5799,-120.11333,39.32667
1663,2018-08-18 07:45:00,W,,489.966,281.0,1.34,11.33,MTSC1,5799,-120.11333,39.32667
1664,2018-08-18 08:00:00,E,0.0,489.966,99.0,0.9,11.17,MTSC1,5799,-120.11333,39.32667
1665,2018-08-18 08:15:00,ESE,,489.966,113.0,1.34,9.61,MTSC1,5799,-120.11333,39.32667
1666,2018-08-18 08:30:00,W,,489.966,275.0,0.45,9.61,MTSC1,5799,-120.11333,39.32667
1667,2018-08-18 08:45:00,,,489.966,,0.0,9.5,MTSC1,5799,-120.11333,39.32667
1668,2018-08-18 09:00:00,E,0.0,489.966,97.0,0.45,8.83,MTSC1,5799,-120.11333,39.32667
1669,2018-08-18 09:15:00,SE,,489.966,132.0,0.9,8.39,MTSC1,5799,-120.11333,39.32667
1670,2018-08-18 09:30:00,WSW,,489.966,249.0,0.45,8.5,MTSC1,5799,-120.11333,39.32667
1671,2018-08-18 09:45:00,,,489.966,,0.0,8.61,MTSC1,5799,-120.11333,39.32667
1672,2018-08-18 10:00:00,SE,0.0,489.966,145.0,1.34,7.72,MTSC1,5799,-120.11333,39.32667
1673,2018-08-18 10:15:00,NE,,489.966,55.0,0.9,7.5,MTSC1,5799,-120.11333,39.32667
1674,2018-08-18 10:30:00,SE,,489.966,126.0,0.9,7.22,MTSC1,5799,-120.11333,39.32667
1675,2018-08-18 10:45:00,ESE,,489.966,115.0,0.9,7.28,MTSC1,5799,-120.11333,39.32667
1676,2018-08-18 11:00:00,ESE,0.0,489.966,114.0,1.34,7.11,MTSC1,5799,-120.11333,39.32667
1677,2018-08-18 11:15:00,WSW,,489.966,253.0,0.45,6.5,MTSC1,5799,-120.11333,39.32667
1678,2018-08-18 11:30:00,SSE,,489.966,163.0,0.45,6.56,MTSC1,5799,-120.11333,39.32667
1679,2018-08-18 11:45:00,SE,,489.966,125.0,0.9,6.33,MTSC1,5799,-120.11333,39.32667
1680,2018-08-18 12:00:00,SE,0.0,489.966,136.0,0.9,5.94,MTSC1,5799,-120.11333,39.32667
1681,2018-08-18 12:15:00,SSE,,489.966,162.0,0.9,5.39,MTSC1,5799,-120.11333,39.32667
1682,2018-08-18 12:30:00,SSE,,489.966,162.0,0.9,5.0,MTSC1,5799,-120.11333,39.32667
1683,2018-08-18 12:45:00,N,,489.966,355.0,0.45,5.17,MTSC1,5799,-120.11333,39.32667
1684,2018-08-18 13:00:00,,0.0,489.966,,0.0,5.06,MTSC1,5799,-120.11333,39.32667
1685,2018-08-18 13:15:00,SE,,489.966,141.0,0.9,4.83,MTSC1,5799,-120.11333,39.32667
1686,2018-08-18 13:30:00,SSE,,489.966,152.0,0.9,4.22,MTSC1,5799,-120.11333,39.32667
1687,2018-08-18 13:45:00,E,,489.966,95.0,0.9,4.22,MTSC1,5799,-120.11333,39.32667
1688,2018-08-18 14:00:00,ESE,0.0,489.966,118.0,0.45,4.17,MTSC1,5799,-120.11333,39.32667
1689,2018-08-18 14:15:00,N,,489.966,7.0,0.45,4.61,MTSC1,5799,-120.11333,39.32667
1690,2018-08-18 14:30:00,,,489.966,,0.0,5.11,MTSC1,5799,-120.11333,39.32667
1691,2018-08-18 14:45:00,,,489.966,,0.0,5.28,MTSC1,5799,-120.11333,39.32667
1692,2018-08-18 15:00:00,,0.0,489.966,,0.0,7.28,MTSC1,5799,-120.11333,39.32667
1693,2018-08-18 15:15:00,NE,,489.966,49.0,0.45,8.61,MTSC1,5799,-120.11333,39.32667
1694,2018-08-18 15:30:00,E,,489.966,79.0,0.45,9.83,MTSC1,5799,-120.11333,39.32667
1695,2018-08-18 15:45:00,ENE,,489.966,62.0,0.9,10.61,MTSC1,5799,-120.11333,39.32667
1696,2018-08-18 16:00:00,E,0.0,489.966,99.0,0.45,12.11,MTSC1,5799,-120.11333,39.32667
1697,2018-08-18 16:15:00,E,,489.966,80.0,0.45,13.72,MTSC1,5799,-120.11333,39.32667
1698,2018-08-18 16:30:00,,,489.966,,0.0,15.61,MTSC1,5799,-120.11333,39.32667
1699,2018-08-18 16:45:00,NW,,489.966,315.0,0.45,16.0,MTSC1,5799,-120.11333,39.32667
1700,2018-08-18 17:00:00,NW,0.0,489.966,308.0,0.45,16.72,MTSC1,5799,-120.11333,39.32667
1701,2018-08-18 17:15:00,NW,,489.966,325.0,0.9,17.89,MTSC1,5799,-120.11333,39.32667
1702,2018-08-18 17:30:00,NW,,489.966,322.0,0.9,19.17,MTSC1,5799,-120.11333,39.32667
1703,2018-08-18 17:45:00,WSW,,489.966,242.0,0.9,20.5,MTSC1,5799,-120.11333,39.32667
1704,2018-08-18 18:00:00,NNW,0.0,489.966,338.0,0.9,21.56,MTSC1,5799,-120.11333,39.32667
1705,2018-08-18 18:15:00,N,,489.966,355.0,0.9,23.11,MTSC1,5799,-120.11333,39.32667
1706,2018-08-18 18:30:00,S,,489.966,185.0,0.9,24.33,MTSC1,5799,-120.11333,39.32667
1707,2018-08-18 18:45:00,ESE,,489.966,112.0,0.9,25.39,MTSC1,5799,-120.11333,39.32667
1708,2018-08-18 19:00:00,SSW,0.0,489.966,196.0,0.45,25.78,MTSC1,5799,-120.11333,39.32667
1709,2018-08-18 19:15:00,ENE,,489.966,70.0,1.79,26.0,MTSC1,5799,-120.11333,39.32667
1710,2018-08-18 19:30:00,WSW,,489.966,254.0,1.34,27.06,MTSC1,5799,-120.11333,39.32667
1711,2018-08-18 19:45:00,WSW,,489.966,244.0,1.79,27.06,MTSC1,5799,-120.11333,39.32667
1712,2018-08-18 20:00:00,NW,0.0,489.966,316.0,2.23,27.39,MTSC1,5799,-120.11333,39.32667
1713,2018-08-18 20:15:00,SW,,489.966,226.0,2.23,28.11,MTSC1,5799,-120.11333,39.32667
1714,2018-08-18 20:30:00,NW,,489.966,314.0,2.23,27.67,MTSC1,5799,-120.11333,39.32667
1715,2018-08-18 20:45:00,W,,489.966,260.0,2.23,27.61,MTSC1,5799,-120.11333,39.32667
1716,2018-08-18 21:00:00,WSW,0.0,489.966,255.0,2.23,27.83,MTSC1,5799,-120.11333,39.32667
1717,2018-08-18 21:15:00,NNW,,489.966,340.0,2.23,28.11,MTSC1,5799,-120.11333,39.32667
1718,2018-08-18 21:30:00,SW,,489.966,233.0,2.23,28.28,MTSC1,5799,-120.11333,39.32667
1719,2018-08-18 21:45:00,WSW,,489.966,239.0,2.23,28.28,MTSC1,5799,-120.11333,39.32667
1720,2018-08-18 22:00:00,WSW,0.0,489.966,258.0,1.79,28.22,MTSC1,5799,-120.11333,39.32667
1721,2018-08-18 22:15:00,SSW,,489.966,194.0,1.79,29.06,MTSC1,5799,-120.11333,39.32667
1722,2018-08-18 22:30:00,SSW,,489.966,208.0,2.23,29.11,MTSC1,5799,-120.11333,39.32667
1723,2018-08-18 22:45:00,S,,489.966,182.0,2.23,28.67,MTSC1,5799,-120.11333,39.32667
1724,2018-08-18 23:00:00,WSW,0.0,489.966,241.0,1.79,28.06,MTSC1,5799,-120.11333,39.32667
1725,2018-08-18 23:15:00,SSW,,489.966,203.0,1.34,28.89,MTSC1,5799,-120.11333,39.32667
1726,2018-08-18 23:30:00,SW,,489.966,226.0,2.23,28.11,MTSC1,5799,-120.11333,39.32667
1727,2018-08-18 23:45:00,SW,,489.966,222.0,1.79,27.78,MTSC1,5799,-120.11333,39.32667
