,date_time,precip_accum_one_hour_set_1,precip_accum_six_hour_set_1,precip_accum_12_hour_set_1,precip_accum_24_hour_set_1,precip_accum_three_hour_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 02:00:00,0.0,,,,,COOPTKEC1,6020,-120.19,39.33
1,2018-08-01 03:00:00,0.0,,,,,COOPTKEC1,6020,-120.19,39.33
2,2018-08-01 04:00:00,0.0,,,,0.0,COOPTKEC1,6020,-120.19,39.33
3,2018-08-01 05:00:00,0.0,,,,0.0,COOPTKEC1,6020,-120.19,39.33
4,2018-08-01 06:00:00,0.0,,,,0.0,COOPTKEC1,6020,-120.19,39.33
5,2018-08-01 07:00:00,0.0,0.0,,,0.0,COOPTKEC1,6020,-120.19,39.33
6,2018-08-01 08:00:00,0.0,0.0,,,0.0,COOPTKEC1,6020,-120.19,39.33
7,2018-08-01 09:00:00,0.0,0.0,,,0.0,COOPTKEC1,6020,-120.19,39.33
8,2018-08-01 10:00:00,0.0,0.0,,,0.0,COOPTKEC1,6020,-120.19,39.33
9,2018-08-01 11:00:00,0.0,0.0,,,0.0,COOPTKEC1,6020,-120.19,39.33
10,2018-08-01 12:00:00,0.0,0.0,,,0.0,COOPTKEC1,6020,-120.19,39.33
11,2018-08-01 13:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
12,2018-08-01 14:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
13,2018-08-01 15:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
14,2018-08-01 16:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
15,2018-08-01 17:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
16,2018-08-01 18:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
17,2018-08-01 19:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
18,2018-08-01 20:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
19,2018-08-01 21:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
20,2018-08-01 22:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
21,2018-08-01 23:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
22,2018-08-02 00:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
23,2018-08-02 01:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
24,2018-08-02 02:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
25,2018-08-02 03:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
26,2018-08-02 04:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
27,2018-08-02 05:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
28,2018-08-02 06:00:00,0.0,0.0,0.0,0.0,0.0,COOPTKEC1,6020,-120.19,39.33
29,2018-08-02 07:00:00,0.0,0.0,0.0,0.0,0.0,COOPTKEC1,6020,-120.19,39.33
30,2018-08-02 08:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
31,2018-08-02 09:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
32,2018-08-02 10:00:00,0.0,0.0,0.0,0.0,0.0,COOPTKEC1,6020,-120.19,39.33
33,2018-08-02 11:00:00,0.0,0.0,0.0,0.0,0.0,COOPTKEC1,6020,-120.19,39.33
34,2018-08-02 12:00:00,0.0,0.0,0.0,0.0,0.0,COOPTKEC1,6020,-120.19,39.33
35,2018-08-02 13:00:00,0.0,0.0,0.0,0.0,0.0,COOPTKEC1,6020,-120.19,39.33
36,2018-08-02 14:00:00,0.0,0.0,0.0,0.0,0.0,COOPTKEC1,6020,-120.19,39.33
37,2018-08-02 15:00:00,0.0,0.0,0.0,0.0,0.0,COOPTKEC1,6020,-120.19,39.33
38,2018-08-02 16:00:00,0.0,0.0,0.0,0.0,0.0,COOPTKEC1,6020,-120.19,39.33
39,2018-08-02 17:00:00,0.0,0.0,0.0,0.0,0.0,COOPTKEC1,6020,-120.19,39.33
40,2018-08-02 18:00:00,0.0,0.0,0.0,0.0,0.0,COOPTKEC1,6020,-120.19,39.33
41,2018-08-02 19:00:00,0.0,0.0,0.0,0.0,0.0,COOPTKEC1,6020,-120.19,39.33
42,2018-08-02 20:00:00,0.0,0.0,0.0,0.0,0.0,COOPTKEC1,6020,-120.19,39.33
43,2018-08-02 21:00:00,0.0,0.0,0.0,0.0,0.0,COOPTKEC1,6020,-120.19,39.33
44,2018-08-02 22:00:00,0.0,0.0,0.0,0.0,0.0,COOPTKEC1,6020,-120.19,39.33
45,2018-08-02 23:00:00,0.0,0.0,0.0,0.0,0.0,COOPTKEC1,6020,-120.19,39.33
46,2018-08-03 00:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
47,2018-08-03 01:00:00,0.0,0.0,0.0,0.0,0.0,COOPTKEC1,6020,-120.19,39.33
48,2018-08-03 02:00:00,0.0,0.0,0.0,0.0,0.0,COOPTKEC1,6020,-120.19,39.33
49,2018-08-03 03:00:00,0.0,0.0,0.0,0.0,0.0,COOPTKEC1,6020,-120.19,39.33
50,2018-08-03 04:00:00,0.0,0.0,0.0,0.0,0.0,COOPTKEC1,6020,-120.19,39.33
51,2018-08-03 05:00:00,0.0,0.0,0.0,0.0,0.0,COOPTKEC1,6020,-120.19,39.33
52,2018-08-03 06:00:00,0.0,0.0,0.0,0.0,0.0,COOPTKEC1,6020,-120.19,39.33
53,2018-08-03 07:00:00,0.0,0.0,0.0,0.0,0.0,COOPTKEC1,6020,-120.19,39.33
54,2018-08-03 08:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
55,2018-08-03 09:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
56,2018-08-03 10:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
57,2018-08-03 11:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
58,2018-08-03 12:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
59,2018-08-03 13:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
60,2018-08-03 14:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
61,2018-08-03 15:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
62,2018-08-03 16:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
63,2018-08-03 17:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
64,2018-08-03 18:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
65,2018-08-03 19:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
66,2018-08-03 20:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
67,2018-08-03 21:00:00,,,,,,COOPTKEC1,6020,-120.19,39.33
