,date_time,wind_speed_set_1,soil_temp_set_1,dew_point_temperature_set_1d,precip_accum_one_hour_set_1,heat_index_set_1d,wind_direction_set_1,wind_cardinal_direction_set_1d,relative_humidity_set_1,solar_radiation_set_1,evapotranspiration_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,3.96,,1.01,0.0,32.81,256.0,WSW,11.0,392.62,0.508,35.78,CI057,4005,-120.434,40.290
1,2018-08-01 01:00:00,3.86,,-0.47,0.0,31.11,257.0,WSW,11.0,232.35,0.254,33.89,CI057,4005,-120.434,40.290
2,2018-08-01 02:00:00,2.31,,1.4,0.0,28.02,252.0,WSW,16.0,58.09,0.254,29.83,CI057,4005,-120.434,40.290
3,2018-08-01 03:00:00,1.85,,1.25,0.0,,269.0,W,21.0,1.7,0.0,25.11,CI057,4005,-120.434,40.290
4,2018-08-01 04:00:00,1.39,,-2.01,0.0,,299.0,WNW,18.0,0.0,0.0,23.72,CI057,4005,-120.434,40.290
5,2018-08-01 05:00:00,1.39,,1.91,0.0,,269.0,W,27.0,0.0,0.0,21.78,CI057,4005,-120.434,40.290
6,2018-08-01 06:00:00,1.75,,1.99,0.0,,255.0,WSW,30.0,0.0,0.0,20.17,CI057,4005,-120.434,40.290
7,2018-08-01 07:00:00,1.29,,2.7,0.0,,284.0,WNW,38.0,0.0,0.0,17.22,CI057,4005,-120.434,40.290
8,2018-08-01 08:00:00,1.85,,2.67,0.0,,270.0,W,40.0,0.0,0.0,16.39,CI057,4005,-120.434,40.290
9,2018-08-01 09:00:00,1.65,,3.09,0.0,,278.0,W,43.0,0.0,0.0,15.72,CI057,4005,-120.434,40.290
10,2018-08-01 10:00:00,1.39,,2.48,0.0,,267.0,W,47.0,0.0,0.0,13.67,CI057,4005,-120.434,40.290
11,2018-08-01 11:00:00,1.03,,1.91,0.0,,289.0,WNW,47.0,0.0,0.0,13.06,CI057,4005,-120.434,40.290
12,2018-08-01 12:00:00,2.11,24.61,1.15,0.0,,269.0,W,45.0,0.42,0.0,12.89,CI057,4005,-120.434,40.290
13,2018-08-01 13:00:00,1.39,24.22,1.86,0.0,,271.0,W,46.0,35.62,0.0,13.33,CI057,4005,-120.434,40.290
14,2018-08-01 14:00:00,0.93,23.78,5.24,0.0,,258.0,WSW,44.0,166.21,0.254,17.72,CI057,4005,-120.434,40.290
15,2018-08-01 15:00:00,1.29,23.5,6.29,0.0,,194.0,SSW,35.0,341.74,0.254,22.56,CI057,4005,-120.434,40.290
16,2018-08-01 16:00:00,1.9,23.5,6.78,0.0,,162.0,SSE,31.0,507.1,0.508,25.11,CI057,4005,-120.434,40.290
17,2018-08-01 17:00:00,2.06,23.83,5.79,0.0,26.59,196.0,SSW,25.0,641.94,0.508,27.56,CI057,4005,-120.434,40.290
18,2018-08-01 18:00:00,2.37,24.44,6.72,0.0,28.4,165.0,SSE,23.0,749.63,0.762,30.06,CI057,4005,-120.434,40.290
19,2018-08-01 19:00:00,2.73,,6.67,0.0,30.35,144.0,SE,20.0,809.84,0.762,32.39,CI057,4005,-120.434,40.290
20,2018-08-01 20:00:00,2.52,,0.49,0.0,32.19,145.0,SE,11.0,816.2,0.762,35.11,CI057,4005,-120.434,40.290
21,2018-08-01 21:00:00,3.5,,-1.06,0.0,33.22,240.0,WSW,9.0,773.8,0.762,36.61,CI057,4005,-120.434,40.290
22,2018-08-01 22:00:00,4.48,,0.19,0.0,33.2,244.0,WSW,10.0,698.75,0.762,36.39,CI057,4005,-120.434,40.290
23,2018-08-01 23:00:00,6.17,,-2.13,0.0,31.95,237.0,WSW,9.0,573.67,0.762,35.22,CI057,4005,-120.434,40.290
24,2018-08-02 00:00:00,5.09,,-1.41,0.0,31.34,247.0,WSW,10.0,405.34,0.508,34.33,CI057,4005,-120.434,40.290
25,2018-08-02 01:00:00,3.5,,-0.21,0.0,30.25,259.0,W,12.0,232.78,0.254,32.72,CI057,4005,-120.434,40.290
26,2018-08-02 02:00:00,2.57,,-2.01,0.0,28.38,348.0,NNW,12.0,71.66,0.254,30.44,CI057,4005,-120.434,40.290
27,2018-08-02 03:00:00,2.93,,-3.68,0.0,26.78,9.0,N,12.0,2.12,0.0,28.33,CI057,4005,-120.434,40.290
28,2018-08-02 04:00:00,2.78,,-2.93,0.0,26.58,300.0,WNW,13.0,0.0,0.0,27.94,CI057,4005,-120.434,40.290
29,2018-08-02 05:00:00,1.54,,-0.31,0.0,,348.0,NNW,23.0,0.0,0.0,21.78,CI057,4005,-120.434,40.290
30,2018-08-02 06:00:00,2.01,,-2.56,0.0,,293.0,WNW,22.0,0.0,0.0,19.83,CI057,4005,-120.434,40.290
31,2018-08-02 07:00:00,1.75,,-3.41,0.0,,318.0,NW,21.0,0.0,0.0,19.56,CI057,4005,-120.434,40.290
32,2018-08-02 08:00:00,1.54,,-3.01,0.0,,255.0,WSW,26.0,0.0,0.0,16.67,CI057,4005,-120.434,40.290
33,2018-08-02 09:00:00,1.18,,-2.33,0.0,,337.0,NNW,36.0,0.0,0.0,12.44,CI057,4005,-120.434,40.290
34,2018-08-02 10:00:00,0.87,,-1.19,0.0,,290.0,WNW,45.0,0.0,0.0,10.33,CI057,4005,-120.434,40.290
35,2018-08-02 11:00:00,0.87,25.0,0.39,0.0,,162.0,SSE,51.0,0.0,0.0,10.17,CI057,4005,-120.434,40.290
36,2018-08-02 12:00:00,0.98,24.5,-1.39,0.0,,295.0,WNW,45.0,0.42,0.0,10.11,CI057,4005,-120.434,40.290
37,2018-08-02 13:00:00,1.18,23.94,-1.91,0.0,,323.0,NW,41.0,22.05,0.0,10.94,CI057,4005,-120.434,40.290
38,2018-08-02 14:00:00,1.08,23.56,-0.68,0.0,,299.0,WNW,40.0,92.43,0.0,12.67,CI057,4005,-120.434,40.290
39,2018-08-02 15:00:00,0.98,23.17,2.65,0.0,,340.0,NNW,38.0,216.24,0.254,17.17,CI057,4005,-120.434,40.290
40,2018-08-02 16:00:00,1.29,23.0,3.35,0.0,,113.0,ESE,29.0,441.38,0.254,22.28,CI057,4005,-120.434,40.290
41,2018-08-02 17:00:00,1.54,23.17,2.09,0.0,,98.0,E,22.0,537.21,0.508,25.33,CI057,4005,-120.434,40.290
42,2018-08-02 18:00:00,1.54,23.67,1.68,0.0,26.56,21.0,NNE,19.0,542.72,0.508,27.28,CI057,4005,-120.434,40.290
43,2018-08-02 19:00:00,1.8,24.33,-1.11,0.0,28.3,354.0,N,13.0,694.51,0.762,30.22,CI057,4005,-120.434,40.290
44,2018-08-02 20:00:00,2.37,25.17,0.97,0.0,29.4,158.0,SSE,14.0,758.96,0.762,31.56,CI057,4005,-120.434,40.290
45,2018-08-02 21:00:00,5.76,26.17,-2.31,0.0,30.37,247.0,WSW,10.0,677.55,0.762,33.17,CI057,4005,-120.434,40.290
46,2018-08-02 22:00:00,4.84,27.0,-2.22,0.0,30.46,249.0,WSW,10.0,594.45,0.762,33.28,CI057,4005,-120.434,40.290
47,2018-08-02 23:00:00,5.14,27.67,-2.35,0.0,30.32,261.0,W,10.0,506.68,0.762,33.11,CI057,4005,-120.434,40.290
48,2018-08-03 00:00:00,5.09,28.06,-0.78,0.0,29.64,246.0,WSW,12.0,389.23,0.508,32.0,CI057,4005,-120.434,40.290
49,2018-08-03 01:00:00,3.96,28.28,0.2,0.0,28.62,259.0,W,14.0,225.99,0.254,30.61,CI057,4005,-120.434,40.290
50,2018-08-03 02:00:00,3.19,28.33,-2.49,0.0,26.99,299.0,WNW,13.0,62.75,0.254,28.5,CI057,4005,-120.434,40.290
51,2018-08-03 03:00:00,4.22,28.06,-2.45,0.0,,254.0,WSW,15.0,2.54,0.0,26.17,CI057,4005,-120.434,40.290
52,2018-08-03 04:00:00,1.8,,-2.37,0.0,,339.0,NNW,18.0,0.0,0.0,23.28,CI057,4005,-120.434,40.290
53,2018-08-03 05:00:00,1.7,27.22,-0.87,0.0,,52.0,NE,22.0,0.0,0.0,21.83,CI057,4005,-120.434,40.290
54,2018-08-03 06:00:00,1.8,26.67,-0.91,0.0,,352.0,N,22.0,0.0,0.0,21.78,CI057,4005,-120.434,40.290
55,2018-08-03 07:00:00,2.11,26.06,-0.43,0.0,,289.0,WNW,26.0,0.0,0.0,19.67,CI057,4005,-120.434,40.290
56,2018-08-03 08:00:00,1.95,25.56,0.55,0.0,,247.0,WSW,36.0,0.0,0.0,15.67,CI057,4005,-120.434,40.290
57,2018-08-03 09:00:00,2.06,25.11,-0.84,0.0,,284.0,WNW,36.0,0.0,0.0,14.11,CI057,4005,-120.434,40.290
58,2018-08-03 10:00:00,1.7,24.61,-0.44,0.0,,301.0,WNW,41.0,0.0,0.0,12.56,CI057,4005,-120.434,40.290
59,2018-08-03 11:00:00,1.44,24.17,-0.24,0.0,,274.0,W,43.0,0.0,0.0,12.06,CI057,4005,-120.434,40.290
60,2018-08-03 12:00:00,1.39,23.78,0.52,0.0,,273.0,W,48.0,0.42,0.0,11.22,CI057,4005,-120.434,40.290
61,2018-08-03 13:00:00,1.65,23.33,-0.33,0.0,,290.0,WNW,40.0,26.29,0.0,13.06,CI057,4005,-120.434,40.290
62,2018-08-03 14:00:00,1.23,23.0,1.85,0.0,,242.0,WSW,44.0,130.59,0.0,14.0,CI057,4005,-120.434,40.290
63,2018-08-03 15:00:00,1.65,22.67,2.42,0.0,,262.0,W,34.0,253.13,0.254,18.67,CI057,4005,-120.434,40.290
64,2018-08-03 16:00:00,1.23,22.61,2.63,0.0,,291.0,WNW,27.0,378.21,0.254,22.61,CI057,4005,-120.434,40.290
65,2018-08-03 17:00:00,1.85,22.78,2.33,0.0,,30.0,NNE,23.0,561.38,0.508,24.89,CI057,4005,-120.434,40.290
66,2018-08-03 18:00:00,2.52,23.22,4.12,0.0,,160.0,SSE,24.0,717.83,0.762,26.28,CI057,4005,-120.434,40.290
67,2018-08-03 19:00:00,2.98,24.0,5.93,0.0,26.5,156.0,SSE,26.0,792.46,0.762,27.06,CI057,4005,-120.434,40.290
68,2018-08-03 20:00:00,3.04,25.0,4.67,0.0,27.07,148.0,SSE,22.0,796.7,0.762,28.39,CI057,4005,-120.434,40.290
69,2018-08-03 21:00:00,4.32,26.11,-3.35,0.0,29.29,229.0,SW,10.0,789.06,0.762,31.83,CI057,4005,-120.434,40.290
70,2018-08-03 22:00:00,5.86,27.17,-4.26,0.0,29.67,242.0,WSW,9.0,703.84,0.762,32.44,CI057,4005,-120.434,40.290
71,2018-08-03 23:00:00,5.3,27.89,-4.34,0.0,29.58,248.0,WSW,9.0,568.16,0.762,32.33,CI057,4005,-120.434,40.290
72,2018-08-04 00:00:00,4.99,28.33,-3.35,0.0,29.29,235.0,SW,10.0,402.38,0.508,31.83,CI057,4005,-120.434,40.290
73,2018-08-04 01:00:00,4.78,,-0.42,0.0,28.0,247.0,WSW,14.0,221.33,0.254,29.83,CI057,4005,-120.434,40.290
74,2018-08-04 02:00:00,4.06,,-1.55,0.0,26.46,254.0,WSW,15.0,69.54,0.254,27.28,CI057,4005,-120.434,40.290
75,2018-08-04 03:00:00,2.37,,-1.99,0.0,,268.0,W,17.0,1.7,0.0,24.67,CI057,4005,-120.434,40.290
76,2018-08-04 04:00:00,2.57,,-2.11,0.0,,274.0,W,19.0,0.0,0.0,22.72,CI057,4005,-120.434,40.290
77,2018-08-04 05:00:00,2.11,,-0.52,0.0,,269.0,W,26.0,0.0,0.0,19.56,CI057,4005,-120.434,40.290
78,2018-08-04 06:00:00,1.75,26.67,0.83,0.0,,266.0,W,32.0,0.0,0.0,17.83,CI057,4005,-120.434,40.290
79,2018-08-04 07:00:00,1.34,26.11,1.85,0.0,,314.0,NW,44.0,0.0,0.0,14.0,CI057,4005,-120.434,40.290
80,2018-08-04 08:00:00,1.23,25.56,2.05,0.0,,234.0,SW,48.0,0.0,0.0,12.89,CI057,4005,-120.434,40.290
81,2018-08-04 09:00:00,1.03,24.94,2.58,0.0,,252.0,WSW,53.0,0.0,0.0,11.94,CI057,4005,-120.434,40.290
82,2018-08-04 10:00:00,1.34,24.44,2.53,0.0,,250.0,WSW,54.0,0.0,0.0,11.61,CI057,4005,-120.434,40.290
83,2018-08-04 11:00:00,1.08,23.94,1.81,0.0,,247.0,WSW,55.0,0.0,0.0,10.56,CI057,4005,-120.434,40.290
84,2018-08-04 12:00:00,1.23,23.44,1.56,0.0,,292.0,WNW,58.0,0.42,0.0,9.5,CI057,4005,-120.434,40.290
85,2018-08-04 13:00:00,0.98,23.06,1.49,0.0,,300.0,WNW,61.0,37.74,0.0,8.67,CI057,4005,-120.434,40.290
86,2018-08-04 14:00:00,1.03,22.61,3.45,0.0,,319.0,NW,52.0,159.42,0.0,13.17,CI057,4005,-120.434,40.290
87,2018-08-04 15:00:00,1.44,22.33,3.51,0.0,,192.0,SSW,35.0,345.98,0.254,19.44,CI057,4005,-120.434,40.290
88,2018-08-04 16:00:00,1.54,22.28,2.59,0.0,,204.0,SSW,27.0,507.95,0.508,22.56,CI057,4005,-120.434,40.290
89,2018-08-04 17:00:00,1.95,22.56,3.67,0.0,,175.0,S,26.0,644.48,0.508,24.44,CI057,4005,-120.434,40.290
90,2018-08-04 18:00:00,2.37,23.22,4.55,0.0,26.49,138.0,SE,23.0,752.18,0.762,27.5,CI057,4005,-120.434,40.290
91,2018-08-04 19:00:00,5.3,24.17,-0.07,0.0,27.46,253.0,WSW,15.0,817.9,0.762,29.11,CI057,4005,-120.434,40.290
92,2018-08-04 20:00:00,6.02,25.28,-1.29,0.0,28.13,257.0,WSW,13.0,785.25,1.016,30.0,CI057,4005,-120.434,40.290
93,2018-08-04 21:00:00,6.22,26.22,-2.41,0.0,27.99,240.0,WSW,12.0,746.66,0.762,29.94,CI057,4005,-120.434,40.290
94,2018-08-04 22:00:00,6.28,26.94,-3.82,0.0,27.65,221.0,SW,11.0,617.34,0.762,29.61,CI057,4005,-120.434,40.290
95,2018-08-04 23:00:00,5.14,27.56,-3.15,0.0,26.39,228.0,SW,13.0,411.28,0.508,27.67,CI057,4005,-120.434,40.290
96,2018-08-05 00:00:00,5.25,27.89,-4.16,0.0,26.35,217.0,SW,12.0,425.7,0.508,27.72,CI057,4005,-120.434,40.290
97,2018-08-05 01:00:00,4.68,27.94,-4.13,0.0,,215.0,SW,13.0,234.05,0.254,26.44,CI057,4005,-120.434,40.290
98,2018-08-05 02:00:00,3.5,27.83,-2.68,0.0,,230.0,SW,17.0,66.14,0.254,23.83,CI057,4005,-120.434,40.290
99,2018-08-05 03:00:00,2.42,27.56,-1.85,0.0,,226.0,SW,22.0,1.27,0.0,20.67,CI057,4005,-120.434,40.290
100,2018-08-05 04:00:00,2.26,27.17,-2.89,0.0,,306.0,NW,22.0,0.0,0.0,19.44,CI057,4005,-120.434,40.290
101,2018-08-05 05:00:00,2.37,26.5,-2.86,0.0,,280.0,W,21.0,0.0,0.0,20.22,CI057,4005,-120.434,40.290
102,2018-08-05 06:00:00,1.29,25.94,-0.34,0.0,,356.0,N,36.0,0.0,0.0,14.67,CI057,4005,-120.434,40.290
103,2018-08-05 07:00:00,1.23,25.39,-0.54,0.0,,257.0,WSW,38.0,0.0,0.0,13.61,CI057,4005,-120.434,40.290
104,2018-08-05 08:00:00,1.59,24.78,0.47,0.0,,234.0,SW,48.0,0.0,0.0,11.17,CI057,4005,-120.434,40.290
105,2018-08-05 09:00:00,1.7,24.28,0.22,0.0,,296.0,WNW,50.0,0.0,0.0,10.28,CI057,4005,-120.434,40.290
106,2018-08-05 10:00:00,1.75,23.72,-0.59,0.0,,301.0,WNW,51.0,0.0,0.0,9.11,CI057,4005,-120.434,40.290
107,2018-08-05 11:00:00,1.23,23.22,-0.47,0.0,,280.0,W,54.0,0.0,0.0,8.39,CI057,4005,-120.434,40.290
108,2018-08-05 12:00:00,1.85,22.89,0.25,0.0,,260.0,W,53.0,0.42,0.0,9.44,CI057,4005,-120.434,40.290
109,2018-08-05 13:00:00,1.44,22.44,0.62,0.0,,254.0,WSW,58.0,26.29,0.0,8.5,CI057,4005,-120.434,40.290
110,2018-08-05 14:00:00,1.44,22.06,1.35,0.0,,291.0,WNW,50.0,115.75,0.0,11.5,CI057,4005,-120.434,40.290
111,2018-08-05 15:00:00,1.18,21.83,2.81,0.0,,21.0,NNE,42.0,281.54,0.254,15.78,CI057,4005,-120.434,40.290
112,2018-08-05 16:00:00,1.23,21.67,2.04,0.0,,84.0,E,29.0,457.92,0.254,20.78,CI057,4005,-120.434,40.290
113,2018-08-05 17:00:00,1.95,21.94,2.29,0.0,,131.0,SE,26.0,629.64,0.508,22.83,CI057,4005,-120.434,40.290
114,2018-08-05 18:00:00,3.19,22.5,4.51,0.0,,173.0,S,30.0,705.54,0.762,23.06,CI057,4005,-120.434,40.290
115,2018-08-05 19:00:00,2.78,23.39,1.63,0.0,,172.0,S,21.0,795.85,0.762,25.56,CI057,4005,-120.434,40.290
116,2018-08-05 20:00:00,2.68,24.39,-0.03,0.0,26.27,168.0,SSE,17.0,802.21,0.762,27.06,CI057,4005,-120.434,40.290
117,2018-08-05 21:00:00,3.09,25.44,1.1,0.0,26.99,166.0,SSE,17.0,749.63,0.762,28.44,CI057,4005,-120.434,40.290
118,2018-08-05 22:00:00,3.14,26.5,2.42,0.0,26.84,160.0,SSE,19.0,504.98,0.508,28.17,CI057,4005,-120.434,40.290
119,2018-08-05 23:00:00,2.21,27.28,2.72,0.0,26.52,174.0,S,20.0,286.2,0.254,27.67,CI057,4005,-120.434,40.290
120,2018-08-06 00:00:00,3.14,27.67,0.23,0.0,26.94,251.0,WSW,16.0,306.13,0.254,28.39,CI057,4005,-120.434,40.290
121,2018-08-06 01:00:00,2.88,27.78,1.14,0.0,,258.0,WSW,20.0,132.71,0.254,25.78,CI057,4005,-120.434,40.290
122,2018-08-06 02:00:00,1.65,27.61,0.51,0.0,,265.0,W,21.0,52.58,0.0,24.22,CI057,4005,-120.434,40.290
123,2018-08-06 03:00:00,1.54,27.28,0.3,0.0,,284.0,WNW,29.0,1.27,0.0,18.78,CI057,4005,-120.434,40.290
124,2018-08-06 04:00:00,1.65,26.78,-0.93,0.0,,266.0,W,32.0,0.0,0.0,15.83,CI057,4005,-120.434,40.290
125,2018-08-06 05:00:00,2.06,26.11,-1.24,0.0,,253.0,WSW,33.0,0.0,0.0,15.0,CI057,4005,-120.434,40.290
126,2018-08-06 06:00:00,2.11,25.44,-1.71,0.0,,252.0,WSW,32.0,0.0,0.0,14.94,CI057,4005,-120.434,40.290
127,2018-08-06 07:00:00,2.26,24.89,-1.23,0.0,,279.0,W,36.0,0.0,0.0,13.67,CI057,4005,-120.434,40.290
128,2018-08-06 08:00:00,2.21,24.28,-0.99,0.0,,270.0,W,44.0,0.0,0.0,10.89,CI057,4005,-120.434,40.290
129,2018-08-06 09:00:00,1.65,23.78,-1.5,0.0,,289.0,WNW,44.0,0.0,0.0,10.33,CI057,4005,-120.434,40.290
130,2018-08-06 10:00:00,1.59,23.33,-0.73,0.0,,269.0,W,52.0,0.0,0.0,8.67,CI057,4005,-120.434,40.290
131,2018-08-06 11:00:00,1.9,23.0,-0.69,0.0,,255.0,WSW,52.0,0.0,0.0,8.72,CI057,4005,-120.434,40.290
132,2018-08-06 12:00:00,1.29,22.5,-0.94,0.0,,297.0,WNW,54.0,0.42,0.0,7.89,CI057,4005,-120.434,40.290
133,2018-08-06 13:00:00,0.87,22.11,0.05,0.0,,235.0,SW,63.0,32.65,0.0,6.67,CI057,4005,-120.434,40.290
134,2018-08-06 14:00:00,1.44,21.78,0.74,0.0,,321.0,NW,47.0,131.02,0.0,11.78,CI057,4005,-120.434,40.290
135,2018-08-06 15:00:00,0.98,21.44,4.48,0.0,,26.0,NNE,41.0,305.7,0.254,18.0,CI057,4005,-120.434,40.290
136,2018-08-06 16:00:00,1.34,21.39,3.9,0.0,,48.0,NE,31.0,471.49,0.508,21.83,CI057,4005,-120.434,40.290
137,2018-08-06 17:00:00,2.73,21.67,7.53,0.0,,178.0,S,38.0,602.93,0.508,22.61,CI057,4005,-120.434,40.290
138,2018-08-06 18:00:00,2.37,22.33,5.36,0.0,,157.0,SSE,28.0,711.9,0.762,25.17,CI057,4005,-120.434,40.290
139,2018-08-06 19:00:00,2.57,23.17,3.45,0.0,26.26,167.0,SSE,22.0,767.86,0.762,26.94,CI057,4005,-120.434,40.290
140,2018-08-06 20:00:00,2.26,24.28,0.02,0.0,27.54,171.0,S,15.0,784.4,0.762,29.22,CI057,4005,-120.434,40.290
141,2018-08-06 21:00:00,2.57,25.33,1.06,0.0,28.54,167.0,SSE,15.0,741.58,0.762,30.5,CI057,4005,-120.434,40.290
