,date_time,fuel_moisture_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,volt_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,dew_point_temperature_set_1d,fuel_temp_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,wind_speed_set_1,peak_wind_speed_set_1,solar_radiation_set_1,relative_humidity_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:33:00,5.5,SSE,6.26,13.4,,,162.0,2.0,34.44,256.286,28.6,165.0,3.13,6.26,506.0,16.0,30.56,SMDC1,6207,-120.086975, 39.471094
1,2018-08-01 01:33:00,5.4,SSE,7.15,13.2,,,143.0,3.02,30.0,256.286,27.35,162.0,3.58,7.15,342.0,19.0,28.89,SMDC1,6207,-120.086975, 39.471094
2,2018-08-01 02:33:00,5.3,S,5.37,13.2,,,164.0,4.92,26.11,256.286,26.62,186.0,1.79,5.37,175.0,24.0,27.22,SMDC1,6207,-120.086975, 39.471094
3,2018-08-01 03:33:00,5.5,SE,3.13,13.0,,,197.0,6.65,22.22,256.286,,133.0,0.9,3.13,26.0,32.0,24.44,SMDC1,6207,-120.086975, 39.471094
4,2018-08-01 04:33:00,5.4,NNE,1.79,13.0,,,127.0,6.79,20.0,256.286,,23.0,0.45,1.79,0.0,37.0,22.22,SMDC1,6207,-120.086975, 39.471094
5,2018-08-01 05:33:00,5.5,ENE,2.23,12.9,,,85.0,6.44,18.33,256.286,,73.0,0.9,2.23,0.0,40.0,20.56,SMDC1,6207,-120.086975, 39.471094
6,2018-08-01 06:33:00,5.6,NE,1.79,12.9,,,44.0,5.3,14.44,256.286,,42.0,0.9,1.79,0.0,44.0,17.78,SMDC1,6207,-120.086975, 39.471094
7,2018-08-01 07:33:00,5.7,NNE,1.79,12.9,,,35.0,4.28,13.33,256.286,,32.0,0.9,1.79,0.0,44.0,16.67,SMDC1,6207,-120.086975, 39.471094
8,2018-08-01 08:33:00,5.8,NE,1.79,12.9,,,43.0,3.95,13.89,256.286,,41.0,0.45,1.79,0.0,43.0,16.67,SMDC1,6207,-120.086975, 39.471094
9,2018-08-01 09:33:00,6.0,NNE,1.34,12.9,,,35.0,5.67,12.22,256.286,,25.0,0.45,1.34,0.0,52.0,15.56,SMDC1,6207,-120.086975, 39.471094
10,2018-08-01 10:33:00,6.2,NNE,1.79,12.8,,,45.0,6.74,11.67,256.286,,31.0,0.45,1.79,0.0,58.0,15.0,SMDC1,6207,-120.086975, 39.471094
11,2018-08-01 11:33:00,6.3,NE,1.34,12.8,,,46.0,6.37,9.44,256.286,,41.0,0.9,1.34,0.0,63.0,13.33,SMDC1,6207,-120.086975, 39.471094
