,date_time,wind_speed_set_1,soil_temp_set_1,dew_point_temperature_set_1d,precip_accum_one_hour_set_1,heat_index_set_1d,wind_direction_set_1,wind_cardinal_direction_set_1d,relative_humidity_set_1,solar_radiation_set_1,evapotranspiration_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,5.25,22.06,3.53,0.0,30.21,282.0,WNW,16.0,394.32,0.508,32.44,CI090,4405,-120.479,41.433
1,2018-08-01 01:00:00,3.86,22.28,2.0,0.0,28.6,280.0,W,16.0,234.47,0.254,30.56,CI090,4405,-120.479,41.433
2,2018-08-01 02:00:00,2.47,22.44,5.41,0.0,,270.0,W,28.0,52.15,0.0,25.22,CI090,4405,-120.479,41.433
3,2018-08-01 03:00:00,1.85,22.56,5.0,0.0,,190.0,S,32.0,2.12,0.0,22.56,CI090,4405,-120.479,41.433
4,2018-08-01 04:00:00,1.75,22.5,3.91,0.0,,117.0,ESE,32.0,0.0,0.0,21.33,CI090,4405,-120.479,41.433
5,2018-08-01 05:00:00,1.75,22.33,5.48,0.0,,113.0,ESE,42.0,0.0,0.0,18.72,CI090,4405,-120.479,41.433
6,2018-08-01 06:00:00,1.34,22.11,6.32,0.0,,65.0,ENE,51.0,0.0,0.0,16.56,CI090,4405,-120.479,41.433
7,2018-08-01 07:00:00,1.95,21.89,7.29,0.0,,112.0,ESE,60.0,0.0,0.0,15.06,CI090,4405,-120.479,41.433
8,2018-08-01 08:00:00,1.18,21.61,7.06,0.0,,72.0,ENE,56.0,0.0,0.0,15.89,CI090,4405,-120.479,41.433
9,2018-08-01 09:00:00,1.8,21.33,6.9,0.0,,99.0,E,63.0,0.0,0.0,13.89,CI090,4405,-120.479,41.433
10,2018-08-01 10:00:00,1.13,21.06,7.34,0.0,,136.0,SE,69.0,0.0,0.0,12.94,CI090,4405,-120.479,41.433
11,2018-08-01 11:00:00,1.03,20.78,8.48,0.0,,71.0,ENE,84.0,0.0,0.0,11.11,CI090,4405,-120.479,41.433
12,2018-08-01 12:00:00,1.08,20.56,8.29,0.0,,71.0,ENE,82.0,0.42,0.0,11.28,CI090,4405,-120.479,41.433
13,2018-08-01 13:00:00,0.98,20.28,8.05,0.0,,84.0,E,84.0,25.44,0.0,10.67,CI090,4405,-120.479,41.433
14,2018-08-01 14:00:00,0.67,20.0,9.42,0.0,,26.0,NNE,82.0,114.9,0.0,12.44,CI090,4405,-120.479,41.433
15,2018-08-01 15:00:00,1.34,19.78,9.77,0.0,,277.0,W,67.0,284.08,0.254,15.94,CI090,4405,-120.479,41.433
16,2018-08-01 16:00:00,1.08,19.61,9.73,0.0,,304.0,NW,50.0,471.49,0.254,20.56,CI090,4405,-120.479,41.433
17,2018-08-01 17:00:00,1.18,19.5,10.21,0.0,,11.0,N,41.0,624.13,0.508,24.33,CI090,4405,-120.479,41.433
18,2018-08-01 18:00:00,1.44,19.56,9.22,0.0,27.43,336.0,NNW,30.0,738.18,0.762,28.44,CI090,4405,-120.479,41.433
19,2018-08-01 19:00:00,2.37,19.83,6.55,0.0,28.82,307.0,NW,22.0,781.01,0.762,30.61,CI090,4405,-120.479,41.433
20,2018-08-01 20:00:00,5.09,20.22,0.66,0.0,30.14,276.0,W,13.0,854.36,1.016,32.44,CI090,4405,-120.479,41.433
21,2018-08-01 21:00:00,6.07,20.78,1.15,0.0,30.68,278.0,W,13.0,789.91,1.016,33.06,CI090,4405,-120.479,41.433
22,2018-08-01 22:00:00,6.17,21.33,2.3,0.0,30.85,267.0,W,14.0,719.53,0.762,33.22,CI090,4405,-120.479,41.433
23,2018-08-01 23:00:00,5.56,21.78,2.73,0.0,30.29,266.0,W,15.0,583.0,0.762,32.56,CI090,4405,-120.479,41.433
24,2018-08-02 00:00:00,5.56,22.11,1.82,0.0,29.31,278.0,W,15.0,423.58,0.508,31.44,CI090,4405,-120.479,41.433
25,2018-08-02 01:00:00,4.78,22.33,-0.55,0.0,27.88,285.0,WNW,14.0,246.34,0.254,29.67,CI090,4405,-120.479,41.433
26,2018-08-02 02:00:00,3.45,22.56,2.19,0.0,,287.0,WNW,21.0,87.77,0.254,26.22,CI090,4405,-120.479,41.433
27,2018-08-02 03:00:00,2.37,22.56,5.56,0.0,,126.0,SE,36.0,2.12,0.0,21.28,CI090,4405,-120.479,41.433
28,2018-08-02 04:00:00,1.44,22.56,5.53,0.0,,105.0,ESE,40.0,0.0,0.0,19.56,CI090,4405,-120.479,41.433
29,2018-08-02 05:00:00,1.34,22.39,3.62,0.0,,162.0,SSE,36.0,0.0,0.0,19.11,CI090,4405,-120.479,41.433
30,2018-08-02 06:00:00,1.9,22.17,3.47,0.0,,100.0,E,41.0,0.0,0.0,16.89,CI090,4405,-120.479,41.433
31,2018-08-02 07:00:00,2.42,21.89,3.95,0.0,,93.0,E,46.0,0.0,0.0,15.61,CI090,4405,-120.479,41.433
32,2018-08-02 08:00:00,2.01,21.61,3.34,0.0,,99.0,E,48.0,0.0,0.0,14.28,CI090,4405,-120.479,41.433
33,2018-08-02 09:00:00,1.39,21.33,5.53,0.0,,104.0,ESE,68.0,0.0,0.0,11.28,CI090,4405,-120.479,41.433
34,2018-08-02 10:00:00,1.08,21.06,5.47,0.0,,82.0,E,70.0,0.0,0.0,10.78,CI090,4405,-120.479,41.433
35,2018-08-02 11:00:00,1.13,20.78,5.65,0.0,,94.0,E,78.0,0.0,0.0,9.33,CI090,4405,-120.479,41.433
36,2018-08-02 12:00:00,1.13,20.44,4.89,0.0,,98.0,E,76.0,0.42,0.0,8.94,CI090,4405,-120.479,41.433
37,2018-08-02 13:00:00,1.34,20.17,4.82,0.0,,77.0,ENE,75.0,34.34,0.0,9.06,CI090,4405,-120.479,41.433
38,2018-08-02 14:00:00,0.82,19.89,7.7,0.0,,247.0,WSW,78.0,161.97,0.0,11.44,CI090,4405,-120.479,41.433
39,2018-08-02 15:00:00,0.77,19.61,6.99,0.0,,288.0,WNW,54.0,340.05,0.254,16.39,CI090,4405,-120.479,41.433
40,2018-08-02 16:00:00,1.13,19.44,6.64,0.0,,299.0,WNW,41.0,491.84,0.508,20.39,CI090,4405,-120.479,41.433
41,2018-08-02 17:00:00,1.54,19.33,6.76,0.0,,302.0,WNW,34.0,586.39,0.508,23.56,CI090,4405,-120.479,41.433
42,2018-08-02 18:00:00,1.8,19.39,7.02,0.0,,7.0,N,29.0,694.51,0.762,26.5,CI090,4405,-120.479,41.433
43,2018-08-02 19:00:00,1.95,19.67,5.73,0.0,26.98,251.0,WSW,24.0,759.81,0.762,28.17,CI090,4405,-120.479,41.433
44,2018-08-02 20:00:00,2.31,20.06,5.22,0.0,28.13,294.0,WNW,21.0,821.29,0.762,29.83,CI090,4405,-120.479,41.433
45,2018-08-02 21:00:00,5.71,20.56,3.07,0.0,28.84,237.0,WSW,17.0,819.59,1.016,30.83,CI090,4405,-120.479,41.433
46,2018-08-02 22:00:00,5.76,21.11,1.64,0.0,29.13,248.0,WSW,15.0,742.42,0.762,31.22,CI090,4405,-120.479,41.433
47,2018-08-02 23:00:00,5.3,21.61,2.36,0.0,28.96,262.0,W,16.0,599.96,0.762,31.0,CI090,4405,-120.479,41.433
48,2018-08-03 00:00:00,5.35,22.0,0.79,0.0,28.27,276.0,W,15.0,442.66,0.508,30.17,CI090,4405,-120.479,41.433
49,2018-08-03 01:00:00,4.27,22.22,0.14,0.0,26.86,281.0,W,16.0,252.28,0.254,28.28,CI090,4405,-120.479,41.433
50,2018-08-03 02:00:00,2.16,22.39,1.37,0.0,,253.0,WSW,24.0,59.36,0.0,23.06,CI090,4405,-120.479,41.433
51,2018-08-03 03:00:00,1.59,22.44,3.87,0.0,,252.0,WSW,36.0,2.54,0.0,19.39,CI090,4405,-120.479,41.433
52,2018-08-03 04:00:00,1.18,22.39,2.77,0.0,,185.0,S,37.0,0.0,0.0,17.72,CI090,4405,-120.479,41.433
53,2018-08-03 05:00:00,1.65,22.22,4.2,0.0,,101.0,E,48.0,0.0,0.0,15.22,CI090,4405,-120.479,41.433
54,2018-08-03 06:00:00,1.18,21.94,3.55,0.0,,179.0,S,46.0,0.0,0.0,15.17,CI090,4405,-120.479,41.433
55,2018-08-03 07:00:00,1.18,21.67,4.04,0.0,,223.0,SW,51.0,0.0,0.0,14.11,CI090,4405,-120.479,41.433
56,2018-08-03 08:00:00,1.7,21.39,5.13,0.0,,117.0,ESE,64.0,0.0,0.0,11.78,CI090,4405,-120.479,41.433
57,2018-08-03 09:00:00,1.8,21.06,4.94,0.0,,86.0,E,66.0,0.0,0.0,11.11,CI090,4405,-120.479,41.433
58,2018-08-03 10:00:00,1.85,20.78,4.14,0.0,,108.0,ESE,66.0,0.0,0.0,10.28,CI090,4405,-120.479,41.433
59,2018-08-03 11:00:00,1.65,20.44,4.51,0.0,,88.0,E,70.0,0.0,0.0,9.78,CI090,4405,-120.479,41.433
60,2018-08-03 12:00:00,1.59,20.17,4.31,0.0,,94.0,E,73.0,0.42,0.0,8.94,CI090,4405,-120.479,41.433
61,2018-08-03 13:00:00,0.67,19.89,5.22,0.0,,113.0,ESE,81.0,28.83,0.0,8.33,CI090,4405,-120.479,41.433
62,2018-08-03 14:00:00,0.57,19.61,6.84,0.0,,184.0,S,80.0,131.44,0.0,10.17,CI090,4405,-120.479,41.433
63,2018-08-03 15:00:00,0.93,19.33,7.23,0.0,,273.0,W,71.0,269.66,0.254,12.39,CI090,4405,-120.479,41.433
64,2018-08-03 16:00:00,0.98,19.11,6.08,0.0,,348.0,NNW,49.0,444.78,0.254,16.94,CI090,4405,-120.479,41.433
65,2018-08-03 17:00:00,1.08,19.0,4.96,0.0,,306.0,NW,37.0,596.57,0.508,20.17,CI090,4405,-120.479,41.433
66,2018-08-03 18:00:00,1.7,19.06,4.44,0.0,,345.0,NNW,31.0,726.74,0.508,22.44,CI090,4405,-120.479,41.433
67,2018-08-03 19:00:00,1.7,19.22,3.73,0.0,,328.0,NNW,26.0,789.06,0.762,24.5,CI090,4405,-120.479,41.433
68,2018-08-03 20:00:00,1.9,19.56,4.27,0.0,,348.0,NNW,25.0,780.16,0.762,25.78,CI090,4405,-120.479,41.433
69,2018-08-03 21:00:00,2.47,20.06,4.18,0.0,26.42,328.0,NNW,23.0,726.74,0.762,27.06,CI090,4405,-120.479,41.433
70,2018-08-03 22:00:00,2.83,20.56,0.83,0.0,26.76,277.0,W,17.0,670.77,0.762,28.11,CI090,4405,-120.479,41.433
71,2018-08-03 23:00:00,4.63,21.06,0.18,0.0,26.9,275.0,W,16.0,557.98,0.508,28.33,CI090,4405,-120.479,41.433
72,2018-08-04 00:00:00,3.76,21.39,-0.14,0.0,26.62,281.0,W,16.0,408.74,0.508,27.94,CI090,4405,-120.479,41.433
73,2018-08-04 01:00:00,3.45,21.67,1.56,0.0,,290.0,WNW,20.0,223.02,0.254,26.28,CI090,4405,-120.479,41.433
74,2018-08-04 02:00:00,2.57,21.78,4.44,0.0,,306.0,NW,31.0,69.54,0.0,22.44,CI090,4405,-120.479,41.433
75,2018-08-04 03:00:00,1.34,21.78,4.99,0.0,,173.0,S,44.0,4.24,0.0,17.44,CI090,4405,-120.479,41.433
76,2018-08-04 04:00:00,1.44,21.33,3.6,0.0,,145.0,SE,43.0,0.0,0.0,16.28,CI090,4405,-120.479,41.433
77,2018-08-04 05:00:00,1.44,20.89,4.04,0.0,,103.0,ESE,49.0,0.0,0.0,14.72,CI090,4405,-120.479,41.433
78,2018-08-04 06:00:00,1.7,20.56,4.44,0.0,,100.0,E,58.0,0.0,0.0,12.56,CI090,4405,-120.479,41.433
79,2018-08-04 07:00:00,1.29,20.28,3.97,0.0,,112.0,ESE,58.0,0.0,0.0,12.06,CI090,4405,-120.479,41.433
80,2018-08-04 08:00:00,1.9,20.0,3.52,0.0,,109.0,ESE,60.0,0.0,0.0,11.06,CI090,4405,-120.479,41.433
81,2018-08-04 09:00:00,1.59,19.83,3.82,0.0,,88.0,E,65.0,0.0,0.0,10.17,CI090,4405,-120.479,41.433
82,2018-08-04 10:00:00,1.85,19.61,2.59,0.0,,93.0,E,64.0,0.0,0.0,9.11,CI090,4405,-120.479,41.433
83,2018-08-04 11:00:00,0.87,19.39,4.22,0.0,,207.0,SSW,79.0,0.0,0.0,7.67,CI090,4405,-120.479,41.433
84,2018-08-04 12:00:00,0.67,19.22,5.18,0.0,,120.0,ESE,87.0,0.42,0.0,7.22,CI090,4405,-120.479,41.433
85,2018-08-04 13:00:00,1.03,19.06,4.46,0.0,,105.0,ESE,90.0,31.38,0.0,6.0,CI090,4405,-120.479,41.433
86,2018-08-04 14:00:00,1.08,18.89,5.41,0.0,,87.0,E,77.0,145.01,0.0,9.28,CI090,4405,-120.479,41.433
87,2018-08-04 15:00:00,0.93,18.72,5.74,0.0,,297.0,WNW,63.0,310.79,0.254,12.67,CI090,4405,-120.479,41.433
88,2018-08-04 16:00:00,1.44,18.56,4.97,0.0,,296.0,WNW,48.0,484.21,0.254,16.06,CI090,4405,-120.479,41.433
89,2018-08-04 17:00:00,1.39,18.39,4.76,0.0,,5.0,N,39.0,633.03,0.508,19.11,CI090,4405,-120.479,41.433
90,2018-08-04 18:00:00,1.65,18.33,4.6,0.0,,295.0,WNW,32.0,747.94,0.508,22.11,CI090,4405,-120.479,41.433
91,2018-08-04 19:00:00,2.16,18.44,3.88,0.0,,293.0,WNW,27.0,800.94,0.762,24.06,CI090,4405,-120.479,41.433
92,2018-08-04 20:00:00,4.42,18.72,1.73,0.0,,246.0,WSW,21.0,827.22,0.762,25.67,CI090,4405,-120.479,41.433
93,2018-08-04 21:00:00,6.12,19.17,0.8,0.0,,240.0,WSW,19.0,800.09,0.762,26.22,CI090,4405,-120.479,41.433
94,2018-08-04 22:00:00,6.22,19.67,-0.76,0.0,,246.0,WSW,17.0,711.05,0.762,26.17,CI090,4405,-120.479,41.433
95,2018-08-04 23:00:00,5.2,20.11,0.72,0.0,,261.0,W,20.0,446.9,0.508,25.28,CI090,4405,-120.479,41.433
96,2018-08-05 00:00:00,4.17,20.39,2.41,0.0,,257.0,WSW,25.0,230.66,0.254,23.61,CI090,4405,-120.479,41.433
97,2018-08-05 01:00:00,3.55,20.56,4.75,0.0,,283.0,WNW,32.0,146.7,0.254,22.28,CI090,4405,-120.479,41.433
98,2018-08-05 02:00:00,3.29,20.61,3.33,0.0,,289.0,WNW,33.0,57.66,0.0,20.17,CI090,4405,-120.479,41.433
99,2018-08-05 03:00:00,2.06,20.61,4.09,0.0,,277.0,W,45.0,2.54,0.0,16.11,CI090,4405,-120.479,41.433
