,date_time,precip_accum_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,569.468,DVSC1,5768,-120.47528,39.88389
1,2018-08-01 01:00:00,569.468,DVSC1,5768,-120.47528,39.88389
2,2018-08-01 02:00:00,569.468,DVSC1,5768,-120.47528,39.88389
3,2018-08-01 03:00:00,569.468,DVSC1,5768,-120.47528,39.88389
4,2018-08-01 04:00:00,569.468,DVSC1,5768,-120.47528,39.88389
5,2018-08-01 05:00:00,569.468,DVSC1,5768,-120.47528,39.88389
6,2018-08-01 06:00:00,569.468,DVSC1,5768,-120.47528,39.88389
7,2018-08-01 07:00:00,569.468,DVSC1,5768,-120.47528,39.88389
8,2018-08-01 08:00:00,569.468,DVSC1,5768,-120.47528,39.88389
9,2018-08-01 09:00:00,569.468,DVSC1,5768,-120.47528,39.88389
10,2018-08-01 10:00:00,569.468,DVSC1,5768,-120.47528,39.88389
11,2018-08-01 11:00:00,569.468,DVSC1,5768,-120.47528,39.88389
12,2018-08-01 12:00:00,569.468,DVSC1,5768,-120.47528,39.88389
13,2018-08-01 13:00:00,569.468,DVSC1,5768,-120.47528,39.88389
14,2018-08-01 14:00:00,569.468,DVSC1,5768,-120.47528,39.88389
15,2018-08-01 15:00:00,569.468,DVSC1,5768,-120.47528,39.88389
16,2018-08-01 16:00:00,569.468,DVSC1,5768,-120.47528,39.88389
17,2018-08-01 17:00:00,569.468,DVSC1,5768,-120.47528,39.88389
18,2018-08-01 18:00:00,569.468,DVSC1,5768,-120.47528,39.88389
19,2018-08-01 19:00:00,569.468,DVSC1,5768,-120.47528,39.88389
20,2018-08-01 20:00:00,569.468,DVSC1,5768,-120.47528,39.88389
21,2018-08-01 21:00:00,569.468,DVSC1,5768,-120.47528,39.88389
22,2018-08-01 22:00:00,569.468,DVSC1,5768,-120.47528,39.88389
23,2018-08-01 23:00:00,569.468,DVSC1,5768,-120.47528,39.88389
24,2018-08-02 00:00:00,569.468,DVSC1,5768,-120.47528,39.88389
25,2018-08-02 01:00:00,569.468,DVSC1,5768,-120.47528,39.88389
26,2018-08-02 02:00:00,569.468,DVSC1,5768,-120.47528,39.88389
27,2018-08-02 03:00:00,569.468,DVSC1,5768,-120.47528,39.88389
28,2018-08-02 04:00:00,569.468,DVSC1,5768,-120.47528,39.88389
29,2018-08-02 05:00:00,569.468,DVSC1,5768,-120.47528,39.88389
30,2018-08-02 06:00:00,569.468,DVSC1,5768,-120.47528,39.88389
31,2018-08-02 07:00:00,569.468,DVSC1,5768,-120.47528,39.88389
32,2018-08-02 08:00:00,569.468,DVSC1,5768,-120.47528,39.88389
33,2018-08-02 09:00:00,569.468,DVSC1,5768,-120.47528,39.88389
34,2018-08-02 10:00:00,569.468,DVSC1,5768,-120.47528,39.88389
35,2018-08-02 11:00:00,569.468,DVSC1,5768,-120.47528,39.88389
36,2018-08-02 12:00:00,569.468,DVSC1,5768,-120.47528,39.88389
37,2018-08-02 13:00:00,569.468,DVSC1,5768,-120.47528,39.88389
38,2018-08-02 14:00:00,569.468,DVSC1,5768,-120.47528,39.88389
39,2018-08-02 15:00:00,569.468,DVSC1,5768,-120.47528,39.88389
40,2018-08-02 16:00:00,569.468,DVSC1,5768,-120.47528,39.88389
41,2018-08-02 17:00:00,569.468,DVSC1,5768,-120.47528,39.88389
42,2018-08-02 18:00:00,569.468,DVSC1,5768,-120.47528,39.88389
43,2018-08-02 19:00:00,569.468,DVSC1,5768,-120.47528,39.88389
44,2018-08-02 20:00:00,569.468,DVSC1,5768,-120.47528,39.88389
45,2018-08-02 21:00:00,569.468,DVSC1,5768,-120.47528,39.88389
46,2018-08-02 22:00:00,569.468,DVSC1,5768,-120.47528,39.88389
47,2018-08-02 23:00:00,569.468,DVSC1,5768,-120.47528,39.88389
48,2018-08-03 00:00:00,569.468,DVSC1,5768,-120.47528,39.88389
49,2018-08-03 01:00:00,569.468,DVSC1,5768,-120.47528,39.88389
50,2018-08-03 02:00:00,569.468,DVSC1,5768,-120.47528,39.88389
51,2018-08-03 03:00:00,569.468,DVSC1,5768,-120.47528,39.88389
52,2018-08-03 04:00:00,569.468,DVSC1,5768,-120.47528,39.88389
53,2018-08-03 05:00:00,569.468,DVSC1,5768,-120.47528,39.88389
54,2018-08-03 06:00:00,569.468,DVSC1,5768,-120.47528,39.88389
55,2018-08-03 07:00:00,569.468,DVSC1,5768,-120.47528,39.88389
56,2018-08-03 08:00:00,569.468,DVSC1,5768,-120.47528,39.88389
57,2018-08-03 09:00:00,569.468,DVSC1,5768,-120.47528,39.88389
58,2018-08-03 10:00:00,569.468,DVSC1,5768,-120.47528,39.88389
59,2018-08-03 11:00:00,569.468,DVSC1,5768,-120.47528,39.88389
60,2018-08-03 12:00:00,569.468,DVSC1,5768,-120.47528,39.88389
61,2018-08-03 13:00:00,569.468,DVSC1,5768,-120.47528,39.88389
62,2018-08-03 14:00:00,569.468,DVSC1,5768,-120.47528,39.88389
63,2018-08-03 15:00:00,569.468,DVSC1,5768,-120.47528,39.88389
64,2018-08-03 16:00:00,569.468,DVSC1,5768,-120.47528,39.88389
65,2018-08-03 17:00:00,569.468,DVSC1,5768,-120.47528,39.88389
66,2018-08-03 18:00:00,569.468,DVSC1,5768,-120.47528,39.88389
67,2018-08-03 19:00:00,569.468,DVSC1,5768,-120.47528,39.88389
68,2018-08-03 20:00:00,569.468,DVSC1,5768,-120.47528,39.88389
69,2018-08-03 21:00:00,569.468,DVSC1,5768,-120.47528,39.88389
70,2018-08-03 22:00:00,569.468,DVSC1,5768,-120.47528,39.88389
71,2018-08-03 23:00:00,569.468,DVSC1,5768,-120.47528,39.88389
72,2018-08-04 00:00:00,569.468,DVSC1,5768,-120.47528,39.88389
73,2018-08-04 01:00:00,569.468,DVSC1,5768,-120.47528,39.88389
74,2018-08-04 02:00:00,569.468,DVSC1,5768,-120.47528,39.88389
75,2018-08-04 03:00:00,569.468,DVSC1,5768,-120.47528,39.88389
76,2018-08-04 04:00:00,569.468,DVSC1,5768,-120.47528,39.88389
77,2018-08-04 05:00:00,569.468,DVSC1,5768,-120.47528,39.88389
78,2018-08-04 06:00:00,569.468,DVSC1,5768,-120.47528,39.88389
79,2018-08-04 07:00:00,569.468,DVSC1,5768,-120.47528,39.88389
80,2018-08-04 08:00:00,569.468,DVSC1,5768,-120.47528,39.88389
81,2018-08-04 09:00:00,569.468,DVSC1,5768,-120.47528,39.88389
82,2018-08-04 10:00:00,569.468,DVSC1,5768,-120.47528,39.88389
83,2018-08-04 11:00:00,569.468,DVSC1,5768,-120.47528,39.88389
84,2018-08-04 12:00:00,569.468,DVSC1,5768,-120.47528,39.88389
85,2018-08-04 13:00:00,569.468,DVSC1,5768,-120.47528,39.88389
86,2018-08-04 14:00:00,569.468,DVSC1,5768,-120.47528,39.88389
87,2018-08-04 15:00:00,569.468,DVSC1,5768,-120.47528,39.88389
88,2018-08-04 16:00:00,569.468,DVSC1,5768,-120.47528,39.88389
89,2018-08-04 17:00:00,569.468,DVSC1,5768,-120.47528,39.88389
90,2018-08-04 18:00:00,569.468,DVSC1,5768,-120.47528,39.88389
91,2018-08-04 19:00:00,569.468,DVSC1,5768,-120.47528,39.88389
92,2018-08-04 20:00:00,569.468,DVSC1,5768,-120.47528,39.88389
93,2018-08-04 21:00:00,569.468,DVSC1,5768,-120.47528,39.88389
94,2018-08-04 22:00:00,569.468,DVSC1,5768,-120.47528,39.88389
95,2018-08-04 23:00:00,569.468,DVSC1,5768,-120.47528,39.88389
96,2018-08-05 00:00:00,569.468,DVSC1,5768,-120.47528,39.88389
97,2018-08-05 01:00:00,569.468,DVSC1,5768,-120.47528,39.88389
98,2018-08-05 02:00:00,569.468,DVSC1,5768,-120.47528,39.88389
99,2018-08-05 03:00:00,569.468,DVSC1,5768,-120.47528,39.88389
100,2018-08-05 04:00:00,569.468,DVSC1,5768,-120.47528,39.88389
101,2018-08-05 05:00:00,569.468,DVSC1,5768,-120.47528,39.88389
102,2018-08-05 06:00:00,569.468,DVSC1,5768,-120.47528,39.88389
103,2018-08-05 07:00:00,569.468,DVSC1,5768,-120.47528,39.88389
104,2018-08-05 08:00:00,569.468,DVSC1,5768,-120.47528,39.88389
105,2018-08-05 09:00:00,569.468,DVSC1,5768,-120.47528,39.88389
106,2018-08-05 10:00:00,569.468,DVSC1,5768,-120.47528,39.88389
107,2018-08-05 11:00:00,569.468,DVSC1,5768,-120.47528,39.88389
108,2018-08-05 12:00:00,569.468,DVSC1,5768,-120.47528,39.88389
109,2018-08-05 13:00:00,569.468,DVSC1,5768,-120.47528,39.88389
110,2018-08-05 14:00:00,569.468,DVSC1,5768,-120.47528,39.88389
111,2018-08-05 15:00:00,569.468,DVSC1,5768,-120.47528,39.88389
112,2018-08-05 16:00:00,569.468,DVSC1,5768,-120.47528,39.88389
113,2018-08-05 17:00:00,569.468,DVSC1,5768,-120.47528,39.88389
114,2018-08-05 18:00:00,569.468,DVSC1,5768,-120.47528,39.88389
115,2018-08-05 19:00:00,569.468,DVSC1,5768,-120.47528,39.88389
116,2018-08-05 20:00:00,569.468,DVSC1,5768,-120.47528,39.88389
117,2018-08-05 21:00:00,569.468,DVSC1,5768,-120.47528,39.88389
118,2018-08-05 22:00:00,569.468,DVSC1,5768,-120.47528,39.88389
119,2018-08-05 23:00:00,569.468,DVSC1,5768,-120.47528,39.88389
120,2018-08-06 00:00:00,569.468,DVSC1,5768,-120.47528,39.88389
121,2018-08-06 01:00:00,569.468,DVSC1,5768,-120.47528,39.88389
122,2018-08-06 02:00:00,569.468,DVSC1,5768,-120.47528,39.88389
123,2018-08-06 03:00:00,569.468,DVSC1,5768,-120.47528,39.88389
124,2018-08-06 04:00:00,569.468,DVSC1,5768,-120.47528,39.88389
125,2018-08-06 05:00:00,569.468,DVSC1,5768,-120.47528,39.88389
126,2018-08-06 06:00:00,569.468,DVSC1,5768,-120.47528,39.88389
127,2018-08-06 07:00:00,569.468,DVSC1,5768,-120.47528,39.88389
128,2018-08-06 08:00:00,569.468,DVSC1,5768,-120.47528,39.88389
129,2018-08-06 09:00:00,569.468,DVSC1,5768,-120.47528,39.88389
130,2018-08-06 10:00:00,569.468,DVSC1,5768,-120.47528,39.88389
131,2018-08-06 11:00:00,569.468,DVSC1,5768,-120.47528,39.88389
132,2018-08-06 12:00:00,569.468,DVSC1,5768,-120.47528,39.88389
133,2018-08-06 13:00:00,569.468,DVSC1,5768,-120.47528,39.88389
