,date_time,wind_gust_set_1,volt_set_1,precip_accum_set_1,relative_humidity_set_1,wind_speed_set_1,peak_wind_speed_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
32,2018-08-02 08:34:00,0.0,12.7,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
33,2018-08-02 09:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
34,2018-08-02 10:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
35,2018-08-02 11:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
36,2018-08-02 12:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
37,2018-08-02 13:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
38,2018-08-02 14:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
39,2018-08-02 15:34:00,0.0,12.7,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
40,2018-08-02 16:34:00,0.0,12.7,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
41,2018-08-02 17:34:00,0.0,12.7,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
42,2018-08-02 18:34:00,0.0,12.8,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
43,2018-08-02 19:34:00,0.0,12.8,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
44,2018-08-02 20:34:00,0.0,12.8,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
45,2018-08-02 21:34:00,0.0,12.8,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
46,2018-08-02 22:34:00,0.0,12.8,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
47,2018-08-02 23:34:00,0.0,12.8,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
48,2018-08-03 00:34:00,0.0,12.8,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
49,2018-08-03 01:34:00,0.0,12.8,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
50,2018-08-03 02:34:00,0.0,12.8,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
51,2018-08-03 03:34:00,0.0,12.7,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
52,2018-08-03 04:34:00,0.0,12.7,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
53,2018-08-03 05:34:00,0.0,12.7,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
54,2018-08-03 06:34:00,0.0,12.7,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
55,2018-08-03 07:34:00,0.0,12.7,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
56,2018-08-03 08:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
57,2018-08-03 09:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
58,2018-08-03 10:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
59,2018-08-03 11:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
60,2018-08-03 12:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
61,2018-08-03 13:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
62,2018-08-03 14:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
63,2018-08-03 15:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
64,2018-08-03 16:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
65,2018-08-03 17:34:00,0.0,12.7,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
66,2018-08-03 18:34:00,0.0,12.7,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
67,2018-08-03 19:34:00,0.0,12.7,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
68,2018-08-03 20:34:00,0.0,12.7,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
69,2018-08-03 21:34:00,0.0,12.7,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
70,2018-08-03 22:34:00,0.0,12.7,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
71,2018-08-03 23:34:00,0.0,12.7,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
72,2018-08-04 00:34:00,0.0,12.7,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
73,2018-08-04 01:34:00,0.0,12.7,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
74,2018-08-04 02:34:00,0.0,12.7,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
75,2018-08-04 03:34:00,0.0,12.7,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
76,2018-08-04 04:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
77,2018-08-04 05:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
78,2018-08-04 06:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
79,2018-08-04 07:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
80,2018-08-04 08:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
81,2018-08-04 09:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
82,2018-08-04 10:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
83,2018-08-04 11:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
84,2018-08-04 12:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
85,2018-08-04 13:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
86,2018-08-04 14:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
87,2018-08-04 15:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
88,2018-08-04 16:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
89,2018-08-04 17:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
90,2018-08-04 18:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
91,2018-08-04 19:34:00,0.0,12.7,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
92,2018-08-04 20:34:00,0.0,12.7,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
93,2018-08-04 21:34:00,0.0,12.7,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
94,2018-08-04 22:34:00,0.0,12.7,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
95,2018-08-04 23:34:00,0.0,12.7,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
96,2018-08-05 00:34:00,0.0,12.7,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
97,2018-08-05 01:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
98,2018-08-05 02:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
99,2018-08-05 03:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
100,2018-08-05 04:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
101,2018-08-05 05:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
102,2018-08-05 06:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
103,2018-08-05 07:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
104,2018-08-05 08:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
105,2018-08-05 09:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
106,2018-08-05 10:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
107,2018-08-05 11:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
108,2018-08-05 12:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
109,2018-08-05 13:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
110,2018-08-05 14:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
111,2018-08-05 15:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
112,2018-08-05 16:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
113,2018-08-05 17:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
114,2018-08-05 18:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
115,2018-08-05 19:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
116,2018-08-05 20:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
117,2018-08-05 21:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
118,2018-08-05 22:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
119,2018-08-05 23:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
120,2018-08-06 00:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
121,2018-08-06 01:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
122,2018-08-06 02:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
123,2018-08-06 03:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
124,2018-08-06 04:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
125,2018-08-06 05:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
126,2018-08-06 06:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
127,2018-08-06 07:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
128,2018-08-06 08:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
129,2018-08-06 09:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
130,2018-08-06 10:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
131,2018-08-06 11:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
132,2018-08-06 12:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
133,2018-08-06 13:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
134,2018-08-06 14:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
135,2018-08-06 15:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
136,2018-08-06 16:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
137,2018-08-06 17:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
138,2018-08-06 18:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
139,2018-08-06 19:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
140,2018-08-06 20:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
141,2018-08-06 21:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
142,2018-08-06 22:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
143,2018-08-06 23:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
144,2018-08-07 00:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
145,2018-08-07 01:34:00,0.0,12.6,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
146,2018-08-07 02:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
147,2018-08-07 03:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
148,2018-08-07 04:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
149,2018-08-07 05:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
150,2018-08-07 06:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
151,2018-08-07 07:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
152,2018-08-07 08:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
153,2018-08-07 09:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
154,2018-08-07 10:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
155,2018-08-07 11:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
156,2018-08-07 12:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
157,2018-08-07 13:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
158,2018-08-07 14:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
159,2018-08-07 15:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
160,2018-08-07 16:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
161,2018-08-07 17:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
162,2018-08-07 18:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
163,2018-08-07 19:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
164,2018-08-07 20:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
165,2018-08-07 21:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
166,2018-08-07 22:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
167,2018-08-07 23:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
168,2018-08-08 00:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
169,2018-08-08 01:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
170,2018-08-08 02:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
171,2018-08-08 03:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
172,2018-08-08 04:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
173,2018-08-08 05:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
174,2018-08-08 06:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
175,2018-08-08 07:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
176,2018-08-08 08:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
177,2018-08-08 09:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
178,2018-08-08 10:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
179,2018-08-08 11:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
180,2018-08-08 12:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
181,2018-08-08 13:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
182,2018-08-08 14:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
183,2018-08-08 15:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
184,2018-08-08 16:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
185,2018-08-08 17:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
186,2018-08-08 18:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
187,2018-08-08 19:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
188,2018-08-08 20:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
189,2018-08-08 21:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
190,2018-08-08 22:34:00,0.0,12.5,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
191,2018-08-08 23:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
192,2018-08-09 00:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
193,2018-08-09 01:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
194,2018-08-09 02:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
195,2018-08-09 03:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
196,2018-08-09 04:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
197,2018-08-09 05:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
198,2018-08-09 06:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
199,2018-08-09 07:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
200,2018-08-09 08:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
201,2018-08-09 09:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
202,2018-08-09 10:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
203,2018-08-09 11:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
204,2018-08-09 12:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
205,2018-08-09 13:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
206,2018-08-09 14:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
207,2018-08-09 15:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
208,2018-08-09 16:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
209,2018-08-09 17:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
210,2018-08-09 18:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
211,2018-08-09 19:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
212,2018-08-09 20:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
213,2018-08-09 21:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
214,2018-08-09 22:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
215,2018-08-09 23:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
216,2018-08-10 00:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
217,2018-08-10 01:34:00,0.0,12.4,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
218,2018-08-10 02:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
219,2018-08-10 03:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
220,2018-08-10 04:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
221,2018-08-10 05:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
222,2018-08-10 06:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
223,2018-08-10 07:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
224,2018-08-10 08:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
225,2018-08-10 09:34:00,0.0,12.2,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
226,2018-08-10 10:34:00,0.0,12.2,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
227,2018-08-10 11:34:00,0.0,12.2,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
228,2018-08-10 12:34:00,0.0,12.2,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
229,2018-08-10 13:34:00,0.0,12.2,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
230,2018-08-10 14:34:00,0.0,12.2,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
231,2018-08-10 15:34:00,0.0,12.2,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
232,2018-08-10 16:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
233,2018-08-10 17:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
234,2018-08-10 18:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
235,2018-08-10 19:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
236,2018-08-10 20:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
237,2018-08-10 21:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
238,2018-08-10 22:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
239,2018-08-10 23:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
240,2018-08-11 00:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
241,2018-08-11 01:34:00,0.0,12.3,66.294,3.0,0.0,0.0,TS052,6074,-120.211611,39.399528
