,date_time,altimeter_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,precip_accum_since_local_midnight_set_1,pressure_set_1d,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,wind_speed_set_1,relative_humidity_set_1,solar_radiation_set_1,precip_accum_24_hour_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:01:00,101015.92,WNW,2.23,0.0,98618.56,14.38,35.05,303.0,0.9,28.0,283.0,0.0,100843.78,35.56,C5599,663,-122.33245,40.60396
1,2018-08-01 00:12:00,101015.92,NNW,1.79,0.0,98618.56,14.43,34.47,340.0,0.45,29.0,262.0,0.0,100847.86,35.0,C5599,663,-122.33245,40.60396
2,2018-08-01 00:16:00,101015.92,NNW,1.34,0.0,98618.56,15.44,35.49,332.0,0.9,30.0,207.0,0.0,100843.77,35.56,C5599,663,-122.33245,40.60396
3,2018-08-01 00:22:00,101015.92,NNE,1.79,0.0,98618.56,14.38,35.05,20.0,0.45,28.0,197.0,0.0,100843.78,35.56,C5599,663,-122.33245,40.60396
4,2018-08-01 00:26:00,101015.92,NNW,1.79,0.0,98618.56,14.38,35.05,334.0,0.9,28.0,206.0,0.0,100843.78,35.56,C5599,663,-122.33245,40.60396
5,2018-08-01 00:32:00,101015.92,WNW,1.79,0.0,98618.56,13.89,34.27,284.0,1.34,28.0,209.0,0.0,100847.87,35.0,C5599,663,-122.33245,40.60396
6,2018-08-01 00:41:00,100982.06,WNW,1.79,0.0,98585.5,13.89,34.27,284.0,0.9,28.0,227.0,0.0,100814.06,35.0,C5599,663,-122.33245,40.60396
7,2018-08-01 00:46:00,100982.06,WNW,1.79,0.0,98585.5,13.89,34.27,284.0,0.45,28.0,209.0,0.0,100814.06,35.0,C5599,663,-122.33245,40.60396
8,2018-08-01 00:57:00,100948.2,,0.9,0.0,98552.45,14.43,34.47,,0.0,29.0,185.0,0.0,100780.26,35.0,C5599,663,-122.33245,40.60396
9,2018-08-01 01:01:00,100948.2,,1.34,0.0,98552.45,14.95,34.67,,0.0,30.0,169.0,0.0,100780.25,35.0,C5599,663,-122.33245,40.60396
10,2018-08-01 01:11:00,100948.2,W,1.79,0.0,98552.45,14.97,34.08,262.0,0.9,31.0,146.0,0.0,100784.34,34.44,C5599,663,-122.33245,40.60396
11,2018-08-01 01:17:00,100948.2,WSW,1.79,0.0,98552.45,14.97,33.49,254.0,0.45,32.0,125.0,0.0,100788.38,33.89,C5599,663,-122.33245,40.60396
12,2018-08-01 01:21:00,100948.2,,1.79,0.0,98552.45,15.45,33.68,,0.0,33.0,111.0,0.0,100788.37,33.89,C5599,663,-122.33245,40.60396
13,2018-08-01 01:26:00,100948.2,NW,1.79,0.0,98552.45,14.97,33.49,321.0,0.45,32.0,95.0,0.0,100788.38,33.89,C5599,663,-122.33245,40.60396
14,2018-08-01 01:32:00,100948.2,,1.79,0.0,98552.45,15.91,33.88,,0.0,34.0,91.0,0.0,100788.36,33.89,C5599,663,-122.33245,40.60396
15,2018-08-01 01:37:00,100948.2,,0.45,0.0,98552.45,15.42,33.08,,0.0,34.0,88.0,0.0,100792.49,33.33,C5599,663,-122.33245,40.60396
16,2018-08-01 01:41:00,100948.2,,0.45,0.0,98552.45,14.95,32.9,,0.0,33.0,83.0,0.0,100792.5,33.33,C5599,663,-122.33245,40.60396
17,2018-08-01 01:46:00,100948.2,ESE,1.79,0.0,98552.45,15.38,32.5,120.0,0.45,35.0,83.0,0.0,100796.56,32.78,C5599,663,-122.33245,40.60396
18,2018-08-01 01:52:00,100948.2,,1.79,0.0,98552.45,15.82,32.67,,0.0,36.0,77.0,0.0,100796.55,32.78,C5599,663,-122.33245,40.60396
19,2018-08-01 01:56:00,100948.2,,0.0,0.0,98552.45,15.82,32.67,,0.0,36.0,70.0,0.0,100796.55,32.78,C5599,663,-122.33245,40.60396
20,2018-08-01 02:02:00,100948.2,,0.0,0.0,98552.45,15.74,32.07,,0.0,37.0,67.0,0.0,100800.71,32.22,C5599,663,-122.33245,40.60396
