,date_time,precip_accum_set_1,precip_accum_one_hour_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,58.42,0.0,MYMC1,5709,-120.58222,39.52278
1,2018-08-01 00:15:00,58.42,,MYMC1,5709,-120.58222,39.52278
2,2018-08-01 00:30:00,58.42,,MYMC1,5709,-120.58222,39.52278
3,2018-08-01 00:45:00,58.42,,MYMC1,5709,-120.58222,39.52278
4,2018-08-01 01:00:00,58.42,0.0,MYMC1,5709,-120.58222,39.52278
5,2018-08-01 01:15:00,58.42,,MYMC1,5709,-120.58222,39.52278
6,2018-08-01 01:30:00,58.42,,MYMC1,5709,-120.58222,39.52278
7,2018-08-01 01:45:00,58.42,,MYMC1,5709,-120.58222,39.52278
8,2018-08-01 02:00:00,58.42,0.0,MYMC1,5709,-120.58222,39.52278
9,2018-08-01 02:15:00,58.42,,MYMC1,5709,-120.58222,39.52278
10,2018-08-01 02:30:00,58.42,,MYMC1,5709,-120.58222,39.52278
11,2018-08-01 02:45:00,58.42,,MYMC1,5709,-120.58222,39.52278
12,2018-08-01 03:00:00,58.42,0.0,MYMC1,5709,-120.58222,39.52278
13,2018-08-01 03:15:00,58.42,,MYMC1,5709,-120.58222,39.52278
14,2018-08-01 03:30:00,58.42,,MYMC1,5709,-120.58222,39.52278
15,2018-08-01 03:45:00,58.42,,MYMC1,5709,-120.58222,39.52278
16,2018-08-01 04:00:00,58.42,0.0,MYMC1,5709,-120.58222,39.52278
17,2018-08-01 04:15:00,58.42,,MYMC1,5709,-120.58222,39.52278
18,2018-08-01 04:30:00,58.42,,MYMC1,5709,-120.58222,39.52278
19,2018-08-01 04:45:00,58.42,,MYMC1,5709,-120.58222,39.52278
20,2018-08-01 05:00:00,58.42,0.0,MYMC1,5709,-120.58222,39.52278
21,2018-08-01 05:15:00,58.42,,MYMC1,5709,-120.58222,39.52278
22,2018-08-01 05:30:00,58.42,,MYMC1,5709,-120.58222,39.52278
23,2018-08-01 05:45:00,58.42,,MYMC1,5709,-120.58222,39.52278
24,2018-08-01 06:00:00,58.42,0.0,MYMC1,5709,-120.58222,39.52278
25,2018-08-01 06:15:00,58.42,,MYMC1,5709,-120.58222,39.52278
26,2018-08-01 06:30:00,58.42,,MYMC1,5709,-120.58222,39.52278
27,2018-08-01 06:45:00,58.42,,MYMC1,5709,-120.58222,39.52278
28,2018-08-01 07:00:00,58.42,0.0,MYMC1,5709,-120.58222,39.52278
29,2018-08-01 07:15:00,58.42,,MYMC1,5709,-120.58222,39.52278
30,2018-08-01 07:30:00,58.42,,MYMC1,5709,-120.58222,39.52278
31,2018-08-01 07:45:00,58.42,,MYMC1,5709,-120.58222,39.52278
32,2018-08-01 08:00:00,58.42,0.0,MYMC1,5709,-120.58222,39.52278
33,2018-08-01 08:15:00,58.42,,MYMC1,5709,-120.58222,39.52278
34,2018-08-01 08:30:00,58.42,,MYMC1,5709,-120.58222,39.52278
35,2018-08-01 08:45:00,58.42,,MYMC1,5709,-120.58222,39.52278
36,2018-08-01 09:00:00,58.42,0.0,MYMC1,5709,-120.58222,39.52278
37,2018-08-01 09:15:00,58.42,,MYMC1,5709,-120.58222,39.52278
38,2018-08-01 09:30:00,58.42,,MYMC1,5709,-120.58222,39.52278
39,2018-08-01 09:45:00,58.42,,MYMC1,5709,-120.58222,39.52278
40,2018-08-01 10:00:00,58.42,0.0,MYMC1,5709,-120.58222,39.52278
41,2018-08-01 10:15:00,58.42,,MYMC1,5709,-120.58222,39.52278
42,2018-08-01 10:30:00,58.42,,MYMC1,5709,-120.58222,39.52278
