,date_time,fuel_moisture_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,volt_set_1,peak_wind_direction_set_1,air_temp_low_24_hour_set_1,air_temp_high_24_hour_set_1,dew_point_temperature_set_1d,fuel_temp_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,wind_speed_set_1,peak_wind_speed_set_1,solar_radiation_set_1,relative_humidity_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
17,2018-08-01 17:03:00,6.4,SE,4.02,13.4,139.0,,,9.59,32.22,279.654,27.03,136.0,2.23,4.02,523.0,32.0,27.78,EPKC1,3713,-122.641944, 39.926944
18,2018-08-01 18:03:00,6.3,SE,5.37,13.4,125.0,,,10.1,35.0,279.654,27.84,126.0,2.68,5.37,712.0,31.0,28.89,EPKC1,3713,-122.641944, 39.926944
19,2018-08-01 19:03:00,5.8,SE,6.7,13.2,131.0,,,9.61,36.67,279.654,27.78,126.0,4.02,6.7,857.0,30.0,28.89,EPKC1,3713,-122.641944, 39.926944
20,2018-08-01 20:03:00,5.4,ESE,7.6,13.2,123.0,,,10.56,37.78,279.654,29.21,111.0,2.23,7.6,910.0,29.0,30.56,EPKC1,3713,-122.641944, 39.926944
21,2018-08-01 21:03:00,5.2,ESE,7.6,13.5,124.0,,,11.55,38.89,279.654,29.85,121.0,3.58,7.6,919.0,30.0,31.11,EPKC1,3713,-122.641944, 39.926944
22,2018-08-01 22:03:00,4.6,ESE,8.05,13.8,132.0,,,11.55,38.89,279.654,29.85,122.0,4.02,8.05,886.0,30.0,31.11,EPKC1,3713,-122.641944, 39.926944
23,2018-08-01 23:03:00,4.9,ESE,7.15,13.2,118.0,,,11.04,38.33,279.654,29.76,123.0,4.47,7.15,783.0,29.0,31.11,EPKC1,3713,-122.641944, 39.926944
24,2018-08-02 00:03:00,4.8,ESE,7.15,13.2,121.0,22.78,31.67,11.56,36.67,279.654,29.37,120.0,3.58,7.15,637.0,31.0,30.56,EPKC1,3713,-122.641944, 39.926944
25,2018-08-02 01:03:00,4.7,SE,6.26,13.7,126.0,,,11.97,33.33,279.654,28.53,145.0,3.13,6.26,461.0,34.0,29.44,EPKC1,3713,-122.641944, 39.926944
26,2018-08-02 02:03:00,4.9,S,5.81,13.2,150.0,,,12.45,28.89,279.654,27.03,177.0,4.02,5.81,279.0,40.0,27.22,EPKC1,3713,-122.641944, 39.926944
27,2018-08-02 03:03:00,5.2,W,7.15,13.0,250.0,,,8.63,26.67,279.654,26.6,269.0,1.79,7.15,106.0,31.0,27.22,EPKC1,3713,-122.641944, 39.926944
28,2018-08-02 04:03:00,5.3,NW,5.81,12.9,312.0,,,4.55,25.0,279.654,,315.0,4.02,5.81,5.0,25.0,26.11,EPKC1,3713,-122.641944, 39.926944
29,2018-08-02 05:03:00,5.3,NNW,5.37,12.9,338.0,,,5.11,24.44,279.654,,336.0,4.47,5.37,0.0,26.0,26.11,EPKC1,3713,-122.641944, 39.926944
30,2018-08-02 06:03:00,5.3,NNW,5.81,12.9,338.0,,,6.21,23.33,279.654,,340.0,4.47,5.81,0.0,30.0,25.0,EPKC1,3713,-122.641944, 39.926944
31,2018-08-02 07:03:00,5.4,NNW,5.37,12.9,352.0,,,7.1,22.78,279.654,,343.0,4.47,5.37,0.0,33.0,24.44,EPKC1,3713,-122.641944, 39.926944
32,2018-08-02 08:03:00,5.4,NNW,5.37,12.9,337.0,,,5.71,22.22,279.654,,345.0,4.02,5.37,0.0,31.0,23.89,EPKC1,3713,-122.641944, 39.926944
33,2018-08-02 09:03:00,5.6,NNW,4.92,12.9,356.0,,,8.18,21.67,279.654,,345.0,4.02,4.92,0.0,38.0,23.33,EPKC1,3713,-122.641944, 39.926944
34,2018-08-02 10:03:00,5.7,N,4.92,12.9,350.0,,,8.3,20.56,279.654,,355.0,3.13,4.92,0.0,41.0,22.22,EPKC1,3713,-122.641944, 39.926944
35,2018-08-02 11:03:00,5.9,NW,3.58,12.8,350.0,,,8.84,20.0,279.654,,323.0,2.23,3.58,0.0,44.0,21.67,EPKC1,3713,-122.641944, 39.926944
36,2018-08-02 12:03:00,6.2,NNW,3.13,12.8,335.0,,,8.16,19.44,279.654,,328.0,2.68,3.13,0.0,42.0,21.67,EPKC1,3713,-122.641944, 39.926944
37,2018-08-02 13:03:00,6.4,NNW,4.92,12.8,353.0,,,5.14,20.0,279.654,,346.0,4.02,4.92,0.0,33.0,22.22,EPKC1,3713,-122.641944, 39.926944
38,2018-08-02 14:03:00,6.5,NNW,5.37,12.8,350.0,,,4.65,20.56,279.654,,341.0,3.58,5.37,15.0,33.0,21.67,EPKC1,3713,-122.641944, 39.926944
39,2018-08-02 15:03:00,6.5,N,4.02,12.9,343.0,,,1.76,21.11,279.654,,354.0,2.68,4.02,49.0,26.0,22.22,EPKC1,3713,-122.641944, 39.926944
40,2018-08-02 16:03:00,6.5,NNW,3.13,13.5,355.0,,,1.49,25.56,279.654,,345.0,1.34,3.13,92.0,23.0,23.89,EPKC1,3713,-122.641944, 39.926944
41,2018-08-02 17:03:00,5.9,NE,3.13,13.7,12.0,,,5.65,29.44,279.654,,41.0,1.34,3.13,569.0,27.0,26.11,EPKC1,3713,-122.641944, 39.926944
42,2018-08-02 18:03:00,5.6,SE,4.02,13.2,130.0,,,9.12,34.44,279.654,27.34,124.0,1.79,4.02,735.0,30.0,28.33,EPKC1,3713,-122.641944, 39.926944
43,2018-08-02 19:03:00,5.3,ESE,5.81,13.2,134.0,,,9.12,36.11,279.654,27.34,121.0,2.68,5.81,835.0,30.0,28.33,EPKC1,3713,-122.641944, 39.926944
44,2018-08-02 20:03:00,5.1,ESE,6.26,13.2,123.0,,,7.98,37.78,279.654,28.02,114.0,2.68,6.26,911.0,26.0,29.44,EPKC1,3713,-122.641944, 39.926944
45,2018-08-02 21:03:00,4.6,E,7.15,13.2,117.0,,,7.88,37.78,279.654,28.44,97.0,1.79,7.15,948.0,25.0,30.0,EPKC1,3713,-122.641944, 39.926944
46,2018-08-02 22:03:00,4.6,ESE,6.7,13.1,116.0,,,8.84,37.78,279.654,29.44,117.0,3.13,6.7,888.0,25.0,31.11,EPKC1,3713,-122.641944, 39.926944
47,2018-08-02 23:03:00,4.5,ESE,7.6,13.2,122.0,,,8.94,36.67,279.654,29.0,111.0,3.13,7.6,779.0,26.0,30.56,EPKC1,3713,-122.641944, 39.926944
48,2018-08-03 00:03:00,4.3,ESE,6.7,13.2,134.0,21.67,31.11,10.58,35.56,279.654,28.75,117.0,3.58,6.7,646.0,30.0,30.0,EPKC1,3713,-122.641944, 39.926944
49,2018-08-03 01:03:00,4.5,SE,6.26,13.7,125.0,,,10.08,32.78,279.654,27.44,134.0,3.58,6.26,465.0,32.0,28.33,EPKC1,3713,-122.641944, 39.926944
50,2018-08-03 02:03:00,4.6,S,5.81,13.1,136.0,,,10.43,28.89,279.654,26.78,175.0,2.23,5.81,275.0,35.0,27.22,EPKC1,3713,-122.641944, 39.926944
51,2018-08-03 03:03:00,4.9,S,4.02,13.0,191.0,,,8.58,25.0,279.654,,181.0,2.23,4.02,92.0,33.0,26.11,EPKC1,3713,-122.641944, 39.926944
52,2018-08-03 04:03:00,5.1,NW,5.81,13.0,328.0,,,5.18,23.89,279.654,,323.0,4.47,5.81,4.0,27.0,25.56,EPKC1,3713,-122.641944, 39.926944
53,2018-08-03 05:03:00,5.1,N,6.26,13.0,8.0,,,6.19,22.78,279.654,,11.0,3.58,6.26,0.0,31.0,24.44,EPKC1,3713,-122.641944, 39.926944
54,2018-08-03 06:03:00,5.3,N,5.81,12.9,2.0,,,4.21,22.78,279.654,,350.0,4.47,5.81,0.0,27.0,24.44,EPKC1,3713,-122.641944, 39.926944
55,2018-08-03 07:03:00,5.3,N,5.81,12.9,350.0,,,4.75,21.67,279.654,,350.0,4.02,5.81,0.0,30.0,23.33,EPKC1,3713,-122.641944, 39.926944
56,2018-08-03 08:03:00,5.4,NW,6.7,12.9,339.0,,,6.39,20.56,279.654,,322.0,4.92,6.7,0.0,36.0,22.22,EPKC1,3713,-122.641944, 39.926944
57,2018-08-03 09:03:00,5.5,N,5.81,12.9,319.0,,,7.44,20.0,279.654,,352.0,3.58,5.81,0.0,40.0,21.67,EPKC1,3713,-122.641944, 39.926944
58,2018-08-03 10:03:00,5.7,NNE,4.02,12.8,4.0,,,8.84,19.44,279.654,,16.0,2.68,4.02,0.0,44.0,21.67,EPKC1,3713,-122.641944, 39.926944
59,2018-08-03 11:03:00,5.9,NNW,3.58,12.8,327.0,,,7.29,18.89,279.654,,337.0,2.23,3.58,0.0,41.0,21.11,EPKC1,3713,-122.641944, 39.926944
60,2018-08-03 12:03:00,6.2,NW,3.13,12.8,327.0,,,8.16,18.33,279.654,,307.0,2.23,3.13,0.0,45.0,20.56,EPKC1,3713,-122.641944, 39.926944
61,2018-08-03 13:03:00,6.3,NNW,5.37,12.8,12.0,,,4.16,18.89,279.654,,347.0,4.02,5.37,0.0,33.0,21.11,EPKC1,3713,-122.641944, 39.926944
62,2018-08-03 14:03:00,6.4,N,5.37,12.8,344.0,,,2.81,19.44,279.654,,350.0,4.02,5.37,17.0,30.0,21.11,EPKC1,3713,-122.641944, 39.926944
63,2018-08-03 15:03:00,6.4,NNE,4.02,13.0,351.0,,,1.29,20.56,279.654,,29.0,1.34,4.02,59.0,26.0,21.67,EPKC1,3713,-122.641944, 39.926944
64,2018-08-03 16:03:00,6.3,N,3.13,13.5,8.0,,,2.17,24.44,279.654,,7.0,1.34,3.13,95.0,25.0,23.33,EPKC1,3713,-122.641944, 39.926944
65,2018-08-03 17:03:00,6.2,NE,3.58,13.3,21.0,,,4.64,29.44,279.654,,36.0,0.9,3.58,551.0,26.0,25.56,EPKC1,3713,-122.641944, 39.926944
66,2018-08-03 18:03:00,5.7,ESE,4.47,13.2,128.0,,,5.73,34.44,279.654,27.47,103.0,1.34,4.47,757.0,23.0,28.89,EPKC1,3713,-122.641944, 39.926944
67,2018-08-03 19:03:00,5.1,E,4.92,13.3,116.0,,,4.2,36.11,279.654,27.8,96.0,1.34,4.92,860.0,20.0,29.44,EPKC1,3713,-122.641944, 39.926944
68,2018-08-03 20:03:00,5.0,ESE,7.15,13.2,121.0,,,3.94,37.78,279.654,28.21,122.0,3.13,7.15,927.0,19.0,30.0,EPKC1,3713,-122.641944, 39.926944
69,2018-08-03 21:03:00,4.5,ESE,7.6,13.4,124.0,,,4.1,38.33,279.654,29.1,114.0,3.13,7.6,929.0,18.0,31.11,EPKC1,3713,-122.641944, 39.926944
70,2018-08-03 22:03:00,4.2,SE,8.94,13.2,131.0,,,3.18,37.22,279.654,28.19,126.0,6.26,8.94,880.0,18.0,30.0,EPKC1,3713,-122.641944, 39.926944
71,2018-08-03 23:03:00,4.2,SE,8.05,13.2,125.0,,,4.2,36.11,279.654,27.8,131.0,5.37,8.05,782.0,20.0,29.44,EPKC1,3713,-122.641944, 39.926944
72,2018-08-04 00:03:00,4.0,SE,8.49,13.4,129.0,20.56,31.11,6.34,35.0,279.654,27.5,137.0,4.47,8.49,639.0,24.0,28.89,EPKC1,3713,-122.641944, 39.926944
73,2018-08-04 01:03:00,4.1,SE,8.49,13.3,136.0,,,7.57,32.22,279.654,27.2,136.0,4.47,8.49,487.0,27.0,28.33,EPKC1,3713,-122.641944, 39.926944
74,2018-08-04 02:03:00,4.2,W,8.49,13.1,281.0,,,1.09,30.56,279.654,27.72,271.0,5.37,8.49,301.0,16.0,29.44,EPKC1,3713,-122.641944, 39.926944
75,2018-08-04 03:03:00,4.2,NW,9.84,13.0,309.0,,,-0.35,25.56,279.654,25.84,312.0,7.15,9.84,108.0,17.0,26.67,EPKC1,3713,-122.641944, 39.926944
76,2018-08-04 04:03:00,4.3,WNW,10.28,13.0,303.0,,,-4.39,24.44,279.654,,298.0,6.26,10.28,3.0,13.0,26.11,EPKC1,3713,-122.641944, 39.926944
77,2018-08-04 05:03:00,4.2,N,9.39,12.9,319.0,,,-2.99,22.78,279.654,,349.0,3.58,9.39,0.0,16.0,24.44,EPKC1,3713,-122.641944, 39.926944
78,2018-08-04 06:03:00,4.3,N,7.15,12.9,13.0,,,4.27,20.56,279.654,,5.0,3.13,7.15,0.0,30.0,22.78,EPKC1,3713,-122.641944, 39.926944
79,2018-08-04 07:03:00,4.3,ENE,5.37,12.9,354.0,,,3.78,20.0,279.654,,68.0,0.9,5.37,0.0,30.0,22.22,EPKC1,3713,-122.641944, 39.926944
80,2018-08-04 08:03:00,4.5,SSE,5.37,12.9,117.0,,,3.3,19.44,279.654,,154.0,3.58,5.37,0.0,30.0,21.67,EPKC1,3713,-122.641944, 39.926944
81,2018-08-04 09:03:00,4.6,E,5.37,12.9,136.0,,,3.72,18.89,279.654,,101.0,1.34,5.37,0.0,32.0,21.11,EPKC1,3713,-122.641944, 39.926944
82,2018-08-04 10:03:00,4.7,SSE,2.23,12.8,112.0,,,2.33,17.78,279.654,,163.0,1.34,2.23,0.0,28.0,21.67,EPKC1,3713,-122.641944, 39.926944
83,2018-08-04 11:03:00,4.9,N,3.13,12.8,11.0,,,-0.4,18.89,279.654,,10.0,2.68,3.13,0.0,23.0,21.67,EPKC1,3713,-122.641944, 39.926944
84,2018-08-04 12:03:00,4.9,NNE,3.58,12.8,19.0,,,-0.4,18.89,279.654,,20.0,1.79,3.58,0.0,23.0,21.67,EPKC1,3713,-122.641944, 39.926944
85,2018-08-04 13:03:00,4.9,,2.23,12.8,48.0,,,-0.2,17.22,279.654,,,0.0,2.23,0.0,25.0,20.56,EPKC1,3713,-122.641944, 39.926944
86,2018-08-04 14:03:00,5.0,NE,3.58,12.8,44.0,,,-3.45,19.44,279.654,,37.0,1.34,3.58,16.0,19.0,21.11,EPKC1,3713,-122.641944, 39.926944
87,2018-08-04 15:03:00,5.1,SE,4.92,12.9,133.0,,,1.7,21.11,279.654,,126.0,3.13,4.92,45.0,25.0,22.78,EPKC1,3713,-122.641944, 39.926944
88,2018-08-04 16:03:00,5.0,SE,5.37,13.5,125.0,,,1.16,26.11,279.654,,127.0,3.13,5.37,77.0,21.0,25.0,EPKC1,3713,-122.641944, 39.926944
89,2018-08-04 17:03:00,4.8,ESE,7.15,13.9,121.0,,,0.71,29.44,279.654,,121.0,4.02,7.15,554.0,19.0,26.11,EPKC1,3713,-122.641944, 39.926944
90,2018-08-04 18:03:00,4.7,SE,7.15,13.3,121.0,,,-0.73,33.33,279.654,26.42,136.0,4.47,7.15,760.0,16.0,27.22,EPKC1,3713,-122.641944, 39.926944
91,2018-08-04 19:03:00,4.3,ESE,9.39,13.2,126.0,,,1.8,35.0,279.654,26.93,120.0,3.58,9.39,882.0,18.0,28.33,EPKC1,3713,-122.641944, 39.926944
92,2018-08-04 20:03:00,4.2,ESE,9.39,13.3,128.0,,,2.55,35.0,279.654,26.95,115.0,3.58,9.39,896.0,19.0,28.33,EPKC1,3713,-122.641944, 39.926944
93,2018-08-04 21:03:00,4.3,S,8.94,13.3,121.0,,,0.2,38.89,279.654,27.71,175.0,3.13,8.94,878.0,15.0,29.44,EPKC1,3713,-122.641944, 39.926944
94,2018-08-04 22:03:00,3.7,NNE,6.7,13.2,321.0,,,1.54,37.22,279.654,28.15,27.0,2.68,6.7,916.0,16.0,30.0,EPKC1,3713,-122.641944, 39.926944
95,2018-08-04 23:03:00,3.8,NE,5.37,13.3,45.0,,,5.73,33.89,279.654,27.47,55.0,0.9,5.37,709.0,23.0,28.89,EPKC1,3713,-122.641944, 39.926944
96,2018-08-05 00:03:00,3.7,ENE,4.47,13.3,36.0,20.0,31.11,3.74,33.33,279.654,27.38,76.0,0.9,4.47,590.0,20.0,28.89,EPKC1,3713,-122.641944, 39.926944
97,2018-08-05 01:03:00,3.8,N,4.92,13.3,36.0,,,3.02,31.67,279.654,27.35,351.0,1.79,4.92,408.0,19.0,28.89,EPKC1,3713,-122.641944, 39.926944
98,2018-08-05 02:03:00,3.8,NW,6.26,13.2,306.0,,,0.1,28.89,279.654,26.44,312.0,4.02,6.26,289.0,17.0,27.22,EPKC1,3713,-122.641944, 39.926944
99,2018-08-05 03:03:00,3.8,NW,6.7,13.0,313.0,,,0.23,23.33,279.654,,308.0,5.37,6.7,102.0,21.0,23.89,EPKC1,3713,-122.641944, 39.926944
100,2018-08-05 04:03:00,3.9,NW,6.7,13.0,306.0,,,0.07,20.56,279.654,,322.0,3.58,6.7,5.0,23.0,22.22,EPKC1,3713,-122.641944, 39.926944
101,2018-08-05 05:03:00,4.0,SSE,6.26,12.9,338.0,,,3.3,19.44,279.654,,147.0,2.68,6.26,0.0,30.0,21.67,EPKC1,3713,-122.641944, 39.926944
102,2018-08-05 06:03:00,4.0,SW,4.02,12.9,162.0,,,2.82,18.89,279.654,,231.0,1.34,4.02,0.0,29.0,21.67,EPKC1,3713,-122.641944, 39.926944
103,2018-08-05 07:03:00,4.3,SSE,3.13,12.9,158.0,,,0.54,19.44,279.654,,167.0,1.79,3.13,0.0,23.0,22.78,EPKC1,3713,-122.641944, 39.926944
104,2018-08-05 08:03:00,4.3,SSE,4.47,12.9,126.0,,,0.65,19.44,279.654,,163.0,2.68,4.47,0.0,24.0,22.22,EPKC1,3713,-122.641944, 39.926944
105,2018-08-05 09:03:00,4.4,S,5.81,12.9,179.0,,,0.18,19.44,279.654,,182.0,4.02,5.81,0.0,24.0,21.67,EPKC1,3713,-122.641944, 39.926944
106,2018-08-05 10:03:00,4.5,W,5.37,12.9,174.0,,,0.37,17.22,279.654,,280.0,0.45,5.37,0.0,27.0,20.0,EPKC1,3713,-122.641944, 39.926944
107,2018-08-05 11:03:00,4.6,NW,4.02,12.8,324.0,,,1.35,17.22,279.654,,323.0,2.68,4.02,0.0,30.0,19.44,EPKC1,3713,-122.641944, 39.926944
108,2018-08-05 12:03:00,4.7,NNW,4.92,12.8,341.0,,,1.8,17.22,279.654,,345.0,4.02,4.92,0.0,31.0,19.44,EPKC1,3713,-122.641944, 39.926944
109,2018-08-05 13:03:00,4.8,N,6.26,12.8,2.0,,,2.12,16.67,279.654,,357.0,4.02,6.26,0.0,34.0,18.33,EPKC1,3713,-122.641944, 39.926944
110,2018-08-05 14:03:00,4.9,NNW,5.81,12.8,358.0,,,2.53,17.22,279.654,,337.0,4.92,5.81,15.0,35.0,18.33,EPKC1,3713,-122.641944, 39.926944
111,2018-08-05 15:03:00,5.0,N,5.37,13.0,337.0,,,3.91,18.33,279.654,,349.0,4.02,5.37,76.0,36.0,19.44,EPKC1,3713,-122.641944, 39.926944
112,2018-08-05 16:03:00,5.2,N,4.02,13.5,339.0,,,4.1,21.67,279.654,,349.0,3.13,4.02,142.0,34.0,20.56,EPKC1,3713,-122.641944, 39.926944
113,2018-08-05 17:03:00,5.3,N,4.47,13.5,7.0,,,4.65,24.44,279.654,,10.0,2.23,4.47,400.0,33.0,21.67,EPKC1,3713,-122.641944, 39.926944
114,2018-08-05 18:03:00,5.2,NE,3.58,13.4,16.0,,,3.77,27.22,279.654,,52.0,0.45,3.58,494.0,28.0,23.33,EPKC1,3713,-122.641944, 39.926944
115,2018-08-05 19:03:00,5.3,SE,3.58,13.9,124.0,,,4.64,31.11,279.654,,125.0,1.79,3.58,589.0,26.0,25.56,EPKC1,3713,-122.641944, 39.926944
116,2018-08-05 20:03:00,4.4,ESE,4.92,13.2,121.0,,,4.31,35.0,279.654,26.6,121.0,2.68,4.92,874.0,23.0,27.22,EPKC1,3713,-122.641944, 39.926944
117,2018-08-05 21:03:00,4.6,ESE,5.37,13.2,124.0,,,5.25,35.0,279.654,27.06,116.0,2.23,5.37,768.0,23.0,28.33,EPKC1,3713,-122.641944, 39.926944
118,2018-08-05 22:03:00,4.9,SE,5.81,14.1,130.0,,,5.11,30.56,279.654,,129.0,2.68,5.81,519.0,26.0,26.11,EPKC1,3713,-122.641944, 39.926944
119,2018-08-05 23:03:00,4.4,SE,5.81,13.6,129.0,,,5.4,34.44,279.654,26.71,143.0,2.68,5.81,601.0,24.0,27.78,EPKC1,3713,-122.641944, 39.926944
120,2018-08-06 00:03:00,4.3,SE,7.15,13.8,132.0,18.33,28.33,5.59,32.22,279.654,26.07,125.0,3.13,7.15,611.0,26.0,26.67,EPKC1,3713,-122.641944, 39.926944
121,2018-08-06 01:03:00,4.3,SE,5.81,13.4,120.0,,,5.18,29.44,279.654,,129.0,3.13,5.81,440.0,27.0,25.56,EPKC1,3713,-122.641944, 39.926944
122,2018-08-06 02:03:00,4.4,S,4.92,13.2,125.0,,,4.75,25.56,279.654,,177.0,2.23,4.92,246.0,29.0,23.89,EPKC1,3713,-122.641944, 39.926944
123,2018-08-06 03:03:00,4.5,WSW,3.58,13.0,214.0,,,3.67,22.78,279.654,,254.0,1.79,3.58,81.0,26.0,24.44,EPKC1,3713,-122.641944, 39.926944
124,2018-08-06 04:03:00,4.6,WNW,4.47,13.0,286.0,,,0.87,21.67,279.654,,291.0,3.13,4.47,3.0,22.0,23.89,EPKC1,3713,-122.641944, 39.926944
125,2018-08-06 05:03:00,4.6,N,4.92,12.9,343.0,,,0.4,21.67,279.654,,357.0,3.58,4.92,0.0,22.0,23.33,EPKC1,3713,-122.641944, 39.926944
126,2018-08-06 06:03:00,4.7,N,5.37,12.9,3.0,,,0.65,20.56,279.654,,0.0,4.47,5.37,0.0,24.0,22.22,EPKC1,3713,-122.641944, 39.926944
127,2018-08-06 07:03:00,4.8,NNW,5.81,12.9,330.0,,,1.82,20.0,279.654,,328.0,4.02,5.81,0.0,27.0,21.67,EPKC1,3713,-122.641944, 39.926944
128,2018-08-06 08:03:00,4.9,NNW,6.7,12.9,339.0,,,1.22,20.56,279.654,,341.0,4.92,6.7,0.0,25.0,22.22,EPKC1,3713,-122.641944, 39.926944
129,2018-08-06 09:03:00,4.9,NNW,6.26,12.9,353.0,,,1.82,20.0,279.654,,348.0,4.02,6.26,0.0,27.0,21.67,EPKC1,3713,-122.641944, 39.926944
130,2018-08-06 10:03:00,4.9,N,5.81,12.9,356.0,,,-1.64,19.44,279.654,,8.0,4.02,5.81,0.0,21.0,21.67,EPKC1,3713,-122.641944, 39.926944
131,2018-08-06 11:03:00,4.9,NNE,5.37,12.9,8.0,,,-2.11,19.44,279.654,,19.0,3.13,5.37,0.0,21.0,21.11,EPKC1,3713,-122.641944, 39.926944
132,2018-08-06 12:03:00,5.0,N,4.92,12.9,4.0,,,-0.87,18.89,279.654,,352.0,2.68,4.92,0.0,23.0,21.11,EPKC1,3713,-122.641944, 39.926944
133,2018-08-06 13:03:00,5.0,N,3.58,12.8,353.0,,,-2.98,18.89,279.654,,350.0,2.68,3.58,0.0,19.0,21.67,EPKC1,3713,-122.641944, 39.926944
134,2018-08-06 14:03:00,5.0,NNE,3.58,12.8,340.0,,,-7.49,20.0,279.654,,12.0,2.23,3.58,16.0,13.0,22.22,EPKC1,3713,-122.641944, 39.926944
135,2018-08-06 15:03:00,5.0,NNW,4.02,12.9,4.0,,,-6.09,21.67,279.654,,338.0,2.23,4.02,50.0,14.0,22.78,EPKC1,3713,-122.641944, 39.926944
136,2018-08-06 16:03:00,4.9,NNE,3.13,13.5,344.0,,,-5.87,26.67,279.654,,24.0,0.9,3.13,90.0,12.0,25.56,EPKC1,3713,-122.641944, 39.926944
137,2018-08-06 17:03:00,4.7,NNE,2.68,13.5,18.0,,,-3.06,31.11,279.654,26.47,33.0,0.9,2.68,552.0,13.0,27.78,EPKC1,3713,-122.641944, 39.926944
138,2018-08-06 18:03:00,4.3,ESE,4.92,13.9,126.0,,,-0.29,36.11,279.654,28.13,116.0,1.79,4.92,763.0,14.0,30.0,EPKC1,3713,-122.641944, 39.926944
139,2018-08-06 19:03:00,4.0,ESE,4.47,13.9,122.0,,,-1.92,37.78,279.654,28.48,111.0,1.34,4.47,889.0,12.0,30.56,EPKC1,3713,-122.641944, 39.926944
140,2018-08-06 20:03:00,3.8,E,5.37,13.2,126.0,,,-2.21,39.44,279.654,29.26,93.0,0.9,5.37,960.0,11.0,31.67,EPKC1,3713,-122.641944, 39.926944
