,date_time,soil_temp_set_1,dew_point_temperature_set_1d,heat_index_set_1d,relative_humidity_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
0,2018-08-01 00:00:00,34.06,9.01,32.18,21.31,34.08,HBKCA,2346,-122.57000,41.90000
1,2018-08-01 01:00:00,33.96,7.65,31.07,20.55,33.09,HBKCA,2346,-122.57000,41.90000
2,2018-08-01 02:00:00,33.46,7.61,30.96,20.63,32.98,HBKCA,2346,-122.57000,41.90000
3,2018-08-01 03:00:00,32.76,6.68,29.07,21.83,30.9,HBKCA,2346,-122.57000,41.90000
4,2018-08-01 04:00:00,31.96,7.2,27.74,25.09,29.14,HBKCA,2346,-122.57000,41.90000
5,2018-08-01 05:00:00,31.16,7.77,27.02,27.88,28.02,HBKCA,2346,-122.57000,41.90000
6,2018-08-01 06:00:00,30.36,7.8,,30.94,26.3,HBKCA,2346,-122.57000,41.90000
7,2018-08-01 07:00:00,29.66,7.13,,32.88,24.54,HBKCA,2346,-122.57000,41.90000
8,2018-08-01 08:00:00,28.96,7.05,,35.91,22.99,HBKCA,2346,-122.57000,41.90000
9,2018-08-01 09:00:00,28.26,7.01,,36.56,22.66,HBKCA,2346,-122.57000,41.90000
10,2018-08-01 10:00:00,27.64,6.76,,43.46,19.58,HBKCA,2346,-122.57000,41.90000
11,2018-08-01 10:04:00,27.6,6.87,,43.44,19.71,HBKCA,2346,-122.57000,41.90000
12,2018-08-01 10:08:00,27.56,6.85,,43.11,19.81,HBKCA,2346,-122.57000,41.90000
13,2018-08-01 10:12:00,27.51,6.74,,42.8,19.81,HBKCA,2346,-122.57000,41.90000
14,2018-08-01 10:16:00,27.48,6.72,,43.75,19.43,HBKCA,2346,-122.57000,41.90000
15,2018-08-01 10:20:00,27.44,6.75,,44.41,19.23,HBKCA,2346,-122.57000,41.90000
16,2018-08-01 10:24:00,27.39,6.75,,44.46,19.21,HBKCA,2346,-122.57000,41.90000
17,2018-08-01 10:28:00,27.36,6.74,,44.52,19.18,HBKCA,2346,-122.57000,41.90000
18,2018-08-01 10:33:00,27.31,6.65,,44.37,19.13,HBKCA,2346,-122.57000,41.90000
19,2018-08-01 10:37:00,27.27,6.6,,45.09,18.82,HBKCA,2346,-122.57000,41.90000
20,2018-08-01 10:41:00,27.23,6.52,,46.07,18.39,HBKCA,2346,-122.57000,41.90000
21,2018-08-01 10:45:00,27.18,6.58,,46.8,18.2,HBKCA,2346,-122.57000,41.90000
22,2018-08-01 10:49:00,27.14,6.62,,47.03,18.17,HBKCA,2346,-122.57000,41.90000
23,2018-08-01 10:53:00,27.1,6.69,,47.32,18.15,HBKCA,2346,-122.57000,41.90000
24,2018-08-01 10:57:00,27.06,6.76,,46.89,18.37,HBKCA,2346,-122.57000,41.90000
25,2018-08-01 11:00:00,27.01,6.76,,45.61,18.81,HBKCA,2346,-122.57000,41.90000
