,date_time,altimeter_set_1,wind_gust_set_1,pressure_set_1d,dew_point_temperature_set_1d,heat_index_set_1d,relative_humidity_set_1,wind_speed_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
191,2018-08-08 23:00:00,101693.2,4.39,89357.81,8.68,31.99,21.0,0.0,100593.29,33.94,TAYC1,3533,-120.83583,40.07917
192,2018-08-09 00:00:00,101693.2,5.69,89357.81,6.99,31.54,19.0,0.0,100603.74,33.67,TAYC1,3533,-120.83583,40.07917
193,2018-08-09 01:00:00,101659.34,6.86,89328.06,5.17,31.13,17.0,0.0,100581.09,33.39,TAYC1,3533,-120.83583,40.07917
194,2018-08-09 02:00:00,101659.34,6.19,89328.06,4.44,30.3,17.0,0.0,100615.48,32.5,TAYC1,3533,-120.83583,40.07917
195,2018-08-09 03:00:00,101693.2,4.34,89357.81,6.93,29.22,22.0,0.0,100704.94,31.06,TAYC1,3533,-120.83583,40.07917
196,2018-08-09 04:00:00,101760.93,1.59,89417.33,7.91,27.09,28.0,0.0,100888.64,28.11,TAYC1,3533,-120.83583,40.07917
197,2018-08-09 05:00:00,101828.66,1.11,89476.84,6.96,,33.0,0.0,101111.03,24.28,TAYC1,3533,-120.83583,40.07917
198,2018-08-09 06:00:00,101896.38,0.9,89536.35,6.9,,41.0,0.0,101328.56,20.67,TAYC1,3533,-120.83583,40.07917
199,2018-08-09 07:00:00,101930.25,0.74,89566.11,6.88,,47.0,0.0,101456.19,18.46,TAYC1,3533,-120.83583,40.07917
200,2018-08-09 08:00:00,101964.11,1.11,89595.86,7.17,,54.0,0.0,101571.02,16.58,TAYC1,3533,-120.83583,40.07917
201,2018-08-09 09:00:00,101997.98,0.38,89625.62,7.22,,64.0,0.0,101718.84,13.98,TAYC1,3533,-120.83583,40.07917
202,2018-08-09 10:00:00,101964.11,0.43,89595.86,7.07,,65.0,0.0,101702.81,13.58,TAYC1,3533,-120.83583,40.07917
203,2018-08-09 11:00:00,101997.98,0.35,89625.62,7.5,,76.0,0.0,101823.83,11.63,TAYC1,3533,-120.83583,40.07917
204,2018-08-09 12:00:00,102031.84,0.19,89655.38,7.37,,82.0,0.0,101916.08,10.34,TAYC1,3533,-120.83583,40.07917
205,2018-08-09 13:00:00,102031.84,0.44,89655.38,7.01,,83.0,0.0,101941.19,9.79,TAYC1,3533,-120.83583,40.07917
206,2018-08-09 14:00:00,102065.7,0.3,89685.13,6.86,,89.0,0.0,102030.13,8.59,TAYC1,3533,-120.83583,40.07917
207,2018-08-09 15:00:00,102099.57,0.31,89714.89,6.25,,90.0,0.0,102100.11,7.81,TAYC1,3533,-120.83583,40.07917
208,2018-08-09 16:00:00,102133.43,0.87,89744.64,7.22,,87.0,0.0,102065.13,9.3,TAYC1,3533,-120.83583,40.07917
209,2018-08-09 17:00:00,102133.43,1.02,89744.64,7.15,,65.0,0.0,101867.69,13.67,TAYC1,3533,-120.83583,40.07917
210,2018-08-09 18:00:00,102099.57,1.46,89714.89,7.24,,50.0,0.0,101650.09,17.87,TAYC1,3533,-120.83583,40.07917
211,2018-08-09 19:00:00,102031.84,1.43,89655.38,6.83,,38.0,0.0,101414.49,21.83,TAYC1,3533,-120.83583,40.07917
212,2018-08-09 20:00:00,101930.25,1.79,89566.11,6.7,,30.0,0.0,101159.54,25.56,TAYC1,3533,-120.83583,40.07917
213,2018-08-09 21:00:00,101862.52,1.6,89506.6,7.36,27.94,25.0,0.0,100938.42,29.39,TAYC1,3533,-120.83583,40.07917
214,2018-08-09 22:00:00,101760.93,2.33,89417.33,5.66,30.81,18.0,0.0,100696.63,33.0,TAYC1,3533,-120.83583,40.07917
215,2018-08-09 23:00:00,101693.2,3.08,89357.81,6.99,32.42,18.0,0.0,100567.73,34.61,TAYC1,3533,-120.83583,40.07917
216,2018-08-10 00:00:00,101659.34,4.69,89328.06,8.56,33.55,19.0,0.0,100498.03,35.56,TAYC1,3533,-120.83583,40.07917
217,2018-08-10 01:00:00,101659.34,5.85,89328.06,7.22,33.68,17.0,0.0,100485.59,35.89,TAYC1,3533,-120.83583,40.07917
218,2018-08-10 02:00:00,101659.34,4.0,89328.06,7.22,32.71,18.0,0.0,100523.56,34.89,TAYC1,3533,-120.83583,40.07917
219,2018-08-10 03:00:00,101727.07,2.97,89387.58,4.81,31.66,16.0,0.0,100624.67,34.0,TAYC1,3533,-120.83583,40.07917
220,2018-08-10 04:00:00,101794.79,2.13,89447.08,4.85,28.42,20.0,0.0,100838.62,30.22,TAYC1,3533,-120.83583,40.07917
221,2018-08-10 05:00:00,101862.52,1.7,89506.6,5.91,,29.0,0.0,101106.22,25.22,TAYC1,3533,-120.83583,40.07917
222,2018-08-10 06:00:00,101896.38,1.1,89536.35,7.19,,40.0,0.0,101298.26,21.39,TAYC1,3533,-120.83583,40.07917
223,2018-08-10 07:00:00,101964.11,1.22,89595.86,8.28,,50.0,0.0,101467.15,18.99,TAYC1,3533,-120.83583,40.07917
224,2018-08-10 08:00:00,101997.98,1.21,89625.62,8.12,,53.0,0.0,101548.03,17.89,TAYC1,3533,-120.83583,40.07917
225,2018-08-10 09:00:00,102031.84,1.27,89655.38,7.83,,59.0,0.0,101668.54,15.89,TAYC1,3533,-120.83583,40.07917
226,2018-08-10 10:00:00,102031.84,1.19,89655.38,7.2,,59.0,0.0,101697.92,15.22,TAYC1,3533,-120.83583,40.07917
227,2018-08-10 11:00:00,102065.7,1.82,89685.13,7.33,,68.0,0.0,101822.83,13.16,TAYC1,3533,-120.83583,40.07917
228,2018-08-10 12:00:00,102065.7,1.54,89685.13,6.77,,68.0,0.0,101849.23,12.57,TAYC1,3533,-120.83583,40.07917
229,2018-08-10 13:00:00,102099.57,0.8,89714.89,6.92,,76.0,0.0,101952.41,11.03,TAYC1,3533,-120.83583,40.07917
230,2018-08-10 14:00:00,102099.57,0.5,89714.89,6.72,,79.0,0.0,101988.32,10.24,TAYC1,3533,-120.83583,40.07917
231,2018-08-10 15:00:00,102167.3,0.15,89774.41,6.85,,86.0,0.0,102108.66,9.09,TAYC1,3533,-120.83583,40.07917
232,2018-08-10 16:00:00,102201.16,0.84,89804.16,6.98,,79.0,0.0,102077.49,10.51,TAYC1,3533,-120.83583,40.07917
233,2018-08-10 17:00:00,102201.16,1.02,89804.16,7.56,,61.0,0.0,101872.83,15.08,TAYC1,3533,-120.83583,40.07917
234,2018-08-10 18:00:00,102133.43,1.01,89744.64,7.89,,49.0,0.0,101639.51,18.9,TAYC1,3533,-120.83583,40.07917
235,2018-08-10 19:00:00,102099.57,1.28,89714.89,8.11,,39.0,0.0,101440.0,22.83,TAYC1,3533,-120.83583,40.07917
236,2018-08-10 20:00:00,102031.84,1.72,89655.38,8.44,26.56,31.0,0.0,101201.85,27.0,TAYC1,3533,-120.83583,40.07917
237,2018-08-10 21:00:00,101964.11,1.84,89595.86,7.05,28.72,23.0,0.0,100997.58,30.44,TAYC1,3533,-120.83583,40.07917
238,2018-08-10 22:00:00,101896.38,1.75,89536.35,5.75,30.92,18.0,0.0,100826.4,33.11,TAYC1,3533,-120.83583,40.07917
239,2018-08-10 23:00:00,101828.66,6.0,89476.84,6.13,32.28,17.0,0.0,100703.64,34.56,TAYC1,3533,-120.83583,40.07917
240,2018-08-11 00:00:00,101794.79,5.47,89447.08,5.48,32.48,16.0,0.0,100659.86,34.83,TAYC1,3533,-120.83583,40.07917
241,2018-08-11 01:00:00,101760.93,4.9,89417.33,3.68,32.45,14.0,0.0,100622.26,34.94,TAYC1,3533,-120.83583,40.07917
242,2018-08-11 02:00:00,101727.07,4.47,89387.58,3.56,32.3,14.0,0.0,100594.89,34.78,TAYC1,3533,-120.83583,40.07917
243,2018-08-11 03:00:00,101760.93,3.53,89417.33,2.88,31.51,14.0,0.0,100660.54,33.94,TAYC1,3533,-120.83583,40.07917
244,2018-08-11 04:00:00,101828.66,2.77,89476.84,6.1,27.81,23.0,0.0,100907.3,29.33,TAYC1,3533,-120.83583,40.07917
245,2018-08-11 05:00:00,101896.38,1.11,89536.35,5.67,,30.0,0.0,101173.82,24.39,TAYC1,3533,-120.83583,40.07917
246,2018-08-11 06:00:00,101930.25,1.18,89566.11,6.29,,38.0,0.0,101339.11,21.22,TAYC1,3533,-120.83583,40.07917
247,2018-08-11 07:00:00,101930.25,0.88,89566.11,5.91,,42.0,0.0,101425.04,19.19,TAYC1,3533,-120.83583,40.07917
248,2018-08-11 08:00:00,101964.11,0.56,89595.86,6.56,,50.0,0.0,101546.76,17.14,TAYC1,3533,-120.83583,40.07917
249,2018-08-11 09:00:00,101964.11,0.55,89595.86,5.73,,52.0,0.0,101612.94,15.62,TAYC1,3533,-120.83583,40.07917
250,2018-08-11 10:00:00,101964.11,0.51,89595.86,5.62,,58.0,0.0,101692.67,13.81,TAYC1,3533,-120.83583,40.07917
251,2018-08-11 11:00:00,101964.11,0.74,89595.86,5.95,,64.0,0.0,101744.76,12.64,TAYC1,3533,-120.83583,40.07917
252,2018-08-11 12:00:00,101964.11,0.43,89595.86,5.73,,67.0,0.0,101786.5,11.71,TAYC1,3533,-120.83583,40.07917
253,2018-08-11 13:00:00,101997.98,1.01,89625.62,5.55,,72.0,0.0,101878.25,10.43,TAYC1,3533,-120.83583,40.07917
254,2018-08-11 14:00:00,101997.98,0.85,89625.62,5.5,,77.0,0.0,101926.64,9.37,TAYC1,3533,-120.83583,40.07917
255,2018-08-11 15:00:00,102065.7,0.49,89685.13,4.81,,77.0,0.0,102027.0,8.66,TAYC1,3533,-120.83583,40.07917
256,2018-08-11 16:00:00,102099.57,0.8,89714.89,6.08,,73.0,0.0,101964.24,10.77,TAYC1,3533,-120.83583,40.07917
257,2018-08-11 17:00:00,102065.7,0.75,89685.13,7.77,,62.0,0.0,101739.11,15.05,TAYC1,3533,-120.83583,40.07917
258,2018-08-11 18:00:00,102031.84,1.17,89655.38,6.43,,45.0,0.0,101548.33,18.67,TAYC1,3533,-120.83583,40.07917
259,2018-08-11 19:00:00,101997.98,1.5,89625.62,6.29,,35.0,0.0,101350.38,22.56,TAYC1,3533,-120.83583,40.07917
260,2018-08-11 20:00:00,101930.25,2.03,89566.11,5.4,,26.0,0.0,101123.85,26.44,TAYC1,3533,-120.83583,40.07917
261,2018-08-11 21:00:00,101828.66,2.03,89476.84,6.39,28.08,23.0,0.0,100893.82,29.67,TAYC1,3533,-120.83583,40.07917
262,2018-08-11 22:00:00,101760.93,3.97,89417.33,1.5,31.07,13.0,0.0,100677.5,33.5,TAYC1,3533,-120.83583,40.07917
263,2018-08-11 23:00:00,101727.07,4.42,89387.58,0.01,31.64,11.0,0.0,100605.69,34.5,TAYC1,3533,-120.83583,40.07917
264,2018-08-12 00:00:00,101693.2,4.76,89357.81,3.15,31.82,14.0,0.0,100580.5,34.28,TAYC1,3533,-120.83583,40.07917
265,2018-08-12 01:00:00,101659.34,4.24,89328.06,3.02,31.66,14.0,0.0,100553.52,34.11,TAYC1,3533,-120.83583,40.07917
266,2018-08-12 02:00:00,101659.34,3.62,89328.06,2.53,31.1,14.0,0.0,100576.95,33.5,TAYC1,3533,-120.83583,40.07917
267,2018-08-12 03:00:00,101625.47,3.57,89298.3,2.27,29.79,15.0,0.0,100601.42,32.0,TAYC1,3533,-120.83583,40.07917
268,2018-08-12 04:00:00,101659.34,3.15,89328.06,1.54,28.15,16.0,0.0,100713.23,30.0,TAYC1,3533,-120.83583,40.07917
269,2018-08-12 05:00:00,101760.93,2.08,89417.33,3.97,,26.0,0.0,101023.43,24.78,TAYC1,3533,-120.83583,40.07917
270,2018-08-12 06:00:00,101828.66,1.56,89476.84,4.75,,32.0,0.0,101193.85,22.28,TAYC1,3533,-120.83583,40.07917
271,2018-08-12 07:00:00,101828.66,0.63,89476.84,5.81,,42.0,0.0,101328.64,19.08,TAYC1,3533,-120.83583,40.07917
272,2018-08-12 08:00:00,101828.66,0.77,89476.84,5.7,,47.0,0.0,101410.18,17.18,TAYC1,3533,-120.83583,40.07917
273,2018-08-12 09:00:00,101862.52,1.24,89506.6,5.95,,55.0,0.0,101539.3,14.99,TAYC1,3533,-120.83583,40.07917
274,2018-08-12 10:00:00,101862.52,0.38,89506.6,5.05,,55.0,0.0,101582.09,14.02,TAYC1,3533,-120.83583,40.07917
275,2018-08-12 11:00:00,101862.52,0.38,89506.6,5.69,,64.0,0.0,101655.48,12.37,TAYC1,3533,-120.83583,40.07917
276,2018-08-12 12:00:00,101896.38,0.51,89536.35,5.51,,68.0,0.0,101739.19,11.26,TAYC1,3533,-120.83583,40.07917
277,2018-08-12 13:00:00,101896.38,0.49,89536.35,5.27,,72.0,0.0,101789.97,10.14,TAYC1,3533,-120.83583,40.07917
278,2018-08-12 14:00:00,101930.25,0.56,89566.11,4.71,,72.0,0.0,101850.3,9.56,TAYC1,3533,-120.83583,40.07917
279,2018-08-12 15:00:00,101964.11,0.19,89595.86,4.39,,75.0,0.0,101927.3,8.62,TAYC1,3533,-120.83583,40.07917
280,2018-08-12 16:00:00,101997.98,0.46,89625.62,5.86,,75.0,0.0,101891.44,10.14,TAYC1,3533,-120.83583,40.07917
281,2018-08-12 17:00:00,101964.11,0.74,89595.86,5.91,,55.0,0.0,101642.77,14.94,TAYC1,3533,-120.83583,40.07917
282,2018-08-12 18:00:00,101896.38,0.92,89536.35,5.8,,42.0,0.0,101396.46,19.07,TAYC1,3533,-120.83583,40.07917
283,2018-08-12 19:00:00,101862.52,2.0,89506.6,5.58,,33.0,0.0,101209.17,22.72,TAYC1,3533,-120.83583,40.07917
284,2018-08-12 20:00:00,101794.79,1.69,89447.08,5.17,26.22,25.0,0.0,100973.72,26.83,TAYC1,3533,-120.83583,40.07917
285,2018-08-12 21:00:00,101693.2,3.05,89357.81,5.27,28.18,21.0,0.0,100750.97,29.89,TAYC1,3533,-120.83583,40.07917
286,2018-08-12 22:00:00,101625.47,4.35,89298.3,2.95,30.53,15.0,0.0,100569.25,32.83,TAYC1,3533,-120.83583,40.07917
287,2018-08-12 23:00:00,101591.61,4.99,89268.55,-1.71,31.01,10.0,0.0,100493.19,33.94,TAYC1,3533,-120.83583,40.07917
288,2018-08-13 00:00:00,101557.75,5.88,89238.79,-0.3,31.3,11.0,0.0,100453.14,34.11,TAYC1,3533,-120.83583,40.07917
289,2018-08-13 01:00:00,101523.88,6.55,89209.03,-0.6,30.97,11.0,0.0,100434.59,33.72,TAYC1,3533,-120.83583,40.07917
290,2018-08-13 02:00:00,101557.75,4.98,89238.79,-2.57,30.09,10.0,0.0,100502.4,32.83,TAYC1,3533,-120.83583,40.07917
291,2018-08-13 03:00:00,101591.61,4.48,89268.55,-3.52,29.11,10.0,0.0,100583.24,31.61,TAYC1,3533,-120.83583,40.07917
292,2018-08-13 04:00:00,101625.47,2.66,89298.3,-1.95,27.49,13.0,0.0,100712.56,29.17,TAYC1,3533,-120.83583,40.07917
293,2018-08-13 05:00:00,101727.07,1.58,89387.58,1.53,,23.0,0.0,101024.35,23.94,TAYC1,3533,-120.83583,40.07917
294,2018-08-13 06:00:00,101794.79,0.87,89447.08,3.09,,32.0,0.0,101239.5,20.39,TAYC1,3533,-120.83583,40.07917
295,2018-08-13 07:00:00,101828.66,0.54,89476.84,3.83,,40.0,0.0,101389.12,17.67,TAYC1,3533,-120.83583,40.07917
296,2018-08-13 08:00:00,101862.52,0.44,89506.6,4.4,,49.0,0.0,101533.67,15.12,TAYC1,3533,-120.83583,40.07917
297,2018-08-13 09:00:00,101862.52,0.8,89506.6,4.33,,54.0,0.0,101603.39,13.54,TAYC1,3533,-120.83583,40.07917
298,2018-08-13 10:00:00,101862.52,0.21,89506.6,3.93,,55.0,0.0,101635.0,12.83,TAYC1,3533,-120.83583,40.07917
299,2018-08-13 11:00:00,101862.52,0.24,89506.6,4.8,,67.0,0.0,101728.93,10.74,TAYC1,3533,-120.83583,40.07917
300,2018-08-13 12:00:00,101896.38,0.12,89536.35,4.87,,73.0,0.0,101818.28,9.52,TAYC1,3533,-120.83583,40.07917
301,2018-08-13 13:00:00,101896.38,0.57,89536.35,4.54,,75.0,0.0,101852.23,8.78,TAYC1,3533,-120.83583,40.07917
302,2018-08-13 14:00:00,101930.25,0.07,89566.11,4.91,,84.0,0.0,101946.63,7.47,TAYC1,3533,-120.83583,40.07917
303,2018-08-13 15:00:00,101964.11,0.19,89595.86,4.46,,84.0,0.0,102001.93,7.01,TAYC1,3533,-120.83583,40.07917
304,2018-08-13 16:00:00,101964.11,0.87,89595.86,5.58,,78.0,0.0,101897.83,9.26,TAYC1,3533,-120.83583,40.07917
305,2018-08-13 17:00:00,101930.25,0.82,89566.11,4.88,,54.0,0.0,101645.22,14.12,TAYC1,3533,-120.83583,40.07917
306,2018-08-13 18:00:00,101896.38,1.47,89536.35,4.56,,41.0,0.0,101438.46,18.09,TAYC1,3533,-120.83583,40.07917
307,2018-08-13 19:00:00,101828.66,2.3,89476.84,4.45,,32.0,0.0,101208.05,21.94,TAYC1,3533,-120.83583,40.07917
308,2018-08-13 20:00:00,101794.79,1.53,89447.08,3.93,,24.0,0.0,101004.91,26.06,TAYC1,3533,-120.83583,40.07917
309,2018-08-13 21:00:00,101693.2,1.99,89357.81,4.34,27.93,20.0,0.0,100762.06,29.61,TAYC1,3533,-120.83583,40.07917
310,2018-08-13 22:00:00,101659.34,4.76,89328.06,1.9,30.4,14.0,0.0,100607.05,32.72,TAYC1,3533,-120.83583,40.07917
311,2018-08-13 23:00:00,101625.47,5.71,89298.3,2.35,30.9,14.0,0.0,100551.92,33.28,TAYC1,3533,-120.83583,40.07917
312,2018-08-14 00:00:00,101557.75,4.51,89238.79,0.4,30.92,12.0,0.0,100476.51,33.5,TAYC1,3533,-120.83583,40.07917
313,2018-08-14 01:00:00,101523.88,4.74,89209.03,0.36,30.87,12.0,0.0,100445.31,33.44,TAYC1,3533,-120.83583,40.07917
314,2018-08-14 02:00:00,101523.88,4.41,89209.03,-0.34,30.11,12.0,0.0,100479.25,32.56,TAYC1,3533,-120.83583,40.07917
315,2018-08-14 03:00:00,101523.88,3.81,89209.03,-1.22,29.18,12.0,0.0,100522.73,31.44,TAYC1,3533,-120.83583,40.07917
316,2018-08-14 04:00:00,101591.61,2.45,89268.55,2.05,26.53,19.0,0.0,100736.59,27.72,TAYC1,3533,-120.83583,40.07917
317,2018-08-14 05:00:00,101625.47,2.06,89298.3,2.5,,25.0,0.0,100932.46,23.72,TAYC1,3533,-120.83583,40.07917
318,2018-08-14 06:00:00,101659.34,1.13,89328.06,2.91,,32.0,0.0,101113.23,20.19,TAYC1,3533,-120.83583,40.07917
319,2018-08-14 07:00:00,101693.2,0.77,89357.81,4.22,,41.0,0.0,101252.51,17.71,TAYC1,3533,-120.83583,40.07917
320,2018-08-14 08:00:00,101727.07,0.23,89387.58,5.15,,51.0,0.0,101390.74,15.3,TAYC1,3533,-120.83583,40.07917
321,2018-08-14 09:00:00,101727.07,1.01,89387.58,5.27,,57.0,0.0,101460.71,13.71,TAYC1,3533,-120.83583,40.07917
322,2018-08-14 10:00:00,101760.93,1.01,89417.33,4.69,,59.0,0.0,101545.65,12.56,TAYC1,3533,-120.83583,40.07917
323,2018-08-14 11:00:00,101727.07,0.5,89387.58,4.68,,63.0,0.0,101557.12,11.55,TAYC1,3533,-120.83583,40.07917
324,2018-08-14 12:00:00,101727.07,0.32,89387.58,4.22,,68.0,0.0,101631.35,9.91,TAYC1,3533,-120.83583,40.07917
325,2018-08-14 13:00:00,101760.93,0.81,89417.33,4.54,,75.0,0.0,101717.3,8.77,TAYC1,3533,-120.83583,40.07917
326,2018-08-14 14:00:00,101760.93,0.31,89417.33,4.47,,76.0,0.0,101729.72,8.5,TAYC1,3533,-120.83583,40.07917
327,2018-08-14 15:00:00,101828.66,0.61,89476.84,4.76,,79.0,0.0,101809.86,8.23,TAYC1,3533,-120.83583,40.07917
328,2018-08-14 16:00:00,101828.66,0.8,89476.84,5.1,,80.0,0.0,101802.46,8.39,TAYC1,3533,-120.83583,40.07917
329,2018-08-14 17:00:00,101828.66,0.76,89476.84,5.96,,61.0,0.0,101576.19,13.39,TAYC1,3533,-120.83583,40.07917
330,2018-08-14 18:00:00,101760.93,0.97,89417.33,4.88,,42.0,0.0,101304.89,18.06,TAYC1,3533,-120.83583,40.07917
331,2018-08-14 19:00:00,101727.07,1.73,89387.58,4.35,,32.0,0.0,101111.68,21.83,TAYC1,3533,-120.83583,40.07917
332,2018-08-14 20:00:00,101659.34,2.2,89328.06,4.98,,27.0,0.0,100900.1,25.33,TAYC1,3533,-120.83583,40.07917
333,2018-08-14 21:00:00,101625.47,1.36,89298.3,4.79,26.68,23.0,0.0,100767.66,27.78,TAYC1,3533,-120.83583,40.07917
334,2018-08-14 22:00:00,101523.88,1.69,89209.03,5.42,28.32,21.0,0.0,100576.52,30.06,TAYC1,3533,-120.83583,40.07917
335,2018-08-14 23:00:00,101422.29,4.08,89119.77,6.16,30.56,19.0,0.0,100374.23,32.67,TAYC1,3533,-120.83583,40.07917
336,2018-08-15 00:00:00,101354.56,5.13,89060.25,6.58,31.04,19.0,0.0,100287.93,33.17,TAYC1,3533,-120.83583,40.07917
337,2018-08-15 01:00:00,101354.56,4.86,89060.25,7.67,30.04,22.0,0.0,100335.35,31.94,TAYC1,3533,-120.83583,40.07917
338,2018-08-15 02:00:00,101388.43,4.82,89090.01,5.51,29.83,19.0,0.0,100370.91,31.89,TAYC1,3533,-120.83583,40.07917
339,2018-08-15 03:00:00,101388.43,3.64,89090.01,6.5,28.78,22.0,0.0,100422.68,30.56,TAYC1,3533,-120.83583,40.07917
340,2018-08-15 04:00:00,101490.02,1.84,89179.28,8.25,27.37,28.0,0.0,100604.51,28.5,TAYC1,3533,-120.83583,40.07917
341,2018-08-15 05:00:00,101523.88,2.13,89209.03,7.59,,32.0,0.0,100758.63,25.5,TAYC1,3533,-120.83583,40.07917
342,2018-08-15 06:00:00,101523.88,1.31,89209.03,7.19,,36.0,0.0,100856.49,23.11,TAYC1,3533,-120.83583,40.07917
343,2018-08-15 07:00:00,101557.75,1.63,89238.79,8.65,,45.0,0.0,100974.09,21.09,TAYC1,3533,-120.83583,40.07917
344,2018-08-15 08:00:00,101591.61,1.5,89268.55,9.27,,52.0,0.0,101077.72,19.43,TAYC1,3533,-120.83583,40.07917
345,2018-08-15 09:00:00,101591.61,0.39,89268.55,9.39,,57.0,0.0,101134.82,18.09,TAYC1,3533,-120.83583,40.07917
346,2018-08-15 10:00:00,101625.47,0.64,89298.3,9.8,,64.0,0.0,101228.78,16.69,TAYC1,3533,-120.83583,40.07917
347,2018-08-15 11:00:00,101591.61,0.7,89268.55,9.76,,68.0,0.0,101238.04,15.7,TAYC1,3533,-120.83583,40.07917
348,2018-08-15 12:00:00,101625.47,0.03,89298.3,9.74,,68.0,0.0,101272.65,15.68,TAYC1,3533,-120.83583,40.07917
349,2018-08-15 13:00:00,101659.34,0.91,89328.06,10.19,,74.0,0.0,101344.0,14.82,TAYC1,3533,-120.83583,40.07917
350,2018-08-15 14:00:00,101693.2,1.17,89357.81,9.37,,73.0,0.0,101405.95,14.18,TAYC1,3533,-120.83583,40.07917
351,2018-08-15 15:00:00,101727.07,0.63,89387.58,8.66,,72.0,0.0,101462.76,13.66,TAYC1,3533,-120.83583,40.07917
352,2018-08-15 16:00:00,101794.79,0.63,89447.08,9.18,,78.0,0.0,101561.37,12.96,TAYC1,3533,-120.83583,40.07917
353,2018-08-15 17:00:00,101794.79,0.86,89447.08,9.12,,59.0,0.0,101372.82,17.26,TAYC1,3533,-120.83583,40.07917
354,2018-08-15 18:00:00,101760.93,1.01,89417.33,9.25,,46.0,0.0,101163.5,21.39,TAYC1,3533,-120.83583,40.07917
355,2018-08-15 19:00:00,101727.07,1.89,89387.58,8.78,,36.0,0.0,100985.1,24.89,TAYC1,3533,-120.83583,40.07917
356,2018-08-15 20:00:00,101659.34,2.78,89328.06,7.07,27.21,26.0,0.0,100776.79,28.39,TAYC1,3533,-120.83583,40.07917
357,2018-08-15 21:00:00,101625.47,2.87,89298.3,7.24,28.92,23.0,0.0,100653.12,30.67,TAYC1,3533,-120.83583,40.07917
358,2018-08-15 22:00:00,101557.75,2.39,89238.79,7.23,30.24,21.0,0.0,100525.65,32.22,TAYC1,3533,-120.83583,40.07917
359,2018-08-15 23:00:00,101523.88,5.68,89209.03,5.48,30.61,18.0,0.0,100470.54,32.78,TAYC1,3533,-120.83583,40.07917
360,2018-08-16 00:00:00,101523.88,5.98,89209.03,1.33,30.88,13.0,0.0,100451.43,33.28,TAYC1,3533,-120.83583,40.07917
361,2018-08-16 01:00:00,101523.88,5.46,89209.03,2.08,30.6,14.0,0.0,100464.5,32.94,TAYC1,3533,-120.83583,40.07917
362,2018-08-16 02:00:00,101523.88,4.8,89209.03,2.41,29.94,15.0,0.0,100494.26,32.17,TAYC1,3533,-120.83583,40.07917
363,2018-08-16 03:00:00,101591.61,3.89,89268.55,1.51,29.0,15.0,0.0,100604.55,31.06,TAYC1,3533,-120.83583,40.07917
364,2018-08-16 04:00:00,101625.47,2.9,89298.3,2.12,27.21,18.0,0.0,100730.29,28.72,TAYC1,3533,-120.83583,40.07917
365,2018-08-16 05:00:00,101693.2,1.86,89357.81,4.4,,28.0,0.0,100985.67,24.06,TAYC1,3533,-120.83583,40.07917
366,2018-08-16 06:00:00,101760.93,1.37,89417.33,4.21,,32.0,0.0,101152.02,21.67,TAYC1,3533,-120.83583,40.07917
367,2018-08-16 07:00:00,101794.79,1.46,89447.08,5.15,,41.0,0.0,101309.47,18.74,TAYC1,3533,-120.83583,40.07917
368,2018-08-16 08:00:00,101862.52,0.95,89506.6,5.28,,49.0,0.0,101492.09,16.07,TAYC1,3533,-120.83583,40.07917
369,2018-08-16 09:00:00,101896.38,0.96,89536.35,5.23,,54.0,0.0,101594.65,14.5,TAYC1,3533,-120.83583,40.07917
370,2018-08-16 10:00:00,101896.38,0.81,89536.35,5.1,,58.0,0.0,101649.57,13.26,TAYC1,3533,-120.83583,40.07917
371,2018-08-16 11:00:00,101930.25,0.73,89566.11,5.26,,65.0,0.0,101754.08,11.68,TAYC1,3533,-120.83583,40.07917
372,2018-08-16 12:00:00,101964.11,0.23,89595.86,5.53,,71.0,0.0,101835.79,10.62,TAYC1,3533,-120.83583,40.07917
373,2018-08-16 13:00:00,101997.98,0.33,89625.62,5.02,,72.0,0.0,101903.33,9.88,TAYC1,3533,-120.83583,40.07917
374,2018-08-16 14:00:00,102031.84,0.26,89655.38,4.85,,75.0,0.0,101972.91,9.1,TAYC1,3533,-120.83583,40.07917
375,2018-08-16 15:00:00,102099.57,0.0,89714.89,4.83,,79.0,0.0,102077.48,8.3,TAYC1,3533,-120.83583,40.07917
376,2018-08-16 16:00:00,102133.43,0.46,89744.64,6.3,,76.0,0.0,102015.33,10.39,TAYC1,3533,-120.83583,40.07917
377,2018-08-16 17:00:00,102133.43,0.83,89744.64,5.36,,52.0,0.0,101798.81,15.23,TAYC1,3533,-120.83583,40.07917
378,2018-08-16 18:00:00,102099.57,1.63,89714.89,6.16,,43.0,0.0,101597.78,19.09,TAYC1,3533,-120.83583,40.07917
379,2018-08-16 19:00:00,102065.7,1.94,89685.13,5.73,,33.0,0.0,101403.96,22.89,TAYC1,3533,-120.83583,40.07917
380,2018-08-16 20:00:00,102031.84,2.04,89655.38,5.88,26.43,26.0,0.0,101201.97,27.0,TAYC1,3533,-120.83583,40.07917
381,2018-08-16 21:00:00,101964.11,3.28,89595.86,7.53,28.63,24.0,0.0,101003.87,30.28,TAYC1,3533,-120.83583,40.07917
382,2018-08-16 22:00:00,101964.11,5.79,89595.86,5.75,30.09,19.0,0.0,100929.89,32.17,TAYC1,3533,-120.83583,40.07917
