,date_time,wind_speed_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,dew_point_temperature_set_1d,pressure_set_1,altimeter_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,solar_radiation_set_1,precip_accum_ten_minute_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
18,2018-08-07 21:10:00,0.98,N,3.4,4.28,82060.0,102564.96,29.29,7.0,18.0,880.0,0.0,100485.67,31.33,UCCA,6040,-120.36306,39.24583
19,2018-08-07 21:20:00,0.58,SE,2.01,4.03,82060.0,102564.96,29.85,124.0,17.0,890.0,0.0,100441.87,32.0,UCCA,6040,-120.36306,39.24583
20,2018-08-07 21:30:00,0.63,N,2.01,3.52,82070.0,102577.46,29.32,352.0,17.0,870.0,0.0,100494.03,31.39,UCCA,6040,-120.36306,39.24583
21,2018-08-07 21:40:00,0.72,SSW,2.19,4.77,82060.0,102564.96,29.04,198.0,19.0,860.0,0.0,100507.29,31.0,UCCA,6040,-120.36306,39.24583
22,2018-08-07 21:50:00,0.63,SE,1.83,5.65,82060.0,102564.96,29.23,133.0,20.0,840.0,0.0,100496.06,31.17,UCCA,6040,-120.36306,39.24583
23,2018-08-07 22:00:00,0.8,SE,2.68,7.1,82060.0,102564.96,30.09,132.0,21.0,820.0,0.0,100437.72,32.06,UCCA,6040,-120.36306,39.24583
24,2018-08-07 22:10:00,0.98,SSE,2.77,7.39,82060.0,102564.96,29.73,149.0,22.0,790.0,0.0,100467.09,31.61,UCCA,6040,-120.36306,39.24583
25,2018-08-07 22:20:00,0.94,S,2.73,8.19,82060.0,102564.96,29.33,176.0,24.0,740.0,0.0,100503.08,31.06,UCCA,6040,-120.36306,39.24583
26,2018-08-07 22:30:00,0.76,E,2.19,8.07,82060.0,102564.96,28.63,90.0,25.0,190.0,0.0,100558.43,30.22,UCCA,6040,-120.36306,39.24583
27,2018-08-07 22:40:00,0.72,ESE,2.51,8.12,82060.0,102564.96,28.16,116.0,26.0,470.0,0.0,100598.82,29.61,UCCA,6040,-120.36306,39.24583
28,2018-08-07 22:50:00,0.85,ESE,1.92,8.03,82060.0,102564.96,28.07,104.0,26.0,560.0,0.0,100606.13,29.5,UCCA,6040,-120.36306,39.24583
29,2018-08-07 23:00:00,0.94,SSE,3.31,7.55,82070.0,102577.46,27.62,167.0,26.0,470.0,0.0,100655.7,28.94,UCCA,6040,-120.36306,39.24583
30,2018-08-07 23:10:00,0.72,E,2.23,7.91,82060.0,102564.96,27.09,84.0,28.0,450.0,0.0,100698.92,28.11,UCCA,6040,-120.36306,39.24583
31,2018-08-07 23:20:00,0.76,ESE,2.06,7.87,82070.0,102577.46,27.05,120.0,28.0,440.0,0.0,100714.55,28.06,UCCA,6040,-120.36306,39.24583
32,2018-08-07 23:30:00,0.63,ESE,1.7,7.91,82060.0,102564.96,27.09,120.0,28.0,430.0,0.0,100698.92,28.11,UCCA,6040,-120.36306,39.24583
33,2018-08-07 23:40:00,0.58,E,1.88,8.1,82070.0,102577.46,27.25,86.0,28.0,420.0,0.0,100696.42,28.33,UCCA,6040,-120.36306,39.24583
34,2018-08-07 23:50:00,0.4,N,1.56,7.96,82070.0,102577.46,27.13,9.0,28.0,400.0,0.0,100707.16,28.17,UCCA,6040,-120.36306,39.24583
35,2018-08-08 00:00:00,0.4,SE,1.74,7.96,82070.0,102577.46,27.13,127.0,,360.0,0.0,100707.16,28.17,UCCA,6040,-120.36306,39.24583
36,2018-08-08 00:10:00,0.54,NE,1.83,7.67,82060.0,102564.96,26.89,37.0,28.0,320.0,0.0,100717.74,27.83,UCCA,6040,-120.36306,39.24583
37,2018-08-08 00:20:00,0.54,ESE,2.23,7.41,82060.0,102564.96,26.45,107.0,29.0,210.0,0.0,100777.78,26.94,UCCA,6040,-120.36306,39.24583
38,2018-08-08 00:30:00,0.67,NE,1.38,7.67,82070.0,102577.46,26.18,34.0,30.0,160.0,0.0,100808.32,26.67,UCCA,6040,-120.36306,39.24583
39,2018-08-08 00:40:00,0.49,NE,1.74,7.57,82070.0,102577.46,,51.0,30.0,210.0,0.0,100815.79,26.56,UCCA,6040,-120.36306,39.24583
40,2018-08-08 00:50:00,0.49,ENE,2.23,7.37,82070.0,102577.46,,58.0,30.0,240.0,0.0,100831.43,26.33,UCCA,6040,-120.36306,39.24583
41,2018-08-08 01:00:00,0.4,NNE,1.03,7.13,82070.0,102577.46,,31.0,30.0,210.0,0.0,100849.81,26.06,UCCA,6040,-120.36306,39.24583
42,2018-08-08 01:10:00,0.22,NE,1.3,7.73,82070.0,102577.46,,49.0,32.0,130.0,0.0,100876.35,25.67,UCCA,6040,-120.36306,39.24583
43,2018-08-08 01:20:00,0.31,SW,1.21,7.44,82080.0,102589.96,,224.0,32.0,110.0,0.0,100911.92,25.33,UCCA,6040,-120.36306,39.24583
44,2018-08-08 01:30:00,0.18,SE,0.8,7.24,82080.0,102589.96,,131.0,32.0,100.0,0.0,100927.0,25.11,UCCA,6040,-120.36306,39.24583
45,2018-08-08 01:40:00,0.67,SSE,2.01,7.74,82070.0,102577.46,,165.0,34.0,90.0,0.0,100944.88,24.67,UCCA,6040,-120.36306,39.24583
46,2018-08-08 01:50:00,0.45,SSE,1.65,8.39,82070.0,102577.46,,167.0,37.0,80.0,0.0,100991.01,24.0,UCCA,6040,-120.36306,39.24583
47,2018-08-08 02:00:00,0.27,SSE,1.3,7.69,82080.0,102589.96,,166.0,36.0,70.0,0.0,101026.22,23.67,UCCA,6040,-120.36306,39.24583
48,2018-08-08 02:10:00,0.13,WSW,0.67,7.89,82080.0,102589.96,,252.0,37.0,60.0,0.0,101042.15,23.44,UCCA,6040,-120.36306,39.24583
49,2018-08-08 02:20:00,0.05,NNW,0.54,7.59,82090.0,102602.45,,332.0,37.0,50.0,0.0,101077.42,23.11,UCCA,6040,-120.36306,39.24583
50,2018-08-08 02:30:00,0.27,WSW,0.67,7.69,82090.0,102602.45,,250.0,38.0,40.0,0.0,101100.4,22.78,UCCA,6040,-120.36306,39.24583
51,2018-08-08 02:40:00,0.13,SW,0.49,7.66,82090.0,102602.45,,234.0,39.0,30.0,0.0,101131.84,22.33,UCCA,6040,-120.36306,39.24583
52,2018-08-08 02:50:00,0.13,SSW,0.4,8.36,82110.0,102627.45,,192.0,42.0,20.0,0.0,101187.27,21.89,UCCA,6040,-120.36306,39.24583
53,2018-08-08 03:00:00,0.22,SW,0.76,8.19,82110.0,102627.45,,231.0,43.0,10.0,0.0,101226.69,21.33,UCCA,6040,-120.36306,39.24583
54,2018-08-08 03:10:00,0.45,SSW,0.8,8.26,82110.0,102627.45,,203.0,45.0,10.0,0.0,101273.33,20.67,UCCA,6040,-120.36306,39.24583
55,2018-08-08 03:20:00,0.45,SSW,0.76,8.29,82120.0,102639.95,,207.0,47.0,0.0,0.0,101333.26,20.0,UCCA,6040,-120.36306,39.24583
56,2018-08-08 03:30:00,0.45,SW,0.67,8.04,82120.0,102639.95,,220.0,48.0,0.0,0.0,101376.82,19.39,UCCA,6040,-120.36306,39.24583
57,2018-08-08 03:40:00,0.72,SSW,1.12,8.08,82130.0,102652.45,,206.0,50.0,0.0,0.0,101432.91,18.78,UCCA,6040,-120.36306,39.24583
58,2018-08-08 03:50:00,0.67,SSW,0.94,7.67,82140.0,102664.95,,204.0,50.0,0.0,0.0,101477.7,18.33,UCCA,6040,-120.36306,39.24583
59,2018-08-08 04:00:00,0.67,SSW,0.98,7.78,82150.0,102677.45,,198.0,52.0,0.0,0.0,101526.17,17.83,UCCA,6040,-120.36306,39.24583
60,2018-08-08 04:10:00,0.58,S,0.8,7.7,82150.0,102677.45,,184.0,53.0,0.0,0.0,101554.45,17.44,UCCA,6040,-120.36306,39.24583
61,2018-08-08 04:20:00,0.67,SSW,1.16,7.51,82160.0,102689.95,,197.0,54.0,0.0,0.0,101603.21,16.94,UCCA,6040,-120.36306,39.24583
62,2018-08-08 04:30:00,0.58,S,0.9,7.57,82160.0,102689.95,,190.0,55.0,0.0,0.0,101619.25,16.72,UCCA,6040,-120.36306,39.24583
63,2018-08-08 04:40:00,0.49,S,0.8,7.21,82170.0,102702.44,,183.0,55.0,0.0,0.0,101660.17,16.33,UCCA,6040,-120.36306,39.24583
64,2018-08-08 04:50:00,0.45,SSW,1.08,7.48,82170.0,102702.44,,203.0,57.0,0.0,0.0,101679.94,16.06,UCCA,6040,-120.36306,39.24583
65,2018-08-08 05:00:00,0.67,SSW,1.03,7.32,82180.0,102714.94,,201.0,57.0,0.0,0.0,101704.81,15.89,UCCA,6040,-120.36306,39.24583
66,2018-08-08 05:10:00,0.67,S,1.03,7.11,82180.0,102714.94,,191.0,57.0,0.0,0.0,101721.01,15.67,UCCA,6040,-120.36306,39.24583
67,2018-08-08 05:20:00,0.63,SSW,1.03,7.4,82170.0,102702.44,,208.0,59.0,0.0,0.0,101725.55,15.44,UCCA,6040,-120.36306,39.24583
68,2018-08-08 05:30:00,0.63,SSW,0.9,7.3,82170.0,102702.44,,193.0,59.0,0.0,0.0,101733.67,15.33,UCCA,6040,-120.36306,39.24583
69,2018-08-08 05:40:00,0.54,SSW,0.8,7.29,82170.0,102702.44,,194.0,60.0,0.0,0.0,101753.61,15.06,UCCA,6040,-120.36306,39.24583
70,2018-08-08 05:50:00,0.54,SSW,0.8,7.13,82160.0,102689.95,,197.0,60.0,0.0,0.0,101753.82,14.89,UCCA,6040,-120.36306,39.24583
71,2018-08-08 06:00:00,0.63,SSW,1.03,7.08,82160.0,102689.95,,207.0,60.0,0.0,0.0,101758.27,14.83,UCCA,6040,-120.36306,39.24583
72,2018-08-08 06:10:00,0.58,SSW,1.16,6.97,82160.0,102689.95,,207.0,60.0,0.0,0.0,101766.42,14.72,UCCA,6040,-120.36306,39.24583
73,2018-08-08 06:20:00,0.67,SSW,1.03,6.93,82160.0,102689.95,,195.0,60.0,0.0,0.0,101770.14,14.67,UCCA,6040,-120.36306,39.24583
74,2018-08-08 06:30:00,0.63,SSW,0.9,6.71,82160.0,102689.95,,198.0,60.0,0.0,0.0,101787.22,14.44,UCCA,6040,-120.36306,39.24583
75,2018-08-08 06:40:00,0.67,S,1.03,6.66,82160.0,102689.95,,188.0,60.0,0.0,0.0,101790.94,14.39,UCCA,6040,-120.36306,39.24583
76,2018-08-08 06:50:00,0.72,SSW,1.03,6.35,82160.0,102689.95,,192.0,60.0,0.0,0.0,101815.52,14.06,UCCA,6040,-120.36306,39.24583
77,2018-08-08 07:00:00,0.49,SSW,0.9,6.4,82160.0,102689.95,,202.0,60.0,0.0,0.0,101811.79,14.11,UCCA,6040,-120.36306,39.24583
78,2018-08-08 07:10:00,0.58,SSW,1.12,6.35,82160.0,102689.95,,198.0,60.0,0.0,0.0,101815.52,14.06,UCCA,6040,-120.36306,39.24583
79,2018-08-08 07:20:00,0.63,SSW,0.9,6.48,82150.0,102677.45,,194.0,61.0,0.0,0.0,101812.05,13.94,UCCA,6040,-120.36306,39.24583
80,2018-08-08 07:30:00,0.63,SSW,1.03,6.19,82150.0,102677.45,,192.0,60.0,0.0,0.0,101815.81,13.89,UCCA,6040,-120.36306,39.24583
81,2018-08-08 07:40:00,0.76,SSW,0.94,5.78,82150.0,102677.45,,199.0,59.0,0.0,0.0,101828.52,13.72,UCCA,6040,-120.36306,39.24583
82,2018-08-08 07:50:00,0.76,SSW,1.25,5.53,82150.0,102677.45,,194.0,58.0,0.0,0.0,101828.54,13.72,UCCA,6040,-120.36306,39.24583
83,2018-08-08 08:00:00,0.72,SSW,1.21,5.43,82150.0,102677.45,,195.0,58.0,0.0,0.0,101836.77,13.61,UCCA,6040,-120.36306,39.24583
84,2018-08-08 08:10:00,0.72,SSW,1.03,5.18,82140.0,102664.95,,207.0,57.0,0.0,0.0,101824.39,13.61,UCCA,6040,-120.36306,39.24583
85,2018-08-08 08:20:00,0.63,S,1.21,4.76,82140.0,102664.95,,188.0,56.0,0.0,0.0,101837.14,13.44,UCCA,6040,-120.36306,39.24583
86,2018-08-08 08:30:00,0.63,SSW,0.94,4.08,82130.0,102652.45,,202.0,53.0,0.0,0.0,101815.82,13.56,UCCA,6040,-120.36306,39.24583
87,2018-08-08 08:40:00,0.8,SSW,1.25,4.03,82130.0,102652.45,,198.0,53.0,0.0,0.0,101820.31,13.5,UCCA,6040,-120.36306,39.24583
88,2018-08-08 08:50:00,0.58,SSW,0.9,4.09,82130.0,102652.45,,193.0,54.0,0.0,0.0,101836.77,13.28,UCCA,6040,-120.36306,39.24583
89,2018-08-08 09:00:00,0.67,SSW,1.08,4.09,82130.0,102652.45,,195.0,54.0,0.0,0.0,101836.77,13.28,UCCA,6040,-120.36306,39.24583
90,2018-08-08 09:10:00,0.63,SSW,1.03,3.93,82130.0,102652.45,,196.0,54.0,0.0,0.0,101849.52,13.11,UCCA,6040,-120.36306,39.24583
91,2018-08-08 09:20:00,0.72,SSW,1.03,3.72,82130.0,102652.45,,201.0,53.0,0.0,0.0,101845.04,13.17,UCCA,6040,-120.36306,39.24583
92,2018-08-08 09:30:00,0.72,SSW,1.12,3.45,82130.0,102652.45,,196.0,52.0,0.0,0.0,101845.05,13.17,UCCA,6040,-120.36306,39.24583
93,2018-08-08 09:40:00,0.67,SSW,1.08,3.62,82130.0,102652.45,,195.0,53.0,0.0,0.0,101853.29,13.06,UCCA,6040,-120.36306,39.24583
94,2018-08-08 09:50:00,0.54,SSW,0.9,3.51,82130.0,102652.45,,197.0,53.0,0.0,0.0,101862.31,12.94,UCCA,6040,-120.36306,39.24583
95,2018-08-08 10:00:00,0.63,SSW,0.94,3.56,82130.0,102652.45,,196.0,53.0,0.0,0.0,101857.8,13.0,UCCA,6040,-120.36306,39.24583
96,2018-08-08 10:10:00,0.54,S,0.8,3.51,82130.0,102652.45,,191.0,53.0,0.0,0.0,101862.31,12.94,UCCA,6040,-120.36306,39.24583
97,2018-08-08 10:20:00,0.45,SSW,1.16,3.51,82130.0,102652.45,,209.0,53.0,0.0,0.0,101862.31,12.94,UCCA,6040,-120.36306,39.24583
98,2018-08-08 10:30:00,0.85,SSW,1.34,3.62,82130.0,102652.45,,199.0,53.0,0.0,0.0,101853.29,13.06,UCCA,6040,-120.36306,39.24583
99,2018-08-08 10:40:00,0.58,SSW,1.03,3.57,82120.0,102639.95,,193.0,54.0,0.0,0.0,101866.43,12.72,UCCA,6040,-120.36306,39.24583
100,2018-08-08 10:50:00,0.58,SSW,1.16,3.4,82120.0,102639.95,,199.0,53.0,0.0,0.0,101858.17,12.83,UCCA,6040,-120.36306,39.24583
101,2018-08-08 11:00:00,0.76,SSW,1.16,3.3,82110.0,102627.45,,193.0,53.0,0.0,0.0,101854.05,12.72,UCCA,6040,-120.36306,39.24583
102,2018-08-08 11:10:00,0.67,SSW,1.03,3.1,82110.0,102627.45,,196.0,53.0,0.0,0.0,101870.62,12.5,UCCA,6040,-120.36306,39.24583
103,2018-08-08 11:20:00,0.67,SSW,1.12,3.15,82110.0,102627.45,,196.0,53.0,0.0,0.0,101866.1,12.56,UCCA,6040,-120.36306,39.24583
104,2018-08-08 11:30:00,0.72,SSW,1.03,3.15,82110.0,102627.45,,193.0,53.0,0.0,0.0,101866.1,12.56,UCCA,6040,-120.36306,39.24583
105,2018-08-08 11:40:00,0.63,SSW,0.9,3.1,82110.0,102627.45,,197.0,53.0,0.0,0.0,101870.62,12.5,UCCA,6040,-120.36306,39.24583
106,2018-08-08 11:50:00,0.54,SSW,0.9,2.83,82110.0,102627.45,,198.0,52.0,0.0,0.0,101870.64,12.5,UCCA,6040,-120.36306,39.24583
107,2018-08-08 12:00:00,0.49,SSW,0.98,2.83,82110.0,102627.45,,204.0,52.0,0.0,0.0,101870.64,12.5,UCCA,6040,-120.36306,39.24583
108,2018-08-08 12:10:00,0.63,SSW,1.03,2.93,82120.0,102639.95,,194.0,52.0,0.0,0.0,101874.75,12.61,UCCA,6040,-120.36306,39.24583
109,2018-08-08 12:20:00,0.63,SSW,1.03,2.83,82120.0,102639.95,,203.0,52.0,0.0,0.0,101883.04,12.5,UCCA,6040,-120.36306,39.24583
110,2018-08-08 12:30:00,0.67,SSW,1.16,2.65,82130.0,102652.45,,198.0,51.0,0.0,0.0,101887.18,12.61,UCCA,6040,-120.36306,39.24583
111,2018-08-08 12:40:00,0.67,SSW,1.03,2.61,82130.0,102652.45,,204.0,51.0,0.0,0.0,101890.95,12.56,UCCA,6040,-120.36306,39.24583
112,2018-08-08 12:50:00,0.76,SSW,1.25,2.75,82130.0,102652.45,,195.0,51.0,0.0,0.0,101878.89,12.72,UCCA,6040,-120.36306,39.24583
113,2018-08-08 13:00:00,0.72,SSW,1.08,2.61,82140.0,102664.95,,195.0,51.0,0.0,0.0,101903.35,12.56,UCCA,6040,-120.36306,39.24583
114,2018-08-08 13:10:00,0.8,SSW,1.16,2.71,82140.0,102664.95,,202.0,51.0,0.0,0.0,101895.06,12.67,UCCA,6040,-120.36306,39.24583
115,2018-08-08 13:20:00,0.76,S,1.25,2.55,82160.0,102689.95,,189.0,51.0,10.0,0.0,101932.69,12.5,UCCA,6040,-120.36306,39.24583
116,2018-08-08 13:30:00,0.94,SSW,1.25,2.55,82160.0,102689.95,,200.0,51.0,10.0,0.0,101932.69,12.5,UCCA,6040,-120.36306,39.24583
117,2018-08-08 13:40:00,0.8,SSW,1.34,2.61,82170.0,102702.44,,194.0,51.0,20.0,0.0,101940.57,12.56,UCCA,6040,-120.36306,39.24583
118,2018-08-08 13:50:00,0.9,SSW,1.25,2.93,82190.0,102727.44,,200.0,52.0,30.0,0.0,101961.59,12.61,UCCA,6040,-120.36306,39.24583
119,2018-08-08 14:00:00,0.85,SSW,1.25,3.19,82200.0,102739.94,,194.0,52.0,40.0,0.0,101952.91,12.89,UCCA,6040,-120.36306,39.24583
120,2018-08-08 14:10:00,0.58,S,0.9,3.99,82210.0,102752.44,,190.0,55.0,50.0,0.0,101965.25,12.89,UCCA,6040,-120.36306,39.24583
121,2018-08-08 14:20:00,0.45,SSW,0.8,4.88,82220.0,102764.94,,205.0,56.0,80.0,0.0,101927.33,13.56,UCCA,6040,-120.36306,39.24583
122,2018-08-08 14:30:00,0.54,S,0.85,5.65,82230.0,102777.44,,178.0,57.0,60.0,0.0,101898.59,14.11,UCCA,6040,-120.36306,39.24583
123,2018-08-08 14:40:00,0.27,SSW,0.67,6.33,82240.0,102789.94,,201.0,58.0,80.0,0.0,101877.45,14.56,UCCA,6040,-120.36306,39.24583
124,2018-08-08 14:50:00,0.18,SW,0.54,6.95,82250.0,102802.43,,229.0,57.0,90.0,0.0,101820.2,15.5,UCCA,6040,-120.36306,39.24583
125,2018-08-08 15:00:00,0.05,SW,0.31,7.53,82250.0,102802.43,,235.0,57.0,190.0,0.0,101775.26,16.11,UCCA,6040,-120.36306,39.24583
126,2018-08-08 15:10:00,0.0,N,0.18,7.89,82260.0,102814.93,,0.0,56.0,280.0,0.0,101738.52,16.78,UCCA,6040,-120.36306,39.24583
127,2018-08-08 15:20:00,0.0,N,0.0,9.09,82260.0,102814.93,,0.0,58.0,310.0,0.0,101685.94,17.5,UCCA,6040,-120.36306,39.24583
128,2018-08-08 15:30:00,0.05,ENE,0.4,9.82,82270.0,102827.43,,65.0,58.0,350.0,0.0,101641.71,18.28,UCCA,6040,-120.36306,39.24583
129,2018-08-08 15:40:00,0.31,ENE,0.8,8.76,82280.0,102839.93,,65.0,48.0,380.0,0.0,101518.53,20.17,UCCA,6040,-120.36306,39.24583
130,2018-08-08 15:50:00,0.09,ENE,0.49,5.97,82280.0,102839.93,,73.0,34.0,420.0,0.0,101342.25,22.67,UCCA,6040,-120.36306,39.24583
131,2018-08-08 16:00:00,0.31,NE,1.03,4.66,82290.0,102852.43,,51.0,29.0,450.0,0.0,101277.3,23.78,UCCA,6040,-120.36306,39.24583
132,2018-08-08 16:10:00,0.58,ENE,1.16,4.44,82300.0,102864.93,,74.0,28.0,480.0,0.0,101266.75,24.11,UCCA,6040,-120.36306,39.24583
133,2018-08-08 16:20:00,0.54,NE,1.34,5.62,82300.0,102864.93,,52.0,30.0,510.0,0.0,101251.43,24.33,UCCA,6040,-120.36306,39.24583
134,2018-08-08 16:30:00,0.58,ENE,1.34,5.62,82300.0,102864.93,,65.0,29.0,540.0,0.0,101212.79,24.89,UCCA,6040,-120.36306,39.24583
135,2018-08-08 16:40:00,0.76,ENE,1.74,5.31,82300.0,102864.93,,57.0,28.0,570.0,0.0,101197.68,25.11,UCCA,6040,-120.36306,39.24583
136,2018-08-08 16:50:00,0.67,ENE,1.61,5.22,82310.0,102877.43,,57.0,27.0,600.0,0.0,101175.67,25.61,UCCA,6040,-120.36306,39.24583
137,2018-08-08 17:00:00,0.72,NE,1.65,4.87,82310.0,102877.43,,41.0,26.0,630.0,0.0,101160.63,25.83,UCCA,6040,-120.36306,39.24583
138,2018-08-08 17:10:00,0.67,NNE,1.92,4.41,82310.0,102877.43,,14.0,25.0,660.0,0.0,101153.15,25.94,UCCA,6040,-120.36306,39.24583
139,2018-08-08 17:20:00,0.8,NNE,2.1,4.07,82300.0,102864.93,,24.0,24.0,680.0,0.0,101121.76,26.22,UCCA,6040,-120.36306,39.24583
140,2018-08-08 17:30:00,0.72,NNW,3.09,3.13,82310.0,102877.43,,335.0,22.0,710.0,0.0,101110.95,26.56,UCCA,6040,-120.36306,39.24583
141,2018-08-08 17:40:00,0.9,NW,3.8,2.8,82320.0,102889.93,,324.0,22.0,740.0,0.0,101149.84,26.17,UCCA,6040,-120.36306,39.24583
142,2018-08-08 17:50:00,1.03,NNW,2.91,2.98,82320.0,102889.93,,335.0,22.0,760.0,0.0,101134.82,26.39,UCCA,6040,-120.36306,39.24583
143,2018-08-08 18:00:00,0.63,NNE,2.46,3.5,82320.0,102889.93,26.33,13.0,22.0,780.0,0.0,101093.32,27.0,UCCA,6040,-120.36306,39.24583
144,2018-08-08 18:10:00,0.85,NE,2.59,3.87,82330.0,102902.43,26.42,37.0,22.0,800.0,0.0,101075.77,27.44,UCCA,6040,-120.36306,39.24583
145,2018-08-08 18:20:00,0.63,NE,1.97,3.97,82330.0,102902.43,26.5,52.0,22.0,800.0,0.0,101067.65,27.56,UCCA,6040,-120.36306,39.24583
146,2018-08-08 18:30:00,1.38,NNE,3.17,4.29,82330.0,102902.43,26.75,16.0,22.0,810.0,0.0,101041.99,27.94,UCCA,6040,-120.36306,39.24583
147,2018-08-08 18:40:00,1.3,N,3.22,3.83,82330.0,102902.43,26.39,6.0,22.0,840.0,0.0,101079.15,27.39,UCCA,6040,-120.36306,39.24583
148,2018-08-08 18:50:00,0.72,NNE,2.01,4.16,82320.0,102889.93,26.65,12.0,22.0,850.0,0.0,101040.51,27.78,UCCA,6040,-120.36306,39.24583
149,2018-08-08 19:00:00,1.08,NNE,2.59,4.67,82310.0,102877.43,27.07,24.0,22.0,880.0,0.0,100987.15,28.39,UCCA,6040,-120.36306,39.24583
150,2018-08-08 19:10:00,1.08,NNE,3.04,4.25,82310.0,102877.43,27.24,20.0,21.0,900.0,0.0,100968.39,28.67,UCCA,6040,-120.36306,39.24583
151,2018-08-08 19:20:00,1.3,N,3.44,4.15,82310.0,102877.43,27.16,357.0,21.0,900.0,0.0,100975.77,28.56,UCCA,6040,-120.36306,39.24583
152,2018-08-08 19:30:00,1.08,NNE,2.91,3.69,82300.0,102864.93,27.33,25.0,20.0,910.0,0.0,100945.45,28.83,UCCA,6040,-120.36306,39.24583
153,2018-08-08 19:40:00,1.08,N,3.89,3.56,82300.0,102864.93,27.22,359.0,20.0,910.0,0.0,100956.17,28.67,UCCA,6040,-120.36306,39.24583
154,2018-08-08 19:50:00,1.3,E,6.3,3.94,82300.0,102864.93,28.21,88.0,19.0,910.0,0.0,100867.45,30.0,UCCA,6040,-120.36306,39.24583
155,2018-08-08 20:00:00,1.48,N,4.11,2.68,82310.0,102877.43,27.71,359.0,18.0,920.0,0.0,100920.37,29.39,UCCA,6040,-120.36306,39.24583
156,2018-08-08 20:10:00,1.03,E,5.99,3.29,82310.0,102877.43,27.6,93.0,19.0,900.0,0.0,100931.67,29.22,UCCA,6040,-120.36306,39.24583
