,date_time,air_temp_low_24_hour_set_1,air_temp_high_24_hour_set_1,precip_accum_one_hour_set_1,precip_accum_six_hour_set_1,air_temp_set_1,snow_accume_24_hour_set_1,precip_accum_12_hour_set_1,precip_accum_24_hour_set_1,precip_accum_three_hour_set_1,snow_depth_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
30,2018-08-02 06:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
31,2018-08-02 07:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
32,2018-08-02 08:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
33,2018-08-02 09:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
34,2018-08-02 10:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
35,2018-08-02 11:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
36,2018-08-02 12:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
37,2018-08-02 13:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
38,2018-08-02 14:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
39,2018-08-02 15:00:00,7.22,32.78,0.0,0.0,11.67,0.0,0.0,0.0,0.0,0.0,COOPSERC1,4975,-120.37,39.58
40,2018-08-02 16:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
41,2018-08-02 17:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
42,2018-08-02 18:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
43,2018-08-02 19:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
44,2018-08-02 20:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
45,2018-08-02 21:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
46,2018-08-02 22:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
47,2018-08-02 23:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
48,2018-08-03 00:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
49,2018-08-03 01:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
50,2018-08-03 02:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
51,2018-08-03 03:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
52,2018-08-03 04:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
53,2018-08-03 05:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
54,2018-08-03 06:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
55,2018-08-03 07:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
56,2018-08-03 08:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
57,2018-08-03 09:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
58,2018-08-03 10:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
59,2018-08-03 11:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
60,2018-08-03 12:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
61,2018-08-03 13:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
62,2018-08-03 14:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
63,2018-08-03 15:00:00,5.56,31.67,0.0,0.0,12.22,0.0,0.0,0.0,0.0,0.0,COOPSERC1,4975,-120.37,39.58
64,2018-08-03 16:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
65,2018-08-03 17:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
66,2018-08-03 18:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
67,2018-08-03 19:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
68,2018-08-03 20:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
69,2018-08-03 21:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
70,2018-08-03 22:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
71,2018-08-03 23:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
72,2018-08-04 00:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
73,2018-08-04 01:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
74,2018-08-04 02:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
75,2018-08-04 03:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
76,2018-08-04 04:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
77,2018-08-04 05:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
78,2018-08-04 06:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
79,2018-08-04 07:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
80,2018-08-04 08:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
81,2018-08-04 09:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
82,2018-08-04 10:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
83,2018-08-04 11:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
84,2018-08-04 12:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
85,2018-08-04 13:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
86,2018-08-04 14:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
87,2018-08-04 15:00:00,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,COOPSERC1,4975,-120.37,39.58
88,2018-08-04 16:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
89,2018-08-04 17:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
90,2018-08-04 18:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
91,2018-08-04 19:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
92,2018-08-04 20:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
93,2018-08-04 21:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
94,2018-08-04 22:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
95,2018-08-04 23:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
96,2018-08-05 00:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
97,2018-08-05 01:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
98,2018-08-05 02:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
99,2018-08-05 03:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
100,2018-08-05 04:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
101,2018-08-05 05:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
102,2018-08-05 06:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
103,2018-08-05 07:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
104,2018-08-05 08:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
105,2018-08-05 09:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
106,2018-08-05 10:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
107,2018-08-05 11:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
108,2018-08-05 12:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
109,2018-08-05 13:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
110,2018-08-05 14:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
111,2018-08-05 15:00:00,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,COOPSERC1,4975,-120.37,39.58
112,2018-08-05 16:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
113,2018-08-05 17:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
114,2018-08-05 18:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
115,2018-08-05 19:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
116,2018-08-05 20:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
117,2018-08-05 21:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
118,2018-08-05 22:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
119,2018-08-05 23:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
120,2018-08-06 00:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
121,2018-08-06 01:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
122,2018-08-06 02:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
123,2018-08-06 03:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
124,2018-08-06 04:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
125,2018-08-06 05:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
126,2018-08-06 06:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
127,2018-08-06 07:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
128,2018-08-06 08:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
129,2018-08-06 09:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
130,2018-08-06 10:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
131,2018-08-06 11:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
132,2018-08-06 12:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
133,2018-08-06 13:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
134,2018-08-06 14:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
135,2018-08-06 15:00:00,3.33,30.56,0.0,0.0,7.78,0.0,0.0,0.0,0.0,0.0,COOPSERC1,4975,-120.37,39.58
136,2018-08-06 16:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
137,2018-08-06 17:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
138,2018-08-06 18:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
139,2018-08-06 19:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
140,2018-08-06 20:00:00,,,,,,,,,,,COOPSERC1,4975,-120.37,39.58
141,2018-08-06 21:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
142,2018-08-06 22:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
143,2018-08-06 23:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
144,2018-08-07 00:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
145,2018-08-07 01:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
146,2018-08-07 02:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
147,2018-08-07 03:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
148,2018-08-07 04:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
149,2018-08-07 05:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
150,2018-08-07 06:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
151,2018-08-07 07:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
152,2018-08-07 08:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
153,2018-08-07 09:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
154,2018-08-07 10:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
155,2018-08-07 11:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
156,2018-08-07 12:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
157,2018-08-07 13:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
158,2018-08-07 14:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
159,2018-08-07 15:00:00,7.78,31.11,0.0,0.0,9.44,0.0,0.0,0.0,0.0,0.0,COOPSERC1,4975,-120.37,39.58
160,2018-08-07 16:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
161,2018-08-07 17:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
162,2018-08-07 18:00:00,,,,,,,,,,,COOPSERC1,4975,-120.37,39.58
163,2018-08-08 12:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
164,2018-08-08 13:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
165,2018-08-08 14:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
166,2018-08-08 15:00:00,8.33,34.44,0.0,0.0,12.22,0.0,0.0,0.0,0.0,0.0,COOPSERC1,4975,-120.37,39.58
167,2018-08-08 16:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
168,2018-08-08 17:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
169,2018-08-08 18:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
170,2018-08-08 19:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
171,2018-08-08 20:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
172,2018-08-08 21:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
173,2018-08-08 22:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
174,2018-08-08 23:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
175,2018-08-09 00:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
176,2018-08-09 01:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
177,2018-08-09 02:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
178,2018-08-09 03:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
179,2018-08-09 04:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
180,2018-08-09 05:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
181,2018-08-09 06:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
182,2018-08-09 07:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
183,2018-08-09 08:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
184,2018-08-09 09:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
185,2018-08-09 10:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
186,2018-08-09 11:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
187,2018-08-09 12:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
188,2018-08-09 13:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
189,2018-08-09 14:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
190,2018-08-09 15:00:00,7.78,32.78,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,COOPSERC1,4975,-120.37,39.58
191,2018-08-09 16:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
192,2018-08-09 17:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
193,2018-08-09 18:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
194,2018-08-09 19:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
195,2018-08-09 20:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
196,2018-08-09 21:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
197,2018-08-09 22:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
198,2018-08-09 23:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
199,2018-08-10 00:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
200,2018-08-10 01:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
201,2018-08-10 02:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
202,2018-08-10 03:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
203,2018-08-10 04:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
204,2018-08-10 05:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
205,2018-08-10 06:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
206,2018-08-10 07:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
207,2018-08-10 08:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
208,2018-08-10 09:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
209,2018-08-10 10:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
210,2018-08-10 11:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
211,2018-08-10 12:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
212,2018-08-10 13:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
213,2018-08-10 14:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
214,2018-08-10 15:00:00,10.0,35.56,0.0,0.0,12.22,0.0,0.0,0.0,0.0,0.0,COOPSERC1,4975,-120.37,39.58
215,2018-08-10 16:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
216,2018-08-10 17:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
217,2018-08-10 18:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
218,2018-08-10 19:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
219,2018-08-10 20:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
220,2018-08-10 21:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
221,2018-08-10 22:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
222,2018-08-10 23:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
223,2018-08-11 00:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
224,2018-08-11 01:00:00,,,0.0,0.0,,,0.0,0.0,0.0,,COOPSERC1,4975,-120.37,39.58
