,road_subsurface_tmp_set_1,date_time,wind_cardinal_direction_set_1d,road_temp_set_1,wind_gust_set_1,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
192,32.0,2018-08-04 01:15:00,SSW,34.0,0.56,6.95,28.06,195.0,24.0,0.28,29.6,CTANT,1080,-122.3826,40.8848
193,32.2,2018-08-04 01:45:00,SSE,33.8,1.11,5.86,28.14,150.0,22.0,1.11,29.8,CTANT,1080,-122.3826,40.8848
194,32.2,2018-08-04 02:00:00,S,33.1,1.11,6.69,27.82,188.0,24.0,0.28,29.3,CTANT,1080,-122.3826,40.8848
195,32.4,2018-08-04 02:30:00,S,32.4,0.56,6.57,26.79,191.0,26.0,0.28,27.8,CTANT,1080,-122.3826,40.8848
196,32.4,2018-08-04 02:45:00,SSE,32.1,1.11,6.17,26.89,158.0,25.0,0.83,28.0,CTANT,1080,-122.3826,40.8848
197,32.5,2018-08-04 03:00:00,SE,31.6,1.67,6.59,26.43,139.0,27.0,1.39,27.2,CTANT,1080,-122.3826,40.8848
198,32.5,2018-08-04 03:15:00,SE,31.1,1.39,6.6,,134.0,28.0,0.56,26.6,CTANT,1080,-122.3826,40.8848
199,32.6,2018-08-04 03:30:00,SE,29.8,0.56,6.99,,136.0,30.0,0.28,25.9,CTANT,1080,-122.3826,40.8848
200,32.6,2018-08-04 04:00:00,SE,29.2,0.83,7.5,,133.0,32.0,0.56,25.4,CTANT,1080,-122.3826,40.8848
201,32.7,2018-08-04 04:15:00,SE,29.5,1.11,7.5,,124.0,32.0,0.56,25.4,CTANT,1080,-122.3826,40.8848
202,32.7,2018-08-04 04:30:00,SSE,28.5,0.83,5.37,,163.0,29.0,0.28,24.6,CTANT,1080,-122.3826,40.8848
203,32.8,2018-08-04 04:45:00,N,29.7,1.94,6.62,,3.0,32.0,0.83,24.4,CTANT,1080,-122.3826,40.8848
204,32.8,2018-08-04 05:00:00,,27.2,0.56,7.39,,,35.0,0.0,23.8,CTANT,1080,-122.3826,40.8848
205,32.8,2018-08-04 05:15:00,,26.9,0.56,7.27,,,36.0,0.0,23.2,CTANT,1080,-122.3826,40.8848
206,32.8,2018-08-04 05:30:00,NE,26.9,0.56,6.08,,55.0,34.0,0.28,22.8,CTANT,1080,-122.3826,40.8848
207,32.9,2018-08-04 05:45:00,,26.3,0.56,6.15,,,35.0,0.0,22.4,CTANT,1080,-122.3826,40.8848
208,32.9,2018-08-04 06:00:00,,26.3,0.28,6.06,,,35.0,0.0,22.3,CTANT,1080,-122.3826,40.8848
209,32.9,2018-08-04 06:15:00,,25.7,0.28,6.33,,,37.0,0.0,21.7,CTANT,1080,-122.3826,40.8848
210,32.9,2018-08-04 06:45:00,WNW,24.9,0.0,5.79,,287.0,37.0,0.28,21.1,CTANT,1080,-122.3826,40.8848
211,32.9,2018-08-04 07:00:00,,24.9,0.28,6.0,,,38.0,0.0,20.9,CTANT,1080,-122.3826,40.8848
212,32.9,2018-08-04 07:15:00,,24.4,0.28,5.73,,,38.0,0.0,20.6,CTANT,1080,-122.3826,40.8848
213,32.9,2018-08-04 07:30:00,,24.5,0.28,5.84,,,39.0,0.0,20.3,CTANT,1080,-122.3826,40.8848
214,32.9,2018-08-04 07:45:00,,24.4,0.28,5.66,,,39.0,0.0,20.1,CTANT,1080,-122.3826,40.8848
215,32.9,2018-08-04 08:00:00,SE,23.9,0.83,5.48,,126.0,39.0,0.28,19.9,CTANT,1080,-122.3826,40.8848
216,32.9,2018-08-04 08:15:00,,23.5,0.28,5.48,,,40.0,0.0,19.5,CTANT,1080,-122.3826,40.8848
217,32.9,2018-08-04 08:30:00,,23.4,0.56,5.57,,,41.0,0.0,19.2,CTANT,1080,-122.3826,40.8848
218,32.9,2018-08-04 08:45:00,,23.3,0.28,5.38,,,41.0,0.0,19.0,CTANT,1080,-122.3826,40.8848
219,32.9,2018-08-04 09:00:00,,23.3,0.28,5.29,,,41.0,0.0,18.9,CTANT,1080,-122.3826,40.8848
220,32.8,2018-08-04 09:15:00,,22.8,0.28,5.11,,,41.0,0.0,18.7,CTANT,1080,-122.3826,40.8848
221,32.8,2018-08-04 09:45:00,W,22.8,0.56,5.03,,261.0,40.0,0.28,19.0,CTANT,1080,-122.3826,40.8848
222,32.7,2018-08-04 10:15:00,NNW,23.2,1.11,4.68,,344.0,36.0,0.83,20.3,CTANT,1080,-122.3826,40.8848
223,32.6,2018-08-04 10:45:00,W,22.6,1.39,5.02,,280.0,39.0,0.28,19.4,CTANT,1080,-122.3826,40.8848
224,32.6,2018-08-04 11:15:00,WNW,22.4,0.83,4.38,,283.0,38.0,0.28,19.1,CTANT,1080,-122.3826,40.8848
225,32.6,2018-08-04 11:30:00,WNW,22.2,0.83,4.56,,295.0,38.0,0.56,19.3,CTANT,1080,-122.3826,40.8848
226,32.5,2018-08-04 11:45:00,NNW,22.4,0.56,4.18,,335.0,37.0,0.56,19.3,CTANT,1080,-122.3826,40.8848
227,32.5,2018-08-04 12:00:00,NNW,22.7,2.5,4.19,,334.0,35.0,1.67,20.2,CTANT,1080,-122.3826,40.8848
228,32.5,2018-08-04 12:15:00,NNW,22.0,2.22,4.36,,331.0,37.0,0.56,19.5,CTANT,1080,-122.3826,40.8848
229,32.4,2018-08-04 12:45:00,NNW,21.6,1.94,4.57,,333.0,39.0,1.39,18.9,CTANT,1080,-122.3826,40.8848
230,32.3,2018-08-04 13:15:00,NW,21.4,2.5,4.76,,317.0,40.0,1.67,18.7,CTANT,1080,-122.3826,40.8848
231,32.2,2018-08-04 13:45:00,NW,21.1,3.33,4.76,,313.0,40.0,2.22,18.7,CTANT,1080,-122.3826,40.8848
232,32.1,2018-08-04 14:00:00,N,21.3,1.94,4.93,,349.0,41.0,0.83,18.5,CTANT,1080,-122.3826,40.8848
233,32.1,2018-08-04 14:15:00,N,21.8,3.06,4.75,,349.0,39.0,1.67,19.1,CTANT,1080,-122.3826,40.8848
234,32.1,2018-08-04 14:30:00,NNW,22.2,3.33,4.74,,331.0,38.0,2.78,19.5,CTANT,1080,-122.3826,40.8848
235,32.0,2018-08-04 15:00:00,N,22.5,3.06,5.22,,349.0,36.0,2.78,20.9,CTANT,1080,-122.3826,40.8848
236,31.9,2018-08-04 15:30:00,NNW,24.4,3.33,5.79,,342.0,35.0,2.22,22.0,CTANT,1080,-122.3826,40.8848
237,31.8,2018-08-04 15:45:00,N,25.2,3.06,5.82,,357.0,34.0,2.5,22.5,CTANT,1080,-122.3826,40.8848
238,31.7,2018-08-04 16:00:00,NNW,26.4,2.22,5.74,,332.0,32.0,1.39,23.4,CTANT,1080,-122.3826,40.8848
239,31.7,2018-08-04 16:15:00,NNW,27.3,2.78,5.72,,342.0,31.0,1.67,23.9,CTANT,1080,-122.3826,40.8848
240,31.7,2018-08-04 16:30:00,N,28.2,2.5,6.44,,353.0,32.0,1.94,24.2,CTANT,1080,-122.3826,40.8848
241,31.6,2018-08-04 16:45:00,N,29.1,2.5,6.12,,3.0,30.0,1.39,24.9,CTANT,1080,-122.3826,40.8848
242,31.5,2018-08-04 17:00:00,N,31.2,1.67,6.26,,0.0,28.0,0.83,26.2,CTANT,1080,-122.3826,40.8848
243,31.4,2018-08-04 17:30:00,NNW,32.8,1.39,5.66,26.49,329.0,25.0,0.83,27.4,CTANT,1080,-122.3826,40.8848
244,31.4,2018-08-04 17:45:00,,33.6,1.11,4.89,26.76,,23.0,0.0,27.9,CTANT,1080,-122.3826,40.8848
245,31.3,2018-08-04 18:15:00,SSW,35.0,0.83,6.69,27.32,192.0,25.0,0.28,28.6,CTANT,1080,-122.3826,40.8848
246,31.3,2018-08-04 18:30:00,SSE,35.6,1.67,7.34,27.44,147.0,26.0,0.56,28.7,CTANT,1080,-122.3826,40.8848
247,31.3,2018-08-04 18:45:00,SE,36.0,1.39,7.03,27.63,134.0,25.0,1.11,29.0,CTANT,1080,-122.3826,40.8848
248,31.2,2018-08-04 19:00:00,SE,36.5,2.78,6.77,27.4,135.0,25.0,1.11,28.7,CTANT,1080,-122.3826,40.8848
249,31.2,2018-08-04 19:15:00,SE,37.1,2.22,6.95,28.06,130.0,24.0,1.39,29.6,CTANT,1080,-122.3826,40.8848
250,31.1,2018-08-04 19:45:00,SE,36.6,2.78,6.52,27.66,129.0,24.0,1.94,29.1,CTANT,1080,-122.3826,40.8848
251,31.1,2018-08-04 20:15:00,SE,39.1,2.78,6.33,28.02,140.0,23.0,1.94,29.6,CTANT,1080,-122.3826,40.8848
252,31.1,2018-08-04 20:30:00,S,38.7,2.78,5.87,28.77,174.0,21.0,1.39,30.6,CTANT,1080,-122.3826,40.8848
253,31.1,2018-08-04 20:45:00,SSE,38.2,2.22,6.2,28.47,148.0,22.0,1.67,30.2,CTANT,1080,-122.3826,40.8848
254,31.2,2018-08-04 21:15:00,SE,38.2,3.06,6.45,28.73,140.0,22.0,2.78,30.5,CTANT,1080,-122.3826,40.8848
255,31.2,2018-08-04 21:30:00,SE,36.9,2.22,4.36,28.62,129.0,19.0,1.94,30.5,CTANT,1080,-122.3826,40.8848
256,31.2,2018-08-04 21:45:00,S,37.8,1.94,3.04,28.82,187.0,17.0,0.83,30.8,CTANT,1080,-122.3826,40.8848
257,31.2,2018-08-04 22:00:00,S,36.9,2.5,3.76,28.76,180.0,18.0,1.67,30.7,CTANT,1080,-122.3826,40.8848
258,31.2,2018-08-04 22:15:00,S,36.9,1.94,2.2,28.8,170.0,16.0,0.56,30.8,CTANT,1080,-122.3826,40.8848
259,31.2,2018-08-04 22:30:00,SE,36.0,1.39,2.88,28.65,135.0,17.0,0.83,30.6,CTANT,1080,-122.3826,40.8848
260,31.3,2018-08-04 22:45:00,SE,35.0,1.67,3.18,28.19,139.0,18.0,1.11,30.0,CTANT,1080,-122.3826,40.8848
261,31.3,2018-08-04 23:00:00,SSE,34.9,2.78,3.35,28.35,154.0,18.0,1.67,30.2,CTANT,1080,-122.3826,40.8848
262,31.4,2018-08-04 23:15:00,SSE,34.1,2.78,5.03,27.95,164.0,21.0,0.83,29.6,CTANT,1080,-122.3826,40.8848
263,31.4,2018-08-04 23:30:00,SE,34.0,2.78,4.25,27.84,144.0,20.0,2.22,29.5,CTANT,1080,-122.3826,40.8848
264,31.4,2018-08-04 23:45:00,S,33.4,2.78,4.52,27.49,181.0,21.0,1.11,29.0,CTANT,1080,-122.3826,40.8848
265,31.5,2018-08-05 00:15:00,SSW,32.4,1.11,4.93,27.29,202.0,22.0,0.56,28.7,CTANT,1080,-122.3826,40.8848
266,31.5,2018-08-05 00:30:00,SSE,32.4,1.67,6.35,27.51,156.0,24.0,0.83,28.9,CTANT,1080,-122.3826,40.8848
267,31.6,2018-08-05 00:45:00,SSE,31.8,1.11,6.74,26.93,147.0,26.0,0.56,28.0,CTANT,1080,-122.3826,40.8848
268,31.7,2018-08-05 01:00:00,SSE,31.3,0.56,5.57,26.43,167.0,25.0,0.56,27.3,CTANT,1080,-122.3826,40.8848
269,31.7,2018-08-05 01:15:00,SE,30.3,0.83,5.88,26.43,144.0,26.0,0.56,27.0,CTANT,1080,-122.3826,40.8848
270,31.7,2018-08-05 01:30:00,SSE,30.3,1.39,5.53,,154.0,26.0,0.83,26.6,CTANT,1080,-122.3826,40.8848
271,31.7,2018-08-05 01:45:00,SE,30.5,1.67,6.16,26.13,145.0,27.0,0.83,26.7,CTANT,1080,-122.3826,40.8848
272,31.8,2018-08-05 02:00:00,,29.4,0.56,6.0,,,28.0,0.0,25.9,CTANT,1080,-122.3826,40.8848
273,31.8,2018-08-05 02:15:00,,28.9,1.11,6.15,,,29.0,0.0,25.5,CTANT,1080,-122.3826,40.8848
274,31.8,2018-08-05 02:30:00,,28.4,0.28,7.14,,,32.0,0.0,25.0,CTANT,1080,-122.3826,40.8848
275,31.8,2018-08-05 02:45:00,,28.0,0.28,7.06,,,33.0,0.0,24.4,CTANT,1080,-122.3826,40.8848
276,31.9,2018-08-05 03:00:00,,27.5,0.28,6.62,,,33.0,0.0,23.9,CTANT,1080,-122.3826,40.8848
277,31.9,2018-08-05 03:15:00,,27.2,0.56,6.95,,,35.0,0.0,23.3,CTANT,1080,-122.3826,40.8848
278,31.9,2018-08-05 03:45:00,ESE,25.8,0.28,6.78,,105.0,37.0,0.28,22.2,CTANT,1080,-122.3826,40.8848
279,32.0,2018-08-05 04:15:00,,25.6,0.56,7.1,,,40.0,0.0,21.3,CTANT,1080,-122.3826,40.8848
280,32.0,2018-08-05 04:30:00,NNW,26.1,0.56,6.47,,344.0,39.0,0.28,21.0,CTANT,1080,-122.3826,40.8848
281,32.0,2018-08-05 04:45:00,,25.4,0.28,6.92,,,40.0,0.0,21.1,CTANT,1080,-122.3826,40.8848
282,32.0,2018-08-05 05:00:00,,25.1,0.28,7.29,,,41.0,0.0,21.1,CTANT,1080,-122.3826,40.8848
283,32.0,2018-08-05 05:15:00,N,25.7,1.94,8.0,,351.0,42.0,1.11,21.5,CTANT,1080,-122.3826,40.8848
284,32.0,2018-08-05 05:30:00,NNW,25.3,1.94,7.92,,346.0,41.0,1.39,21.8,CTANT,1080,-122.3826,40.8848
285,32.0,2018-08-05 05:45:00,,23.8,1.11,8.05,,,44.0,0.0,20.8,CTANT,1080,-122.3826,40.8848
286,32.0,2018-08-05 06:00:00,,23.7,0.56,7.41,,,44.0,0.0,20.1,CTANT,1080,-122.3826,40.8848
287,32.0,2018-08-05 06:15:00,NNW,23.9,0.83,7.01,,330.0,41.0,0.83,20.8,CTANT,1080,-122.3826,40.8848
288,32.0,2018-08-05 06:30:00,NNW,23.9,2.5,7.1,,337.0,41.0,0.56,20.9,CTANT,1080,-122.3826,40.8848
289,32.0,2018-08-05 06:45:00,,22.9,0.83,7.32,,,44.0,0.0,20.0,CTANT,1080,-122.3826,40.8848
290,32.0,2018-08-05 07:00:00,WNW,22.8,0.28,7.01,,301.0,45.0,0.28,19.3,CTANT,1080,-122.3826,40.8848
291,32.0,2018-08-05 07:30:00,,22.8,0.28,6.46,,,45.0,0.0,18.7,CTANT,1080,-122.3826,40.8848
292,31.9,2018-08-05 07:45:00,,22.2,0.56,6.6,,,46.0,0.0,18.5,CTANT,1080,-122.3826,40.8848
293,31.9,2018-08-05 08:15:00,,21.8,0.28,6.55,,,47.0,0.0,18.1,CTANT,1080,-122.3826,40.8848
294,31.9,2018-08-05 08:30:00,NNW,21.7,0.56,6.36,,327.0,47.0,0.28,17.9,CTANT,1080,-122.3826,40.8848
295,31.9,2018-08-05 08:45:00,NW,21.9,0.56,6.23,,312.0,46.0,0.28,18.1,CTANT,1080,-122.3826,40.8848
296,31.8,2018-08-05 09:00:00,,21.1,0.56,6.49,,,48.0,0.0,17.7,CTANT,1080,-122.3826,40.8848
297,31.8,2018-08-05 09:15:00,SSW,20.8,0.28,6.32,,213.0,49.0,0.28,17.2,CTANT,1080,-122.3826,40.8848
298,31.8,2018-08-05 09:30:00,,20.8,0.28,6.34,,,50.0,0.0,16.9,CTANT,1080,-122.3826,40.8848
299,31.8,2018-08-05 09:45:00,WNW,20.5,0.56,6.34,,286.0,50.0,0.28,16.9,CTANT,1080,-122.3826,40.8848
300,31.7,2018-08-05 10:00:00,NW,21.2,0.56,6.42,,313.0,49.0,0.28,17.3,CTANT,1080,-122.3826,40.8848
301,31.6,2018-08-05 10:30:00,NW,21.4,0.56,6.32,,306.0,49.0,0.56,17.2,CTANT,1080,-122.3826,40.8848
302,31.6,2018-08-05 10:45:00,,20.5,0.56,6.3,,,48.0,0.0,17.5,CTANT,1080,-122.3826,40.8848
303,31.6,2018-08-05 11:00:00,WNW,19.7,0.56,6.62,,291.0,50.0,0.56,17.2,CTANT,1080,-122.3826,40.8848
304,31.5,2018-08-05 11:15:00,,20.2,0.83,6.71,,,50.0,0.0,17.3,CTANT,1080,-122.3826,40.8848
305,31.5,2018-08-05 11:30:00,,20.4,0.83,6.58,,,48.0,0.0,17.8,CTANT,1080,-122.3826,40.8848
306,31.5,2018-08-05 11:45:00,WNW,21.0,1.39,6.6,,298.0,46.0,0.28,18.5,CTANT,1080,-122.3826,40.8848
307,31.4,2018-08-05 12:15:00,NNW,20.8,1.67,6.85,,336.0,48.0,0.56,18.1,CTANT,1080,-122.3826,40.8848
308,31.3,2018-08-05 12:30:00,NW,20.8,1.11,6.73,,307.0,47.0,0.56,18.3,CTANT,1080,-122.3826,40.8848
309,31.3,2018-08-05 12:45:00,NW,20.7,1.94,6.82,,312.0,47.0,0.56,18.4,CTANT,1080,-122.3826,40.8848
310,31.2,2018-08-05 13:00:00,NNW,20.3,1.94,6.95,,334.0,48.0,1.67,18.2,CTANT,1080,-122.3826,40.8848
311,31.2,2018-08-05 13:15:00,NNW,19.9,1.67,7.08,,332.0,50.0,0.28,17.7,CTANT,1080,-122.3826,40.8848
312,31.2,2018-08-05 13:30:00,WNW,20.1,0.83,6.99,,291.0,50.0,0.56,17.6,CTANT,1080,-122.3826,40.8848
313,31.1,2018-08-05 13:45:00,NNW,20.9,1.94,6.91,,335.0,47.0,1.94,18.5,CTANT,1080,-122.3826,40.8848
314,31.1,2018-08-05 14:00:00,NNW,20.4,1.39,7.16,,347.0,49.0,0.28,18.1,CTANT,1080,-122.3826,40.8848
315,31.0,2018-08-05 14:15:00,NNW,20.9,1.94,7.25,,347.0,49.0,1.39,18.2,CTANT,1080,-122.3826,40.8848
316,31.0,2018-08-05 14:30:00,NNW,21.1,2.22,7.22,,345.0,48.0,1.67,18.5,CTANT,1080,-122.3826,40.8848
317,30.9,2018-08-05 14:45:00,N,21.5,2.5,7.47,,349.0,47.0,2.22,19.1,CTANT,1080,-122.3826,40.8848
318,30.9,2018-08-05 15:00:00,NNW,21.6,3.33,7.32,,344.0,44.0,2.22,20.0,CTANT,1080,-122.3826,40.8848
319,30.8,2018-08-05 15:15:00,NNW,22.3,3.06,7.53,,337.0,43.0,2.5,20.6,CTANT,1080,-122.3826,40.8848
320,30.8,2018-08-05 15:30:00,NNW,22.9,2.5,7.38,,344.0,41.0,2.22,21.2,CTANT,1080,-122.3826,40.8848
321,30.7,2018-08-05 15:45:00,NNW,23.9,2.22,7.47,,340.0,40.0,1.94,21.7,CTANT,1080,-122.3826,40.8848
322,30.7,2018-08-05 16:00:00,NNW,24.9,2.78,7.82,,338.0,39.0,2.22,22.5,CTANT,1080,-122.3826,40.8848
323,30.6,2018-08-05 16:15:00,NNW,25.6,3.06,8.09,,340.0,39.0,2.22,22.8,CTANT,1080,-122.3826,40.8848
324,30.6,2018-08-05 16:30:00,N,26.7,2.78,7.67,,351.0,37.0,1.94,23.2,CTANT,1080,-122.3826,40.8848
325,30.5,2018-08-05 16:45:00,NNW,27.4,2.5,7.89,,343.0,36.0,1.67,23.9,CTANT,1080,-122.3826,40.8848
326,30.4,2018-08-05 17:15:00,NNW,29.2,1.94,7.94,,343.0,34.0,1.11,24.9,CTANT,1080,-122.3826,40.8848
327,30.4,2018-08-05 17:30:00,N,30.6,1.67,6.15,,0.0,29.0,1.39,25.5,CTANT,1080,-122.3826,40.8848
328,30.3,2018-08-05 18:00:00,NE,33.5,1.11,6.82,27.0,46.0,26.0,0.56,28.1,CTANT,1080,-122.3826,40.8848
329,30.3,2018-08-05 18:15:00,SSE,34.5,0.83,7.99,27.15,158.0,28.0,0.28,28.2,CTANT,1080,-122.3826,40.8848
330,30.2,2018-08-05 19:00:00,S,37.2,1.11,7.46,28.56,189.0,24.0,0.56,30.2,CTANT,1080,-122.3826,40.8848
331,30.1,2018-08-05 19:30:00,SE,38.4,2.22,6.67,28.35,130.0,23.0,0.83,30.0,CTANT,1080,-122.3826,40.8848
332,30.1,2018-08-05 19:45:00,SSE,38.2,1.11,7.01,28.69,166.0,23.0,0.83,30.4,CTANT,1080,-122.3826,40.8848
333,30.1,2018-08-05 20:00:00,E,38.6,3.06,6.76,28.43,92.0,23.0,1.67,30.1,CTANT,1080,-122.3826,40.8848
334,30.1,2018-08-05 20:15:00,SE,40.0,3.06,7.27,28.95,138.0,23.0,1.67,30.7,CTANT,1080,-122.3826,40.8848
335,30.1,2018-08-05 20:30:00,SE,40.3,4.17,6.21,29.12,131.0,21.0,2.5,31.0,CTANT,1080,-122.3826,40.8848
336,30.1,2018-08-05 20:45:00,SE,38.4,3.33,6.93,28.6,131.0,23.0,2.5,30.3,CTANT,1080,-122.3826,40.8848
337,30.1,2018-08-05 21:00:00,SE,40.9,3.06,5.51,29.08,135.0,20.0,2.5,31.0,CTANT,1080,-122.3826,40.8848
338,30.1,2018-08-05 21:15:00,SE,39.9,4.17,5.42,28.99,143.0,20.0,1.94,30.9,CTANT,1080,-122.3826,40.8848
339,30.1,2018-08-05 21:30:00,SSE,39.4,2.78,6.96,29.26,148.0,22.0,1.39,31.1,CTANT,1080,-122.3826,40.8848
340,30.2,2018-08-05 21:45:00,S,40.5,1.11,5.76,29.34,172.0,20.0,1.11,31.3,CTANT,1080,-122.3826,40.8848
341,30.2,2018-08-05 22:00:00,SE,40.0,2.5,5.19,29.48,134.0,19.0,0.28,31.5,CTANT,1080,-122.3826,40.8848
342,30.2,2018-08-05 22:15:00,SSW,39.1,2.78,5.36,29.66,197.0,19.0,0.56,31.7,CTANT,1080,-122.3826,40.8848
343,30.2,2018-08-05 22:30:00,S,38.6,1.67,5.11,29.39,188.0,19.0,0.83,31.4,CTANT,1080,-122.3826,40.8848
344,30.3,2018-08-05 22:45:00,SSE,36.4,1.39,5.17,28.73,160.0,20.0,0.56,30.6,CTANT,1080,-122.3826,40.8848
345,30.3,2018-08-05 23:00:00,SE,37.3,1.39,5.76,29.34,124.0,20.0,1.11,31.3,CTANT,1080,-122.3826,40.8848
346,30.4,2018-08-05 23:15:00,SE,36.6,1.94,4.69,28.96,128.0,19.0,1.67,30.9,CTANT,1080,-122.3826,40.8848
347,30.4,2018-08-05 23:30:00,SE,35.6,0.83,4.84,28.4,141.0,20.0,0.56,30.2,CTANT,1080,-122.3826,40.8848
348,30.5,2018-08-05 23:45:00,S,35.3,1.67,4.84,28.4,191.0,20.0,0.28,30.2,CTANT,1080,-122.3826,40.8848
349,30.5,2018-08-06 00:00:00,NE,36.3,1.11,5.67,29.25,38.0,20.0,0.28,31.2,CTANT,1080,-122.3826,40.8848
350,30.6,2018-08-06 00:15:00,SSW,35.1,1.67,5.53,28.44,194.0,21.0,0.28,30.2,CTANT,1080,-122.3826,40.8848
351,30.6,2018-08-06 00:30:00,SSE,34.7,0.83,4.92,28.48,167.0,20.0,0.28,30.3,CTANT,1080,-122.3826,40.8848
352,30.7,2018-08-06 00:45:00,SSW,34.4,1.11,5.09,28.65,205.0,20.0,0.83,30.5,CTANT,1080,-122.3826,40.8848
353,30.7,2018-08-06 01:00:00,SSW,33.8,0.56,6.67,28.35,202.0,23.0,0.56,30.0,CTANT,1080,-122.3826,40.8848
354,30.8,2018-08-06 01:15:00,S,32.8,0.56,7.6,27.67,188.0,26.0,0.28,29.0,CTANT,1080,-122.3826,40.8848
355,30.8,2018-08-06 01:30:00,SSW,32.0,0.56,8.08,27.22,203.0,28.0,0.28,28.3,CTANT,1080,-122.3826,40.8848
356,30.9,2018-08-06 01:45:00,SSW,31.2,0.56,8.39,26.74,203.0,30.0,0.28,27.5,CTANT,1080,-122.3826,40.8848
357,30.9,2018-08-06 02:00:00,,31.0,0.28,7.96,26.54,,30.0,0.0,27.0,CTANT,1080,-122.3826,40.8848
358,31.0,2018-08-06 02:15:00,SSW,29.8,0.83,7.82,,194.0,31.0,0.28,26.3,CTANT,1080,-122.3826,40.8848
359,31.1,2018-08-06 02:30:00,ESE,29.7,0.56,8.12,,121.0,33.0,0.56,25.6,CTANT,1080,-122.3826,40.8848
360,31.1,2018-08-06 02:45:00,,28.9,0.83,8.21,,,34.0,0.0,25.2,CTANT,1080,-122.3826,40.8848
361,31.1,2018-08-06 03:00:00,,28.0,0.28,8.34,,,36.0,0.0,24.4,CTANT,1080,-122.3826,40.8848
362,31.2,2018-08-06 03:15:00,SE,27.6,0.56,7.06,,140.0,34.0,0.28,23.9,CTANT,1080,-122.3826,40.8848
363,31.2,2018-08-06 03:30:00,,27.4,0.28,6.7,,,34.0,0.0,23.5,CTANT,1080,-122.3826,40.8848
364,31.2,2018-08-06 03:45:00,,26.9,0.28,6.5,,,35.0,0.0,22.8,CTANT,1080,-122.3826,40.8848
365,31.3,2018-08-06 04:00:00,,26.7,0.28,7.43,,,38.0,0.0,22.5,CTANT,1080,-122.3826,40.8848
366,31.4,2018-08-06 04:45:00,,25.3,0.28,8.26,,,43.0,0.0,21.4,CTANT,1080,-122.3826,40.8848
367,31.4,2018-08-06 05:00:00,,25.8,1.11,7.82,,,42.0,0.0,21.3,CTANT,1080,-122.3826,40.8848
368,31.4,2018-08-06 05:15:00,NNW,25.5,0.0,7.47,,343.0,41.0,0.83,21.3,CTANT,1080,-122.3826,40.8848
369,31.5,2018-08-06 06:00:00,NNW,24.6,2.22,7.1,,340.0,40.0,1.67,21.3,CTANT,1080,-122.3826,40.8848
370,31.5,2018-08-06 06:15:00,NNW,24.7,1.67,6.83,,337.0,39.0,1.67,21.4,CTANT,1080,-122.3826,40.8848
371,31.5,2018-08-06 06:30:00,NNW,24.2,3.33,6.83,,344.0,39.0,1.94,21.4,CTANT,1080,-122.3826,40.8848
372,31.5,2018-08-06 06:45:00,NNW,23.6,3.61,6.74,,328.0,41.0,1.39,20.5,CTANT,1080,-122.3826,40.8848
373,31.5,2018-08-06 07:00:00,NNW,23.7,2.5,6.74,,345.0,41.0,2.22,20.5,CTANT,1080,-122.3826,40.8848
374,31.5,2018-08-06 07:15:00,N,23.4,3.06,6.73,,352.0,42.0,1.94,20.1,CTANT,1080,-122.3826,40.8848
375,31.5,2018-08-06 07:30:00,NNW,23.1,2.22,6.8,,330.0,43.0,1.39,19.8,CTANT,1080,-122.3826,40.8848
376,31.5,2018-08-06 08:00:00,NNW,22.7,1.94,6.77,,341.0,44.0,1.11,19.4,CTANT,1080,-122.3826,40.8848
377,31.5,2018-08-06 08:45:00,NNW,21.9,3.06,6.77,,335.0,44.0,1.67,19.4,CTANT,1080,-122.3826,40.8848
378,31.4,2018-08-06 09:00:00,NNW,22.1,2.78,6.74,,344.0,45.0,1.94,19.0,CTANT,1080,-122.3826,40.8848
379,31.4,2018-08-06 09:15:00,NNW,21.7,2.78,6.69,,339.0,46.0,2.5,18.6,CTANT,1080,-122.3826,40.8848
380,31.4,2018-08-06 09:30:00,NNW,21.6,1.67,6.67,,344.0,48.0,1.67,17.9,CTANT,1080,-122.3826,40.8848
381,31.4,2018-08-06 09:45:00,NNW,21.3,1.94,6.76,,341.0,48.0,1.39,18.0,CTANT,1080,-122.3826,40.8848
382,31.3,2018-08-06 10:00:00,NNW,21.1,1.94,6.58,,341.0,48.0,1.11,17.8,CTANT,1080,-122.3826,40.8848
383,31.3,2018-08-06 10:15:00,NNW,21.1,2.22,6.79,,338.0,49.0,1.39,17.7,CTANT,1080,-122.3826,40.8848
384,31.3,2018-08-06 10:30:00,N,21.3,3.06,6.73,,354.0,47.0,2.78,18.3,CTANT,1080,-122.3826,40.8848
385,31.3,2018-08-06 10:45:00,NW,21.4,3.89,6.69,,320.0,46.0,2.22,18.6,CTANT,1080,-122.3826,40.8848
386,31.2,2018-08-06 11:00:00,NNW,21.0,3.06,6.6,,345.0,46.0,2.22,18.5,CTANT,1080,-122.3826,40.8848
387,31.2,2018-08-06 11:15:00,NNW,21.1,3.33,6.51,,329.0,46.0,2.78,18.4,CTANT,1080,-122.3826,40.8848
388,31.1,2018-08-06 11:45:00,NNW,20.3,3.06,6.69,,336.0,49.0,1.11,17.6,CTANT,1080,-122.3826,40.8848
